id,name__es,name__en,name,wikipedia__en,wikipedia__es,image,gender,birth_date,given_name,original_wikiname,name__fr,name__nl,name__hu,name__de,name__nb,name__da,name__nn,name__sv,twitter,name__uk,name__gl,name__fa,name__pt,name__zh,wikipedia__de,wikipedia__fa,wikipedia__fr,wikipedia__gl,wikipedia__pt,wikipedia__uk,identifier__freebase,name__it,wikipedia__commons,wikipedia__nl,facebook,name__br,name__ca,name__co,name__cs,name__cy,name__eo,name__et,name__eu,name__fi,name__hr,name__lt,name__lv,name__oc,name__pcd,name__pl,name__ro,name__sk,name__sr_el,name__tr,name__vec,name__vi,name__vls,name__vo,name__wa,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__ru,name__id,name__ja,name__mr,name__ar,name__mg,wikipedia__ar,wikipedia__ca,wikipedia__da,wikipedia__fi,wikipedia__hu,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lt,wikipedia__mg,wikipedia__mr,wikipedia__no,wikipedia__pl,wikipedia__ru,wikipedia__sv,wikipedia__zh,name__ast,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,name__el,family_name,wikipedia__eswikiquote,wikipedia__eswikisource,identifier__FAST,name__he,wikipedia__cs,wikipedia__eo,wikipedia__he,wikipedia__simple,wikipedia__tr,death_date,name__sw,wikipedia__sw,name__la,wikipedia__la,wikipedia__oc,name__af,name__an,name__bar,name__bs,name__eml,name__fo,name__frr,name__gsw,name__is,name__lb,name__min,name__nds,name__pt_br,name__rm,name__sco,name__sh,name__sl,name__sq,identifier__google_knowledge,name__en_ca,name__en_gb,identifier__ISNI,identifier__SBN_it,website,identifier__NTA,wikipedia__sl,name__be,wikipedia__eu,identifier__BNE,instagram,name__hy,occupation,name__sr_ec,name__bg,name__sr,wikipedia__bg,wikipedia__ptwikiquote,wikipedia__sr,identifier__IMDB,identifier__MusicBrainz,identifier__AlloCine,identifier__Munzinger,identifier__GNC,identifier__moviemeter,identifier__discogs,identifier__allmovie,identifier__SFDb,identifier__elonet,identifier__PORT,identifier__SCOPE,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__filmportal_de,second_surname,identifier__snac,wikipedia__eswikinews,identifier__quora,name__bm,name__de_at,name__de_ch,name__frc,name__frp,name__fur,name__ga,name__gd,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__li,name__lij,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pms,name__prg,name__rgn,name__sc,name__scn,name__vmf,name__wo,name__zu,identifier__bna,identifier__ssrn,identifier__cinenacional,name__gn,wikipedia__sk,identifier__ATP,identifier__ITF,linkedin,identifier__youtube,wikipedia__tg,name__tg,identifier__Britannica,married_name,wikipedia__plwikiquote,identifier__BIBSYS,identifier__NUKAT,identifier__CANTIC,identifier__LNB,identifier__argentine_senate,pseudonym,name__lfn,wikipedia__ast,wikipedia__vi,wikipedia__hy,name__ka,wikipedia__ka,identifier__argentine_deputies,identifier__google_scholar,identifier__ORCID
Q41555896,Lucila Beatriz Dure,Lucila Beatriz Dure,Lucila Beatriz Dure,,,,female,,,,Lucila Beatriz Dure,,,,,,,,,,,,,,,,,,,,,,,,,,Lucila Beatriz Dure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucila Beatriz Dure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucila Beatriz Dure,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ldure,,
Q41555900,Marcelo Adolfo Sorgente,Marcelo Adolfo Sorgente,Marcelo Adolfo Sorgente,,,,male,,Marcelo,,Marcelo Adolfo Sorgente,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Adolfo Sorgente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Adolfo Sorgente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcelo Adolfo Sorgente,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msorgente,,
Q41555902,Maria Clara Del Valle Vega,Maria Clara Del Valle Vega,Maria Clara Del Valle Vega,,,,female,,Maria,,Maria Clara Del Valle Vega,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Clara Del Valle Vega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Clara Del Valle Vega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Clara Del Valle Vega,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mvega,,
Q41555905,Maria Paula Lopardo,Maria Paula Lopardo,Maria Paula Lopardo,,,,female,,Maria,,Maria Paula Lopardo,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Paula Lopardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Paula Lopardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Paula Lopardo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mlopardo,,
Q41555908,Martin Maquieyra,Martin Maquieyra,Martin Maquieyra,,,,male,,Martin,,Martin Maquieyra,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Maquieyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Maquieyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Maquieyra,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mmaquieyra,,
Q41555911,Monica Edith Litza,Monica Edith Litza,Monica Edith Litza,,,,female,,Monica,,Monica Edith Litza,,,,,,,,,,,,,,,,,,,,,,,,,,Monica Edith Litza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monica Edith Litza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monica Edith Litza,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mlitza,,
Q41555918,Norman Dario Martinez,Norman Dario Martinez,Norman Dario Martinez,,,,male,,,,Norman Dario Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,Norman Dario Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norman Dario Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norman Dario Martinez,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dmartinez,,
Q41555921,Ramon Alberto Tovares,Ramon Alberto Tovares,Ramon Alberto Tovares,,,,male,,Ramon,,Ramon Alberto Tovares,,,,,,,,,,,,,,,,,,,,,,,,,,Ramon Alberto Tovares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramon Alberto Tovares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramon Alberto Tovares,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rtovares,,
Q41555924,Ramon Alfredo Dominguez,Ramon Alfredo Dominguez,Ramon Alfredo Dominguez,,,,male,,Ramon,,Ramon Alfredo Dominguez,,,,,,,,,,,,,,,,,,,,,,,,,,Ramon Alfredo Dominguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramon Alfredo Dominguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramon Alfredo Dominguez,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rdominguez,,
Q41555928,Stella Maris Huczak,Stella Maris Huczak,Stella Maris Huczak,,,,female,,Stella,,Stella Maris Huczak,,,,,,,,,,,,,,,,,,,,,,,,,,Stella Maris Huczak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stella Maris Huczak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stella Maris Huczak,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shuczak,,
Q41557556,Claudia Monica Rucci,Claudia Monica Rucci,Claudia Monica Rucci,,,,female,,Claudia,,Claudia Monica Rucci,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Monica Rucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Monica Rucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Monica Rucci,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,crucci,,
Q41557559,Franco Agustin Caviglia,Franco Agustin Caviglia,Franco Agustin Caviglia,,,,male,,,,Franco Agustin Caviglia,,,,,,,,,,,,,,,,,,,,,,,,,,Franco Agustin Caviglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franco Agustin Caviglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franco Agustin Caviglia,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcaviglia,,
Q41557561,Julio Raffo,Julio Raffo,Julio Raffo,,,,male,,,,Julio Raffo,,,,,,,,,,,,,,,,,,,,,,,,,,Julio Raffo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julio Raffo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julio Raffo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jraffo,,
Q41557566,Maria Eugenia Brezzo,Maria Eugenia Brezzo,Maria Eugenia Brezzo,,,,female,,Maria,,Maria Eugenia Brezzo,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Eugenia Brezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Eugenia Brezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Eugenia Brezzo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mbrezzo,,
Q41557572,Maria Florencia Peñaloza Marianetti,Maria Florencia Peñaloza Marianetti,Maria Florencia Peñaloza Marianetti,,,,female,,Maria,,Maria Florencia Peñaloza Marianetti,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Florencia Peñaloza Marianetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Florencia Peñaloza Marianetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maria Florencia Peñaloza Marianetti,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpenalozam,,
Q41557580,Silvia Renee Horne,Silvia Renee Horne,Silvia Renee Horne,,,,female,,Silvia,,Silvia Renee Horne,,,,,,,,,,,,,,,,,,,,,,,,,,Silvia Renee Horne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvia Renee Horne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvia Renee Horne,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shorne,,
Q41557584,Sixto Osvaldo Bermejo,Sixto Osvaldo Bermejo,Sixto Osvaldo Bermejo,,,,male,,,,Sixto Osvaldo Bermejo,,,,,,,,,,,,,,,,,,,,,,,,,,Sixto Osvaldo Bermejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sixto Osvaldo Bermejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sixto Osvaldo Bermejo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sbermejo,,
Q41587390,Carlos Alberto Caserio,Carlos Alberto Caserio,Carlos Alberto Caserio,,,,male,,Carlos papa de julio,,Carlos Alberto Caserio,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Alberto Caserio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Alberto Caserio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Alberto Caserio,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,,,,,,
Q41587404,Fernando Aldo Salino,Fernando Aldo Salino,Fernando Aldo Salino,,,,male,,Fernando,,Fernando Aldo Salino,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Aldo Salino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Aldo Salino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Aldo Salino,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587416,Gerardo Alberto Bellocq,Gerardo Alberto Bellocq,Gerardo Alberto Bellocq,,,,male,,Gerardo,,Gerardo Alberto Bellocq,,,,,,,,,,,,,,,,,,,,,,,,,,Gerardo Alberto Bellocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerardo Alberto Bellocq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerardo Alberto Bellocq,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587454,Mario Raymundo Fiad,Mario Raymundo Fiad,Mario Raymundo Fiad,,,https://upload.wikimedia.org/wikipedia/commons/6/69/Paris_-_Marche_pour_la_Vie_2019_-_19.jpg,male,,Mario,,Mario Raymundo Fiad,,,,,,,,,,,,,,,,,,,,,,Category:Mario Raymundo Fiad,,,,Mario Raymundo Fiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Raymundo Fiad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mario Raymundo Fiad,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,
Q41587466,Martin Rodrigo Gill,Martin Rodrigo Gill,Martin Rodrigo Gill,,,,male,,Martin,,Martin Rodrigo Gill,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Rodrigo Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Rodrigo Gill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Rodrigo Gill,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587475,Ruben Dario Giustozzi,Ruben Dario Giustozzi,Ruben Dario Giustozzi,,,,male,,,,Ruben Dario Giustozzi,,,,,,,,,,,,,,,,,,,,,,,,,,Ruben Dario Giustozzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruben Dario Giustozzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruben Dario Giustozzi,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dgiustozzi,,
Q41776986,Atilio Francisco Salvador Benedetti,Atilio Francisco Salvador Benedetti,Atilio Francisco Salvador Benedetti,,Atilio Benedetti,https://upload.wikimedia.org/wikipedia/commons/0/07/Atilio_Francisco_Salvador_Benedetti.png,male,1955,,,Atilio Francisco Salvador Benedetti,,,,,,,,,,,,,,,,,,,,,,,,,,Atilio Francisco Salvador Benedetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atilio Francisco Salvador Benedetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atilio Francisco Salvador Benedetti,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abenedetti,,
Q41787670,Pablo Carro,Pablo Carro,Pablo Carro,,,,male,1965-03-29,Pablo,,Pablo Carro,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Carro,,,,,,,Carro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pablo Carro,,,,,,,,,,,,,,,docent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jcarro,,
Q43078686,Romina Del Plá,Romina Del Plá,Romina Del Plá,Romina Del Plá,Romina Del Plá,https://upload.wikimedia.org/wikipedia/commons/9/91/RdelplaAborto.jpg,female,1972-04-02,Romina,,Romina Del Plá,Romina del Plá,,,,,,,rominadelpla,,,,,,,,,,,,,,Category:Romina del Plá,,romina.delpla,,Romina Del Plá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Romina del Plá,,/g/11f2gsh9s3,,,,,,,,,,,rominadelpla,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rdelpla,,
Q456351,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,https://upload.wikimedia.org/wikipedia/commons/d/d1/Julio_Cobos.jpg,male,1955-04-30,Julio,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,Julio Cobos,,,,,Julio Cobos,胡里奥·科沃斯,Julio Cobos,,Julio Cobos,,Julio Cobos,,/m/0fgr9s,Julio Cobos,Category:Julio Cobos,,,,Julio Cobos,,Julio Cobos,,Julio Cobos,,,,,,,,,Julio Cobos,,,,Julio Cobos,,,,,,胡里奥·科沃斯,胡里奧·科沃斯,胡里奧·科沃斯,胡里奥·科沃斯,胡里奥·科沃斯,胡里奧·科沃斯,훌리오 코보스,,,,,خوليو كوبوس,Julio Cobos,خوليو كوبوس,,,,,,Julio Cobos,,훌리오 코보스,,Julio Cobos,,,Julio Cobos,,,胡里奥·科沃斯,Julio Cobos,230700772,1018433929,,,,,Cobos,Julio Cobos,,,חוליו קובוס,Julio Cobos,Julio Cobos,חוליו קובוס,Julio Cobos,Julio Cobos,,,,,,,,,,,,,,,,,,,Julio Cobos,,,,Julio Cobos,,,,,,,,,,,,,,,engineer,,,,,,,,,,,,,,,,,,,,,,,,,Categoría:Julio Cobos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,,,Julio Cobos,,,,,,,
Q47116103,Ramiro Fernandez Patri,Ramiro Fernandez Patri,Ramiro Fernandez Patri,,,,male,,,,Ramiro Fernandez Patri,Ramiro Fernandez Patri,,,,,,,,,,,,,,,,,,,,,,,,,Ramiro Fernandez Patri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramiro Fernandez Patri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramiro Fernandez Patri,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gfernandezp,,
Q47117877,Juan Manuel Lopez,Juan Manuel Lopez,Juan Manuel Lopez,,,,male,,,,Juan Manuel Lopez,Juan Manuel Lopez,,,,,,,,,,,,,,,,,,,,,,,,,Juan Manuel Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Manuel Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Manuel Lopez,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,julopez,,
Q47117980,Daniel Fernando Arroyo,Daniel Fernando Arroyo,Daniel Fernando Arroyo,,,,male,,,,Daniel Fernando Arroyo,Daniel Fernando Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Fernando Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Fernando Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Fernando Arroyo,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,darroyo,,
Q47118651,Guillermo Tristan Montenegro,Guillermo Tristan Montenegro,Guillermo Tristan Montenegro,,,,male,,Guillermo,,Guillermo Tristan Montenegro,Guillermo Tristan Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Tristan Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Tristan Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guillermo Tristan Montenegro,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmontenegro,,
Q4713147,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,https://upload.wikimedia.org/wikipedia/commons/f/fa/Alcira_argumedo.jpg,female,1940-05-07,Alcira,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,Alcira Argumedo,,,,,,,,,,,,,,,Category:Alcira Argumedo,,,,Alcira Argumedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alcira Argumedo,218236457,170519090,,,,,Argumedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alcira Argumedo,,,,,,,,,,,,,,,sociologist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aargumedo,,
Q47141966,Fabio José Quetglas,Fabio José Quetglas,Fabio José Quetglas,,,,male,,Fabio,,Fabio José Quetglas,Fabio José Quetglas,,,,,,,,,,,,,,,,,,,,,,,,,Fabio José Quetglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fabio José Quetglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fabio José Quetglas,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fquetglas,,
Q47141983,Marcela Campagnoli,Marcela Campagnoli,Marcela Campagnoli,,,,female,,Marcela,,Marcela Campagnoli,Marcela Campagnoli,,,,,,,,,,,,,,,,,,,,,,,,,Marcela Campagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcela Campagnoli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcela Campagnoli,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mcampagnoli,,
Q47142006,Natalia Soledad Villa,Natalia Soledad Villa,Natalia Soledad Villa,,,,female,,Natalia,,Natalia Soledad Villa,Natalia Soledad Villa,,,,,,,,,,,,,,,,,,,,,,,,,Natalia Soledad Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natalia Soledad Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natalia Soledad Villa,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nvilla,,
