id,name__nl,name__en,name__es,name__pl,name__fr,name__nb,name__da,name__nn,name__sv,name__de,name__hu,name,wikipedia__en,wikipedia__es,wikipedia__nl,wikipedia__pl,image,gender,identifier__VIAF,birth_date,identifier__freebase,given_name,identifier__FAST,original_wikiname,name__it,name__en_ca,identifier__SUDOC,name__ca,name__cy,wikipedia__ca,death_date,twitter,name__gl,name__pt,family_name,wikipedia__commons,name__eu,name__fi,name__ko,name__fa,name__he,wikipedia__de,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__no,wikipedia__pt,website,wikipedia__simple,name__ru,name__nds,name__en_gb,name__sr,name__ms,wikipedia__ms,wikipedia__sr,name__tr,wikipedia__tr,name__zh_hant,name__zh_cn,name__ja,identifier__PACE,occupation,name__ro,facebook,identifier__LCAuth,wikipedia__cs,name__cs,wikipedia__az,name__oc,name__az,identifier__snac,wikipedia__zh_yue,name__yue,name__ar,wikipedia__ar,wikipedia__zh,name__zh,second_surname,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__eo,name__et,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sw,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__GND,instagram,name__sl,identifier__ISNI,name__hi,wikipedia__ast,name__es_419,name__ht,name__tl,wikipedia__ht,wikipedia__hu,wikipedia__ru,wikipedia__sco,wikipedia__tl,identifier__allmovie,identifier__AlloCine,identifier__PORT,identifier__kinopoisk,identifier__elonet,identifier__SFDb,identifier__BNF,wikipedia__eswikiquote,wikipedia__sv
Q16213913,Isaías Cortés Berumen,Isaías Cortés Berumen,Isaías Cortés Berumen,,Isaías Cortés Berumen,,,,,Isaías Cortés Berumen,,Isaías Cortés Berumen,Isaías Cortés Berumen,,,,https://upload.wikimedia.org/wikipedia/commons/b/b7/ISAIAS_CORTES_BERUMEN.jpg,male,,1972-10-14,,Isaías,,Isaías Cortés Berumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaías Cortés Berumen,,,,,,,,,,,,,,,,,,,,
Q16213930,Claudia Delgadillo González,Claudia Delgadillo González,Claudia Delgadillo González,,Claudia Delgadillo González,,,,,Claudia Delgadillo González,,Claudia Delgadillo González,Claudia Delgadillo González,,,,,female,,1972-07-24,,Claudia,,Claudia Delgadillo González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Delgadillo González,,,,,,,,,,,,,,,,,,,,
Q16213950,Francisco Javier Fernández Clamont,Francisco Javier Fernández Clamont,Francisco Javier Fernández Clamont,,Francisco Javier Fernández Clamont,,,,,Francisco Javier Fernández Clamont,,Francisco Javier Fernández Clamont,Francisco Javier Fernández Clamont,,,,,male,,1972-04-10,,Francisco,,Francisco Javier Fernández Clamont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisco Javier Fernández Clamont,,,,,,,,,,,,,,,,,,,,
Q16213970,Marco Antonio González Valdez,Marco Antonio González Valdez,Marco Antonio González Valdez,,Marco Antonio González Valdez,,,,,Marco Antonio González Valdez,,Marco Antonio González Valdez,Marco Antonio González Valdez,,,,https://upload.wikimedia.org/wikipedia/commons/b/b9/Marco_González_Valdez.jpg,male,,1972-10-24,,Marco,,Marco Antonio González Valdez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Antonio González Valdez,,,,,,,,,,,,,,,,,,,,
Q16214055,José Martín López Cisneros,José Martín López Cisneros,José Martín López Cisneros,,José Martín López Cisneros,,,,,José Martín López Cisneros,,José Martín López Cisneros,José Martín López Cisneros,,,,,male,,1972-11-11,,José Martín,,José Martín López Cisneros,,,,,,,,,,,López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Martín López Cisneros,,,,,,,,,,,,,,,,,,,,
Q16214075,Juan Luis Martínez Martínez,Juan Luis Martínez Martínez,Juan Luis Martínez Martínez,,Juan Luis Martínez Martínez,,,,,Juan Luis Martínez Martínez,,Juan Luis Martínez Martínez,Juan Luis Martínez Martínez,,,,,male,,1972-06-26,,Juan,,Juan Luis Martínez Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Luis Martínez Martínez,,,,,,,,,,,,,,,,,,,,
Q16214099,José Isidro Moreno Árcega,José Isidro Moreno Árcega,José Isidro Moreno Árcega,,José Isidro Moreno Árcega,,,,,José Isidro Moreno Árcega,,José Isidro Moreno Árcega,José Isidro Moreno Árcega,,,,,male,,1972-02-19,,José,,José Isidro Moreno Árcega,,,,,,,,,,,Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,Arcega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Isidro Moreno Árcega,,,,,,,,,,,,,,,,,,,,
Q16214153,Mayra Karina Robles Aguirre,Mayra Karina Robles Aguirre,Mayra Karina Robles Aguirre,,Mayra Karina Robles Aguirre,,,,,Mayra Karina Robles Aguirre,,Mayra Karina Robles Aguirre,Mayra Karina Robles Aguirre,,,,,female,,1972-09-07,,Mayra,,Mayra Karina Robles Aguirre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mayra Karina Robles Aguirre,,,,,,,,,,,,,,,,,,,,
Q16214417,Josefina García Hernández,Josefina García Hernández,Josefina García Hernández,,Josefina García Hernández,,,,,Josefina García Hernández,,Josefina García Hernández,Josefina García Hernández,,,,,female,,1973-12-25,,Josefina,,Josefina García Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josefina García Hernández,,,,,,,,,,,,,,,,,,,,
Q16214426,Roy Argel Gómez Olguín,Roy Argel Gómez Olguín,Roy Argel Gómez Olguín,,Roy Argel Gómez Olguín,,,,,Roy Argel Gómez Olguín,,Roy Argel Gómez Olguín,Roy Argel Gómez Olguín,,,,,male,,1973-10-24,,Roy,,Roy Argel Gómez Olguín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roy Argel Gómez Olguín,,,,,,,,,,,,,,,,,,,,
Q16214427,Cristina González Cruz,Cristina González Cruz,Cristina González Cruz,,Cristina González Cruz,,,,,Cristina González Cruz,,Cristina González Cruz,Cristina González Cruz,,,,,female,,1973-07-25,,Cristina,,Cristina González Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cristina González Cruz,,,,,,,,,,,,,,,,,,,,
Q16214497,Patricia Lugo Barriga,Patricia Lugo Barriga,Patricia Lugo Barriga,,Patricia Lugo Barriga,,,,,Patricia Lugo Barriga,,Patricia Lugo Barriga,Patricia Lugo Barriga,,,,,female,,1973-11-08,,Patricia,,Patricia Lugo Barriga,Patricia Lugo Barriga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Lugo Barriga,,,,,,,,,,,,,,,,,,,,
Q16214778,Sergio Armando Chávez Davalos,Sergio Armando Chávez Davalos,Sergio Armando Chávez Dávalos,,Sergio Armando Chávez Davalos,,,,,Sergio Armando Chávez Davalos,,Sergio Armando Chávez Dávalos,Sergio Armando Chávez Davalos,,,,,male,,1974-10-31,,Sergio,,Sergio Armando Chávez Davalos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Armando Chávez Dávalos,,,,,,,,,,,,,,,,,,,,
Q16214847,Mariana García Rojas,Mariana García Rojas,Mariana García Rojas,,Mariana García Rojas,,,,,Mariana García Rojas,Mariana Dunyaska García Rojas,Mariana García Rojas,Mariana García Rojas,Mariana Dunyaska García Rojas,,,https://upload.wikimedia.org/wikipedia/commons/6/62/Mariana_Dunyaska_Garcia_Rojas.jpg,female,,1974-10-29,,Mariana,,Mariana García Rojas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariana García Rojas,,,,,,,,,,,,,,,,,,,,
Q16215027,Ossiel Niaves López,Ossiel Niaves López,Ossiel Niaves López,,Ossiel Niaves López,,,,,Ossiel Niaves López,,Ossiel Niaves López,Ossiel Niaves López,,,,,male,,1974-11-02,,,,Ossiel Niaves López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ossiel Niaves López,,,,,,,,,,,,,,,,,,,,
Q16215237,Alberto Díaz Trujillo,Alberto Díaz Trujillo,Alberto Díaz Trujillo,,Alberto Díaz Trujillo,,,,,Alberto Díaz Trujillo,,Alberto Díaz Trujillo,Alberto Díaz Trujillo,,,,,male,,1975-11-07,,Alberto,,Alberto Díaz Trujillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alberto Díaz Trujillo,,,,,,,,,,,,,,,,,,,,
Q16215261,Víctor Oswaldo Fuentes Solís,Víctor Oswaldo Fuentes Solís,Víctor Oswaldo Fuentes Solís,,Víctor Oswaldo Fuentes Solís,,,,,Víctor Oswaldo Fuentes Solís,,Víctor Oswaldo Fuentes Solís,Víctor Oswaldo Fuentes Solís,,,,,male,,1975-05-27,,Víctor,,Víctor Oswaldo Fuentes Solís,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Víctor Oswaldo Fuentes Solís,,,,,,,,,,,,,,,,,,,,
Q16215265,Erika Funes Velázquez,Erika Funes Velázquez,Erika Funes Velázquez,,Erika Funes Velázquez,,,,,Erika Funes Velázquez,,Erika Funes Velázquez,Erika Funes Velázquez,,,,,female,,1975-10-16,,Erika,,Erika Funes Velázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erika Funes Velázquez,,,,,,,,,,,,,,,,,,,,
Q16215267,David Galindo Delgado,David Galindo Delgado,David Galindo Delgado,,David Galindo Delgado,,,,,David Galindo Delgado,David Cuauhtémoc Galindo Delgado,David Galindo Delgado,David Galindo Delgado,David Cuauhtémoc Galindo Delgado,,,https://upload.wikimedia.org/wikipedia/commons/9/90/David_Cuauhtémoc_Galindo_Delgado.jpg,male,,1975-12-07,,David,,David Galindo Delgado,David Galindo Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Galindo Delgado,,,,,,,,,,,,,,,,,,,,
Q16215400,María Angélica Magaña Zepeda,María Angélica Magaña Zepeda,María Angélica Magaña Zepeda,,María Angélica Magaña Zepeda,,,,,María Angélica Magaña Zepeda,María Angélica Magaña Zepeda,María Angélica Magaña Zepeda,María Angélica Magaña Zepeda,,,,,female,,1975-10-05,,María,,María Angélica Magaña Zepeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Angélica Magaña Zepeda,,,,,,,,,,,,,,,,,,,,
Q16215422,Ricardo Medina Fierro,Ricardo Medina Fierro,Ricardo Medina Fierro,,Ricardo Medina Fierro,,,,,Ricardo Medina Fierro,,Ricardo Medina Fierro,Ricardo Medina Fierro,,,,,male,,1975-08-05,,Ricardo,,Ricardo Medina Fierro,Ricardo Medina Fierro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Medina Fierro,,,,,,,,,,,,,,,,,,,,
Q16215456,Homero Niño de Rivera,Homero Niño de Rivera,Homero Niño de Rivera,,Homero Niño de Rivera,,,,,Homero Niño de Rivera,,Homero Niño de Rivera,Homero Niño de Rivera,,,,,male,,1975-03-23,,Homero,,Homero Niño de Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homero Niño de Rivera,,,,,,,,,,,,,,,,,,,,
Q16215468,María Isabel Ortíz Mantilla,María Isabel Ortíz Mantilla,María Isabel Ortíz Mantilla,,María Isabel Ortíz Mantilla,,,,,María Isabel Ortíz Mantilla,,María Isabel Ortíz Mantilla,María Isabel Ortiz Mantilla,,,,,female,,1975-09-03,,María,,María Isabel Ortíz Mantilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,María Isabel Ortíz Mantilla,,,,,,,,,,,,,,,,,,,,
Q16215530,José Arturo Salinas Garza,José Arturo Salinas Garza,José Arturo Salinas Garza,,José Arturo Salinas Garza,,,,,José Arturo Salinas Garza,,José Arturo Salinas Garza,José Arturo Salinas Garza,,,,,male,,1975-04-11,,José,,José Arturo Salinas Garza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Arturo Salinas Garza,,,,,,,,,,,,,,,,,,,,
Q16215726,Liliana Castillo Terreros,Liliana Castillo Terreros,Liliana Castillo Terreros,,Liliana Castillo Terreros,,,,,Liliana Castillo Terreros,,Liliana Castillo Terreros,Liliana Castillo Terreros,,,,,female,,1976-09-28,,Liliana,,Liliana Castillo Terreros,Liliana Castillo Terreros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liliana Castillo Terreros,,,,,,,,,,,,,,,,,,,,
Q16215732,Fernando Charleston,Fernando Charleston,Fernando Charleston,,Fernando Charleston,,,,,Fernando Charleston,,Fernando Charleston,Fernando Charleston,,,,,male,,1976-10-13,,Fernando,,Fernando Charleston,Fernando Charleston,,,,,,,,,,Charleston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando Charleston,,,,,,,,,,,,,,,,,,,,
Q16215868,Raymundo King,Raymundo King,Raymundo King,,Raymundo King,,,,,,,Raymundo King,Raymundo King,,,,,male,,1976-12-18,,Raymundo,,Raymundo King,,,,,,,,,,,King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raymundo King,,,,,,,,,,,,,,,,,,,,
Q16215881,Karina Labastida Sotelo,Karina Labastida Sotelo,Karina Labastida Sotelo,,Karina Labastida Sotelo,,,,,Karina Labastida Sotelo,,Karina Labastida Sotelo,Karina Labastida Sotelo,,,,,female,,1976-01-12,,Karina,,Karina Labastida Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karina Labastida Sotelo,,,,,,,,,,,,,,,,,,,,
Q16215997,Leslie Pantoja Hernández,Leslie Pantoja Hernández,Leslie Pantoja Hernández,,Leslie Pantoja Hernández,,,,,Leslie Pantoja Hernández,,Leslie Pantoja Hernández,Leslie Pantoja Hernández,,,,,female,,1976-08-25,,Leslie,,Leslie Pantoja Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leslie Pantoja Hernández,,,,,,,,,,,,,,,,,,,,
Q16216000,Raúl Paz Alonzo,Raúl Paz Alonzo,Raúl Paz Alonzo,,Raúl Paz Alonzo,,,,,Raúl Paz Alonzo,,Raúl Paz Alonzo,Raúl Paz Alonzo,Raúl Paz Alonzo,,,https://upload.wikimedia.org/wikipedia/commons/2/2d/Raúl_Paz.jpg,male,,1976-02-21,,Raúl,,Raúl Paz Alonzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raúl Paz Alonzo,,,,,,,,,,,,,,,,,,,,
Q16216040,Ernesto Alfonso Robledo,Ernesto Alfonso Robledo,Ernesto Alfonso Robledo,,Ernesto Alfonso Robledo,,,,,Ernesto Alfonso Robledo,,Ernesto Alfonso Robledo,Ernesto Alfonso Robledo,,,,,male,,1976-06-06,,Ernesto,,Ernesto Alfonso Robledo,Ernesto Alfonso Robledo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernesto Alfonso Robledo,,,,,,,,,,,,,,,,,,,,
Q16216503,Carlos Humberto Castaños,Carlos Humberto Castaños,Carlos Humberto Castaños,,Carlos Humberto Castaños,,,,,Carlos Humberto Castaños,,Carlos Humberto Castaños,Carlos Humberto Castaños,,,,,male,,1977-04-14,,Carlos,,Carlos Humberto Castaños,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Humberto Castaños,,,,,,,,,,,,,,,,,,,,
Q16216504,Carlos Octavio Castellanos,Carlos Octavio Castellanos,Carlos Octavio Castellanos,,Carlos Octavio Castellanos,,,,,Carlos Octavio Castellanos,,Carlos Octavio Castellanos,Carlos Octavio Castellanos,,,,,male,,1977-05-26,,Carlos,,Carlos Octavio Castellanos,Carlos Octavio Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Octavio Castellanos,,,,,,,,,,,,,,,,,,,,
Q16216569,Eligio González Farías,Eligio González Farías,Eligio González Farías,,Eligio González Farías,,,,,Eligio González Farías,,Eligio González Farías,Eligio González Farías,,,,,male,,1977-07-22,,Eligio,,Eligio González Farías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eligio González Farías,,,,,,,,,,,,,,,,,,,,
Q16216654,Julio César Lorenzini,Julio César Lorenzini,Julio César Lorenzini,,Julio César Lorenzini,,,,,Julio César Lorenzini,,Julio César Lorenzini,Julio César Lorenzini,,,,,male,,1977-10-02,,Julio,,Julio César Lorenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julio César Lorenzini,,,,,,,,,,,,,,,,,,,,
Q16216715,Flor Pedraza Aguilera,Flor Pedraza Aguilera,Flor Pedraza Aguilera,,Flor Pedraza Aguilera,,,,,Flor Pedraza Aguilera,Flor de María Pedraza Aguilera,Flor Pedraza Aguilera,Flor Pedraza Aguilera,Flor de María Pedraza Aguilera,,,https://upload.wikimedia.org/wikipedia/commons/0/06/Florpa_(cropped).JPG,female,,1977-08-21,,Flor,,Flor Pedraza Aguilera,Flor Pedraza Aguilera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flor Pedraza Aguilera,,,,,,,,,,,,,,,,,,,,
Q16216717,Patricia Peña Recio,Patricia Peña Recio,Patricia Peña Recio,,Patricia Peña Recio,,,,,Patricia Peña Recio,,Patricia Peña Recio,Patricia Peña Recio,,,,,female,,1977-12-28,,Patricia,,Patricia Peña Recio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patricia Peña Recio,,,,,,,,,,,,,,,,,,,,
Q16216731,Oscar Eduardo Ramírez Aguilar,Oscar Eduardo Ramírez Aguilar,Oscar Eduardo Ramírez Aguilar,,Oscar Eduardo Ramírez Aguilar,,,,,Oscar Eduardo Ramírez Aguilar,,Oscar Eduardo Ramírez Aguilar,Oscar Eduardo Ramírez Aguilar,,,,,male,,1977-10-13,,Oscar,,Oscar Eduardo Ramírez Aguilar,,,,,,,,,,,Aguilar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oscar Eduardo Ramírez Aguilar,,,,,,,,,,,,,,,,,,,,
Q16216746,Bárbara Romo Fonseca,Bárbara Romo Fonseca,Bárbara Romo Fonseca,,Bárbara Romo Fonseca,,,,,Bárbara Romo Fonseca,,Bárbara Romo Fonseca,Bárbara Romo Fonseca,,,,,female,,1977-11-05,,Bárbara,,Bárbara Romo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bárbara Romo Fonseca,,,,,,,,,,,,,,,,,,,,
Q16217335,Adriana Hernández Íñiguez,Adriana Hernández Íñiguez,Adriana Hernández Íñiguez,,Adriana Hernández Íñiguez,,,,,Adriana Hernández Íñiguez,,Adriana Hernández Íñiguez,Adriana Hernández Íñiguez,,,,,female,,1978-07-20,,Adriana,,Adriana Hernández Íñiguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana Hernández Íñiguez,,,,,,,,,,,,,,,,,,,,
Q16217344,Zuleyma Huidobro,Zuleyma Huidobro,Zuleyma Huidobro,,Zuleyma Huidobro,,,,,Zuleyma Huidobro,,Zuleyma Huidobro,Zuleyma Huidobro,,,,,female,,1978-06-30,,,,Zuleyma Huidobro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zuleyma Huidobro,,,,Zuleyma Huidobro,,,,,,,,,,,,,,,,
Q16217424,Adriana López Moreno,Adriana López Moreno,Adriana López Moreno,,Adriana López Moreno,,,,,Adriana López Moreno,,Adriana López Moreno,Adriana López Moreno,,,,,female,,1978-01-28,,Adriana,,Adriana López Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adriana López Moreno,,,,,,,,,,,,,,,,,,,,
Q16217519,Williams Ochoa,Williams Ochoa,Williams Ochoa,,Williams Ochoa,,,,,Williams Ochoa,,Williams Ochoa,Williams Ochoa,,,,,male,,1978-06-06,,,,Williams Ochoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Williams Ochoa,,,,,,,,,,,,,,,,,,,,
