party,party_id,term,id,sort_name,source,area,area_id,name,image,email
Movimiento Regeneración Nacional,MORENA,63,2015-51,Álvarez López Jesús Emiliano,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=51,Distrito Federal 6,ocd-division/country:mx/entidad:distrito-federal/distrito:6,Jesús Emiliano Álvarez López,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/272_FOTO_CHICA.jpg,jesus.alvarez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-52,Chávez García María,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=52,Distrito Federal 7,ocd-division/country:mx/entidad:distrito-federal/distrito:7,María Chávez García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/274_FOTO_CHICA.jpg,maria.chavez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-53,Llerenas Morales Vidal,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=53,Distrito Federal 8,ocd-division/country:mx/entidad:distrito-federal/distrito:8,Vidal Llerenas Morales,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/269_FOTO_CHICA.jpg,vidal.llerenas@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-538,Garza Herrera Santos,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=538,Coahuila 2,ocd-division/country:mx/entidad:coahuila/distrito:2,Santos Garza Herrera,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/540_FOTO_CHICA.jpg,santosgarza@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-539,Dávalos Elizondo Edna Ileana,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=539,Coahuila 3,ocd-division/country:mx/entidad:coahuila/distrito:3,Edna Ileana Dávalos Elizondo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/537_FOTO_CHICA.jpg,edna.davalos@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-54,Parra Álvarez Evelyn,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=54,Distrito Federal 9,ocd-division/country:mx/entidad:distrito-federal/distrito:9,Evelyn Parra Álvarez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/227_FOTO_CHICA.jpg,evelyn.parra@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-55,Triana Tena Jorge,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=55,Distrito Federal 10,ocd-division/country:mx/entidad:distrito-federal/distrito:10,Jorge Triana Tena,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/193_FOTO_CHICA.jpg,jorge.triana@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-56,Hernández Soriano Rafael,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=56,Distrito Federal 11,ocd-division/country:mx/entidad:distrito-federal/distrito:11,Rafael Hernández Soriano,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/172_FOTO_CHICA.jpg,rafael.hernandez@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-57,Barrientos Pantoja Alicia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=57,Distrito Federal 12,ocd-division/country:mx/entidad:distrito-federal/distrito:12,Alicia Barrientos Pantoja,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/264_FOTO_CHICA.jpg,alicia.barrientos@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-58,Ordoñez Hernández Daniel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=58,Distrito Federal 13,ocd-division/country:mx/entidad:distrito-federal/distrito:13,Daniel Ordoñez Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/189_FOTO_CHICA.jpg,daniel.ordonez@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-59,Hernández Mirón Carlos,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=59,Distrito Federal 14,ocd-division/country:mx/entidad:distrito-federal/distrito:14,Carlos Hernández Mirón,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/214_FOTO_CHICA.jpg,chernandez.miron@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-6,Martínez Santos Wenceslao,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=6,Baja California 3,ocd-division/country:mx/entidad:baja-california/distrito:3,Wenceslao Martínez Santos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/408_FOTO_CHICA.jpg,wenceslao.martinez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-60,Döring Casar Federico,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=60,Distrito Federal 15,ocd-division/country:mx/entidad:distrito-federal/distrito:15,Federico Döring Casar,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/205_FOTO_CHICA.jpg,federico.doring@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-61,García Bravo María Cristina Teresa,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=61,Distrito Federal 16,ocd-division/country:mx/entidad:distrito-federal/distrito:16,María Cristina Teresa García Bravo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/198_FOTO_CHICA.jpg,maria.garcia@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-62,Galico Félix Díaz Sara Paola,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=62,Distrito Federal 17,ocd-division/country:mx/entidad:distrito-federal/distrito:17,Sara Paola Galico Félix Díaz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/265_FOTO_CHICA.jpg,paola.felixdiaz@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-63,Santana Alfaro Arturo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=63,Distrito Federal 18,ocd-division/country:mx/entidad:distrito-federal/distrito:18,Arturo Santana Alfaro,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/221_FOTO_CHICA.jpg,arturo.santana@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-64,Ojeda Anguiano Jerónimo Alejandro,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=64,Distrito Federal 19,ocd-division/country:mx/entidad:distrito-federal/distrito:19,Jerónimo Alejandro Ojeda Anguiano,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/311_FOTO_CHICA.jpg,jeronimo.ojeda@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-643,Ramírez Ponce Miguel Ángel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=643,México 18,ocd-division/country:mx/entidad:méxico/distrito:18,Miguel Ángel Ramírez Ponce,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/544_FOTO_CHICA.jpg,""
Partido Revolucionario Institucional,PRI,63,2015-649,Juraidini Villaseñor Alejandro,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=649,México 24,ocd-division/country:mx/entidad:méxico/distrito:24,Alejandro Juraidini Villaseñor,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/501_FOTO_CHICA.jpg,alejandro.juraidini@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-65,Damián González Araceli,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=65,Distrito Federal 20,ocd-division/country:mx/entidad:distrito-federal/distrito:20,Araceli Damián González,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/259_FOTO_CHICA.jpg,araceli.damian@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-66,Villanueva Huerta Claudia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=66,Distrito Federal 21,ocd-division/country:mx/entidad:distrito-federal/distrito:21,Claudia Villanueva Huerta,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/253_FOTO_CHICA.jpg,claudia.villanueva@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-663,Moreno Vega Magdalena,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=663,México 38,ocd-division/country:mx/entidad:méxico/distrito:38,Magdalena Moreno Vega,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/538_FOTO_CHICA.jpg,""
Partido de la Revolución Democrática,PRD,63,2015-67,Carrera Hernández Ana Leticia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=67,Distrito Federal 22,ocd-division/country:mx/entidad:distrito-federal/distrito:22,Ana Leticia Carrera Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/188_FOTO_CHICA.jpg,ana.carrera@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-68,Montiel Reyes Ariadna,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=68,Distrito Federal 23,ocd-division/country:mx/entidad:distrito-federal/distrito:23,Ariadna Montiel Reyes,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/492_FOTO_CHICA.jpg,ariadna.montiel@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-684,Cristóbal Serrato Fidel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=684,Nayarit 2,ocd-division/country:mx/entidad:nayarit/distrito:2,Fidel Cristóbal Serrato,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/535_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-69,Barrera Marmolejo Héctor,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=69,Distrito Federal 24,ocd-division/country:mx/entidad:distrito-federal/distrito:24,Héctor Barrera Marmolejo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/187_FOTO_CHICA.jpg,hector.barrera@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-7,Ramos Hernández Jorge,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=7,Baja California 4,ocd-division/country:mx/entidad:baja-california/distrito:4,Jorge Ramos Hernández,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/169_FOTO_CHICA.jpg,jorge.ramos@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-70,Molina Arias Renato Josafat,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=70,Distrito Federal 25,ocd-division/country:mx/entidad:distrito-federal/distrito:25,Renato Josafat Molina Arias,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/276_FOTO_CHICA.jpg,renato.molina@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-71,Quiñones Cornejo María De La Paz,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=71,Distrito Federal 26,ocd-division/country:mx/entidad:distrito-federal/distrito:26,María De La Paz Quiñones Cornejo,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/003_FOTO_CHICA.jpg,maria.quinones@congreso.gob.mx
Movimiento Regeneración Nacional,MORENA,63,2015-72,Hernández Colín Norma Xochitl,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=72,Distrito Federal 27,ocd-division/country:mx/entidad:distrito-federal/distrito:27,Norma Xochitl Hernández Colín,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/273_FOTO_CHICA.jpg,nhernandez.colin@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-73,García Navarro Otniel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=73,Durango 1,ocd-division/country:mx/entidad:durango/distrito:1,Otniel García Navarro,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/146_FOTO_CHICA.jpg,otniel.garcia@congreso.gob.mx
Partido Verde Ecologista,PVE,63,2015-731,Machuca Sánchez Mario,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=731,Quintana Roo 3,ocd-division/country:mx/entidad:quintana-roo/distrito:3,Mario Machuca Sánchez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/524_FOTO_CHICA.jpg,""
Partido Revolucionario Institucional,PRI,63,2015-74,Rebollo Mendoza María Del Rocío,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=74,Durango 2,ocd-division/country:mx/entidad:durango/distrito:2,María Del Rocío Rebollo Mendoza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/098_FOTO_CHICA.jpg,rocio.rebollo@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-745,Gárate Valenzuela Paola Iveth,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=745,Sinaloa 7,ocd-division/country:mx/entidad:sinaloa/distrito:7,Paola Iveth Gárate Valenzuela,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/539_FOTO_CHICA.jpg,""
Partido Verde Ecologista,PVE,63,2015-746,Galindo Rosas Jose De Jesus,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=746,Sinaloa 8,ocd-division/country:mx/entidad:sinaloa/distrito:8,Jose De Jesus Galindo Rosas,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/513_FOTO_CHICA.jpg,jose.galindo@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-75,García Barrón Óscar,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=75,Durango 3,ocd-division/country:mx/entidad:durango/distrito:3,Óscar García Barrón,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/046_FOTO_CHICA.jpg,oscar.garcia@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-76,Gamboa Martínez Alicia Guadalupe,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=76,Durango 4,ocd-division/country:mx/entidad:durango/distrito:4,Alicia Guadalupe Gamboa Martínez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/153_FOTO_CHICA.jpg,alicia.gamboa@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-763,Coronado Ayarzagoitia Pedro Luis,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=763,Tamaulipas 4,ocd-division/country:mx/entidad:tamaulipas/distrito:4,Pedro Luis Coronado Ayarzagoitia,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/523_FOTO_CHICA.jpg,""
Partido Revolucionario Institucional,PRI,63,2015-769,Rosas Cuautle Fabiola,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=769,Tlaxcala 2,ocd-division/country:mx/entidad:tlaxcala/distrito:2,Fabiola Rosas Cuautle,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/548_FOTO_CHICA.jpg,fabiola.rosas@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-77,Villa Ramírez Timoteo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=77,Guanajuato 1,ocd-division/country:mx/entidad:guanajuato/distrito:1,Timoteo Villa Ramírez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/045_FOTO_CHICA.jpg,timoteo.villa@congreso.gob.mx
Partido de la Revolución Democrática,PRD,63,2015-775,Martínez Olguin Nicanor,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=775,Veracruz 5,ocd-division/country:mx/entidad:veracruz/distrito:5,Nicanor Martínez Olguin,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/543_FOTO_CHICA.jpg,nicanor.martinez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-78,Agundis Estrada María Verónica,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=78,Guanajuato 2,ocd-division/country:mx/entidad:guanajuato/distrito:2,María Verónica Agundis Estrada,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/458_FOTO_CHICA.jpg,maria.agundis@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-79,Sheffield Padilla Francisco Ricardo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=79,Guanajuato 3,ocd-division/country:mx/entidad:guanajuato/distrito:3,Francisco Ricardo Sheffield Padilla,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/206_FOTO_CHICA.jpg,francisco.sheffield@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-791,Cruz Campos Victorino,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=791,Veracruz 21,ocd-division/country:mx/entidad:veracruz/distrito:21,Victorino Cruz Campos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/547_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-8,García López José Máximo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=8,Baja California 5,ocd-division/country:mx/entidad:baja-california/distrito:5,José Máximo García López,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/170_FOTO_CHICA.jpg,maximo.garcia@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-80,Arroyo Bello Erika Lorena,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=80,Guanajuato 4,ocd-division/country:mx/entidad:guanajuato/distrito:4,Erika Lorena Arroyo Bello,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/015_FOTO_CHICA.jpg,erika.arroyo@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-801,Mesta Soule Luis Fernando,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=801,Chihuahua 1,ocd-division/country:mx/entidad:chihuahua/circunscripción:1,Luis Fernando Mesta Soule,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/534_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-809,Del Rivero Martínez Ricardo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=809,Durango 1,ocd-division/country:mx/entidad:durango/circunscripción:1,Ricardo Del Rivero Martínez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/509_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-81,Reynoso Sánchez Alejandra Noemí,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=81,Guanajuato 5,ocd-division/country:mx/entidad:guanajuato/distrito:5,Alejandra Noemí Reynoso Sánchez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/216_FOTO_CHICA.jpg,alejandra.reynoso@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-819,Borunda Espinoza Brenda,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=819,Chihuahua 1,ocd-division/country:mx/entidad:chihuahua/circunscripción:1,Brenda Borunda Espinoza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/515_FOTO_CHICA.jpg,brenda.borunda@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-82,Gutiérrez Campos Alejandra,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=82,Guanajuato 6,ocd-division/country:mx/entidad:guanajuato/distrito:6,Alejandra Gutiérrez Campos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/175_FOTO_CHICA.jpg,alejandra.gutierrez@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-83,Ramírez Nieto Ricardo,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=83,Guanajuato 7,ocd-division/country:mx/entidad:guanajuato/distrito:7,Ricardo Ramírez Nieto,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/010_FOTO_CHICA.jpg,rramirez.nieto@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-836,Campa Almaral Carmen Victoria,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=836,Sinaloa 1,ocd-division/country:mx/entidad:sinaloa/circunscripción:1,Carmen Victoria Campa Almaral,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/503_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-84,Padilla Avila Karina,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=84,Guanajuato 8,ocd-division/country:mx/entidad:guanajuato/distrito:8,Karina Padilla Avila,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/222_FOTO_CHICA.jpg,karina.padilla@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-85,Rocha Aguilar Yulma,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=85,Guanajuato 9,ocd-division/country:mx/entidad:guanajuato/distrito:9,Yulma Rocha Aguilar,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/144_FOTO_CHICA.jpg,yulma.rocha@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-86,Mercado Ruiz David,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=86,Guanajuato 10,ocd-division/country:mx/entidad:guanajuato/distrito:10,David Mercado Ruiz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/107_FOTO_CHICA.jpg,david.mercado@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-87,Bermúdez Méndez José Erandi,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=87,Guanajuato 11,ocd-division/country:mx/entidad:guanajuato/distrito:11,José Erandi Bermúdez Méndez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/394_FOTO_CHICA.jpg,erandi.bermudez@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-876,Saldívar Paz Mirna Isabel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=876,Nuevo León 2,ocd-division/country:mx/entidad:nuevo-león/circunscripción:2,Mirna Isabel Saldívar Paz,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/531_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-88,Elizarraraz Sandoval Adriana,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=88,Guanajuato 12,ocd-division/country:mx/entidad:guanajuato/distrito:12,Adriana Elizarraraz Sandoval,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/186_FOTO_CHICA.jpg,adriana.elizarraraz@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-89,Corona Rodríguez Ariel Enrique,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=89,Guanajuato 13,ocd-division/country:mx/entidad:guanajuato/distrito:13,Ariel Enrique Corona Rodríguez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/224_FOTO_CHICA.jpg,ariel.corona@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-890,Moguel Manzur Zacil Leonor,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=890,Yucatán 3,ocd-division/country:mx/entidad:yucatán/circunscripción:3,Zacil Leonor Moguel Manzur,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/541_FOTO_CHICA.jpg,""
Partido Acción Nacional,PAN,63,2015-9,Sánchez Meza María Luisa,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=9,Baja California 6,ocd-division/country:mx/entidad:baja-california/distrito:6,María Luisa Sánchez Meza,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/158_FOTO_CHICA.jpg,luisa.sanchez@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-90,Mandujano Tinajero Rene,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=90,Guanajuato 14,ocd-division/country:mx/entidad:guanajuato/distrito:14,Rene Mandujano Tinajero,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/223_FOTO_CHICA.jpg,rene.mandujano@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-91,Rivera Carbajal Silvia,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=91,Guerrero 1,ocd-division/country:mx/entidad:guerrero/distrito:1,Silvia Rivera Carbajal,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/094_FOTO_CHICA.jpg,silvia.rivera@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-914,Gutiérrez García Carlos,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=914,Quintana Roo 3,ocd-division/country:mx/entidad:quintana-roo/circunscripción:3,Carlos Gutiérrez García,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/525_FOTO_CHICA.jpg,""
Partido Revolucionario Institucional,PRI,63,2015-92,Majul González Salomón,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=92,Guerrero 2,ocd-division/country:mx/entidad:guerrero/distrito:2,Salomón Majul González,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/139_FOTO_CHICA.jpg,salomon.majul@congreso.gob.mx
Partido Acción Nacional,PAN,63,2015-924,Aguilar López María Mercedes,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=924,Puebla 4,ocd-division/country:mx/entidad:puebla/circunscripción:4,María Mercedes Aguilar López,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/542_FOTO_CHICA.jpg,""
Partido de la Revolución Democrática,PRD,63,2015-93,Barrientos Ríos Ricardo Ángel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=93,Guerrero 3,ocd-division/country:mx/entidad:guerrero/distrito:3,Ricardo Ángel Barrientos Ríos,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/231_FOTO_CHICA.jpg,ricardo.barrientos@congreso.gob.mx
Partido Revolucionario Institucional,PRI,63,2015-94,Fernández Márquez Julieta,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=94,Guerrero 4,ocd-division/country:mx/entidad:guerrero/distrito:4,Julieta Fernández Márquez,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/040_FOTO_CHICA.jpg,julieta.fernandez@congreso.gob.mx
Partido Nueva Alianza,PANAL,63,2015-949,Hernández León Luis Manuel,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=949,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Luis Manuel Hernández León,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/532_FOTO_CHICA.jpg,""
Partido de la Revolución Democrática,PRD,63,2015-95,Wences Real Victoriano,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=95,Guerrero 5,ocd-division/country:mx/entidad:guerrero/distrito:5,Victoriano Wences Real,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/279_FOTO_CHICA.jpg,victoriano.wences@congreso.gob.mx
Encuentro Social,PES,63,2015-959,Escobedo Miramontes Justo Federico,http://sitl.diputados.gob.mx/LXIII_leg/curricula.php?dipt=959,Distrito Federal 4,ocd-division/country:mx/entidad:distrito-federal/circunscripción:4,Justo Federico Escobedo Miramontes,http://sitl.diputados.gob.mx/LXIII_leg/fotos_lxiiiconfondo/545_FOTO_CHICA.jpg,""
