id,name__nl,name__en,name__es,name__fr,name__de,name__hu,name,wikipedia__commons,wikipedia__en,wikipedia__es,wikipedia__nl,image,gender,occupation,identifier__VIAF,birth_date,identifier__parlement,twitter,original_wikiname,name__en_ca,name__en_gb,given_name,name__li,name__sv,name__nb,name__da,name__nn,name__oc,name__id,name__it,name__pl,name__af,wikipedia__af,wikipedia__de,wikipedia__fr,wikipedia__id,wikipedia__li,wikipedia__nlwikiquote,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__sv,identifier__GND,identifier__LCAuth,identifier__IMDB,identifier__freebase,website,identifier__NTA,identifier__GTAA,identifier__ISNI,name__fy,name__bar,wikipedia__fy,wikipedia__no,wikipedia__simple,identifier__DBNL,name__mg,wikipedia__mg,name__ar,wikipedia__ar,wikipedia__da,wikipedia__it,facebook,linkedin,family_name,identifier__BNF,identifier__SUDOC,identifier__senate_nl,name__fi,name__ru,name__ca,name__he,wikipedia__ca,wikipedia__fi,email,name__eo,name__nds_nl,name__ja,wikipedia__eo,wikipedia__nds_nl,wikipedia__ru,identifier__PACE,name__zh_hant,name__zh_cn,name__an,name__ast,name__br,name__co,name__cs,name__cy,name__de_at,name__de_ch,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__is,name__kg,name__lb,name__lij,name__min,name__ms,name__nap,name__nds,name__nrm,name__pcd,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__EuroparlMEP,name__ty,name__fo,wikipedia__fo,name__fa,name__zh,name__uk,wikipedia__uk,name__bg,name__zea,wikipedia__bg,wikipedia__itwikiquote,wikipedia__pt,wikipedia__zea,noble_title,identifier__google_plus,name__sh,wikipedia__sh,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__be,name__ko,name__el,name__be_tarask,name__ka,name__tl,name__mk,name__lmo,name__sr,wikipedia__be_x_old,wikipedia__be,wikipedia__br,wikipedia__cs,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikiquote,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fawikiquote,wikipedia__fiwikiquote,wikipedia__frwikinews,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__ie,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__lmo,wikipedia__mk,wikipedia__ms,wikipedia__nds,wikipedia__ro,wikipedia__sco,wikipedia__sr,wikipedia__tl,wikipedia__tr,wikipedia__trwikinews,wikipedia__trwikiquote,wikipedia__vi,wikipedia__zh,pseudonym,identifier__NLI,identifier__NUKAT,identifier__NNDB,identifier__Munzinger,identifier__FAST,identifier__nyt_topic,identifier__quora,name__arc,wikipedia__arc,identifier__google_knowledge,name__la,wikipedia__la,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,wikipedia__lb,wikipedia__sk,name__ksh,name__frr,name__hrx,name__lfn,name__pdc,name__pdt,name__pfl,name__sli,name__stq,name__ckb,name__so,name__yo,name__vep,name__mr,name__qu,name__pa,name__az,name__nan,name__hy,name__th,name__hak,name__yue,name__hsb,name__mn,name__kl,wikipedia__ast,wikipedia__az,wikipedia__bewikiquote,wikipedia__ckb,wikipedia__gd,wikipedia__gl,wikipedia__hak,wikipedia__hsb,wikipedia__hy,wikipedia__io,wikipedia__lt,wikipedia__lv,wikipedia__mr,wikipedia__nn,wikipedia__pa,wikipedia__qu,wikipedia__ruwikinews,wikipedia__so,wikipedia__srwikinews,wikipedia__sw,wikipedia__th,wikipedia__ukwikiquote,wikipedia__vep,wikipedia__vls,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__Britannica,name__ace,name__bcl,name__bs,name__cbk_zam,name__ceb,name__csb,name__diq,name__dsb,name__eml,name__ext,name__gag,name__gv,name__ha,name__haw,name__hif,name__ht,name__ig,name__ilo,name__jv,name__kaa,name__ku,name__kw,name__lad,name__mt,name__mwl,name__na,name__nah,name__nov,name__pam,name__su,name__tet,name__war,identifier__ssrn,wikipedia__nlwikinews,identifier__MGP,identifier__BIBSYS,name__kn,wikipedia__cy,identifier__NLP,identifier__GNC,name__got,wikipedia__got,identifier__bigenc_ru,wikipedia__azb,wikipedia__ur,name__azb,name__mi,name__ur,name__sq,identifier__ne_se,instagram,wikipedia__liwikiquote,wikipedia__ia
Q455186,Henk Krol,Henk Krol,Henk Krol,Henk Krol,Henk Krol,Henk Krol,Henk Krol,Category:Henk Krol,Henk Krol,,Henk Krol,https://upload.wikimedia.org/wikipedia/commons/a/ad/Henk_Krol_2013.jpg,male,journalist,232418059,1950-04-01,vhy1h70ce2uf,HenkKrol,Henk Krol,,,Henk,,Henk Krol,Henk Krol,Henk Krol,Henk Krol,,,,Henk Krol,,,Henk Krol,,,,,,Henk Krol,,,101966200X,no2014156559,,/m/0553sf,,170113175,121960,0000 0003 6609 3396,,,,Henk Krol,Henk Krol,,,,,,,,,,Krol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henk Krol,,,,,,,,Henk Krol,,,,,,,,,,,,,,,,,,,,,,,Henk Krol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q457884,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Category:Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,,Jeanine Hennis-Plasschaert,https://upload.wikimedia.org/wikipedia/commons/5/5f/Jeanine_Hennis-Plasschaert_2013-1.jpg,female,politician,,1973-04-07,vgoo2tkewmxm,JeanineHennis,Jeanine Hennis-Plasschaert,,,Jeanine,,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,Jeanine Hennis-Plasschaert,,,,Jeanine Hennis-Plasschaert,,Jeanine Hennis-Plasschaert,,,,/m/05w9n6,,,108893,,,,,,,,,,جينين هينيس بلاسخارت,جينين هينيس بلاسخارت,,Jeanine Hennis-Plasschaert,,,,,,,,"Хеннис-Пласшерт, Жанин",,ג'נין הניס פלאסצ'רט,,,,,,,,,"Хеннис-Плассхарт, Жанин",,,,,,,,,,,,Jeanine Hennis-Plasschaert,,,,,,,,,,,,,,,,,,,,,,,,,,Jeanine Hennis-Plasschaert,,,,,Jeanine Hennis-Plasschaert,,,,,,,,,,,28176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeanine Hennis-Plasschaert,,,,,,ג'נין הניס פלאסצ'רט,,,,,,,,,,,Jeanine Hennis-Plasschaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q458066,Khadija Arib,Khadija Arib,Khadija Arib,Khadija Arib,Khadija Arib,Khadija Arib,Khadija Arib,Category:Khadija Arib,Khadija Arib,Khadija Arib,Khadija Arib,https://upload.wikimedia.org/wikipedia/commons/b/b7/30._Khadija_Arib.jpg,female,politician,4163378,1960-10-10,vg09lljpk5z1,khadijaArib,Khadija Arib,,,Khadija,,,,,,,,Khadija Arib,Khadija Arib,,,Khadija Arib,Khadija Arib,,,,,Khadija Arib,,,1161566139,,,/m/05zvgwz,,101298102,78187,0000 0000 4248 8068,,,,,Khadija Arib,,,,خديجة عريب,خديجة عريب,,Khadija Arib,,,,,184945615,,Khadija Arib,Хадиджа Ариб,Khadija Arib,ח'דיג'ה עריב,Khadija Arib,Khadija Arib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khadija Arib,,,,,,,,,,,,,,,,哈蒂婭·阿瑞布,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q459509,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Category:Lilianne Ploumen,Lilianne Ploumen,,Lilianne Ploumen,https://upload.wikimedia.org/wikipedia/commons/d/de/Lilianne_Ploumen_2013_2.jpg,female,politician,289845336,1962-07-12,vhonj7akimy3,,Lilianne Ploumen,,,Lilianne,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,Lilianne Ploumen,,,,Lilianne Ploumen,,,Lilianne Ploumen,Lilianne Ploumen,,Lilianne Ploumen,,,Lilianne Ploumen,,,,,,/m/0gytd80,,074601792,142308,0000 0003 9520 952X,,,,,,,,,,,,,,,,,,,,,,,,,,,,リリアンヌ・プルメン,,,,,,,,,,,Lilianne Ploumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lilianne Ploumen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q463434,Marianne Thieme,Marianne Thieme,Marianne Thieme,Marianne Thieme,Marianne Thieme,Marianne Thieme,Marianne Thieme,Category:Marianne Thieme,Marianne Thieme,Marianne Thieme,Marianne Thieme,https://upload.wikimedia.org/wikipedia/commons/b/b4/Mariannethieme.jpg,female,politician,291434352,1972-03-06,vhey1abyfbxx,mariannethieme,Marianne Thieme,,,Marianne,,Marianne Thieme,Marianne Thieme,Marianne Thieme,Marianne Thieme,,,Marianne Thieme,Marianne Thieme,,,Marianne Thieme,Marianne Thieme,,,,,Marianne Thieme,,,,no2011039760,,/m/026yxxf,,266811825,160772,0000 0003 6889 0719,,,,Marianne Thieme,Marianne Thieme,,,,,,,Marianne Thieme,mariannethieme,https://www.linkedin.com/in/mariannethieme/,Thieme,169250303,,,Marianne Thieme,"Тиме, Марианне",Marianne Thieme,,Marianne Thieme,Marianne Thieme,,Marianne Thieme,Marianne Thieme,マリアンネ・ティーメ,Marianne Thieme,Marianne Thieme,"Тиме, Марианне",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marianne Thieme,,,,,,,,Marianne Thieme,,,,,,,,,,,,,,,,,,,Мариане Тиме,Marianne Thieme,Мариане Тиме,Marianne Thieme,Marianne Thieme,Marianne Thieme,Master of Laws,116174126943639942955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Մարիաննե Թիմե,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q463453,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,Category:Jolande Sap,Jolande Sap,,Jolande Sap,https://upload.wikimedia.org/wikipedia/commons/d/d5/Jolande_Sap_2.jpg,female,economist,114779235,1963-05-22,vhfj2rh4auu9,,Jolande Sap,,,Jolande,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,,,,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,Jolande Sap,,Jolande Sap,,,Jolande Sap,,Jolande Sap,170871800,n95005886,,/m/04gpvz5,,075069245,149407,0000 0000 8319 3231,Jolande Sap,,Jolande Sap,,,,,,,,Jolande Sap,,,,,,,,,,,,,,,Jolande Sap,Jolande Sap,ヨランデ・サップ,Jolande Sap,Jolande Sap,,,,,,,,,,Jolande Sap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jolande Sap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q466868,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Category:Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,https://upload.wikimedia.org/wikipedia/commons/e/eb/Lodewijk_Asscher_2013-1.jpg,male,jurist,107742300,1974-09-27,vj42f8sqgyr4,LodewijkA,Lodewijk Asscher,,,Lodewijk,,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,,,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,,,Lodewijk Asscher,,Lodewijk Asscher,,,140749977,n2010054303,,/m/02qj1vl,,189726768,78560,0000 0000 8405 5009,Lodewijk Asscher,,Lodewijk Asscher,Lodewijk Asscher,Lodewijk Asscher,,,,لودافايك أشر,لودافايك أشر,,Lodewijk Asscher,,https://www.linkedin.com/in/lodewijk-asscher-44b3496/,Asscher,,117924075,,,,,,,,,,,ローデウェイク・アッシャー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodewijk Asscher,,,,,Lodewijk Asscher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lodewijk Asscher,,,,,,00000029396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorie:Lodewijk Asscher,,6081875,,,,,,,,,,,,,,,,,
Q467604,Edith Schippers,Edith Schippers,Edith Schippers,Edith Schippers,Edith Schippers,Edith Schippers,Edith Schippers,Category:Edith Schippers,Edith Schippers,,Edith Schippers,https://upload.wikimedia.org/wikipedia/commons/b/bb/Edith_Schippers_2015_(1).jpg,female,politician,289558308,1964-08-25,vge7dtpnx6zy,,Edith Schippers,,,Edith,,,,,,,,,Edith Schippers,,,Edith Schippers,Edith Schippers,,,,,Edith Schippers,,,1122662076,,,/m/0cc9gnj,,202557898,150680,,Edith Schippers,,Edith Schippers,,,,,,,,,,,,Schippers,,,,,,,,,,,,,,,,,,伊迪絲·席佩斯,伊迪丝·席佩斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edith Schippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorie:Edith Schippers,,,,,,,,,,,,,,,,,,,
Q467610,Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,,Fatma Koşer Kaya,Category:Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,https://upload.wikimedia.org/wikipedia/commons/9/92/Fatma_Koser_Kaya.jpg,female,lawyer,,1968-02-20,vge7dtpk10yz,fatmad66,,,,Fatma,,Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,Fatma Koşer Kaya,,,,,,,Fatma Koşer Kaya,Fatma Koşer Kaya,,,,,,,,,,,/m/0cp0ltz,,,121204,,Fatma Koşer Kaya,,Fatma Koşer Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fatma Koşer Kaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q467982,Fleur Agema,Fleur Agema,Fleur Agema,Fleur Agema,Fleur Agema,Fleur Agema,Fleur Agema,Category:Fleur Agema,Fleur Agema,Fleur Agema,Fleur Agema,https://upload.wikimedia.org/wikipedia/commons/e/ec/Fleur-agema-1350918561.jpg,female,politician,232662320,1976-09-16,vhdk1esivvy4,FleurAgemaPVV,Fleur Agema,,,Fleur,,,,,,,,,,Fleur Agema,Fleur Agema,Fleur Agema,Fleur Agema,,,Fleur Agema,,,,,1021099228,no2012029237,,/m/03nx8_4,,339349948,75583,0000 0003 6764 7557,Fleur Agema,,Fleur Agema,,Fleur Agema,,,,,,,,,,Agema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fleur Agema,,,,,,,,,,,,,,,,,,,,Fleur Agema,,,,Fleur Agema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4787767,Ard van der Steur,Ard van der Steur,,Ard van der Steur,Ard van der Steur,,Ard van der Steur,Category:Ard van der Steur,Ard van der Steur,,Ard van der Steur,https://upload.wikimedia.org/wikipedia/commons/5/5c/Ard-van-der-steur-1369335506.jpg,male,lawyer,,1969-10-07,vif4b7vtxzrp,ArdvanderSteur,Ard van der Steur,,,,,,,,,,,,Ard van der Steur,,,Ard van der Steur,Ard van der Steur,,,,,Ard van der Steur,,,,,,/m/0gg7xnz,,,223785,,Ard van der Steur,,,,,,,,,,,,,,,,,,,,,,,,,Ard van der Steur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ard van der Steur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501711,Duco Hoogland,Duco Hoogland,Duco Hoogland,Duco Hoogland,Duco Hoogland,Duco Hoogland,Duco Hoogland,Category:Duco Hoogland,Duco Hoogland,,Duco Hoogland,https://upload.wikimedia.org/wikipedia/commons/3/3b/41._Duco_Hoogland.jpg,male,politician,,1984-09-14,vj46mgk2f2p7,ducohoogland,Duco Hoogland,,,Duco,,Duco Hoogland,,,,,,,,,,,,,,,,,,,,,,/m/0n_bkwb,,,234104,,,,,,,,,,,,,,,,Hoogland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duco Hoogland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q501714,Sander Dekker,Sander Dekker,Sander Dekker,Sander Dekker,Sander Dekker,Sander Dekker,Sander Dekker,Category:Sander Dekker,Sander Dekker,,Sander Dekker,https://upload.wikimedia.org/wikipedia/commons/6/65/Persfoto_Sander_Dekker_2013.jpg,male,politician,285908963,1975-02-09,vj46fesc70px,SanderDekker,Sander Dekker,,,Sander,,,,,,,,,Sander Dekker,,,Sander Dekker,Sander Dekker,,,,,Sander Dekker,,,,,,/m/0n_91ts,,279734417,211261,0000 0003 9196 1159,,,,,,,,,,,,,,,Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sander Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q502110,John Kerstens,John Kerstens,John Kerstens,John Kerstens,John Kerstens,John Kerstens,John Kerstens,Category:John Kerstens,John Kerstens,,John Kerstens,https://upload.wikimedia.org/wikipedia/commons/c/cb/10._John_Kerstens.jpg,male,politician,,1965-01-20,vj0kbccdapk6,JohnKerstens,John Kerstens,,,John,,,,,,,,,,,,,,,,,,,,,,,,/m/0n_c6b5,,,117927,,,,,,,,,,,,,,,,Kerstens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Kerstens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q507401,Helma Lodders,Helma Lodders,Helma Lodders,Helma Lodders,Helma Lodders,Helma Lodders,Helma Lodders,Category:Helma Lodders,Helma Lodders,Helma Lodders,Helma Lodders,https://upload.wikimedia.org/wikipedia/commons/2/2f/Helma_Lodders_-_2018.jpg,female,politician,,1968-06-21,viem19icddz7,HelmaLodders,Helma Lodders,,,Helma,,,,,,,,,,,,,,,,,,,,,,,,/m/0ggbdq0,,,225723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helma Lodders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5090363,Stientje van Veldhoven,Stientje van Veldhoven,Stientje van Veldhoven,Stientje van Veldhoven,,,Stientje van Veldhoven,Category:Stientje van Veldhoven,Stientje van Veldhoven,Stientje van Veldhoven,Stientje van Veldhoven,https://upload.wikimedia.org/wikipedia/commons/4/4e/Stientje-van-veldhoven-1307974693_cr.jpg,female,politician,,1973-06-22,viehieo6fpzq,SvVeldhoven,Stientje van Veldhoven,,,Stientje,,,,,,,,,,,,,,,,,,,,,,,,/m/0gx03qy,,,224507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stientje van Veldhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q510398,Lea Bouwmeester,Lea Bouwmeester,Lea Bouwmeester,Lea Bouwmeester,Lea Bouwmeester,Lea Bouwmeester,Lea Bouwmeester,Category:Lea Bouwmeester,Lea Bouwmeester,,Lea Bouwmeester,https://upload.wikimedia.org/wikipedia/commons/5/50/18._Lea_Bouwmeester.jpg,female,politician,,1979-10-03,vhekc59mytnr,LeaBouwmeester,Lea Bouwmeester,,,Lea,,,,,,,,,,,,Lea Bouwmeester,,,,,,,,,,,,/m/0gy0wbf,,,85251,,,,,,,,,,,,,,,,Bouwmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lea Bouwmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q510689,Ingrid van Engelshoven,Ingrid van Engelshoven,Ingrid van Engelshoven,Ingrid van Engelshoven,Ingrid van Engelshoven,Ingrid van Engelshoven,Ingrid van Engelshoven,Category:Ingrid van Engelshoven,Ingrid van Engelshoven,,Ingrid van Engelshoven,https://upload.wikimedia.org/wikipedia/commons/d/d1/Ingrid_van_Engelshoven_(cropped).jpg,female,politician,159151246601744131643,1966-07-12,vhe8aqfbqnxc,,Ingrid van Engelshoven,,,Ingrid,,,,,,,Ingrid van Engelshoven,,Ingrid van Engelshoven,,,Ingrid van Engelshoven,Ingrid van Engelshoven,Ingrid van Engelshoven,,,,Ingrid van Engelshoven,,,,,,/m/0h3mxsg,,413197476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingrid van Engelshoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingrid van Engelshoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ingrid van Engelshoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Categorie:Ingrid van Engelshoven,,,,,,,,,,,,,,,,,,,
