id,name__pt,name__eo,name__eu,name__ru,name__fr,name__en,name__ast,name__es,name__ca,name__fi,name__it,name__be_tarask,name__gl,name__de,name__cs,name__nl,name__nb,name__da,name__nn,name__sv,name,wikipedia__ast,wikipedia__be_x_old,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__gl,wikipedia__it,wikipedia__pt,wikipedia__ru,image,gender,identifier__VIAF,identifier__GND,identifier__LCAuth,birth_date,identifier__freebase,given_name,name__pl,name__arz,name__oc,name__uk,wikipedia__arz,wikipedia__nl,wikipedia__oc,wikipedia__pl,wikipedia__sv,wikipedia__uk,identifier__ISNI,identifier__SUDOC,identifier__Munzinger,identifier__BNF,identifier__CANTIC,name__ja,wikipedia__ja,identifier__BNE,name__tr,wikipedia__tr,name__la,name__fa,wikipedia__la,name__zh,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ro,name__ar,name__af,name__et,name__hr,name__hu,name__is,name__lt,name__sk,name__sl,name__sq,name__gsw,wikipedia__ar,wikipedia__eswikiquote,wikipedia__euwikiquote,wikipedia__ro,wikipedia__cawikiquote,identifier__GNC,name__en_ca,name__en_gb,identifier__EuroparlMEP,wikipedia__itwikiquote,name__eml,wikipedia__eml,wikipedia__sq,wikipedia__simple,death_date,identifier__NTA,name__el,name__he,wikipedia__he,name__an,name__br,name__ga,name__lb,name__lmo,name__nds_nl,name__pms,name__wa,wikipedia__no,identifier__parlement,name__ko,wikipedia__fa,wikipedia__ko,wikipedia__el,name__mg,wikipedia__mg,wikipedia__an,wikipedia__hu,wikipedia__sk,family_name,twitter,website,facebook,linkedin,wikipedia__hr,identifier__IMDB,identifier__AlloCine,name__be,name__bg,name__cy,name__ext,name__gd,name__hy,name__id,name__io,name__ka,name__mr,name__ms,name__nah,name__sh,name__sr,name__ta,name__vi,name__war,name__yo,name__lad,name__pt_br,name__gn,name__lv,name__az,name__hak,name__tt,name__ie,name__th,name__yue,name__mk,name__sco,wikipedia__az,wikipedia__bcl,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__cy,wikipedia__da,wikipedia__enwikinews,wikipedia__eowikinews,wikipedia__et,wikipedia__ext,wikipedia__frwikinews,wikipedia__gd,wikipedia__gn,wikipedia__hak,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__lad,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mr,wikipedia__ms,wikipedia__nah,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tt,wikipedia__vi,wikipedia__war,wikipedia__yo,wikipedia__zh_yue,name__bcl,wikipedia__eswikinews,original_wikiname,identifier__allmovie,wikipedia__cswikiquote,identifier__MusicBrainz,name__bar,name__co,name__de_at,name__de_ch,name__frp,name__fur,name__ia,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nrm,name__pcd,name__rm,name__sc,name__scn,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wo,name__zu,wikipedia__glwikiquote,identifier__FAST,wikipedia__ga,name__bs,last_seen,electoral_district,identifier__SELIBR,identifier__NUKAT,identifier__NKC,identifier__PTBNP,identifier__dialnet,identifier__google_scholar,identifier__BVMC,second_surname,identifier__SFDb,identifier__PORT,identifier__SCOPE,identifier__kinopoisk,identifier__DNF,identifier__filmportal_de,identifier__elonet,identifier__PACE,identifier__NDL,wikipedia__hsb,name__hsb,wikipedia__sc,identifier__google_knowledge,occupation,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,name__vmf,identifier__quora,identifier__snac,identifier__OLID,wikipedia__cawikinews,wikipedia__dewikinews,wikipedia__ptwikinews,wikipedia__srwikinews,wikipedia__enwikiquote,noble_title,identifier__BNC,identifier__CiNii,identifier__NLI,name__bn,instagram,wikipedia__ml,name__ml,identifier__BIBSYS,identifier__NLP,identifier__Britannica,identifier__youtube,pseudonym,name__hi,wikipedia__lmo,identifier__ORCID,name__nys,wikipedia__is,name__ha,wikipedia__ha,name__kn,weblog,wikipedia__als,identifier__ULAN,wikipedia__nn,wikipedia__uz,name__uz,name__lfn,honorific_prefix,wikipedia__af,wikipedia__bewikiquote,wikipedia__ig,wikipedia__nov,wikipedia__olo,wikipedia__pms,wikipedia__sl,wikipedia__vec,wikipedia__ne,wikipedia__xmf,name__nov,name__ig,name__olo,wikipedia__tl,name__tl,wikipedia__fy,wikipedia__hi,name__fy,wikipedia__wa,wikipedia__zh_min_nan,name__xmf,name__ne,name__ty,name__nan,wikipedia__kw,identifier__GTAA,name__kw,identifier__bigenc_ru,identifier__CONOR,wikipedia__azb,name__azb,wikipedia__wuu,name__wuu,identifier__flickr,wikipedia__ukwikiquote,name__ur,wikipedia__qu,name__qu
Q6116537,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,,,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,,Sabino Cuadra,Sabino Cuadra,,,,,,,Sabino Cuadra,,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/32/Sabino_Cuadra.jpg,male,,,,1949-05-24,,Sabin,Sabino Cuadra,,,,,,,,,,,,,,,,,,Sabino Cuadra,,,,,,,,,,,,,Sabino Cuadra,,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,Sabino Cuadra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabino Cuadra,,,,,,,,,,,,,,,,Sabino Cuadra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11jgf66y6,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6121105,Santiago Pérez López,Santiago Pérez López,,,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,,,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,,Santiago Pérez López,Santiago Pérez López,,,,,,,,,Santiago Pérez López,,,Santiago Pérez López,,,,,https://upload.wikimedia.org/wikipedia/commons/e/ea/Santiagoperezlopez.png,male,49404393,,n95091040,1961-11-23,,Santiago,Santiago Pérez López,,,,,,,,,,0000 0000 5925 3687,,,,,,,,Santiago Pérez López,,,,,,,,,,,,,Santiago Pérez López,سانتياغو بيريز لوبيز,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,Santiago Pérez López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Pérez López,,,,,,,,,,,,,,,,Santiago Pérez López,,,,,,,,,,,,,,,,,,,,,,,,,,López,,,,,,,,,,,,,,writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6165416,,,,Виктор Кальво-Сотело,Víctor Calvo-Sotelo,Víctor Calvo-Sotelo,Víctor Calvo-Sotelo,Víctor Calvo-Sotelo,Víctor Calvo-Sotelo,,Víctor Calvo-Sotelo,,,Víctor Calvo-Sotelo,,Víctor Calvo-Sotelo,,Víctor Calvo-Sotelo,,Víctor Calvo-Sotelo,Víctor Calvo-Sotelo,,,,Category:Víctor Calvo-Sotelo,,,,,Víctor Calvo-Sotelo,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f3/Víctor_Calvo-Sotelo_en_la_inauguración_del_Encuentro_Aporta_2012.jpg,male,,,,1961-11-24,,Víctor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Víctor Calvo-Sotelo,,,,Víctor Calvo-Sotelo,Víctor Calvo-Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Víctor Calvo-Sotelo,,,,,,,,,,,,,,,,Víctor Calvo-Sotelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6172712,,,,,Álvaro Anchuelo,Álvaro Anchuelo,Álvaro Anchuelo,Álvaro Anchuelo,Álvaro Anchuelo,,Álvaro Anchuelo,,,Álvaro Anchuelo,,Álvaro Anchuelo,,,,,Álvaro Anchuelo,,,,Category:Álvaro Anchuelo,,,,,Álvaro Anchuelo,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/93/El_diputado_de_UPyD_Álvaro_Anchuelo.jpg,male,,,,1964-06-04,,Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Álvaro Anchuelo,,,,Álvaro Anchuelo,Álvaro Anchuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Álvaro Anchuelo,,,,,,,,,,,,,,,,Álvaro Anchuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6280531,,,,,Josep Antoni Santamaría i Mateo,Josep Santamaría,,Josep Santamaría,Josep Antoni Santamaría i Mateo,,Josep Santamaría,,,Josep Santamaría,,Josep Santamaría,,,,,Josep Santamaría,,,Josep Antoni Santamaría i Mateo,,,,Josep Santamaría,,,,,,,,,,,male,,,,1957-07-16,,Josep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josep Santamaría,Josep Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josep Santamaría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q628418,,,,Хосе Бланко Лопес,José Blanco,José Blanco López,José Blanco,José Blanco López,José Blanco López,,José Blanco López,Хасэ Бланка,José Blanco,José Blanco López,,José Blanco López,José Blanco López,José Blanco López,José Blanco López,José Blanco López,José Blanco López,José Blanco,Хасэ Блянка,José Blanco López,Category:José Blanco López,,José Blanco López,José Blanco López,,José Blanco López,,,José Blanco,José Blanco,,,"Бланко Лопес, Хосе",https://upload.wikimedia.org/wikipedia/commons/3/3a/José_Blanco_López.jpg,male,305864103,,,1962-02-06,/m/07kb33n,José,José Blanco López,,,,,,,José Blanco López,,,,,,,,ホセ・ブランコ・ロペス,,,,,,,,何塞·布兰科·洛佩斯,何塞·布兰科·洛佩斯,,,,,,,,خوسيه بلانكو لوبيز,,,,José Blanco López,,,,José Blanco López,José Blanco López,,خوسيه بلانكو لوبيز,José Blanco López,,,,,,,125044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Blanco López,,,,,,,,,,,,,,,,José Blanco López,,,,,,,,,,,,,José Blanco,,,,,,,,,,,,,López,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q635164,,,Alfonso Alonso,Альфонсо Алонсо,Alfonso Alonso,Alfonso Alonso,,Alfonso Alonso,Alfonso Alonso Aranegui,,Alfonso Alonso,,Alfonso Alonso,Alfonso Alonso,,Alfonso Alonso,,,,,Alfonso Alonso,,,Alfonso Alonso Aranegui,Category:Alfonso Alonso,,,Alfonso Alonso,,Alfonso Alonso,Alfonso Alonso,,Alfonso Alonso,Alfonso Alonso,,,,https://upload.wikimedia.org/wikipedia/commons/6/63/Alfonso_Alonso_2015_(cropped).jpg,male,,,,1967-04-14,,Alfonso,Alfonso Alonso,,,,,,,Alfonso Alonso,,,,,,,,アルフォンソ・アロンソ,,,,,,,,,,,,,,,,,ألفونسو ألونسو,,,,Alfonso Alonso,,,,Alfonso Alonso,Alfonso Alonso,,ألفونسو ألونسو,Alfonso Alonso,,,,,,,,,Alfonso Alonso,Alfonso Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alfonso Alonso,,,,,,,,,,,,,,,,Alfonso Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6844907,,,,,Miguel Ángel Cortés Martín,Miguel Ángel Cortés Martín,Miguel Ángel Cortés Martín,Miguel Ángel Cortés Martín,Miguel Ángel Cortés Martín,,Miguel Ángel Cortés Martín,,Miguel Ángel Cortés Martín,Miguel Ángel Cortés Martín,,Miguel Ángel Cortés Martín,,,,,Miguel Ángel Cortés Martín,,,,,,,Miguel Ángel Cortés Martín,,Miguel Ángel Cortés Martín,,,Miguel Ángel Cortés Martín,,,,,,male,87123628,1029180385,no2013075230,1958-07-14,,Miguel Ángel,,,,,,,,,,,0000 0000 6097 8247,,,,,,,,,,,,,,,,,,,,,,ميغيل أنخيل كورتيس مارتين,,,,Miguel Ángel Cortés Martín,,,,Miguel Ángel Cortés Martín,Miguel Ángel Cortés Martín,,ميغيل أنخيل كورتيس مارتين,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Ángel Cortés Martín,,,,,,,,,,,,,,,,Miguel Ángel Cortés Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q708774,,Manuel Chaves González,Manuel Chaves,Мануэль Чавес,Manuel Chaves,Manuel Chaves González,,Manuel Chaves,Manuel Chaves González,Manuel Chaves González,Manuel Chaves González,,Manuel Chaves,Manuel Chaves,,Manuel Chaves González,Manuel Chaves,Manuel Chaves,Manuel Chaves,Manuel Chaves,Manuel Chaves,,,Manuel Chaves González,Category:Manuel Chaves,,Manuel Chaves,Manuel Chaves González,Manuel Chaves González,Manuel Chaves,Manuel Chaves,Manuel Chaves González,Manuel Chaves,Manuel Chaves,,,"Чавес, Мануэль",https://upload.wikimedia.org/wikipedia/commons/3/31/Manuel_Chaves-CMTE-País_Vasco_7.jpg,male,162482767,141448512,n2009056557,1945-07-07,/m/02ypw_,Manuel,Manuel Chaves González,,,,,Manuel Chaves González,,Manuel Chaves González,,,0000 0001 1499 4737,,,,,マヌエル・チャベス・ゴンサーレス,,,Manuel Chaves,Manuel Chaves,,,,,,曼努埃尔·查维斯,曼努埃爾·查維斯,,,,,,مانويل تشافيس,,,,Manuel Chaves,,,,Manuel Chaves,Manuel Chaves González,,مانويل تشافيس غونزاليس,Manuel Chaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chaves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manuel Chaves,,,,,,,,,,,,,,,,Manuel Chaves González,,,,,,,,,,,,,,,,,,,,,,,,,,González,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,A2991517X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7290430,Ramón Aguirre Rodríguez,,Ramón Aguirre Rodríguez,,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,,Ramón Aguirre Rodríguez,,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,,Ramón Aguirre Rodríguez,,,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,,,Ramón Aguirre Rodríguez,Category:Ramón Aguirre Rodríguez,,,Ramón Aguirre Rodríguez,,Ramón Aguirre Rodríguez,,,Ramón Aguirre Rodríguez,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Reunión_de_Carmen_Casero_con_R._Aguirre_de_SEPI_(7247721576)_(cropped).jpg,male,,,,1953-03-03,,Ramón,Ramón Aguirre Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramón Aguirre Rodríguez,رامون أغيري رودريغيز,,,,Ramón Aguirre Rodríguez,,,,Ramón Aguirre Rodríguez,Ramón Aguirre Rodríguez,,رامون أغيري رودريغيز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramón Aguirre Rodríguez,,,,,,,,,,,,,,,,Ramón Aguirre Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7290531,,,,,Ramón Moreno Bustos,Ramón Moreno Bustos,Ramón Moreno Bustos,Ramón Moreno Bustos,Ramón Moreno Bustos,,Ramón Moreno Bustos,,,Ramón Moreno Bustos,,Ramón Moreno Bustos,,,,,Ramón Moreno Bustos,,,,,,,Ramón Moreno Bustos,,Ramón Moreno Bustos,,,Ramón Moreno Bustos,,,,,https://upload.wikimedia.org/wikipedia/commons/9/94/Ramón_Moreno_Bustos.jpg,male,,,,1966-05-26,,Ramón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramón Moreno Bustos,Ramón Moreno Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ramón Moreno Bustos,,,,Ramón Moreno Bustos,,,,,,,,,,,,Ramón Moreno Bustos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6913,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7420245,,,Santiago Cervera,,Santiago Cervera,Santiago Cervera Soto,,Santiago Cervera,Santiago Cervera,,Santiago Cervera Soto,,,Santiago Cervera Soto,,Santiago Cervera Soto,,,,,Santiago Cervera,,,,,,,Santiago Cervera Soto,,Santiago Cervera,Santiago Cervera,,,,,,,https://upload.wikimedia.org/wikipedia/commons/b/b9/Santiago_Cervera_(político).jpg,male,,,,1965-03-27,,Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Cervera,,,,Santiago Cervera,Santiago Cervera Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Cervera,,,,,,,,,,,,,,,,Santiago Cervera Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8198110,,,,,Ana Oramas,Ana Oramas,Ana Oramas,Ana Oramas,Ana María Oramas González-Moro,,Ana Oramas,,Ana Oramas,Ana Oramas,,Ana Oramas,,,,,Ana Oramas,Ana Oramas,,Ana María Oramas González-Moro,,,,,,Ana Oramas,,,Ana Oramas,Ana Oramas,,,,https://upload.wikimedia.org/wikipedia/commons/b/b5/Ana_Oramas.jpg,female,,,,1959-07-17,,Ana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ana Oramas,,,,Ana Oramas,Ana Oramas,,,Ana Oramas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oramas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ana Oramas,,,,,,,,,,,,,,,,Ana Oramas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q853347,,,,"Ньето, Хосе Антонио",José Antonio Nieto,José Antonio Nieto,,José Antonio Nieto,José Antonio Nieto Ballesteros,,José Antonio Nieto,,José Antonio Nieto,José Antonio Nieto,,José Antonio Nieto,José Antonio Nieto,José Antonio Nieto,José Antonio Nieto,José Antonio Nieto,José Antonio Nieto,,,José Antonio Nieto Ballesteros,Category:José Antonio Nieto,,,,,José Antonio Nieto,,,José Antonio Nieto,José Antonio Nieto,,,,https://upload.wikimedia.org/wikipedia/commons/9/9b/Jose_Antonio_Nieto_Cordoba.jpg,male,,,,1970-04-10,,José Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Antonio Nieto,,,,José Antonio Nieto,José Antonio Nieto,,,,,,,,,,,,,,,,,,Χοσέ Αντόνιο Νιέτο,,,,,,,,,,,,,,,,,,,,,,Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Antonio Nieto,,,,,,,,,,,,,,,,José Antonio Nieto,,,,,,,,,,,,,,,,,,,,,,,,,,Ballesteros,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8846178,Eugenio Nasarre Goicoechea,,Eugenio Nasarre Goicoechea,,Eugenio Nasarre,Eugenio Nasarre,Eugenio Nasarre Goicoechea,Eugenio Nasarre,Eugenio Nasarre Goicoechea,,Eugenio Nasarre,,Eugenio Nasarre Goicoechea,Eugenio Nasarre,,Eugenio Nasarre,Eugenio Nasarre Goicoechea,Eugenio Nasarre Goicoechea,Eugenio Nasarre Goicoechea,Eugenio Nasarre Goicoechea,Eugenio Nasarre,,,Eugenio Nasarre Goicoechea,Category:Eugenio Nasarre,,,Eugenio Nasarre,,Eugenio Nasarre,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Eugenio_Nasarre_2009_(cropped).jpg,male,73085135,1117939960,n94057070,1946-03-02,,Eugenio,,,,,,,,,,,0000 0000 5921 4717,,,,,,,,,,,,,,,,,,,,,,,,,,Eugenio Nasarre,,,,Eugenio Nasarre,Eugenio Nasarre,,,,,,,,,,,,,,,,,,,,,Eugenio Nasarre Goicoechea,,,,,,,,,,,,,,,,,,,Nasarre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugenio Nasarre,,,,,,,,,,,,,,,,Eugenio Nasarre,,,,,,,,,,,,,,,,,,,,,,,,,,Goicoechea,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,1498562808160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8961338,,,,,Fernando López-Amor García,Fernando López-Amor García,,Fernando López-Amor,Fernando López-Amor García,,Fernando López-Amor García,,,Fernando López-Amor García,,Fernando López-Amor García,,,,,Fernando López-Amor,,,Fernando López-Amor García,,,,,,Fernando López-Amor,,,,,,,,,male,,,,1952-05-06,,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando López-Amor,,,,Fernando López-Amor,Fernando López-Amor García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fernando López-Amor,,,,,,,,,,,,,,,,Fernando López-Amor García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9003050,,,,,Herick Manuel Campos Arteseros,Herick Manuel Campos Arteseros,,Herick Campos,Herick Manuel Campos Arteseros,,Herick Manuel Campos Arteseros,,,Herick Manuel Campos Arteseros,,Herick Manuel Campos Arteseros,Herick Campos,Herick Campos,Herick Campos,Herick Campos,Herick Campos,,,Herick Manuel Campos Arteseros,,,,,,Herick Campos,,,Herick Campos,,,,,https://upload.wikimedia.org/wikipedia/commons/b/bf/(Herick_Campos)_Sesión_control_12.09.2018.jpg,male,,,,1976-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herick Campos,,,,Herick Campos,Herick Manuel Campos Arteseros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Herick Campos,,,,,,,,,,,,,,,,Herick Manuel Campos Arteseros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trade unionist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
