id,name,image,given_name,family_name,sort_name,birth_date,gender,chamber,start_date,state,area,group,website,address,phone,fax,term,area_id,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,twitter,facebook,facebook_id,youtube_id,twitter_id,youtube,instagram,instagram_id,sameas,sameasnote,validthrough,census_geoid,census_geoid_12,census_geoid_14,openstates_district,placeholder_id,sch_dist_stateid,state_id
T000470,Scott R. Tipton,https://theunitedstates.io/images/congress/original/T000470.jpg,Scott,Tipton,"Tipton, Scott",1956-11-09,male,rep,2015-01-06,CO,Colorado's 3rd congressional district,Republican,http://tipton.house.gov,218 Cannon HOB; Washington DC 20515-0603,202-225-4761,202-226-9669,114,ocd-division/country:us/state:co/cd:3,T000470,01997,,412405,N00027509,65403,H6CO03139,60384,Scott Tipton,23219,Scott Tipton,1417,gIQAxnpVKP,21111,RepTipton,CongressmanScottTipton,191428784201721,UCh9ssh1dvzpr1HOWaFm8rcg,242873057,RepScottTipton,,,,,,,,,,,,
T000469,Paul Tonko,https://theunitedstates.io/images/congress/original/T000469.jpg,Paul,Tonko,"Tonko, Paul",1949-06-18,male,rep,2015-01-06,NY,New York's 20th congressional district,Democrat,http://tonko.house.gov,2463 Rayburn HOB; Washington DC 20515-3220,202-225-5076,202-225-5077,114,ocd-division/country:us/state:ny/cd:20,T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,,801,gIQA3w8MAP,20934,RepPaulTonko,paul.tonko,30671144824,UC3P2SGFmmuCYRsjeso0hOQQ,84119348,reppaultonko,,,,,,,,,,,,
T000465,Niki Tsongas,https://theunitedstates.io/images/congress/original/T000465.jpg,Niki,Tsongas,"Tsongas, Niki",1946-04-26,female,rep,2015-01-06,MA,Massachusetts's 3rd congressional district,Democrat,http://tsongas.house.gov,1714 Longworth HOB; Washington DC 20515-2103,202-225-3411,202-226-0771,114,ocd-division/country:us/state:ma/cd:3,T000465,01884,,412254,N00029026,89417,H8MA05143,21764,Niki Tsongas,23209,Niki Tsongas,735,gIQA3UrNAP,20754,NikiInTheHouse,RepTsongas,131079823624873,UCVyHRbyMpIF3_Xfl4LzumCA,242892689,RepTsongas,,,,,,,,,,,,
T000463,Michael R. Turner,https://theunitedstates.io/images/congress/original/T000463.jpg,Michael,Turner,"Turner, Michael",1960-01-11,male,rep,2015-01-06,OH,Ohio's 10th congressional district,Republican,https://turner.house.gov,2239 Rayburn HOB; Washington DC 20515-3510,202-225-6465,202-225-6754,114,ocd-division/country:us/state:oh/cd:10,T000463,01741,,400411,N00025175,45519,H2OH03067,1003607,Mike Turner,23206,Michael R. Turner,496,gIQAA2beKP,20342,RepMikeTurner,RepMikeTurner,9275036647,UC-6Ss-aZ3OPisf9GdVGtN8g,51228911,CongressmanTurner,,,,,,,,,,,,
U000031,Fred Upton,https://theunitedstates.io/images/congress/original/U000031.jpg,Fred,Upton,"Upton, Fred",1953-04-23,male,rep,2015-01-06,MI,Michigan's 6th congressional district,Republican,http://upton.house.gov,2183 Rayburn HOB; Washington DC 20515-2206,202-225-3761,202-225-4986,114,ocd-division/country:us/state:mi/cd:6,U000031,01177,,400414,N00004133,26906,H6MI04113,12127,Fred Upton,20868,Fred Upton,499,gIQATEgtAP,15446,RepFredUpton,RepFredUpton,212027388827797,UCsN16IzEo4ViZNEMgeCrQ7w,124224165,RepFredUpton,,,,,,,,,,,,
V000128,Chris Van Hollen,https://theunitedstates.io/images/congress/original/V000128.jpg,Chris,Van Hollen,"Van Hollen, Chris",1959-01-10,male,rep,2015-01-06,MD,Maryland's 8th congressional district,Democrat,https://vanhollen.house.gov,1707 Longworth HOB; Washington DC 20515-2008,202-225-5341,202-225-0375,114,ocd-division/country:us/state:md/cd:8,V000128,01729,,400415,N00013820,6098,H2MD08126,20756,Chris Van Hollen,21032,,500,gIQAPhsc9O,20330,ChrisVanHollen,chrisvanhollen,109304033877,UCkpfJWu1N9Okd6PE_NidtBQ,18137749,RepChrisVanHollen,chrisvanhollen,268595235,,,,,,,,,,
V000081,Nydia M. Velázquez,https://theunitedstates.io/images/congress/original/V000081.jpg,Nydia,Velázquez,"Velázquez, Nydia",1953-03-28,female,rep,2015-01-06,NY,New York's 7th congressional district,Democrat,http://velazquez.house.gov,2302 Rayburn HOB; Washington DC 20515-3207,202-225-2361,202-226-0327,114,ocd-division/country:us/state:ny/cd:7,V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,,501,gIQAHvY09O,29378,NydiaVelazquez,8037068318,8037068318,UCqMKPkKeeHFOOiZ9vxhXGVg,164369297,nydiavelazquez,,,,,,,,,,,,
V000108,Peter J. Visclosky,https://theunitedstates.io/images/congress/original/V000108.jpg,Peter,Visclosky,"Visclosky, Peter",1949-08-13,male,rep,2015-01-06,IN,Indiana's 1st congressional district,Democrat,http://visclosky.house.gov,2328 Rayburn HOB; Washington DC 20515-1401,202-225-2461,202-225-2493,114,ocd-division/country:us/state:in/cd:1,V000108,01188,,400417,N00003813,26851,H4IN01012,6785,Pete Visclosky,21005,Peter J. Visclosky,502,gIQA8WtdKP,15124,RepVisclosky,repvisclosky,118723661514709,UC9njNo6tTComo9Kn7imz7Mg,193872188,PeteVisclosky1,,,,,,,,,,,,
W000798,Tim Walberg,https://theunitedstates.io/images/congress/original/W000798.jpg,Tim,Walberg,"Walberg, Tim",1951-04-12,male,rep,2015-01-06,MI,Michigan's 7th congressional district,Republican,http://walberg.house.gov,2436 Rayburn HOB; Washington DC 20515-2207,202-225-6276,202-225-6281,114,ocd-division/country:us/state:mi/cd:7,W000798,01855,,412213,N00026368,8618,H4MI07103,1022844,Tim Walberg,24179,Tim Walberg,698,gIQA0wGVKP,20725,RepWalberg,RepWalberg,187654104587692,UChpf3_3Wn8f3qSJbsYXrhvg,237862972,RepWalberg,,,,,,,,,,,,
W000791,Greg Walden,https://theunitedstates.io/images/congress/original/W000791.jpg,Greg,Walden,"Walden, Greg",1957-01-10,male,rep,2015-01-06,OR,Oregon's 2nd congressional district,Republican,http://walden.house.gov,2185 Rayburn HOB; Washington DC 20515-3702,202-225-6730,202-225-5774,114,ocd-division/country:us/state:or/cd:2,W000791,01596,,400419,N00007690,2979,H6OR02116,57892,Greg Walden,24165,Greg Walden,504,gIQAYvzZKP,29932,RepGregWalden,repgregwalden,313301365382225,UCyaDp6ANSM9tvW7Y3LT_4KQ,32010840,RepGregWalden,repgregwalden,382962594,,,,,,,,,,
W000799,Timothy J. Walz,https://theunitedstates.io/images/congress/original/W000799.jpg,Timothy,Walz,"Walz, Timothy",1964-04-06,male,rep,2015-01-06,MN,Minnesota's 1st congressional district,Democrat,http://walz.house.gov,1034 Longworth HOB; Washington DC 20515-2301,202-225-2472,202-225-3433,114,ocd-division/country:us/state:mn/cd:1,W000799,01856,,412214,N00027467,65443,H6MN01174,1018510,Tim Walz,24181,Tim Walz,699,gIQA69DYKP,20726,RepTimWalz,,,UCAaYwb6XgcSVZ-5s3ei2g6g,1262814457,1529tjw,,,,,,,,,,,,
W000797,Debbie Wasserman Schultz,https://theunitedstates.io/images/congress/original/W000797.jpg,Debbie,Wasserman Schultz,"Wasserman Schultz, Debbie",1966-09-27,female,rep,2015-01-06,FL,Florida's 23rd congressional district,Democrat,http://wassermanschultz.house.gov,1114 Longworth HOB; Washington DC 20515-0923,202-225-7931,202-226-2052,114,ocd-division/country:us/state:fl/cd:23,W000797,01777,,400623,N00026106,24301,H4FL20023,86882,Debbie Wasserman Schultz,24177,Debbie Wasserman Schultz,631,gIQA8aOBAP,20504,RepDWStweets,RepDWS,88904724121,UCfHQiJVvMlYbVAxrMSLdO4w,1140648348,RepWassermanSchultz,RepDWSTweets,,,,,,,,,,,
W000187,Maxine Waters,https://theunitedstates.io/images/congress/original/W000187.jpg,Maxine,Waters,"Waters, Maxine",1938-08-15,female,rep,2015-01-06,CA,California's 43rd congressional district,Democrat,http://waters.house.gov,2221 Rayburn HOB; Washington DC 20515-0543,202-225-2201,202-225-7854,114,ocd-division/country:us/state:ca/cd:43,W000187,01205,,400422,N00006690,26759,H4CA23011,1953,Maxine Waters,23438,Maxine Waters,507,gIQA6Nu99O,29106,MaxineWaters,MaxineWaters,117483585008,UCOQ2js1VYFlo74n7Ns8WsLQ,36686040,MaxineWaters,,,,,,,,,,,,
W000806,Daniel Webster,https://theunitedstates.io/images/congress/original/W000806.jpg,Daniel,Webster,"Webster, Daniel",1949-04-27,male,rep,2015-01-06,FL,Florida's 10th congressional district,Republican,http://webster.house.gov,1039 Longworth HOB; Washington DC 20515-0910,202-225-2176,202-225-0999,114,ocd-division/country:us/state:fl/cd:10,W000806,02002,,412410,N00026335,24302,H0FL08208,30504,Daniel Webster (Florida politician),24192,Daniel Webster,1422,gIQAzVVUKP,21116,RepWebster,RepWebster,188572961157305,UCCoX4VdU7U11eGEA0lbRtLw,281540744,repdanwebster,,,,,,,,,,,,
W000800,Peter Welch,https://theunitedstates.io/images/congress/original/W000800.jpg,Peter,Welch,"Welch, Peter",1947-05-02,male,rep,2015-01-06,VT,Vermont,Democrat,http://welch.house.gov,2303 Rayburn HOB; Washington DC 20515-4500,202-225-4115,202-225-6790,114,ocd-division/country:us/state:vt,W000800,01879,,412239,N00000515,51272,H6VT00160,1019990,Peter Welch,24183,Peter Welch,722,gIQAwdWwMP,20750,PeterWelch,PeterWelch,72680720883,UC0YfApJx6qNaAQ-ir93U8xA,1410590874,reppeterwelch,peterwelchvt,1559860900,,,,,,,,,,
W000796,Lynn A. Westmoreland,https://theunitedstates.io/images/congress/original/W000796.jpg,Lynn,Westmoreland,"Westmoreland, Lynn",1950-04-02,male,rep,2015-01-06,GA,Georgia's 3rd congressional district,Republican,http://westmoreland.house.gov,2202 Rayburn HOB; Washington DC 20515-1003,202-225-5901,202-225-2515,114,ocd-division/country:us/state:ga/cd:3,W000796,01779,,400627,N00026163,8001,H4GA08067,1013045,Lynn Westmoreland,24175,Lynn A. Westmoreland,633,gIQAWE0KAP,20506,RepWestmoreland,71389451419,71389451419,UCofsQVHgAUcxNoV5RP6XyYg,137407124,RepLynnWestmoreland,,,,,,,,,,,,
W000413,Ed Whitfield,https://theunitedstates.io/images/congress/original/W000413.jpg,Ed,Whitfield,"Whitfield, Ed",1943-05-25,male,rep,2015-01-06,KY,Kentucky's 1st congressional district,Republican,http://whitfield.house.gov,2184 Rayburn HOB; Washington DC 20515-1701,202-225-3115,202-225-3547,114,ocd-division/country:us/state:ky/cd:1,W000413,01222,,400431,N00003467,21873,H4KY01040,36978,Ed Whitfield,23704,Ed Whitfield,516,gIQAhbJcKP,29525,RepEdWhitfield,RepEdWhitfield,91115765425,UCnt-VKq7FFzt3EWoo6mhDoA,234906311,WhitfieldKY01,,,,,,,,,,,,
W000795,Joe Wilson,https://theunitedstates.io/images/congress/original/W000795.jpg,Joe,Wilson,"Wilson, Joe",1947-07-31,male,rep,2015-01-06,SC,South Carolina's 2nd congressional district,Republican,http://joewilson.house.gov,2229 Rayburn HOB; Washington DC 20515-4002,202-225-2452,202-225-2455,114,ocd-division/country:us/state:sc/cd:2,W000795,01688,,400433,N00024809,3985,H2SC02059,1002567,Joe Wilson (U.S. politician),24173,Joe Wilson,519,gIQA3RwLAP,20138,RepJoeWilson,JoeWilson,70150469414,UC3aR1B8m7Z1uycO65yDnpCg,254082173,RepJoeWilson,repjoewilson,519685522,,,,,,,,,,
W000808,Frederica S. Wilson,https://theunitedstates.io/images/congress/original/W000808.jpg,Frederica,Wilson,"Wilson, Frederica",1942-11-05,female,rep,2015-01-06,FL,Florida's 24th congressional district,Democrat,http://wilson.house.gov,208 Cannon HOB; Washington DC 20515-0924,202-225-4506,202-226-0777,114,ocd-division/country:us/state:fl/cd:24,W000808,02004,,412412,N00030650,17319,H0FL17068,87016,Frederica Wilson,24196,Frederica Wilson,1424,gIQA8EKXKP,21118,RepWilson,RepWilson,162327487151626,UCP5QBhng_lHv-vJgE_h7lpA,234014087,repfredericawilson,,,,,,,,,,,,
W000804,Robert J. Wittman,https://theunitedstates.io/images/congress/original/W000804.jpg,Robert,Wittman,"Wittman, Robert",1959-02-03,male,rep,2015-01-06,VA,Virginia's 1st congressional district,Republican,https://wittman.house.gov,2454 Rayburn HOB; Washington DC 20515-4601,202-225-4261,202-225-4382,114,ocd-division/country:us/state:va/cd:1,W000804,01886,,412255,N00029459,58133,H8VA01147,1028089,Rob Wittman,24189,Robert J. Wittman,736,gIQAtNhSKP,20756,RobWittman,RepRobWittman,38932542633,UCIqIb-OaTbkIdU426eYIdPg,15356407,RobWittman,,,,,,,,,,,,
W000809,Steve Womack,https://theunitedstates.io/images/congress/original/W000809.jpg,Steve,Womack,"Womack, Steve",1957-02-18,male,rep,2015-01-06,AR,Arkansas's 3rd congressional district,Republican,http://womack.house.gov,1119 Longworth HOB; Washington DC 20515-0403,202-225-4301,202-225-5713,114,ocd-division/country:us/state:ar/cd:3,W000809,01991,,412402,N00031857,71815,H0AR03055,1033625,Steve Womack,24197,Steve Womack,1416,gIQAHcFWKP,21108,Rep_SteveWomack,RepSteveWomack,135898413136490,UCXJbUDLYX-wGIhRuN66hqZw,234469322,CongressmanWomack,,,,,,,,,,,,
W000810,Rob Woodall,https://theunitedstates.io/images/congress/original/W000810.jpg,Rob,Woodall,"Woodall, Rob",1970-02-11,male,rep,2015-01-06,GA,Georgia's 7th congressional district,Republican,http://woodall.house.gov,1724 Longworth HOB; Washington DC 20515-1007,202-225-4272,202-225-4696,114,ocd-division/country:us/state:ga/cd:7,W000810,02008,,412416,N00032416,122251,H0GA07133,623342,Rob Woodall,24199,,1428,gIQArSXZKP,21122,RepRobWoodall,RepRobWoodall,172573036140374,UC7MSlu8zV6Mf8wYzek2Cb-w,2382685057,RobWoodallGA07,,,,,,,,,,,,
Y000062,John A. Yarmuth,https://theunitedstates.io/images/congress/original/Y000062.jpg,John,Yarmuth,"Yarmuth, John",1947-11-04,male,rep,2015-01-06,KY,Kentucky's 3rd congressional district,Democrat,http://yarmuth.house.gov,403 Cannon HOB; Washington DC 20515-1703,202-225-5401,202-225-5776,114,ocd-division/country:us/state:ky/cd:3,Y000062,01853,,412211,N00028073,58579,H6KY03124,1021662,John Yarmuth,21106,John Yarmuth,696,gIQAIuVYBP,20723,RepJohnYarmuth,214258646163,214258646163,UCy5KW4yrEfEiyZRX45Eoxkg,384913290,RepJohnYarmuth,,,,,,,,,,,,
Y000063,Kevin Yoder,https://theunitedstates.io/images/congress/original/Y000063.jpg,Kevin,Yoder,"Yoder, Kevin",1976-01-08,male,rep,2015-01-06,KS,Kansas's 3rd congressional district,Republican,http://yoder.house.gov,215 Cannon HOB; Washington DC 20515-1603,202-225-2865,202- 225-2807,114,ocd-division/country:us/state:ks/cd:3,Y000063,02021,,412430,N00031502,34433,H0KS03137,61843,Kevin Yoder,21107,Kevin Yoder,1441,gIQAJsGVKP,21135,RepKevinYoder,CongressmanKevinYoder,154026694650252,UCCeYmn4A8kZEHCcAfeUW9lQ,252819642,RepYoder,,,,,,,,,,,,
Y000033,Don Young,https://theunitedstates.io/images/congress/original/Y000033.jpg,Don,Young,"Young, Don",1933-06-09,male,rep,2015-01-06,AK,Alaska,Republican,http://donyoung.house.gov,2314 Rayburn HOB; Washington DC 20515-0200,202-225-5765,202-225-0425,114,ocd-division/country:us/state:ak,Y000033,01256,,400440,N00007999,26717,H6AK00045,1897,Don Young,21071,Don Young,525,gIQAsCfJAP,14066,RepDonYoung,RepDonYoung,7476269851,UCg5ZIR5-82EbJiNeI1bqT-A,37007274,RepDonYoung,,,,,,,,,,,,
Y000064,Todd C. Young,https://theunitedstates.io/images/congress/original/Y000064.jpg,Todd,Young,"Young, Todd",1972-08-24,male,rep,2015-01-06,IN,Indiana's 9th congressional district,Republican,http://toddyoung.house.gov,1007 Longworth HOB; Washington DC 20515-1409,202-225-5315,202-226-6866,114,ocd-division/country:us/state:in/cd:9,Y000064,02019,,412428,N00030670,120345,H0IN09070,1033743,Todd Young,21109,Todd Young,1439,gIQA1LLWKP,21133,RepToddYoung,RepToddYoung,186203844738421,UCuknj4PGn91gHDNAfboZEgQ,234128524,RepToddYoung,,,,,,,,,,,,
H001063,Janice Hahn,https://theunitedstates.io/images/congress/original/H001063.jpg,Janice,Hahn,"Hahn, Janice",1952-03-30,female,rep,2015-01-06,CA,California's 44th congressional district,Democrat,http://hahn.house.gov,404 Cannon HOB; Washington DC 20515-0544,202-225-8220,202-226-7290,114,ocd-division/country:us/state:ca/cd:44,H001063,02089,,412498,N00006806,70502,H8CA36097,57805,Janice Hahn,15617,Janice Hahn,1676,gIQAVGFB9S,21195,Rep_JaniceHahn,RepJaniceHahn,256471267712118,UC884guRd5AyTQ9y_GuZ7s9Q,339852137,RepJaniceHahn,,,,,,,,,,,,
A000369,Mark E. Amodei,https://theunitedstates.io/images/congress/original/A000369.jpg,Mark,Amodei,"Amodei, Mark",1958-06-12,male,rep,2015-01-06,NV,Nevada's 2nd congressional district,Republican,http://amodei.house.gov,332 Cannon HOB; Washington DC 20515-2802,202-225-6155,202-225-5679,114,ocd-division/country:us/state:nv/cd:2,A000369,02090,,412500,N00031177,12537,H2NV02395,62817,Mark Amodei,8772,Mark Amodei,1680,gJQAwGAWBW,21196,MarkAmodeiNV2,MarkAmodeiNV2,307227745970624,UCjOGx2iqSn1r3BQxaVgYhYw,402719755,markamodeinv2,MarkAmodeiNV2,,,,,,,,,,,
B001278,Suzanne Bonamici,https://theunitedstates.io/images/congress/original/B001278.jpg,Suzanne,Bonamici,"Bonamici, Suzanne",1954-10-14,female,rep,2015-01-06,OR,Oregon's 1st congressional district,Democrat,http://bonamici.house.gov,439 Cannon HOB; Washington DC 20515-3701,202-225-0855,202-225-9497,114,ocd-division/country:us/state:or/cd:1,B001278,02092,,412501,N00033474,59641,H2OR01133,63966,Suzanne Bonamici,10443,Suzanne Bonamici,1682,02f1e8a6-747e-11e2-95e4-6148e45d7adb,21198,RepBonamici,congresswomanbonamici,252633384817156,UC0IkAeEiwgzSRTD1TDSvuBw,558769636,RepSuzanneBonamici,,,,,,,,,,,,
D000617,Suzan K. DelBene,https://theunitedstates.io/images/congress/original/D000617.jpg,Suzan,DelBene,"DelBene, Suzan",1962-02-17,female,rep,2015-01-06,WA,Washington's 1st congressional district,Democrat,http://delbene.house.gov,318 Cannon HOB; Washington DC 20515-4701,202-225-6311,202-226-1606,114,ocd-division/country:us/state:wa/cd:1,D000617,02096,,412505,N00030693,126272,H0WA08046,1033929,Suzan DelBene,15032387032,Suzan DelBene,1686,b05148de-4bbb-11e2-8758-b64a2997a921,31101,RepDelBene,RepDelBene,483962224987343,UCd00b7TpKDZIr-Ujhaktvjg,995193054,,,,,,,,,,,,,
M001184,Thomas Massie,https://theunitedstates.io/images/congress/original/M001184.jpg,Thomas,Massie,"Massie, Thomas",1971-01-13,male,rep,2015-01-06,KY,Kentucky's 4th congressional district,Republican,http://massie.house.gov,314 Cannon HOB; Washington DC 20515-1704,202-225-3465,202-225-0003,114,ocd-division/country:us/state:ky/cd:4,M001184,02094,,412503,N00034041,132068,H2KY04121,79951,Thomas Massie,,Thomas Massie,1684,841a4814-4bbc-11e2-8758-b64a2997a921,31102,RepThomasMassie,RepThomasMassie,452480994776070,UCpmXOtvvXC3GE8o9VxYNK7g,975200486,repthomasmassie,,,,,,,,,,,,
P000604,Donald M. Payne Jr.,https://theunitedstates.io/images/congress/original/P000604.jpg,Donald,Payne,"Payne, Donald",1958-12-17,male,rep,2015-01-06,NJ,New Jersey's 10th congressional district,Democrat,http://payne.house.gov,103 Cannon HOB; Washington DC 20515-3010,202-225-3436,202-225-4160,114,ocd-division/country:us/state:nj/cd:10,P000604,02097,,412506,N00034639,90668,H2NJ10154,65639,"Donald Payne, Jr.",,,1687,gIQA5yLeKP,31103,RepDonaldPayne,DonaldPayneJr,360976767343741,,1155335864,,,,,,,,,,,,,
S000018,Matt Salmon,https://theunitedstates.io/images/congress/original/S000018.jpg,Matt,Salmon,"Salmon, Matt",1958-01-21,male,rep,2015-01-06,AZ,Arizona's 5th congressional district,Republican,http://salmon.house.gov,2349 Rayburn HOB; Washington DC 20515-0305,202-225-2635,202-226-4386,114,ocd-division/country:us/state:az/cd:5,S000018,01009,,400606,N00006446,22184,H4AZ01038,37033,Matt Salmon,21154,Matt Salmon,1729,21c60a8a-4bbd-11e2-8758-b64a2997a921,29500,RepMattSalmon,RepMattSalmon,149561218527414,UCDzGvCYeZMWvULdQIaWQung,1072382221,repmattsalmon,,,,,,,,,,,,
F000454,Bill Foster,https://theunitedstates.io/images/congress/original/F000454.jpg,Bill,Foster,"Foster, Bill",1955-10-07,male,rep,2015-01-06,IL,Illinois's 11th congressional district,Democrat,http://foster.house.gov,1224 Longworth HOB; Washington DC 20515-1311,202-225-3515,202-225-9420,114,ocd-division/country:us/state:il/cd:11,F000454,01888,,412257,N00029139,101632,H8IL14067,1027346,Bill Foster (Illinois politician),13555,Bill Foster,738,gIQAnjxyDP,20749,RepBillFoster,CongressmanBillFoster,102918290599,UCicixINQr_-3cFHI2bJzFpQ,1080509366,RepBillFoster,,,,,,,,,,,,
G000556,Alan Grayson,https://theunitedstates.io/images/congress/original/G000556.jpg,Alan,Grayson,"Grayson, Alan",1958-03-13,male,rep,2015-01-06,FL,Florida's 9th congressional district,Democrat,http://grayson.house.gov,303 Cannon HOB; Washington DC 20515-0909,202-225-9889,202-225-9742,114,ocd-division/country:us/state:fl/cd:9,G000556,01914,,412276,N00028418,68184,H6FL08213,1013409,Alan Grayson,14271,Alan Grayson,758,gIQAp6qMAP,20908,,,,UCWjNmgE01hGoME_jkj6VpRQ,,,,,,,,,,,,,,
K000368,Ann Kirkpatrick,https://theunitedstates.io/images/congress/original/K000368.jpg,Ann,Kirkpatrick,"Kirkpatrick, Ann",1950-03-24,female,rep,2015-01-06,AZ,Arizona's 1st congressional district,Democrat,http://kirkpatrick.house.gov,201 Cannon HOB; Washington DC 20515-0301,202-225-3361,202-225-3462,114,ocd-division/country:us/state:az/cd:1,K000368,01907,,412286,N00029260,28425,H8AZ01104,1031338,Ann Kirkpatrick,16560,Ann Kirkpatrick,768,gIQAeTvs6O,20902,RepKirkpatrick,RepKirkpatrick,152493768236405,UCBaTLi-KBQ9SW3R0setKu0g,1090002997,repannkirkpatrick,,,,,,,,,,,,
T000468,Dina Titus,https://theunitedstates.io/images/congress/original/T000468.jpg,Dina,Titus,"Titus, Dina",1950-05-23,female,rep,2015-01-06,NV,Nevada's 1st congressional district,Democrat,https://titus.house.gov,401 Cannon HOB; Washington DC 20515-2801,202-225-5965,,114,ocd-division/country:us/state:nv/cd:1,T000468,01940,,412318,N00030191,2629,H8NV03036,1021622,Dina Titus,23215,Dina Titus,800,gIQAsdNqAP,20927,RepDinaTitus,CongresswomanTitus,120660834778561,UC_US4jNqECuMSNrB7yVCbbw,122174004,CongresswomanTitus,dinatitusnv,1110185253,,,,,,,,,,
