id,name__en,name__es,name__nl,name__fr,name__de,name__nb,name__da,name__nn,name__sv,name__ru,name__zh,name__hu,name,wikipedia__en,wikipedia__zh,gender,birth_date,given_name,original_wikiname,name__pl,wikipedia__pl,image,family_name,name__cs,wikipedia__commons,wikipedia__cswikiquote,wikipedia__enwikiquote,wikipedia__enwikisource,identifier__VIAF,identifier__NLAtrove,wikipedia__de,name__it,website,twitter,wikipedia__fr,name__zh_hant,name__zh_cn,wikipedia__ru,identifier__IMDB,name__el,identifier__ISNI,identifier__LCAuth,identifier__SUDOC,identifier__NLA,identifier__FAST,wikipedia__nl,identifier__freebase,name__vep,wikipedia__vep,name__vi,wikipedia__vi,wikipedia__it,wikipedia__sv,identifier__IIAF,name__ar,wikipedia__ar,wikipedia__simple,name__fa,wikipedia__fa,name__pt,wikipedia__pt,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__ko,name__id,wikipedia__id,wikipedia__ko,name__fi,wikipedia__fi,facebook,death_date,name__la,name__ja,name__ca,name__oc,name__en_gb,name__mg,wikipedia__ja,wikipedia__la,wikipedia__mg,wikipedia__plwikiquote,identifier__MusicBrainz,wikipedia__cs,wikipedia__es,name__cy,identifier__BNF,name__th,wikipedia__th,identifier__GND,name__en_ca,name__nds,name__vmf,identifier__NTA,identifier__Munzinger,identifier__CSPAN,identifier__ULAN,name__uk,wikipedia__uk,name__he,wikipedia__he,wikipedia__sh,name__sh,identifier__youtube,wikipedia__tr,identifier__NNDB,name__tr,occupation,identifier__wikitree,identifier__google_knowledge,identifier__Britannica,identifier__snac,identifier__quora,wikipedia__fawikiquote,identifier__AuDB,identifier__Gutenberg,identifier__NPG,name__wuu,wikipedia__wuu,name__lmo,name__sk,wikipedia__skwikiquote,name__si,wikipedia__si,name__pa,wikipedia__pa,name__bg,wikipedia__bgwikiquote,identifier__Oxforddnb,identifier__OLID,wikipedia__hu,name__sl,wikipedia__sl,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__de_at,name__de_ch,name__eo,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,name__bs,wikipedia__bs,wikipedia__hr,name__hi,name__be,name__yo,name__mr,name__ne,wikipedia__be,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__mr,wikipedia__ne,wikipedia__no,wikipedia__sk,wikipedia__yo,noble_title,identifier__hansard,identifier__CONOR,name__mi,wikipedia__ms,identifier__BIBSYS,name__bn,identifier__NUKAT,identifier__SELIBR,identifier__NLP,name__sq,wikipedia__cy,identifier__national_archives,identifier__GTAA,honorific_prefix,name__is,name__yue,wikipedia__zh_yue,name__fo,name__kl,wikipedia__gl,identifier__rush,identifier__NKC,wikipedia__enwikinews,wikipedia__et,name__dsb,name__hsb,name__jv,name__pdc,name__stq,name__tl,name__war,name__ur,wikipedia__ur,name__mt,name__ty
Q6170903,Jean Jenkins,Jean Jenkins,,Jean Jenkins,Jean Jenkins,Jean Jenkins,Jean Jenkins,Jean Jenkins,Jean Jenkins,,,Jean Jenkins,Jean Jenkins,Jean Jenkins (politician),,female,1938-03-16,Jean,Jean Jenkins (politician),,,https://upload.wikimedia.org/wikipedia/commons/5/50/Jean_Jenkins_2007.jpg,Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جيان جنكينز,,,,,,,,,,,,,,,,,,,,,Jean Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Jean Jenkins,,,,Jean Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,
Q6171172,Jean Melzer,Jean Melzer,Jean Melzer,Jean Melzer,Jean Melzer,,,,,,,Jean Melzer,Jean Melzer,Jean Melzer,,female,1926-02-07,Jean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-18,,,Jean Melzer,,,,,,,,,,,Jean Melzer,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,Jean Melzer,Jean Melzer,,,,,,,,,,Jean Melzer,,,,Jean Melzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean Melzer,,,,,,,,,,,,,,,,,,,,,,,,,
Q6172338,Jeannie Ferris,Jeannie Ferris,Jeannie Ferris,Jeannie Ferris,Jeannie Ferris,,,,,,,,Jeannie Ferris,Jeannie Ferris,,female,1941-03-14,Jeannie,Jeannie Ferris,,,,Ferris,,,,,,78922161,,,,,,,,,,,,,no2009016934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-02,,,Jeannie Ferris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,Jeannie Ferris,,,,Jeannie Ferris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeannie Ferris,,,,,,,,,,,,,,,,,,,,,,,,,
Q6194116,Jim Cavanagh,Jim Cavanagh,Jim Cavanagh,Jim Cavanagh,Jim Cavanagh,,,,,,,,Jim Cavanagh,Jim Cavanagh,,male,1913-06-21,Jim,,,,,,,,,,,92915624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-08-19,,,Jim Cavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,cavanagh-james-luke-jim-12299,,,,,,,,,,,,,,,,,Jim Cavanagh,,,,Jim Cavanagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Cavanagh,,,,,,,,,,,,,,,,,,,,,,,,,
Q6196985,Jim Molan,Jim Molan,Jim Molan,Jim Molan,Jim Molan,,,,,,吉姆·墨蘭,,Jim Molan,Jim Molan,吉姆·墨蘭,male,1950-04-11,Jim,,,,,Molan,,,,,,136807508,,,Jim Molan,,JimMolan,,吉姆·墨蘭,,,,,0000 0000 9318 2544,nb2010019614,,,,,,,,,,,,,,,,,,,,,,,吉姆·墨蘭,,,,,,,,,,,Jim Molan,,,,,,,,,,,,,,,142369772,,,,,,,,,,,,,,,,,,military officer,,,,,,,,,,,,,,,,,,,,,,,,Jim Molan,,,,Jim Molan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Molan,,,,,,占莫蘭,占莫蘭,,,,,,,,,,,,,,,,,,
Q61983642,Raff Ciccone,Raff Ciccone,Raff Ciccone,,,,,,,,,,Raff Ciccone,Raff Ciccone,,male,1983-11-01,Raffaele,,,,https://upload.wikimedia.org/wikipedia/commons/c/cd/Raff_Ciccone.png,Ciccone,,Category:Raff Ciccone,,,,,,,,,SenRaffCiccone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raff Ciccone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raff Ciccone,,,,,,,,,,,,,,,,,,,,,,,,,
Q6209214,Joe Cooke,Joe Cooke,Joe Cooke,Joe Cooke,Joe Cooke,,,,,,,,Joe Cooke,Joe Cooke (politician),,male,1904-03-28,Joe,,,,https://upload.wikimedia.org/wikipedia/commons/3/39/Joseph_Alfred_Cooke.jpg,Cooke,,Category:Joe Cooke (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جو كوك,جو كوكي (سياسي),,,,,,,,,,,,,,Joe Cooke,,,1981-04-14,,,Joe Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Joe Cooke,,,,Joe Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Cooke,,,,,,,,,,,,,,,,,,,,,,,,,
Q6211016,Joe Ludwig,Joe Ludwig,Joe Ludwig,Joe Ludwig,Joe Ludwig,,,,,Джо Людвиг,喬·路德維希,Joe Ludwig,Joe Ludwig,Joe Ludwig,喬·路德維希,male,1959-07-21,Joe,Joe Ludwig,Joe Ludwig,Joe Ludwig,https://upload.wikimedia.org/wikipedia/commons/6/67/Joe_Ludwig.JPG,Ludwig,,,,,,,,,,,SenatorLudwig,,,,,,,,,,,,,,,,,,,,,جو لودفيغ,جو لودفيغ,,,,,,,,,,,,,,,,,,,,Joe Ludwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Joe Ludwig,,,,Joe Ludwig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Ludwig,,,,,,,,,,,,,,,,,,,,,,,,,
Q62124140,Duncan Spender,Duncan Spender,Duncan Spender,,,,,,,,,,Duncan Spender,Duncan Spender,,male,,Duncan,,,,,Spender,,,,,,,,,,,DuncanSpender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duncan Spender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duncan Spender,,,,,,,,,,,,,,,,,,,,,,,,,
Q6220757,John Barnes,John Barnes,John Barnes,John Barnes,John Barnes,,,,,,,John Barnes,John Barnes,John Barnes (Australian politician),,male,1868-07-17,John,,,,https://upload.wikimedia.org/wikipedia/commons/5/5a/John_Barnes.jpg,Barnes,,Category:John Barnes (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون بارنز,جون بارنز (سياسي أسترالي),,,,,,,,,,,,,,,,,1938-01-31,,,John Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,barnes-john-61,,,,,,,,,,,,,,,,,John Barnes,,,,John Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
Q6220847,John Barrett,John Barrett,John Barrett,John Barrett,John Barrett,,,,,,,John Barrett,John Barrett,John Barrett (Australian politician),,male,1858-12-25,John,,,,https://upload.wikimedia.org/wikipedia/commons/7/70/John_Barrett.jpg,Barrett,,Category:John Barrett (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون باريت,جون باريت (سياسي أسترالي),,,,,,,,,,,,,,John Barrett,,,1928-05-19,,,John Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,barrett-john-george-5144,,,,,,,,,,,,,,,,,John Barrett,,,,John Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Barrett,,,,,,,,,,,,,,,,,,,,,,,,,
Q6225275,John Carrick,John Carrick,John Carrick,John Carrick,John Carrick,,,,,,,,John Carrick,John Carrick (Australian politician),,male,1918-09-04,John,,,,,,,,,,,94581417,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Carrick,,,,,,,,,,,,,,,,2018-05-18,,,John Carrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Carrick,,,,John Carrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Carrick,,,,,,,,,,,,,,,,,,,,,,,,,
Q6226333,John Clemons,John Clemons,John Clemons,John Clemons,John Clemons,,,,,,,John Clemons,John Clemons,John Clemons,,male,1862-03-24,John,,John Clemons,John Clemons,https://upload.wikimedia.org/wikipedia/commons/e/e9/John_Clemons.jpg,Clemons,,Category:John Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944-11-10,,,John Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Clemons,,,,John Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Clemons,,,,,,,,,,,,,,,,,,,,,,,,,
Q6226433,John Coates,John Coates,John Coates,John Coates,John Coates,,,,,Джон Коутс,約翰·科茨,John Coates,John Coates,John Coates (Australian politician),,male,1944-03-23,John,John Coates (Australian politician),,,,,,,,,,94097028,,,,,,,約翰·科茨,约翰·科茨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Coates,,,,John Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Coates,,,,,,,,,,,,,,,,,,,,,,,,,
Q6227293,John Coulter,John Coulter,John Coulter,John Coulter,John Coulter,John Coulter,John Coulter,John Coulter,John Coulter,,,John Coulter,John Coulter,John Coulter (politician),,male,1930-12-03,John,John Coulter (politician),,,,Coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون كولتر,جون كولتر,,,,,,,,,,,,,,,,,,,,John Coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Coulter,,,,John Coulter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Coulter,,,,,,,,,,,,,,,,,,,,,,,,,
Q6228464,John Daly,John Daly,John Daly,John Daly,John Daly,,,,,,,John Daly,John Daly,John Daly (Australian politician),,male,1891-11-10,John,,,,https://upload.wikimedia.org/wikipedia/commons/4/46/John_Joseph_Daly.jpg,Daly,John Daly,Category:John Daly (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942-04-13,,,John Daly,,,,,,,,,John Daly (politik),,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,daly-john-joseph-5874,,,,,,,,,,,,,,,,,John Daly,,,,John Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Daly,,,,,,,,,,,,,,,,,,,,,,,,,
Q6229785,John Dooley,John Dooley,John Dooley,John Dooley,John Dooley,,,,,Джон Дули,,John Dooley,John Dooley,John Dooley (politician),,male,1883-11-11,John,,,,https://upload.wikimedia.org/wikipedia/commons/b/b8/John_Braidwood_Dooley.jpg,Dooley,,Category:John Dooley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961-08-02,,,John Dooley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,dooley-john-braidwood-6001,,,,,,,,,,,,,,,,,John Dooley,,,,John Dooley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Dooley,,,,,,,,,,,,,,,,,,,,,,,,,
Q6232973,John Ferguson,John Ferguson,John Ferguson,John Ferguson,John Ferguson,,,,,,,John Ferguson,John Ferguson,John Ferguson (Australian politician),,male,1830-03-15,John,,,,https://upload.wikimedia.org/wikipedia/commons/e/e1/Senator_John_Ferguson.jpg,Ferguson,,Category:John Ferguson (Australian politician),,,,315535243,,,,,,,,,,,,,,,,,,,,,,,,,,جون فيرغسون,جون فيرغسون (سياسي أسترالي),,,,,,,,,,,,,,,,,1906-03-30,,,John Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,ferguson-john-6158,,,,,,,,,,,,,,,,,John Ferguson,,,,John Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Ferguson,,,,,,,,,,,,,,,,,,,,,,,,,
Q6236016,John Grant,John Grant,John Grant,John Grant,John Grant,,,,,Джон Грант,,John Grant,John Grant,John Grant (Australian politician),,male,1857,John,,,,https://upload.wikimedia.org/wikipedia/commons/4/47/John_Grant_Australian_politician.jpg,Grant,,Category:John Grant (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون غرانت,جون غرانت (سياسي),,جان گرانت,,,,,,,,,,,,,,,1928-05-19,,,John Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Grant,,,,John Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Grant,,,,,,,,,,,,,,,,,,,,,,,,,
Q6236078,John Gray,John Gray,John Gray,John Gray,John Gray,,,,,,,John Gray,John Gray,John Gray (New South Wales politician),,male,1841-12-01,John,,,,https://upload.wikimedia.org/wikipedia/commons/2/27/John_Proctor_Gray.jpg,Gray,,Category:John Gray (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون غراي,جون غراي (سياسي أسترالي),,,,,,,,,,,,,,John Gray,,,1914-04-20,,,John Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Gray,,,,John Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Gray,,,,,,,,,,,,,,,,,,,,,,,,,
Q6237923,John Harris,John Harris,John Harris,John Harris,John Harris,,,,,,,,John Harris,John Harris (Australian politician),,male,1890-12-03,John,,,,https://upload.wikimedia.org/wikipedia/commons/e/e2/Senator_John_Harris.jpg,Harris,,Category:John Harris (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون هاريس,جون هاريس (سياسي أسترالي),,,,,,,,,,,,,,,,,1974-10-05,,,John Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Harris,,,,John Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Harris,,,,,,,,,,,,,,,,,,,,,,,,,
Q6238372,John Hayes,John Hayes,John Hayes,John Hayes,John Hayes,John Hayes,John Hayes,John Hayes,John Hayes,Джон Хэйс,,John Hayes,John Hayes,John Hayes (Australian politician),,male,1868-04-21,John,,,,https://upload.wikimedia.org/wikipedia/commons/d/de/John_Blyth_Hayes.jpg,Hayes,,Category:John Blyth Hayes,,,,92543988,,"John Hayes (Politiker, 1868)",,,,,,,,,,,,,,,,,,,,,,,,جون هايز,جون هايز (سياسي أسترالي),,,,,,,,,,,,,,John Hayes,,,1956-07-12,,,John Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w67w87s6,,,hayes-john-blyth-6613,,,,,,,,,,,,,,,,,John Hayes,,,,John Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Hayes,,,,,,,,,,,,,,,,,,,,,,,,,
Q6239095,John Herron,John Herron,John Herron,John Herron,John Herron,,,,,,,,John Herron,John Herron (Australian politician),,male,1932-09-04,John,John Herron (Australian politician),,,"https://upload.wikimedia.org/wikipedia/commons/2/28/John_Herron,_AO_(1).jpg",Herron,,Category:John Herron (Australian politician),,,,92373087,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Herron,,,,,,,,,,,,,,,,2019-02-25,,,John Herron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,John Herron,,,,John Herron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Herron,,,,,,,,,,,,,,,,,,,,,,,,,
Q6239528,John Hogg,John Hogg,John Hogg,John Hogg,John Hogg,John Hogg,John Hogg,John Hogg,John Hogg,"Хогг, Джон",,John Hogg,John Hogg,John Hogg,,male,1949-03-19,John,John Hogg,John Hogg,John Hogg,https://upload.wikimedia.org/wikipedia/commons/4/46/John_Hogg_Australia_Senate_of_Poland_01.JPG,,,Category:John Hogg (Australian politician),,,,,,John Hogg (Politiker),,,,,,,"Хогг, Джон",,,,,,,,,/m/089dmt,,,John Hogg,John Hogg,,,,جون هوغ,جون هوغ (سياسي),,,,,,,,,,,,,,,,,,,ジョン・ホッグ,John Hogg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Hogg,,,,John Hogg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Hogg,,,,,,,,,,,,,,,,,,,,,,,,,
Q6243314,John Knight,John Knight,John Knight,John Knight,John Knight,,,,,,,,John Knight,John Knight (Australian politician),,male,1943-11-20,John,,,,,,,,,,,35714256,,,,,,,,,,,,0000 0000 6329 0368,n78049285,,,,,,,,,,,,,جون ونايت,جون ونايت,,,,,,,,,,,,,,,,,1981-03-04,,,John Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomat,Knight-5891,,,,,,knight-john-william-12747,,,,,,,,,,,,,,,,,John Knight,,,,John Knight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047722,,,,,John Knight,,,,,,,,,,,,,,,,,,,,,,,,,
Q6244347,Jack Leckie,John Leckie,John Leckie,John Leckie,John Leckie,John Leckie,John Leckie,John Leckie,John Leckie,,,John Leckie,Jack Leckie,John Leckie (Australian politician),,male,1872-10-14,John,,,,https://upload.wikimedia.org/wikipedia/commons/e/ef/John_William_Leckie.jpg,Leckie,,Category:John Leckie (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947-09-25,,,John Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Australian rules footballer,,,,,,,leckie-john-william-jack-7141,,,,,,,,,,,,,,,,,Jack Leckie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jack Leckie,,,,,,,,,,,,,,,,,,,,,,,,,
Q6246053,John MacDonald,John MacDonald,John MacDonald,John MacDonald,John MacDonald,,,,,Джон МакДональд,,John MacDonald,John MacDonald,John MacDonald (Australian politician),,male,1880-02-14,John,,,,https://upload.wikimedia.org/wikipedia/commons/8/82/John_Valentine_MacDonald.jpg,MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,جون ماكدونالد,جون ماكدونالد (سياسي),,,,,,,,,,,,,,,,,1937-08-17,,,John MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John MacDonald,,,,John MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,
Q6246816,John Marriott,John Marriott,John Marriott,John Marriott,John Marriott,,,,,,,,John Marriott,John Marriott (Australian politician),,male,1913-02-16,John,,,,,,,,,,,92128618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-04-13,,,John Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w6mh5584,,,,,,,,,,,,,,,,,,,,John Marriott,,,,John Marriott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Marriott,,,,,,,,,,,,,,,,,,,,,,,,,
Q6247028,John Martyr,John Martyr,John Martyr,John Martyr,John Martyr,,,,,,,,John Martyr,John Martyr,,male,1932-05-25,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Martyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,John Martyr,,,,John Martyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Martyr,,,,,,,,,,,,,,,,,,,,,,,,,
Q6247434,John McCallum,John McCallum,John McCallum,John McCallum,John McCallum,,,,,Джон МакКаллум,,,John McCallum,John McCallum (Australian politician),,male,1892-07-31,John,,,,,McCallum,,,,,,92654177,,,,,,,,,,,,0000 0000 7425 3706,no2010010532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973-12-30,,,John McCallum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,w6rx9v4h,,,mccallum-john-archibald-10903,,,,,,,,,,,,,,,,,John McCallum,,,,John McCallum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John McCallum,,,,,,,,,,,,,,,,,,,,,,,,,
Q6248769,John Millen,John Millen,John Millen,John Millen,John Millen,,,,,,,John Millen,John Millen,John Millen (Australian politician),,male,1877-05-03,John,,,,https://upload.wikimedia.org/wikipedia/commons/6/69/John_Dunlop_Millen.jpg,Millen,,Category:John Millen (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941-08-01,,,John Millen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,millen-john-dunlop-7578,,,,,,,,,,,,,,,,,John Millen,,,,John Millen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Millen,,,,,,,,,,,,,,,,,,,,,,,,,
