start_date,end_date,name,sort_name,given_name,family_name,area,party,source,identifier__aph,email,website,facebook,twitter,term,id,wikipedia,wikipedia_name,identifier__openaustralia,party_id
2016-07-02,,Stephen Parry,"Parry, Stephen",Stephen,Parry,Tasmania,PRES,http://data.openaustralia.org/members/senators.xml,e5v,senator.parry@aph.gov.au,http://www.stephenparry.com.au,"","",45,e5v,,,10507,pres
1987-07-11,1990-03-24,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10508,liberal_party
1990-03-24,1993-03-13,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10508,liberal_party
1993-03-13,1996-03-02,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10508,liberal_party
1996-03-02,1998-10-03,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10508,liberal_party
1998-10-03,2001-11-10,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10508,liberal_party
2001-11-10,2004-10-09,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10508,liberal_party
2004-10-09,2007-11-24,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,41,,,,10508,liberal_party
2007-11-24,2008-06-30,Kay Patterson,"Patterson, Kay",Kay,Patterson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,42,,,,10508,liberal_party
1997-04-09,1998-10-03,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",38,M56,,,10509,liberal_party
1998-10-03,2001-11-10,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",39,M56,,,10509,liberal_party
2001-11-10,2004-10-09,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",40,M56,,,10509,liberal_party
2004-10-09,2007-11-24,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",41,M56,,,10509,liberal_party
2007-11-24,2010-08-21,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",42,M56,,,10509,liberal_party
2010-08-21,2013-09-07,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",43,M56,,,10509,liberal_party
2013-09-07,2016-05-09,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",44,M56,,,10509,liberal_party
2016-07-02,,Marise Payne,"Payne, Marise",Marise,Payne,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,M56,minister@defence.gov.au,http://www.marisepayne.com/,"","",45,M56,,,10509,liberal_party
2005-07-01,2007-11-24,Helen Polley,"Polley, Helen",Helen,Polley,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,e5x,senator.polley@aph.gov.au,http://www.senatorhelenpolley.com.au/,"","",41,e5x,,,10515,australian_labor_party
2007-11-24,2010-08-21,Helen Polley,"Polley, Helen",Helen,Polley,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,e5x,senator.polley@aph.gov.au,http://www.senatorhelenpolley.com.au/,"","",42,e5x,,,10515,australian_labor_party
2010-08-21,2013-09-07,Helen Polley,"Polley, Helen",Helen,Polley,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,e5x,senator.polley@aph.gov.au,http://www.senatorhelenpolley.com.au/,"","",43,e5x,,,10515,australian_labor_party
2013-09-07,2016-05-09,Helen Polley,"Polley, Helen",Helen,Polley,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,e5x,senator.polley@aph.gov.au,http://www.senatorhelenpolley.com.au/,"","",44,e5x,,,10515,australian_labor_party
2016-07-02,,Helen Polley,"Polley, Helen",Helen,Polley,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,e5x,senator.polley@aph.gov.au,http://www.senatorhelenpolley.com.au/,"","",45,e5x,,,10515,australian_labor_party
1987-07-11,1990-03-24,Janet Powell,"Powell, Janet",Janet,Powell,Victoria,Independent,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10517,independent
1990-03-24,1993-03-13,Janet Powell,"Powell, Janet",Janet,Powell,Victoria,Independent,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10517,independent
1993-03-13,1993-06-30,Janet Powell,"Powell, Janet",Janet,Powell,Victoria,Independent,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10517,independent
1987-07-11,1990-03-24,Christopher Puplick,"Puplick, Christopher",Christopher,Puplick,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10523,liberal_party
1990-03-24,1990-06-30,Christopher Puplick,"Puplick, Christopher",Christopher,Puplick,NSW,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10523,liberal_party
1997-09-18,1998-10-03,John Quirke,"Quirke, John",John,Quirke,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10526,australian_labor_party
1998-10-03,2000-08-15,John Quirke,"Quirke, John",John,Quirke,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10526,australian_labor_party
1987-07-11,1990-03-24,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10531,australian_labor_party
1990-03-24,1993-03-13,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10531,australian_labor_party
1993-03-13,1996-03-02,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10531,australian_labor_party
1996-03-02,1998-10-03,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10531,australian_labor_party
1998-10-03,2001-11-10,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10531,australian_labor_party
2001-11-10,2004-10-09,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10531,australian_labor_party
2004-10-09,2007-11-24,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,41,,,,10531,australian_labor_party
2007-11-24,2008-05-05,Robert Ray,"Ray, Robert",Robert,Ray,Victoria,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,42,,,,10531,australian_labor_party
1987-07-11,1990-03-24,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10534,liberal_party
1990-03-24,1993-03-13,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10534,liberal_party
1993-03-13,1996-03-02,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10534,liberal_party
1996-03-02,1996-08-20,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10534,liberal_party
1996-08-20,1998-10-03,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,PRES,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10534,pres
1998-10-03,2001-11-10,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,PRES,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10534,pres
2001-11-10,2002-08-18,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,PRES,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10534,pres
2002-08-18,2003-02-14,Margaret Reid,"Reid, Margaret",Margaret,Reid,ACT,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10534,liberal_party
1987-07-11,1990-03-24,Margaret Reynolds,"Reynolds, Margaret",Margaret,Reynolds,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10537,australian_labor_party
1990-03-24,1993-03-13,Margaret Reynolds,"Reynolds, Margaret",Margaret,Reynolds,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10537,australian_labor_party
1993-03-13,1996-03-02,Margaret Reynolds,"Reynolds, Margaret",Margaret,Reynolds,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10537,australian_labor_party
1996-03-02,1998-10-03,Margaret Reynolds,"Reynolds, Margaret",Margaret,Reynolds,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10537,australian_labor_party
1998-10-03,1999-06-30,Margaret Reynolds,"Reynolds, Margaret",Margaret,Reynolds,Queensland,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10537,australian_labor_party
1987-07-11,1990-03-24,Graham Richardson,"Richardson, Graham",Graham,Richardson,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10538,australian_labor_party
1990-03-24,1993-03-13,Graham Richardson,"Richardson, Graham",Graham,Richardson,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10538,australian_labor_party
1993-03-13,1994-03-25,Graham Richardson,"Richardson, Graham",Graham,Richardson,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10538,australian_labor_party
1999-07-01,2001-11-10,Aden Ridgeway,"Ridgeway, Aden",Aden,Ridgeway,NSW,Australian Democrats,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10540,australian_democrats
2001-11-10,2004-10-09,Aden Ridgeway,"Ridgeway, Aden",Aden,Ridgeway,NSW,Australian Democrats,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10540,australian_democrats
2004-10-09,2005-06-30,Aden Ridgeway,"Ridgeway, Aden",Aden,Ridgeway,NSW,Australian Democrats,http://data.openaustralia.org/members/senators.xml,,,,,,41,,,,10540,australian_democrats
2005-07-01,2007-11-24,Michael Ronaldson,"Ronaldson, Michael",Michael,Ronaldson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,xt4,"","",https://www.facebook.com/senronno,https://twitter.com/senronno,41,xt4,,,10550,liberal_party
2007-11-24,2010-08-21,Michael Ronaldson,"Ronaldson, Michael",Michael,Ronaldson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,xt4,"","",https://www.facebook.com/senronno,https://twitter.com/senronno,42,xt4,,,10550,liberal_party
2010-08-21,2013-09-07,Michael Ronaldson,"Ronaldson, Michael",Michael,Ronaldson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,xt4,"","",https://www.facebook.com/senronno,https://twitter.com/senronno,43,xt4,,,10550,liberal_party
2013-09-07,2016-02-28,Michael Ronaldson,"Ronaldson, Michael",Michael,Ronaldson,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,xt4,"","",https://www.facebook.com/senronno,https://twitter.com/senronno,44,xt4,,,10550,liberal_party
1987-07-11,1988-01-29,Susan Ryan,"Ryan, Susan",Susan,Ryan,ACT,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10554,australian_labor_party
1987-07-11,1990-03-01,Norman Sanders,"Sanders, Norman",Norman,Sanders,Tasmania,Australian Democrats,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10557,australian_democrats
2002-10-29,2004-10-09,Santo Santoro,"Santoro, Santo",Santo,Santoro,Queensland,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10558,liberal_party
2004-10-09,2007-04-11,Santo Santoro,"Santoro, Santo",Santo,Santoro,Queensland,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,41,,,,10558,liberal_party
1987-07-11,1990-03-24,Chris Schacht,"Schacht, Chris",Chris,Schacht,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10561,australian_labor_party
1990-03-24,1993-03-13,Chris Schacht,"Schacht, Chris",Chris,Schacht,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10561,australian_labor_party
1993-03-13,1996-03-02,Chris Schacht,"Schacht, Chris",Chris,Schacht,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10561,australian_labor_party
1996-03-02,1998-10-03,Chris Schacht,"Schacht, Chris",Chris,Schacht,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10561,australian_labor_party
1998-10-03,2001-11-10,Chris Schacht,"Schacht, Chris",Chris,Schacht,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10561,australian_labor_party
2001-11-10,2002-06-30,Chris Schacht,"Schacht, Chris",Chris,Schacht,SA,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10561,australian_labor_party
2001-11-10,2004-10-09,Nigel Scullion,"Scullion, Nigel",Nigel,Scullion,NT,Country Liberal Party,http://data.openaustralia.org/members/senators.xml,00AOM,nigel.scullion@ia.pm.gov.au,http://www.nigelscullion.com/,"","",40,00AOM,,,10569,country_liberal_party
2004-10-09,2007-11-24,Nigel Scullion,"Scullion, Nigel",Nigel,Scullion,NT,Country Liberal Party,http://data.openaustralia.org/members/senators.xml,00AOM,nigel.scullion@ia.pm.gov.au,http://www.nigelscullion.com/,"","",41,00AOM,,,10569,country_liberal_party
2007-11-24,2010-08-21,Nigel Scullion,"Scullion, Nigel",Nigel,Scullion,NT,Country Liberal Party,http://data.openaustralia.org/members/senators.xml,00AOM,nigel.scullion@ia.pm.gov.au,http://www.nigelscullion.com/,"","",42,00AOM,,,10569,country_liberal_party
2010-08-21,2013-09-07,Nigel Scullion,"Scullion, Nigel",Nigel,Scullion,NT,Country Liberal Party,http://data.openaustralia.org/members/senators.xml,00AOM,nigel.scullion@ia.pm.gov.au,http://www.nigelscullion.com/,"","",43,00AOM,,,10569,country_liberal_party
2013-09-07,2016-05-09,Nigel Scullion,"Scullion, Nigel",Nigel,Scullion,NT,Country Liberal Party,http://data.openaustralia.org/members/senators.xml,00AOM,nigel.scullion@ia.pm.gov.au,http://www.nigelscullion.com/,"","",44,00AOM,,,10569,country_liberal_party
2016-07-02,,Nigel Scullion,"Scullion, Nigel",Nigel,Scullion,NT,Country Liberal Party,http://data.openaustralia.org/members/senators.xml,00AOM,nigel.scullion@ia.pm.gov.au,http://www.nigelscullion.com/,"","",45,00AOM,,,10569,country_liberal_party
1987-07-11,1990-03-24,Glenister Sheil,"Sheil, Glenister",Glenister,Sheil,Queensland,National Country Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10575,national_country_party
1990-03-24,1990-06-30,Glenister Sheil,"Sheil, Glenister",Glenister,Sheil,Queensland,National Country Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10575,national_country_party
1990-07-01,1993-03-13,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10576,australian_labor_party
1993-03-13,1996-03-02,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10576,australian_labor_party
1996-03-02,1998-10-03,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10576,australian_labor_party
1998-10-03,2001-11-10,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,39,,,,10576,australian_labor_party
2001-11-10,2004-10-09,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,40,,,,10576,australian_labor_party
2004-10-09,2007-11-24,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,41,,,,10576,australian_labor_party
2007-11-24,2010-08-21,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,42,,,,10576,australian_labor_party
2010-08-21,2012-06-01,Nick Sherry,"Sherry, Nick",Nick,Sherry,Tasmania,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,43,,,,10576,australian_labor_party
1987-07-11,1990-03-24,Jim Short,"Short, Jim",Jim,Short,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10578,liberal_party
1990-03-24,1993-03-13,Jim Short,"Short, Jim",Jim,Short,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10578,liberal_party
1993-03-13,1996-03-02,Jim Short,"Short, Jim",Jim,Short,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10578,liberal_party
1996-03-02,1997-05-12,Jim Short,"Short, Jim",Jim,Short,Victoria,Liberal Party,http://data.openaustralia.org/members/senators.xml,,,,,,38,,,,10578,liberal_party
1987-07-11,1987-09-14,Kerry Sibraa,"Sibraa, Kerry",Kerry,Sibraa,NSW,Australian Labor Party,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10581,australian_labor_party
1987-09-14,1990-03-24,Kerry Sibraa,"Sibraa, Kerry",Kerry,Sibraa,NSW,PRES,http://data.openaustralia.org/members/senators.xml,,,,,,35,,,,10581,pres
1990-03-24,1993-03-13,Kerry Sibraa,"Sibraa, Kerry",Kerry,Sibraa,NSW,PRES,http://data.openaustralia.org/members/senators.xml,,,,,,36,,,,10581,pres
1993-03-13,1994-02-01,Kerry Sibraa,"Sibraa, Kerry",Kerry,Sibraa,NSW,PRES,http://data.openaustralia.org/members/senators.xml,,,,,,37,,,,10581,pres
2005-07-01,2007-11-24,Rachel Siewert,"Siewert, Rachel",Rachel,Siewert,WA,Australian Greens,http://data.openaustralia.org/members/senators.xml,e5z,senator.siewert@aph.gov.au,http://www.rachelsiewert.org.au/,"","",41,e5z,,,10584,australian_greens
