id,name__zh,name,wikipedia__zh,image,gender,family_name,name__zh_tw,wikipedia__commons,birth_date,name__en,name__es,wikipedia__en,name__de,name__fr,name__nan,wikipedia__zh_min_nan,identifier__VIAF,name__ja,wikipedia__ja,name__zh_hant,name__ko,wikipedia__de,wikipedia__enwikiquote,wikipedia__fr,name__zh_hans,name__zh_hk,name__id,name__vi,name__nds,name__vmf,name__en_ca,name__en_gb,name__nl,wikipedia__id,wikipedia__vi,identifier__freebase,identifier__LCAuth,name__it,name__pl,name__ru,name__ca,name__pt,wikipedia__ca,wikipedia__es,wikipedia__pl,wikipedia__pt,wikipedia__ru,name__yue,wikipedia__zh_yue,identifier__ISNI,identifier__NLA,wikipedia__it,wikipedia__ko,given_name,name__cdo,wikipedia__cdo,wikipedia__no,name__nb,wikipedia__wuu,name__wuu,original_wikiname,electoral_district,name__oc,identifier__SUDOC,name__gan_hans,name__gan_hant,name__gan,wikipedia__gan,name__tr,identifier__BNF,identifier__IMDB,identifier__MusicBrainz,name__hu,identifier__NCL,last_seen,wikipedia__zhwikiquote,facebook,name__zh_cn,name__zh_mo,name__zh_my,name__zh_sg,name__sv,name__et,wikipedia__et,wikipedia__sv,wikipedia__tr,identifier__FAST,identifier__wikitree,occupation,website,name__ar,identifier__discogs,identifier__GND,identifier__NTA,wikipedia__hak,name__hak,name__ace,name__jv,name__su,identifier__BIBSYS,twitter,death_date,name__cy,identifier__OLID,wikipedia__simple,wikipedia__nl,identifier__NNDB,name__de_ch,name__lzh,wikipedia__zh_classical,identifier__NDL,identifier__Britannica,name__kana,wikipedia__ar,name__tl,identifier__Munzinger,name__ta,name__af,name__ms,name__gl,name__sh,name__fi,name__war,name__io,name__ka,name__th,name__mk,name__la,name__da,name__azb,name__he,name__lb,name__pt_br,name__sco,name__ilo,name__bcl,name__cs,name__fa,name__mai,name__ne,name__ro,name__uk,name__ur,name__eo,name__hi,name__mr,name__xmf,name__za,name__co,name__el,name__or,name__pa,name__is,name__lv,name__uz,name__eu,name__ast,wikipedia__af,wikipedia__ast,wikipedia__azb,wikipedia__bcl,wikipedia__cawikiquote,wikipedia__co,wikipedia__cs,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hu,wikipedia__ilo,wikipedia__io,wikipedia__is,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mai,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__uk,wikipedia__ur,wikipedia__uz,wikipedia__war,wikipedia__xmf,wikipedia__za,wikipedia__zhwikinews,identifier__quora,identifier__NLI,identifier__NKC,wikipedia__plwikiquote,name__az,name__my,name__mg,name__an,name__ext,wikipedia__az,wikipedia__mg,wikipedia__my,wikipedia__zhwikisource,identifier__NLC,identifier__NUKAT,identifier__CANTIC,identifier__GTAA,name__yo,wikipedia__yo,name__bn,wikipedia__bn,name__sl,wikipedia__sl,identifier__IIAF,identifier__ioc_athlete,name__hy,name__nn,wikipedia__nn,wikipedia__te,name__te,identifier__NLAtrove
Q8279603,江啟臣,江啟臣,江啟臣,https://upload.wikimedia.org/wikipedia/commons/b/b8/Johnny_Chi-Chen_Chiang.jpg,male,Jiang,江啟臣,Category:Johnny Chi-Chen Chiang,1972-03-02,Johnny Chiang,,Johnny Chiang,,,,,,,,江啟臣,,,,,,,,,,,,,Johnny Chiang,,,,,,,,,,,,,,,,,,,,,Johnny,,,,,,,Johnny Chiang,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279674,王令麟,王令麟,王令麟,,male,Wang,,,1955-02-23,Gary Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,businessperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279684,王惠美,王惠美,王惠美,https://upload.wikimedia.org/wikipedia/commons/f/f6/國民黨立委王惠美提案修法放寬彈性勞動限制引發爭議.jpg,female,Wang,王惠美,Category:Wang Huei-mei,1968-11-22,Wang Huei-mei,Wang Huei-mei,Wang Huei-mei,,Wang Huei-mei,,,316457433,王恵美,,王惠美,,,,,,,,,,,,,Wang Huei-mei,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wang Huei-mei,,,,,,,,,,,,Wang Huei-mei,000005537,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279711,王育敏,王育敏,王育敏,https://upload.wikimedia.org/wikipedia/commons/0/09/Wang_Yu-min.jpg,female,Wang,王育敏,Category:Wang Yu-min,1971-04-11,Wang Yu-min,,,,,,,,,,王育敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,王育敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279815,邱文彥,邱文彥,邱文彥,https://upload.wikimedia.org/wikipedia/commons/7/7b/Chiau_Wen-Yan.jpg,male,Qiu,邱文彥,Category:Chiau Wen-yan,1953-07-17,Chiau Wen-Yan,Chiau Wen-Yan,Chiau Wen-yan,Chiau Wen-Yan,Chiau Wen-Yan,,,38245067,邱文彦,邱文彦,邱文彥,,Chiau Wen-Yan,,Chiau Wen-Yan,,,,,,,,,,,,,n81116544,,,,,,,Chiau Wen-Yan,,,,,,0000 0000 6338 2860,,,,,,,,,,,邱文彥,,,,,,,,,,,,,,,,,,,,,,,,,,,,university teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8279858,馬文君,馬文君,馬文君,https://upload.wikimedia.org/wikipedia/commons/c/c2/Wen-Chun_Ma_from_VOA.jpg,female,Ma,馬文君,Category:Ma Wen-chun,1965-12-01,Ma Wen-chun,Ma Wen-chun,Ma Wen-chun,,Ma Wen-chun,,,,,,馬文君,,,,,,,,,,,,,Ma Wen-chun,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ma Wen-chun,,,,,,,,,,,,Ma Wen-chun,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347281,陳節如,陳節如,陳節如,https://upload.wikimedia.org/wikipedia/commons/f/fc/台灣在野黨民進黨立委陳節如.jpg,female,Chen,陳節如,Category:Chen Chieh-ju,1944-03-03,Chen Chieh-ju,,Chen Chieh-ju (born 1944),,,,,,,,陳節如,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Chieh-ju (born 1944),,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347319,張廖萬堅,張廖萬堅,張廖萬堅,https://upload.wikimedia.org/wikipedia/commons/c/c7/張廖萬堅.JPG,male,,張廖萬堅,Category:Chang Liao Wan-chien,1965-02-09,Chang Liao Wan-chien,,,,,,,,,,張廖萬堅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,張廖萬堅,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,Chông-liau Van-kiên,Chông-liau Van-kiên,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347574,李俊俋,李俊俋,李俊俋,https://upload.wikimedia.org/wikipedia/commons/c/c5/李俊俋.JPG,male,Li,李俊俋,Category:Lee Chun-yi,1965-07-06,Lee Chun-yi,,Lee Chun-yi,,,,,,,,李俊俋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lee Chun-yi,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347638,蔡適應,蔡適應,蔡適應,https://upload.wikimedia.org/wikipedia/commons/0/0e/Tsai_Shih-Ying--by_Ring_Chang.JPG,male,Cai,蔡適應,Category:Tsai Shih-ying,1973-06-14,Tsai Shih-ying,,,,,,,,,,蔡適應,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔡適應,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347665,趙天麟,趙天麟,趙天麟 (臺灣),https://upload.wikimedia.org/wikipedia/commons/3/32/Chao_Tien-Lin-1-by_Ring_Chang.JPG,male,Zhao,趙天麟,Category:Chao Tien-lin,1973-03-08,,,,,,,,,,,趙天麟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,趙天麟 (臺灣),,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347718,邱志偉,邱志偉,邱志偉 (政治人物),https://upload.wikimedia.org/wikipedia/commons/9/9e/文化部長龍應台和陸委會主委王郁琦接受質詢_02.jpg,male,Qiu,邱志偉,Category:Chiu Chih-wei,1972-07-24,Chiu Chi-wei,,Chiu Chih-wei,,,,,,,,邱志偉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiu Chih-wei,Kaohsiung City,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,Hiû Chṳ-vî,Hiû Chṳ-vî,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347775,邱議瑩,邱議瑩,邱議瑩,https://upload.wikimedia.org/wikipedia/commons/b/b2/Chiu_Yi-Ying_from_VOA.jpg,female,Qiu,邱議瑩,Category:Chiu Yi-ying,1971-06-01,Chiu Yi-ying,,Chiu Yi-ying,,,Khu Gī-êng,Khu Gī-êng,,,,邱議瑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiu Yi-ying,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,Hiû Ngi-yìn,Hiû Ngi-yìn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347820,陳亭妃,陳亭妃,陳亭妃,https://upload.wikimedia.org/wikipedia/commons/5/59/DPP_member_Chen_Ting-Fei.jpg,female,Chen,陳亭妃,Category:Chen Ting-fei,1974-07-19,Chen Ting-fei,Chen Ting-fei,Chen Ting-fei,,Chen Ting-fei,,,,,,陳亭妃,,,,,,,,,,,,,Chen Ting-fei,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Ting-fei,,,,,,,,,,,,Chen Ting-fei,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8347997,陳歐珀,陳歐珀,陳歐珀,https://upload.wikimedia.org/wikipedia/commons/7/7d/Chen_Ou-po.jpg,male,Chen,陳歐珀,Category:Chen Ou-po,1962-10-12,Chen Ou-po,Chen Ou-po,Chen Ou-po,,,,,,陳歐珀,,陳歐珀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chen Ou-po,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,Chhṳ̀n Eû-phet,Chhṳ̀n Eû-phet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348328,郭正亮,郭正亮,郭正亮,https://upload.wikimedia.org/wikipedia/commons/a/aa/VOA_Chinese_JulianCLKuo_14Feb12_300.jpg,male,Guo,郭正亮,Category:Julian Kuo,1961-06-24,Julian Kuo,,Julian Kuo,,,,,9765457,,,郭正亮,,,,,,,,,,,,,Julian Kuo,,,,nr99017152,,,Юлиан Го,,,,,,,,,,0000 0000 6424 235X,36728978,,,Julian,,,,,,,Julian Kuo,,,,,,,,,,,,,000002599,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348374,高孟定,高孟定,高孟定,,male,Gao,,,1954-10-20,Kao Meng-ting,,Kao Meng-ting,,,,,63400115,,,,,,,,,,,,,,,,Kao Meng-ting,,,,n2004057524,,,,,,,,,,,,,0000 0000 3648 5688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348463,高志鵬,高志鵬,高志鵬,https://upload.wikimedia.org/wikipedia/commons/3/3b/Gao_Jyh-peng_from_VOA_(2).jpg,male,Gao,高志鵬,Category:Gao Jyh-peng,1963-08-08,Gao Jyh-peng,,,,,Ko Chì-pêng,Ko Chì-pêng,,,,高志鵬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高志鵬,,,,,,,,,,,,,,,高志鵬,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348633,黃仁杼,黃仁杼,黃仁杼,https://upload.wikimedia.org/wikipedia/commons/0/03/Huang_Jen-shu_2010.jpg,male,Huang,,,1954-01-05,Huang Jen-shu,,,,,,,,,,,,,,,,,,,,,,,Huang Jen-shu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348653,黃偉哲,黃偉哲,黃偉哲,https://upload.wikimedia.org/wikipedia/commons/2/20/Huang_Wei-cher_from_VOA.jpg,male,Huang,黃偉哲,Category:Huang Wei-cher,1963-09-26,Huang Wei-cher,,,,,,,,,,黃偉哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,,,,,,,,,,,,,,,黃偉哲,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348788,何欣純,何欣純,何欣純,https://upload.wikimedia.org/wikipedia/commons/c/cc/Ho_Hsin-chun.jpg,female,He,何欣純,Category:Ho Hsin-chun,1973-12-18,Ho Hsin-chun,Ho Hsin-chun,Ho Hsin-chun,,Ho Hsin-chun,Hô Him-sûn,Hô Him-sûn,,,,何欣純,,,,,,,,,,,,,Ho Hsin-chun,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ho Hsin-chun,,,,,,,,,,,,Ho Hsin-chun,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348841,徐國勇,徐國勇,徐國勇,https://upload.wikimedia.org/wikipedia/commons/6/6a/Hsu_Kuo-Yung-02_-_by_Zil_Chang.jpg,male,Xu,徐國勇,Category:Hsu Kuo-yung,1958-06-07,Hsu Kuo-yung,,Hsu Kuo-yung,,,Chhî Kok-ióng,Chhî Kok-ióng,,,,徐國勇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hsu Kuo-yung,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8348951,薛凌,薛凌,薛凌,,female,Xue,薛凌,,1954,Hsueh Ling,Hsueh Ling,Hsueh Ling,Hsueh Ling,Hsueh Ling,,,,,,薛凌,,,,,,,,,,,,,Hsueh Ling,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hsueh Ling,,,,,,,,,,,,Hsueh Ling,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349077,許智傑,許智傑,許智傑,https://upload.wikimedia.org/wikipedia/commons/d/d7/Hsu_Chih-Chieh_-_by_Huang_Kuan-Ju_03_(cropped).JPG,male,Xu,許智傑,Category:Hsu Chih-chieh,1966-01-05,Hsu Chih-chieh,Hsu Chih-chieh,Hsu Chih-chieh,,Hsu Chih-chieh,,,,,,許智傑,,,,,,,,,,,,,Hsu Chih-chieh,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hsu Chih-chieh,,,,,,,,,,,,Hsu Chih-chieh,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349282,黃秀芳,黃秀芳,黃秀芳,https://upload.wikimedia.org/wikipedia/commons/1/1e/黃秀芳_.jpg,female,Huang,黃秀芳,Category:Huang Hsiu-fang,1971-11-10,Huang Hsiu-fang,,Huang Hsiu-fang,,,N̂g Siù-hong,N̂g Siù-hong,,,,黃秀芳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huang Hsiu-fang,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349451,鄭寶清,鄭寶清,鄭寶清,,male,Zheng,鄭寶清,,1955-01-10,,,,,,,,,,,鄭寶清,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄭寶清,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349613,羅致政,羅致政,羅致政,https://upload.wikimedia.org/wikipedia/commons/d/d6/Wiki_LO.jpg,male,Luo,羅致政,Category:Lo Chih-cheng,1964-11-17,Lo Chih-cheng,,,,,Lô Tì-chèng,Lô Tì-chèng,,,,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349646,劉建國,劉建國,劉建國,https://upload.wikimedia.org/wikipedia/commons/2/2c/Liu_Chien-Kuo_-_by_Huang_Kuan-Ju_03_(cropped).JPG,male,Liu,劉建國,Category:Liu Chien-kuo,1969-03-09,Liu Chien-kuo,,Liu Chien-kuo,,,Lâu Kiàn-kok,Lâu Kiàn-kok,316457434,劉建国,,劉建國,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liu Chien-kuo,,,,,,,,,,,,,000005589,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349660,劉櫂豪,劉櫂豪,劉櫂豪,"https://upload.wikimedia.org/wikipedia/commons/4/46/臺灣國會議員(出身臺東縣之立法委員)劉櫂豪_Congressman_of_Taiwan_from_Taitung_County_Liu,_Chao-hao.jpg",male,Liu,劉櫂豪,Category:Liu Chao-hao,1967-02-02,Chao-hao Liu,,,,,,,,,,劉櫂豪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,劉櫂豪,,,,,,,,,,,,,,,,,,,,,,,,,,,,judge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349723,李昆澤,李昆澤,李昆澤,https://upload.wikimedia.org/wikipedia/commons/4/4f/Leekuntse2011.jpg,male,Li,李昆澤,Category:Lee Kun-tse,1964-04-29,Lee Kun-tse,,,,,Lí Khun-te̍k,Lí Khun-te̍k,,李昆沢,,李昆澤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李昆澤,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8349768,林岱樺,林岱樺,林岱樺,https://upload.wikimedia.org/wikipedia/commons/1/10/Lin_Tai-hua.jpg,female,Lin,林岱樺,Category:Lin Tai-hua,1972-08-04,Lin Tai-hua,,,,,Lîm Tāi-hôa,Lîm Tāi-hôa,,,,林岱樺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林岱樺,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8350110,潘孟安,潘孟安,潘孟安,"https://upload.wikimedia.org/wikipedia/commons/f/f6/Pan,_Meng-An_20081106_DPP_demonstration.jpg",male,Pan,潘孟安,Category:Pan Men-an,1963-08-15,Pan Meng-an,,Pan Men-an,,,Phoaⁿ Bēng-an,Phoaⁿ Bēng-an,,,,潘孟安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pan Men-an,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
