id,name__en,name__ja,name__sco,name__fr,name__de,name,wikipedia__en,wikipedia__ja,gender,birth_date,given_name,original_wikiname,name__en_ca,name__en_gb,name__ca,name__oc,name__nl,name__zh,wikipedia__commons,wikipedia__de,wikipedia__fr,wikipedia__zh,image,twitter,family_name,identifier__VIAF,identifier__freebase,identifier__IMDB,name__es,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ko,name__th,name__vi,name__sh,name__ar,name__nb,name__id,name__cs,wikipedia__ar,wikipedia__es,wikipedia__id,wikipedia__jawikiquote,wikipedia__ko,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__th,wikipedia__vi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__NDL,website,name__ru,name__uk,name__yue,wikipedia__cs,wikipedia__ru,wikipedia__ruwikinews,wikipedia__uk,wikipedia__zh_yue,name__eo,name__he,wikipedia__eo,wikipedia__he,name__zh_mo,name__zh_my,name__et,wikipedia__et,name__sv,wikipedia__sv,name__fi,name__cy,wikipedia__fi,wikipedia__simple,death_date,name__it,identifier__CiNii,name__nan,name__ka,wikipedia__it,wikipedia__ka,wikipedia__zh_min_nan,identifier__MusicBrainz,name__pt,name__ms,name__fa,name__tl,wikipedia__ca,wikipedia__fa,wikipedia__ms,wikipedia__pt,wikipedia__tl,identifier__BNF,name__lb,name__jv,name__ta,name__hu,name__bn,name__el,name__my,name__sr,name__tr,name__si,name__io,name__az,name__hr,name__be,name__arz,name__yo,name__lv,name__gl,name__ro,name__la,name__bg,name__mr,name__lt,name__war,name__qu,name__ast,name__cdo,name__mg,wikipedia__arz,wikipedia__ast,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__cdo,wikipedia__cy,wikipedia__el,wikipedia__gl,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__jv,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mg,wikipedia__mr,wikipedia__my,wikipedia__oc,wikipedia__qu,wikipedia__ro,wikipedia__sco,wikipedia__si,wikipedia__sr,wikipedia__ta,wikipedia__thwikiquote,wikipedia__tr,wikipedia__war,wikipedia__yo,wikipedia__zhwikiquote,name__bs,name__sq,name__bcl,name__mk,name__sah,name__nn,name__kk,name__da,name__ml,name__tt,name__nds,name__pih,name__su,wikipedia__bcl,wikipedia__da,wikipedia__kk,wikipedia__kowikiquote,wikipedia__mk,wikipedia__ml,wikipedia__nds,wikipedia__nn,wikipedia__plwikiquote,wikipedia__sah,wikipedia__sq,wikipedia__su,wikipedia__tt,identifier__NNDB,identifier__Munzinger,name__pam,name__bxr,wikipedia__bxr,wikipedia__pam,identifier__NLA,identifier__NKC,identifier__BNE,identifier__PTBNP,identifier__NTA,identifier__NUKAT,identifier__CANTIC,identifier__SFDb,name__sr_el,name__sr_ec,name__nov,name__hy,name__is,name__scn,name__lzh,name__mn,name__pt_br,name__simple,name__ga,name__hi,name__hak,name__eu,name__yi,name__tg,name__ba,name__pa,wikipedia__ba,wikipedia__cswikiquote,wikipedia__dewikinews,wikipedia__enwikinews,wikipedia__eowikinews,wikipedia__eu,wikipedia__ga,wikipedia__hak,wikipedia__hi,wikipedia__hy,wikipedia__is,wikipedia__kowikinews,wikipedia__mn,wikipedia__pa,wikipedia__scn,wikipedia__tg,wikipedia__yi,name__bo,name__wuu,name__sgs,name__ksh,name__de_ch,wikipedia__bat_smg,wikipedia__bo,wikipedia__bs,wikipedia__ksh,wikipedia__ltwikiquote,wikipedia__wuu,name__rw,wikipedia__rw,identifier__AlloCine,identifier__allmovie,identifier__discogs,name__bar,wikipedia__bar,wikipedia__zu,identifier__Britannica,name__zu,wikipedia__enwikiquote,identifier__FAST,facebook,wikipedia__vo,name__vo,name__kana,identifier__moviemeter,last_seen,identifier__NLAtrove,identifier__kinopoisk,name__af,name__an,name__bm,name__br,name__co,name__de_at,name__frc,name__frp,name__fur,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sw,name__vec,name__vls,name__vmf,name__wa,name__wo,identifier__CSFD,identifier__DNF,identifier__filmportal_de,identifier__anime_news,weblog,political_alignment,identifier__senate_nl,identifier__elonet,identifier__PORT,identifier__SCOPE,wikipedia__ptwikiquote,wikipedia__uz,name__uz,wikipedia__fawikiquote,identifier__wikitree,identifier__google_knowledge,occupation,wikipedia__bi,name__bi,wikipedia__ne,name__ne,identifier__nyt_topic,identifier__snac,wikipedia__srwikinews,wikipedia__zhwikinews,identifier__quora,wikipedia__ptwikinews,identifier__youtube,name__ext,wikipedia__ie,wikipedia__vep,name__vep,wikipedia__azb,name__azb,identifier__ioc_athlete,instagram,email,wikipedia__sl,wikipedia__an,name__ace,name__sl,identifier__GTAA,identifier__google_plus,name__kl,wikipedia__enwikisource,identifier__GNC,name__map_bms,name__bjn,name__bug,name__gor,name__tet,identifier__BIBSYS,identifier__NLI,wikipedia__frwikisource,name__ur,wikipedia__ur,wikipedia__jawikisource,wikipedia__sk,wikipedia__kn,name__kn,wikipedia__ha,identifier__LNB,identifier__NSK,name__ha
Q7677066,Takahiro Sasaki,佐々木隆博,,Takahiro Sasaki,Takahiro Sasaki,Takahiro Sasaki,Takahiro Sasaki (politician),佐々木隆博,male,1949-03-10,Takahiro,,,,,,Takahiro Sasaki,,Category:Takahiro Sasaki,,,,https://upload.wikimedia.org/wikipedia/commons/5/53/Takahiro_Sasaki_cropped_1_Takahiro_Sasaki_201210.jpg,sasaki_stop_tpp,Sasaki,,,,Takahiro Sasaki,,,,,,,,,,,,تاكاهيرو ساساكي,,,,تاكاهيرو ساساكي (سياسي),,,,,,,,,,,,,,,,http://sasaki.tesio.net/,"Сасаки, Такахиро",,,,,,,,,,,,,,,,,,,,,,,Takahiro Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takahiro Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takahiro.sasaki.54966,,,ささき たかひろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677127,Takamaro Fukuoka,福岡資麿,,Takamaro Fukuoka,Takamaro Fukuoka,Takamaro Fukuoka,Takamaro Fukuoka,福岡資麿,male,1973-05-09,,,,,,,Takamaro Fukuoka,,,,,,,,Fukuoka,,,,Takamaro Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Фукуока, Такамаро",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takamaro Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ふくおか たかまろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677156,Takamori Yoshikawa,吉川貴盛,Takamori Yoshikawa,Takamori Yoshikawa,Takamori Yoshikawa,Takamori Yoshikawa,Takamori Yoshikawa,吉川貴盛,male,1950-10-20,,,,,,,Takamori Yoshikawa,吉川貴盛,,,,吉川貴盛,https://upload.wikimedia.org/wikipedia/commons/a/a3/Takamori_Yoshikawa.jpg,takamori_yoshi,Yoshikawa,,,,Takamori Yoshikawa,吉川贵盛,吉川貴盛,吉川貴盛,吉川贵盛,,吉川貴盛,,,,,,,,,,,,,,,,,,,,,,,,,,http://tyoshikawa.com/,"Ёсикава, Такамори",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takamori Yoshikawa,,,,,,,,,,,,,,,,,,,,,,Takamori Yoshikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takamori.yoshikawa,,,よしかわ たかもり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677198,Takanori Kawai,川合孝典,,Takanori Kawai,Takanori Kawai,Takanori Kawai,Takanori Kawai,川合孝典,male,1964-01-29,Takanori,,,,,,Takanori Kawai,川合孝典,,,,,,,,,,,Takanori Kawai,川合孝典,川合孝典,川合孝典,川合孝典,,川合孝典,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.kawai-takanori.jp/,"Каваи, Таканори",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takanori Kawai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,かわい たかのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677214,Takao Fujii,藤井孝男,,Takao Fujii,Takao Fujii,Takao Fujii,Takao Fujii,藤井孝男,male,1943-03-14,Takao,,,,,,Takao Fujii,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/46/Takao_Fujii.jpg,,Fujii,251766589,,,Takao Fujii,,,,,,,,,,,,تاكاو فوجي,,,,تاكاو فوجي,,,,,,,,,,,,,,,,,"Фудзии, Такао",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takao Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ふじい たかお,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677224,Takao Makino,牧野京夫,,Takao Makino,Takao Makino,Takao Makino,Takao Makino,牧野京夫,male,1959,Takao,,,,,,Takao Makino,,,,,,,makinotakao,Makino,254517878,/m/03c_cfj,,Takao Makino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://makino-net.com/,"Макино, Такао",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takao Makino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,まきの たかお,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677226,Takao Ochi,越智隆雄,Takao Ochi,Takao Ochi,Takao Ochi,Takao Ochi,Takao Ochi,越智隆雄,male,1964-02-27,Takao,,,,,,Takao Ochi,,,,,,,ochitakao,,,,,Takao Ochi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ochi-takao.jp/,"Оти, Такао",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takao Ochi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takao.ochi.9,,,おち たかお,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677366,Takashi Otsuka,大塚高司,Takashi Otsuka,Takashi Otsuka,Takashi Otsuka,Takashi Otsuka,Takashi Ōtsuka,大塚高司,male,1964-09-11,Takashi,,,,,,Takashi Otsuka,,,,Takashi Ōtsuka,,,otsuka001,Ōtsuka,,/m/03ck3lp,,Takashi Otsuka,,,,,,,,,,,,تاكاشي اوتسوكا,,,,,,,,,,,,,,,,,,,,http://www.otsuka001.com/,"Ооцука, Такаси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Otsuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takashi.otsuka.982,,,おおつか たかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677369,Takashi Shinohara,篠原孝,Takashi Shinohara,Takashi Shinohara,Takashi Shinohara,Takashi Shinohara,Takashi Shinohara,篠原孝,male,1948-07-17,Takashi,,,,,,Takashi Shinohara,,Category:Takashi Shinohara,,,,https://upload.wikimedia.org/wikipedia/commons/8/82/Takashi_Shinohara_2011.JPG,,Shinohara,75204168,/m/03ckvgy,,Takashi Shinohara,,,,,,,,,,,,تاكاشي شينوهارا,,,,تاكاشي شينوهارا,,,,,,,,,,,0000 0003 7416 0819,,n82123362,,,http://www.dia.janis.or.jp/~t-sino/,"Синохара, Такаси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Shinohara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,しのはら たかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.shinohara21.com/blog/,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7677383,Takashi Tanihata,谷畑孝,,Takashi Tanihata,Takashi Tanihata,Takashi Tanihata,Takashi Tanihata,谷畑孝,male,1947-01-10,Takashi,,,,,,Takashi Tanihata,,,Takashi Tanihata,,,,,,254137204,,,Takashi Tanihata,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0003 7704 9403,,,,,http://www.tanihata.net/,"Танихата, Такаси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takashi Tanihata,,,,,,,,,,,,,,,,,,,,,,Takashi Tanihata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,たにはた たかし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7678111,Takeshi Hayashida,林田彪,,Takeshi Hayashida,Takeshi Hayashida,Takeshi Hayashida,Takeshi Hayashida,林田彪,male,1959,Takeshi,,,,,,Takeshi Hayashida,,,,,,,,Hayashida,,,,Takeshi Hayashida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeshi Hayashida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7678155,Takeshi Tokuda,徳田毅,,Takeshi Tokuda,Takeshi Tokuda,Takeshi Tokuda,Takeshi Tokuda,徳田毅,male,1971-05-30,Takeshi,,,,,,Takeshi Tokuda,,,,,,,,Tokuda,,,,Takeshi Tokuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Токуда, Такэси",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takeshi Tokuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,とくだ たけし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7678527,Taku Etō,江藤拓,,Taku Etō,Taku Etō,Taku Etō,Taku Etō,江藤拓,male,1960-07-01,,,,,,,Taku Etō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://eto-taku.jp/,"Это, Таку",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taku Etō,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,えとう たく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://etotaku.exblog.jp/,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,Taku Etō,,,,,,,,,,,,,,,,,,,,,,,
Q7678536,Taku Ōtsuka,大塚拓,,Taku Otsuka,Taku Otsuka,Taku Ōtsuka,Taku Otsuka,大塚拓,male,1973-06-14,Taku,,,,,,Taku Otsuka,大塚拓,Category:Taku Ōtsuka,,,大塚拓,https://upload.wikimedia.org/wikipedia/commons/c/c3/Taku_Otsuka_cropped_2_Taku_Otsuka_Tim_Hitchens_and_Yoko_Kamikawa_20150401.jpg,,Ōtsuka,,/m/03ck3mq,,Taku Otsuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://otsukataku.jp,"Ооцука, Таку",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taku Otsuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,おおつか たく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7678543,Taku Yamamoto,山本拓,,Taku Yamamoto,Taku Yamamoto,Taku Yamamoto,Taku Yamamoto,山本拓 (政治家),male,1952-07-07,,,,,,,Taku Yamamoto,,,,,,,yamamoto_taku,Yamamoto,39254379,,,Taku Yamamoto,,,,,,,,,,,,,,,Taku Jamamoto,,,,,,,,,,,,0000 0000 5304 3996,,nr93043876,,,http://yamamototaku.jp/,"Ямамото, Таку",,,,,,,,,,,,,,,,,,,,,,,Taku Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taku Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takunetwork,,,やまもと たく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7678552,Takuji Yanagimoto,柳本卓治,,Takuji Yanagimoto,Takuji Yanagimoto,Takuji Yanagimoto,Takuji Yanagimoto,柳本卓治,male,1944-11-11,Takuji,,,,,,Takuji Yanagimoto,,Category:Takuji Yanagimoto,,,,https://upload.wikimedia.org/wikipedia/commons/5/59/Takuji_Yanagimoto_IMG_5350_20130706.JPG,YanagimotoOsaka,,259748483,/m/03ch6y7,,Takuji Yanagimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0003 8071 2931,,,,,http://www.sangiin.go.jp/japanese/joho1/kousei/eng/members/profile/7013058.htm,"Янагимото, Такудзи",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takuji Yanagimoto,,,,,,,,,,,,,,,,,,,,,,Takuji Yanagimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yanagimototakuji,,,やなぎもと たくじ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7678622,Takuya Hirai,平井卓也,,Takuya Hirai,Takuya Hirai,Takuya Hirai,Takuya Hirai,平井卓也,male,1958-01-25,Takuya,,,,,,Takuya Hirai,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/33/Takuya_Hirai.jpg,hiratakuchan,,257637905,/m/03cf67l,,Takuya Hirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.hirataku.com,"Хираи, Такуя",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Takuya Hirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hiraitakuya,,,ひらい たくや,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7680979,Tamayo Marukawa,丸川珠代,,Tamayo Marukawa,Tamayo Marukawa,Tamayo Marukawa,Tamayo Marukawa,丸川珠代,female,1971-01-19,,,,,,,Tamayo Marukawa,丸川珠代,Category:Tamayo Marukawa,Tamayo Marukawa,Tamayo Marukawa,丸川珠代,https://upload.wikimedia.org/wikipedia/commons/d/d1/Tamayomarukawa.png,marukawatamayo,,257320220,/m/03bzfxz,,Tamayo Marukawa,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0003 7906 7162,,,,,http://www.t-marukawa.jp,"Марукава, Тамаё",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamayo Marukawa,,,,,,,,,,,,,,,,,,,,,,Tamayo Marukawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marukawatamayo,,,まるかわ たまよ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7705291,Teru Fukui,福井照,,Teru Fukui,Teru Fukui,Teru Fukui,Teru Fukui,福井照,male,1953-12-14,,,,,,,Teru Fukui,福井照,Category:Teru Fukui,,,福井照,https://upload.wikimedia.org/wikipedia/commons/1/1e/Teru_Fukui_201802.jpg,,Fukui,,,,Teru Fukui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.fukuiteru.com/,"Фукуи, Тэру",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teru Fukui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ふくい てる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7706881,Tetsuma Esaki,江崎鉄磨,,Tetsuma Esaki,Tetsuma Esaki,Tetsuma Esaki,Tetsuma Esaki,江崎鉄磨,male,1943-09-17,,,,,,,Tetsuma Esaki,江崎鐵磨,Category:Tetsuma Esaki,,,江崎鐵磨,https://upload.wikimedia.org/wikipedia/commons/e/e7/Tetsumaru_Esaki-20061120.jpg,,,,,,Tetsuma Esaki,,江崎鐵磨,,江崎铁磨,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.tetsuma-net.com/,"Эсаки, Тэцума",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetsuma Esaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100022408416948,,,えさき てつま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
