id,name__lv,name__en,name__de,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__da,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__it,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nb,name__nds,name__nds_nl,name__nl,name__nn,name__pcd,name__pl,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__sv,name__tr,name__vec,name__vls,name__wa,name,wikipedia__lv,image,gender,birth_date,original_wikiname,wikipedia__commons,wikipedia__pl,given_name,twitter,name__ru,wikipedia__ru,identifier__VIAF,wikipedia__en,identifier__freebase,wikipedia__plwikiquote,website,wikipedia__ca,wikipedia__et,identifier__ISNI,identifier__LCAuth,identifier__LNB,name__az,wikipedia__az,wikipedia__fr,name__he,name__ko,name__be,name__oc,name__id,name__la,name__be_tarask,name__io,name__ka,name__zh,name__uk,name__fa,name__tt,name__ar,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fi,wikipedia__he,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lt,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__sv,wikipedia__tt,wikipedia__uk,wikipedia__zh,identifier__GND,identifier__Munzinger,identifier__FAST,wikipedia__tr,name__ltg,wikipedia__ltg,identifier__SUDOC,name__sgs,wikipedia__bat_smg,identifier__EuroparlMEP,identifier__BNF,name__en_ca,name__en_gb,name__kk,name__de_ch,name__ja,name__el,name__pt_br,name__bg,name__vi,name__tl,wikipedia__bg,wikipedia__el,wikipedia__eo,wikipedia__hu,wikipedia__ja,wikipedia__kk,wikipedia__lb,wikipedia__ruwikiquote,wikipedia__tl,wikipedia__vi,name__fo,wikipedia__fo,identifier__NLP,wikipedia__ukwikiquote,wikipedia__ro,name__ie,wikipedia__ie,wikipedia__sk,identifier__parlement,name__yo,name__hy,name__sr,wikipedia__hy,wikipedia__lmo,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sr,wikipedia__yo,name__vmf,name__pdc,identifier__MusicBrainz,identifier__NTA,identifier__IMDB,name__th,name__sh,wikipedia__nn,wikipedia__sh,wikipedia__th,identifier__moviemeter,identifier__allmovie,identifier__elonet,identifier__PORT,identifier__CSFD,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__tg_latn,name__sr_el,name__sr_ec,name__ilo,name__mr,name__tg,name__nov,wikipedia__co,wikipedia__gl,wikipedia__ilo,wikipedia__mr,wikipedia__nov,wikipedia__sl,wikipedia__tg,wikipedia__hsb,name__hsb,occupation,identifier__snac,wikipedia__itwikiquote,identifier__persee,identifier__GTAA,identifier__google_knowledge,identifier__NNDB,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__mg,name__min,name__ms,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vo,name__wo,name__zu,name__kl,wikipedia__eu
Q9146318,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandr Jakimow,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs Jakimovs,https://upload.wikimedia.org/wikipedia/commons/9/97/Flickr_-_Saeima_-_10.Saeimas_deputāts_Aleksandrs_Jakimovs.jpg,male,1961-10-01,Aleksandr Jakimow,Category:Aleksandrs Jakimovs,Aleksandrs Jakimovs,Aleksandrs,,,,305060438,,,,,,,0000 0004 1669 3673,,000031189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9146831,,,,,,,,,,,,,,,,,,,,Aleksiej Chołostow,,,,,,,,,,,,,,,,,,,,,,Aleksiej Chołostow,,,,,,,,,,,,,,,,Aleksiej Chołostow,,https://upload.wikimedia.org/wikipedia/commons/8/88/Aleksejs_Holostovs.jpg,male,1979-07-23,Aleksiej Chołostow,,Aleksejs Holostovs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9151086,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,Andrejs Judins,https://upload.wikimedia.org/wikipedia/commons/8/83/11.Saeimas_deputāts_Andrejs_Judins.jpg,male,1970-02-21,Andrejs Judins,Category:Andrejs Judins,Andrejs Judins,Andrejs,andrejsjudins,,,41512214,,,,http://www.judins.lv/,,,0000 0000 4649 9813,no2002070633,000020215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9151087,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,Andrejs Elksniņš,https://upload.wikimedia.org/wikipedia/commons/1/14/Andrejs_Elksniņš.jpg,male,1982-12-13,Andrejs Elksniņš,Category:Andrejs Elksniņš,Andrejs Elksniņš,Andrejs,,Андрей Элксниньш,"Элксниньш, Андрей",,Andrejs Elksniņš,,,,Andrejs Elksniņš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9156086,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,Ansis Saliņš,https://upload.wikimedia.org/wikipedia/commons/e/e0/Flickr_-_Saeima_-_10.Saeimas_deputāts_Ansis_Saliņš.jpg,male,1983-01-13,Ansis Saliņš,,Ansis Saliņš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9161649,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,Atis Lejiņš,https://upload.wikimedia.org/wikipedia/commons/e/ee/Atis_Lejins.jpg,male,1942-09-28,Atis Lejiņš,Category:Atis Lejiņš,Atis Lejiņš,,AtisLejins,,,79543540,,,,,,,0000 0001 1072 8140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057226792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9207995,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,Dmitrijs Rodionovs,https://upload.wikimedia.org/wikipedia/commons/7/76/Flickr_-_Saeima_-_10.Saeimas_deputāts_Dmitrijs_Rodionovs.jpg,male,1980-09-07,Dmitrijs Rodionovs,Category:Dmitrijs Rodionovs,Dmitrijs Rodionovs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9248925,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,Dzintars Zaķis,https://upload.wikimedia.org/wikipedia/commons/c/c3/Flickr_-_Saeima_-_10.Saeimas_deputāts_Dzintars_Zaķis.jpg,male,1970-05-26,Dzintars Zaķis,Category:Dzintars Zaķis,Dzintars Zaķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9250728,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,Edvards Smiltēns,https://upload.wikimedia.org/wikipedia/commons/e/ec/Flickr_-_Saeima_-_10.Saeimas_deputāts_Edvards_Smiltēns.jpg,male,1984-09-18,Edvards Smiltēns,Category:Edvards Smiltēns,Edvards Smiltēns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9251793,Einārs Cilinskis,Einārs Cilinskis,Einārs Cilinskis,,,,,,,Einārs Cilinskis,,,,,,,,,,Einārs Cilinskis,,,,,,,,,,,,,,,,,,,Einārs Cilinskis,,,Einārs Cilinskis,,,,,,,,,,,,,,,,Einārs Cilinskis,Einārs Cilinskis,https://upload.wikimedia.org/wikipedia/commons/6/6d/Flickr_-_Saeima_-_10.Saeimas_deputāts_Einārs_Cilinskis.jpg,male,1963-08-28,Einārs Cilinskis,Category:Einārs Cilinskis,Einārs Cilinskis,Einārs,,"Цилинскис, Эйнарс","Цилинскис, Эйнарс",,,,,,Einārs Cilinskis,,,,,,,Einārs Cilinskis,,,,,,,,,,,Ейнарс Цилінскіс,,,,,,,,,,,,,,,,,,,,,,,,,,,Ейнарс Цилінскіс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9253068,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,Elīna Siliņa,https://upload.wikimedia.org/wikipedia/commons/0/01/Elīna_Siliņa.jpg,female,1977-02-16,Elīna Siliņa,Category:Elīna Siliņa,Elīna Siliņa,Elīna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282712,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,Guntars Bilsēns,https://upload.wikimedia.org/wikipedia/commons/0/08/Guntars_Bilsēns.jpg,male,1952-09-26,Guntars Bilsēns,Category:Guntars Bilsēns,Guntars Bilsēns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282714,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,Guntars Galvanovskis,https://upload.wikimedia.org/wikipedia/commons/6/6b/Flickr_-_Saeima_-_10.Saeimas_deputāts_Guntars_Galvanovskis.jpg,male,1982-05-15,Guntars Galvanovskis,,Guntars Galvanovskis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282724,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,Guntis Rozītis,,https://upload.wikimedia.org/wikipedia/commons/6/62/Flickr_-_Saeima_-_10.Saeimas_deputāts_Guntis_Rozītis.jpg,male,1948,Guntis Rozītis,,Guntis Rozītis,Guntis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
