id,name__en,name__fr,name__de,name__ru,name__es,name__nl,name__nb,name__da,name__nn,name__sv,name__zh,name__cy,name__hu,name,wikipedia__de,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__zh,gender,birth_date,death_date,given_name,original_wikiname,name__it,name__sw,name__ka,wikipedia__ka,wikipedia__sw,image,name__en_ca,name__en_gb,name__pl,name__tr,name__ro,name__yo,name__fi,name__et,name__id,name__ja,name__el,name__ca,name__oc,name__sr,name__pt,name__ko,wikipedia__da,wikipedia__el,wikipedia__es,wikipedia__et,wikipedia__fi,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__yo,identifier__freebase,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__hr,wikipedia__hr,identifier__ISNI,identifier__VIAF,identifier__LCAuth,identifier__SUDOC,identifier__NTA,name__la,name__eo,name__hi,name__de_ch,name__lb,name__vi,name__be,wikipedia__be,wikipedia__enwikiquote,wikipedia__eo,wikipedia__hi,wikipedia__la,wikipedia__lb,wikipedia__vi,twitter,website,wikipedia__commons,name__mg,wikipedia__mg,name__is,wikipedia__is,name__ml,wikipedia__ml,wikipedia__simple,wikipedia__fy,name__fy,name__eu,identifier__google_plus,occupation,identifier__GND,wikipedia__nn,wikipedia__uk,name__uk,wikipedia__ur,name__ur,wikipedia__ca,wikipedia__he,identifier__quora,name__he,wikipedia__ig,wikipedia__cawikiquote,wikipedia__nl,name__ig,name__fo,name__se,name__sje,name__sma,name__smj,family_name,name__gl,identifier__GTAA,identifier__MusicBrainz,name__nds,name__br,name__rw,name__ar,name__cs,name__io,name__mr,name__lt,name__fa,name__sco,name__ia,wikipedia__ar,wikipedia__br,wikipedia__cs,wikipedia__cy,wikipedia__fa,wikipedia__ia,wikipedia__io,wikipedia__lt,wikipedia__mr,wikipedia__rw,wikipedia__sco,identifier__IMDB,identifier__FAST,identifier__Britannica,identifier__snac,facebook,identifier__NLAtrove,identifier__OLID,identifier__BNF,wikipedia__nds,wikipedia__gl,identifier__SELIBR,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sr_el,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__sl,name__bn,identifier__GNC,wikipedia__ast,wikipedia__itwikiquote,identifier__Munzinger,identifier__NKC
Q31752687,Julius Laizer,,,,,,,,,,,,,Julius Laizer,,,,,,male,1978-04-12,,,,,Julius Kalanga Laizer,,,Julius Kalanga Laizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julius Laizer,,,,,,
Q31752690,Elias Kwandikwa,,,,,,,,,,,,,Elias Kwandikwa,,Elias John Kwandikwa,,,,male,1966-07-01,,,,,Elias John Kwandikwa,,,Elias John Kwandikwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elias Kwandikwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elias Kwandikwa,,,,,,
Q31752695,Rhoda Kunchela,,,,,,,,,,,,,Rhoda Kunchela,,,,,,female,1988-12-01,,,,,Rhoda Edward Kunchela,,,Rhoda Edward Kunchela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhoda Kunchela,,,,,,
Q31752697,Zuberi Kuchauka,,,,,,,,,,,,,Zuberi Kuchauka,,,,,,male,1962-06-11,,,,,Zuberi Mohamedi Kuchauka,,,Zuberi Mohamedi Kuchauka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zuberi Kuchauka,,,,,,
Q31752702,Kiteto Koshuma,,,,,,,,,,,,,Kiteto Koshuma,,,,,,female,1982-07-05,,,,,Kiteto Zawadi Koshuma,,,Kiteto Zawadi Koshuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiteto Koshuma,,,,,,
Q31752703,Anthony Komu,,,,,,,,,,,,,Anthony Komu,,,,,,male,1964-01-17,,Anthony,,,Anthony Calist Komu,,,Anthony Calist Komu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anthony Komu,,,,,,
Q31752705,Yosepher Komba,,,,,,,,,,,,,Yosepher Komba,,,,,,female,1986-03-23,,,,,Yosepher Ferdinand Komba,,,Yosepher Ferdinand Komba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yosepherfkomba,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yosepher Komba,,,,,,
Q31752709,Leah Komanya,,,,,,,,,,,,,Leah Komanya,,,,,,female,1969-07-25,,,,,Leah Jeremiah Komanya,,,Leah Jeremiah Komanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leah Komanya,,,,,,
Q31752711,Grace Kiwelu,,,,,,,,,,,,,Grace Kiwelu,,,,,,female,,,Grace,,,Grace Sindato Kiwelu,,,Grace Sindato Kiwelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grace Kiwelu,,,,,,
Q31752720,Allan Kiula,,,,,,,,,,,,,Allan Kiula,,,,,,male,1963-07-18,,Allan,,,Allan Joseph Kiula,,,Allan Joseph Kiula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allan Kiula,,,,,,
Q31752722,Jesca Kishoa,,,,,,,,,,,,,Jesca Kishoa,,,,,,female,1989-05-28,,,,,Jesca David Kishoa,,,Jesca David Kishoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jesca Kishoa,,,,,,
Q31752724,Jumanne Kishimba,,,,,,,,,,,,,Jumanne Kishimba,,,,,,male,1953-01-01,,,,,Jumanne Kibera Kishimba,,,Jumanne Kibera Kishimba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jumanne Kishimba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jumanne Kishimba,,,,,,
Q31752725,Issa Mangungu,,,,,,,,,,,,,Issa Mangungu,,,,,,male,1981-10-13,,,,,Issa Ali Abbas Mangungu,,,Issa Ali Abbas Mangungu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Issa Mangungu,,,,,,
Q31752726,Angelina Malembeka,,,,,,,,,,,,,Angelina Malembeka,,,,,,female,1965-01-02,,,,,Angelina Adam Malembeka,,,Angelina Adam Malembeka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angelina Malembeka,,,,,,
Q31752727,Tunza Malapo,,,,,,,,,,,,,Tunza Malapo,,,,,,female,1983-07-25,,,,,Tunza Issa Malapo,,,Tunza Issa Malapo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunza Malapo,,,,,,
Q31752728,Hussein Makungu,,,,,,,,,,,,,Hussein Makungu,,,,,,male,1973-10-10,,,,,Hussein Ibrahim Makungu,,,Hussein Ibrahim Makungu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hussein Makungu,,,,,,
Q31752729,Amina Makilagi,,,,,,,,,,,,,Amina Makilagi,,,,,,female,1968-03-23,,,,,Amina Nassoro Makilagi,,,Amina Nassoro Makilagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amina Makilagi,,,,,,
Q31752732,Makame Makame,,,,,,,,,,,,,Makame Makame,,,,,,male,1962-10-07,,,,,Makame Kassim Makame,,,Makame Kassim Makame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makame Makame,,,,,,
Q31752734,Yussuf Makame,,,,,,,,,,,,,Yussuf Makame,,,,,,male,1984-07-18,,,,,Yussuf Kaiza Makame,,,Yussuf Kaiza Makame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yussuf Makame,,,,,,
Q31752736,Salome Makamba,,,,,,,,,,,,,Salome Makamba,,,,,,female,1987-02-18,,,,,Salome Wycliffe Makamba,,,Salome Wycliffe Makamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Salome Makamba,,,,,,
Q31752743,Kunti Majala,,,,,,,,,,,,,Kunti Majala,,,,,,female,1982-08-14,,,,,Kunti Yusuph Majala,,,Kunti Yusuph Majala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunti Majala,,,,,,
Q31752744,Almas Maige,,,,,,,,,,,,,Almas Maige,,,,,,male,1954-08-21,,,,,Almas Athuman Maige,,,Almas Athuman Maige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Almas Maige,,,,,,
Q31752745,Catherine Magige,,,,,,,,,,,,,Catherine Magige,,,,,,female,1981-05-08,,Catherine,,,Catherine Valentine Magige,,,Catherine Valentine Magige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catherine Magige,,,,,,
Q31752747,Ester Mahawe,,,,,,,,,,,,,Ester Mahawe,,,,,,female,1973-11-05,,Ester,,,Ester Alexander Mahawe,,,Ester Alexander Mahawe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester Mahawe,,,,,,
Q31752751,Lucy Magereli,,,,,,,,,,,,,Lucy Magereli,,,,,,female,1977-09-09,,Lucy,,,Lucy Simon Magereli,,,Lucy Simon Magereli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucy Magereli,,,,,,
Q31752753,Mwigulu Madelu,Mwigulu Nchemba,Mwigulu Nchemba,,,Mwigulu Nchemba,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,,,,Mwigulu Madelu,,Mwigulu Nchemba,,,,male,1975-01-07,,Mwigulu,Mwigulu Nchemba,,Mwigulu Lameck Nchemba Madelu,,,Mwigulu Lameck Nchemba Madelu,https://upload.wikimedia.org/wikipedia/commons/4/49/Mwigulu_Nchemba.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mwigulunchemba1,,,,,Mwigulu Lameck Nchemba,,,,,,,,,politician,,,,,,,,,,,,,,,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,Mwigulu Lameck Nchemba,Nchemba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwigulu Madelu,,,,,,
Q31752754,Khamis Machano,,,,,,,,,,,,,Khamis Machano,,,,,,male,1960-11-07,,,,,Khamis Yahya Machano,,,Khamis Yahya Machano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khamis Machano,,,,,,
Q31752760,Stanslaus Mabula,,,,,,,,,,,,,Stanslaus Mabula,,,,,,male,1977-12-27,,,,,Stanslaus Shingoma Mabula,,,Stanslaus Shingoma Mabula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanslaus Mabula,,,,,,
Q31752764,Amina Mabrouk,,,,,,,,,,,,,Amina Mabrouk,,,,,,male,1974-10-28,,,,,Amina Iddi Mabrouk,,,Amina Iddi Mabrouk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amina Mabrouk,,,,,,
Q31752767,Hamadi Maalim,,,,,,,,,,,,,Hamadi Maalim,,,,,,male,1962-12-17,,,,,Hamadi Salim Maalim,,,Hamadi Salim Maalim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hamadi Maalim,,,,,,
Q31752769,Susan Lyimo,,,,,,,,,,,,,Susan Lyimo,,,,,,female,1963-08-18,,Susan,,,Susan Anselm Jerome Lyimo,,,Susan Anselm Jerome Lyimo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susan Lyimo,,,,,,
Q31752771,Kemirembe Lwota,,,,,,,,,,,,,Kemirembe Lwota,,,,,,female,1983-05-11,,,,,Kemirembe Rose Julius Lwota,,,Kemirembe Rose Julius Lwota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kemirembe Lwota,,,,,,
Q31752776,Wilfred Lwakatare,,,,,,,,,,,,,Wilfred Lwakatare,,Wilfred Lwakatare,,,,male,1962-01-04,,,,,Wilfred Muganyizi Lwakatare,,,Wilfred Muganyizi Lwakatare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilfred Lwakatare,,,,,,
Q31752784,Daniel Mtuka,,,,,,,,,,,,,Daniel Mtuka,,,,,,male,1966-04-06,,Daniel,,,Daniel Edward Mtuka,,,Daniel Edward Mtuka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Mtuka,,,,,,
Q31752785,Abdallah Mtolea,,,,,,,,,,,,,Abdallah Mtolea,,Abdallah Mtolea,,,,male,1976-06-03,,,,,Abdallah Ally Mtolea,,,Abdallah Ally Mtolea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdallah Mtolea,,,,,,
Q31752788,Martin Msuha,,,,,,,,,,,,,Martin Msuha,,,,,,male,1968-11-25,,Martin,,,Martin Alexander Mtonda Msuha,,,Martin Alexander Mtonda Msuha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Msuha,,,,,,
Q31752790,Maryam Msabaha,,,,,,,,,,,,,Maryam Msabaha,,,,,,female,1971-05-12,,Maryam,,,Maryam Salum Msabaha,,,Maryam Salum Msabaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maryam Msabaha,,,,,,
Q31752799,Daimu Mpakate,,,,,,,,,,,,,Daimu Mpakate,,,,,,male,1966-11-30,,,,,Daimu Iddi Mpakate,,,Daimu Iddi Mpakate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daimu Mpakate,,,,,,
Q31752802,Ruth Mollel,,,,,,,,,,,,,Ruth Mollel,,,,,,female,1951-01-06,,Ruth,,,Ruth Hiyob Mollel,,,Ruth Hiyob Mollel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ruth Mollel,,,,,,
Q31752804,Amina Mollel,,,,,,,,,,,,,Amina Mollel,,,,,,female,1975-09-09,,,,,Amina Saleh Athuman Mollel,,,Amina Saleh Athuman Mollel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amina Mollel,,,,,,
Q31752812,Twahir Mohammed,,,,,,,,,,,,,Twahir Mohammed,,,,,,male,1959-10-23,,,,,Twahir Awesu Mohammed,,,Twahir Awesu Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Twahir Mohammed,,,,,,
Q31752813,Ester Mmasi,,,,,,,,,,,,,Ester Mmasi,,,,,,female,1979-04-05,,Ester,,,Ester Michael Mmasi,,,Ester Michael Mmasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ester Mmasi,,,,,,
Q31752821,Lucia Mlowe,,,,,,,,,,,,,Lucia Mlowe,,,,,,female,1961-09-29,,Lucia,,,Lucia Ursula Michael Mlowe,,,Lucia Ursula Michael Mlowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucia Mlowe,,,,,,
