id,given_name,family_name,name,sort_name,birth_date,gender,area,area_id,party,party_id,term,source,image
JEG,Johanne,Sommersæter,Johanne Sommersæter,"Sommersæter, Johanne",1950-10-23,female,Finnmark,Fi,Senterpartiet,Sp,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JEHU,Jens,Haugland,Jens Haugland,"Haugland, Jens",1910-04-16,male,Vest-Agder,VA,Arbeiderpartiet,A,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
JEHU,Jens,Haugland,Jens Haugland,"Haugland, Jens",1910-04-16,male,Vest-Agder,VA,Arbeiderpartiet,A,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
JEHU,Jens,Haugland,Jens Haugland,"Haugland, Jens",1910-04-16,male,Vest-Agder,VA,Arbeiderpartiet,A,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
JEHU,Jens,Haugland,Jens Haugland,"Haugland, Jens",1910-04-16,male,Vest-Agder,VA,Arbeiderpartiet,A,1958-61,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1958-61,
JEHU,Jens,Haugland,Jens Haugland,"Haugland, Jens",1910-04-16,male,Vest-Agder,VA,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57,
JEJN,Jens Martin Arctander,Jenssen,Jens Martin Arctander Jenssen,"Jenssen, Jens Martin Arctander",1885-07-28,male,"Kjøpstedene i Østfold og Akershus fylker (Drøbak, Fredrikstad, Halden, Moss, Sarpsborg)",KiØA,Norges Kommunistiske Parti,NKP,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JELN,Jens,Lunde,Jens Lunde,"Lunde, Jens",1884-01-24,male,Sogn og Fjordane,SF,Bondepartiet,B,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
JELN,Jens,Lunde,Jens Lunde,"Lunde, Jens",1884-01-24,male,Sogn og Fjordane,SF,Bondepartiet,B,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JEMA,Jens,Marcussen,Jens Marcussen,"Marcussen, Jens",1926-05-20,male,Aust-Agder,AA,Fremskrittspartiet,FrP,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JEMA,Jens,Marcussen,Jens Marcussen,"Marcussen, Jens",1926-05-20,male,Rogaland,Ro,Fremskrittspartiet,FrP,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
JES,Jens,Stoltenberg,Jens Stoltenberg,"Stoltenberg, Jens",1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=JES&storrelse=middels
JES,Jens,Stoltenberg,Jens Stoltenberg,"Stoltenberg, Jens",1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=JES&storrelse=middels
JES,Jens,Stoltenberg,Jens Stoltenberg,"Stoltenberg, Jens",1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=JES&storrelse=middels
JES,Jens,Stoltenberg,Jens Stoltenberg,"Stoltenberg, Jens",1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=JES&storrelse=middels
JES,Jens,Stoltenberg,Jens Stoltenberg,"Stoltenberg, Jens",1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JES&storrelse=middels
JES,Jens,Stoltenberg,Jens Stoltenberg,"Stoltenberg, Jens",1959-03-16,male,Oslo,Os,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JEST,Jens Olai,Steffensen,Jens Olai Steffensen,"Steffensen, Jens Olai",1891-03-23,male,Nordland,No,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57,
JEST,Jens Olai,Steffensen,Jens Olai Steffensen,"Steffensen, Jens Olai",1891-03-23,male,Nordland,No,Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
JEST,Jens Olai,Steffensen,Jens Olai Steffensen,"Steffensen, Jens Olai",1891-03-23,male,Nordland,No,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JF,Jan-Henrik,Fredriksen,Jan-Henrik Fredriksen,"Fredriksen, Jan-Henrik",1956-10-02,male,Finnmark,Fi,Fremskrittspartiet,FrP,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=JF&storrelse=middels
JF,Jan-Henrik,Fredriksen,Jan-Henrik Fredriksen,"Fredriksen, Jan-Henrik",1956-10-02,male,Finnmark,Fi,Fremskrittspartiet,FrP,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=JF&storrelse=middels
JF,Jan-Henrik,Fredriksen,Jan-Henrik Fredriksen,"Fredriksen, Jan-Henrik",1956-10-02,male,Finnmark,Fi,Fremskrittspartiet,FrP,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=JF&storrelse=middels
JFC,Jette F.,Christensen,Jette F. Christensen,"Christensen, Jette F.",1983-06-01,female,Hordaland,Ho,Arbeiderpartiet,A,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JFC&storrelse=middels
JFC,Jette F.,Christensen,Jette F. Christensen,"Christensen, Jette F.",1983-06-01,female,Hordaland,Ho,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=JFC&storrelse=middels
JFI,Jonny,Finstad,Jonny Finstad,"Finstad, Jonny",1966-05-19,male,Nordland,No,Høyre,H,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JFI&storrelse=middels
JG,Jon,Gunnes,Jon Gunnes,"Gunnes, Jon",1956-11-08,male,Sør-Trøndelag,ST,Venstre,V,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JG&storrelse=middels
JGD,Jon Georg,Dale,Jon Georg Dale,"Dale, Jon Georg",1984-06-16,male,Møre og Romsdal,MR,Fremskrittspartiet,FrP,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JGD&storrelse=middels
JGS,Jonas Gahr,Støre,Jonas Gahr Støre,"Støre, Jonas Gahr",1960-08-25,male,Oslo,Os,Arbeiderpartiet,A,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JGS&storrelse=middels
JGS,Jonas Gahr,Støre,Jonas Gahr Støre,"Støre, Jonas Gahr",1960-08-25,male,Oslo,Os,Arbeiderpartiet,A,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=JGS&storrelse=middels
JGS,Jonas Gahr,Støre,Jonas Gahr Støre,"Støre, Jonas Gahr",1960-08-25,male,Oslo,Os,Arbeiderpartiet,A,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=JGS&storrelse=middels
JH,Jørgen,Holte,Jørgen Holte,"Holte, Jørgen",1944-05-16,male,Møre og Romsdal,MR,Senterpartiet,Sp,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JHR,Jørund,Rytman,Jørund Rytman,"Rytman, Jørund",1977-05-04,male,Buskerud,Bu,Fremskrittspartiet,FrP,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=JHR&storrelse=middels
JHR,Jørund,Rytman,Jørund Rytman,"Rytman, Jørund",1977-05-04,male,Buskerud,Bu,Fremskrittspartiet,FrP,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=JHR&storrelse=middels
JHR,Jørund,Rytman,Jørund Rytman,"Rytman, Jørund",1977-05-04,male,Buskerud,Bu,Fremskrittspartiet,FrP,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=JHR&storrelse=middels
JHWI,Johan,Wiik,Johan Wiik,"Wiik, Johan",1885-03-08,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57,
JHWI,Johan,Wiik,Johan Wiik,"Wiik, Johan",1885-03-08,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
JHWI,Johan,Wiik,Johan Wiik,"Wiik, Johan",1885-03-08,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JIA,John I.,Alvheim,John I. Alvheim,"Alvheim, John I.",1930-05-21,male,Telemark,Te,Fremskrittspartiet,FrP,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=JIA&storrelse=middels
JIA,John I.,Alvheim,John I. Alvheim,"Alvheim, John I.",1930-05-21,male,Telemark,Te,Fremskrittspartiet,FrP,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JIA&storrelse=middels
JIA,John I.,Alvheim,John I. Alvheim,"Alvheim, John I.",1930-05-21,male,Telemark,Te,Fremskrittspartiet,FrP,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JIA,John I.,Alvheim,John I. Alvheim,"Alvheim, John I.",1930-05-21,male,Telemark,Te,Fremskrittspartiet,FrP,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JJJ&storrelse=middels
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
JJJ,Johan J.,Jakobsen,Johan J. Jakobsen,"Jakobsen, Johan J.",1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
JK,Jørgen,Kosmo,Jørgen Kosmo,"Kosmo, Jørgen",1947-12-05,male,Vestfold,Ve,Arbeiderpartiet,A,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=JK&storrelse=middels
JK,Jørgen,Kosmo,Jørgen Kosmo,"Kosmo, Jørgen",1947-12-05,male,Vestfold,Ve,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JK&storrelse=middels
JK,Jørgen,Kosmo,Jørgen Kosmo,"Kosmo, Jørgen",1947-12-05,male,Vestfold,Ve,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JK,Jørgen,Kosmo,Jørgen Kosmo,"Kosmo, Jørgen",1947-12-05,male,Vestfold,Ve,Arbeiderpartiet,A,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JK,Jørgen,Kosmo,Jørgen Kosmo,"Kosmo, Jørgen",1947-12-05,male,Vestfold,Ve,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
JKL,Jenny,Klinge,Jenny Klinge,"Klinge, Jenny",1975-11-28,female,Møre og Romsdal,MR,Senterpartiet,Sp,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JKL&storrelse=middels
JKL,Jenny,Klinge,Jenny Klinge,"Klinge, Jenny",1975-11-28,female,Møre og Romsdal,MR,Senterpartiet,Sp,2013-2017,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2013-2017,http://data.stortinget.no/eksport/personbilde?personid=JKL&storrelse=middels
JKL,Jenny,Klinge,Jenny Klinge,"Klinge, Jenny",1975-11-28,female,Møre og Romsdal,MR,Senterpartiet,Sp,2009-2013,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2009-2013,http://data.stortinget.no/eksport/personbilde?personid=JKL&storrelse=middels
JL,Jon,Lilletun,Jon Lilletun,"Lilletun, Jon",1945-10-23,male,Vest-Agder,VA,Kristelig Folkeparti,KrF,2005-2009,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2005-2009,http://data.stortinget.no/eksport/personbilde?personid=JL&storrelse=middels
JL,Jon,Lilletun,Jon Lilletun,"Lilletun, Jon",1945-10-23,male,Vest-Agder,VA,Kristelig Folkeparti,KrF,2001-2005,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2001-2005,http://data.stortinget.no/eksport/personbilde?personid=JL&storrelse=middels
JL,Jon,Lilletun,Jon Lilletun,"Lilletun, Jon",1945-10-23,male,Vest-Agder,VA,Kristelig Folkeparti,KrF,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JL&storrelse=middels
JL,Jon,Lilletun,Jon Lilletun,"Lilletun, Jon",1945-10-23,male,Vest-Agder,VA,Kristelig Folkeparti,KrF,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JL,Jon,Lilletun,Jon Lilletun,"Lilletun, Jon",1945-10-23,male,Vest-Agder,VA,Kristelig Folkeparti,KrF,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JLS,Jørn L.,Stang,Jørn L. Stang,"Stang, Jørn L.",1959-01-17,male,Østfold,Øs,Fremskrittspartiet,FrP,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JLS&storrelse=middels
JMN,Johan M.,Nyland,Johan M. Nyland,"Nyland, Johan M.",1931-10-06,male,Oppland,Op,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JMN,Johan M.,Nyland,Johan M. Nyland,"Nyland, Johan M.",1931-10-06,male,Oppland,Op,Arbeiderpartiet,A,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JMN,Johan M.,Nyland,Johan M. Nyland,"Nyland, Johan M.",1931-10-06,male,Oppland,Op,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
JOA,Jon Olav,Alstad,Jon Olav Alstad,"Alstad, Jon Olav",1968-08-09,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1997-2001,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1997-2001,http://data.stortinget.no/eksport/personbilde?personid=JOA&storrelse=middels
JOA,Jon Olav,Alstad,Jon Olav Alstad,"Alstad, Jon Olav",1968-08-09,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1993-97,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1993-97,
JOAN,Johan,Andersen,Johan Andersen,"Andersen, Johan",1902-05-05,male,Vestfold,Ve,Arbeiderpartiet,A,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
JOAN,Johan,Andersen,Johan Andersen,"Andersen, Johan",1902-05-05,male,Vestfold,Ve,Arbeiderpartiet,A,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
JOAN,Johan,Andersen,Johan Andersen,"Andersen, Johan",1902-05-05,male,Vestfold,Ve,Arbeiderpartiet,A,1958-61,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1958-61,
JOAN,Johan,Andersen,Johan Andersen,"Andersen, Johan",1902-05-05,male,Vestfold,Ve,Arbeiderpartiet,A,1954-57,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1954-57,
JOAN,Johan,Andersen,Johan Andersen,"Andersen, Johan",1902-05-05,male,"Kjøpstedene i Vestfold fylke (Holmestrand, Horten, Larvik, Sandefjord, Stavern, Tønsberg)",KiV,Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
JOAN,Johan,Andersen,Johan Andersen,"Andersen, Johan",1902-05-05,male,"Kjøpstedene i Vestfold fylke (Holmestrand, Horten, Larvik, Sandefjord, Stavern, Tønsberg)",KiV,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JOAR,Jon,Andrå,Jon Andrå,"Andrå, Jon",1888-01-12,male,"Kjøpstedene i Nordland, Troms og Finnmark(Bodø, Hammerfest, Narvik, Tromsø, Vadsø, Vardø)",KiNo,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JOAS,John,Austrheim,John Austrheim,"Austrheim, John",1912-10-10,male,Sogn og Fjordane,SF,Senterpartiet,Sp,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
JOAS,John,Austrheim,John Austrheim,"Austrheim, John",1912-10-10,male,Sogn og Fjordane,SF,Senterpartiet,Sp,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
JOAS,John,Austrheim,John Austrheim,"Austrheim, John",1912-10-10,male,Sogn og Fjordane,SF,Senterpartiet,Sp,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
JOAS,John,Austrheim,John Austrheim,"Austrheim, John",1912-10-10,male,Sogn og Fjordane,SF,Senterpartiet,Sp,1961-65,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1961-65,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1973-77,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1973-77,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1969-73,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1969-73,
JOBE,Jo,Benkow,Jo Benkow,"Benkow, Jo",1924-08-15,male,Akershus,Ak,Høyre,H,1965-69,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1965-69,
JOBR,John G.,Bernander,John G. Bernander,"Bernander, John G.",1957-09-22,male,Vest-Agder,VA,Høyre,H,1989-93,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1989-93,
JOBT,Jostein,Berntsen,Jostein Berntsen,"Berntsen, Jostein",1943-02-05,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
JOBT,Jostein,Berntsen,Jostein Berntsen,"Berntsen, Jostein",1943-02-05,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
JOBT,Jostein,Berntsen,Jostein Berntsen,"Berntsen, Jostein",1943-02-05,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81,
JOBU,Johan,Buttedahl,Johan Buttedahl,"Buttedahl, Johan",1935-10-05,male,Buskerud,Bu,Senterpartiet,Sp,1985-89,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1985-89,
JOBU,Johan,Buttedahl,Johan Buttedahl,"Buttedahl, Johan",1935-10-05,male,Buskerud,Bu,Senterpartiet,Sp,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85,
JODA,Joachim,Dahl,Joachim Dahl,"Dahl, Joachim",1892-06-28,male,Bergen,Be,Arbeiderpartiet,A,1950-53,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1950-53,
JODA,Joachim,Dahl,Joachim Dahl,"Dahl, Joachim",1892-06-28,male,Bergen,Be,Arbeiderpartiet,A,1945-49,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1945-49,
JOEH,Jon,Engen-Helgheim,Jon Engen-Helgheim,"Engen-Helgheim, Jon",1981-08-21,male,Buskerud,Bu,Fremskrittspartiet,FrP,2017-2021,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=2017-2021,http://data.stortinget.no/eksport/personbilde?personid=JOEH&storrelse=middels
