id,name__ro,name__en,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__ca,name__co,name__cs,name__cy,name__da,name__de,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__es,name__et,name__eu,name__fi,name__fr,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__ia,name__id,name__ie,name__io,name__it,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__ms,name__nap,name__nb,name__nds,name__nds_nl,name__nl,name__nn,name__nrm,name__oc,name__pap,name__pcd,name__pl,name__pms,name__prg,name__pt,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sco,name__sk,name__sr_el,name__sv,name__sw,name__tr,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name,wikipedia__ro,gender,birth_date,original_wikiname,name__la,wikipedia__en,wikipedia__fr,wikipedia__hu,wikipedia__la,identifier__freebase,given_name,name__bs,name__is,name__lmo,name__sl,name__sq,wikipedia__pl,image,website,wikipedia__sk,family_name,identifier__EuroparlMEP,wikipedia__de,wikipedia__it,wikipedia__sv,death_date,name__he,name__ru,name__ja,name__zh,name__uk,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__he,wikipedia__ja,wikipedia__mg,wikipedia__nl,wikipedia__pt,wikipedia__ru,wikipedia__sl,wikipedia__uk,wikipedia__zh,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__Munzinger,identifier__FAST,wikipedia__commons,wikipedia__eo,name__bg,wikipedia__bg,wikipedia__rowikiquote,name__ar,wikipedia__ar,wikipedia__simple,name__ka,name__el,name__sr,name__az,name__ko,name__fa,name__mk,name__be,name__sh,wikipedia__az,wikipedia__be,wikipedia__el,wikipedia__enwikinews,wikipedia__fa,wikipedia__fi,wikipedia__gl,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__ko,wikipedia__lb,wikipedia__lmo,wikipedia__lt,wikipedia__no,wikipedia__oc,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__sh,wikipedia__sr,wikipedia__tr,wikipedia__vi,identifier__GTAA,identifier__parlement,twitter,facebook,name__zh_hans,name__zh_hant,name__zh_hk,name__rup,name__sr_ec,wikipedia__roa_rup,last_seen,identifier__PACE,occupation,identifier__NSZL,wikipedia__rowikinews,wikipedia__br,name__fo,name__kl,wikipedia__hr,email,identifier__youtube,identifier__quora,identifier__google_knowledge,name__hsb,wikipedia__hsb,name__tt,name__ceb,identifier__Britannica,wikipedia__ms,name__be_tarask,identifier__NTA,wikipedia__lv,identifier__OLID,name__zh_cn,wikipedia__mk,linkedin,name__hy,wikipedia__hy,name__lfn,wikipedia__enwikisource,wikipedia__eswikiquote,wikipedia__frwikisource,wikipedia__itwikisource,wikipedia__rowikisource,wikipedia__sq,identifier__NKC,identifier__CANTIC,identifier__SELIBR,identifier__NLA,identifier__britishmuseum,identifier__GNC,identifier__AGORHA,identifier__NLAtrove,identifier__NLI,identifier__BNE,identifier__nlg,identifier__snac,identifier__persee,identifier__ne_se,identifier__BIBSYS,identifier__BAV,identifier__NUKAT,identifier__PTBNP,identifier__SBN_it,identifier__MusicBrainz,electoral_district,identifier__IMDB,identifier__PORT,name__uz,name__ta,name__pam,name__yo,name__fy,name__rmy,name__mr,name__qu,wikipedia__be_x_old,wikipedia__cy,wikipedia__fy,wikipedia__ga,wikipedia__gd,wikipedia__itwikiquote,wikipedia__mr,wikipedia__nn,wikipedia__pam,wikipedia__qu,wikipedia__rmy,wikipedia__scn,wikipedia__uz,wikipedia__yo,identifier__NNDB,name__dsb,name__pfl,name__frr,identifier__discogs,name__zh_sg,name__zh_tw,name__kk,wikipedia__kk,identifier__bigenc_ru,identifier__IIAF,identifier__ioc_athlete,name__mo,pseudonym,name__th,wikipedia__th,name__azb,wikipedia__azb,identifier__NDL,identifier__NSK,wikipedia__pms,identifier__zbMATH,identifier__MGP,identifier__ULAN,wikipedia__ast,wikipedia__enwikiquote,wikipedia__huwikiquote,wikipedia__svwikiquote,wikipedia__ltwikiquote,wikipedia__ukwikiquote,identifier__NPG,identifier__songkick,identifier__BVMC,identifier__CONOR,identifier__google_plus,wikipedia__species,identifier__JewishEnc,identifier__Gutenberg,identifier__NLP,wikipedia__ruwikisource,name__pa,name__ba,wikipedia__ba,wikipedia__pa,identifier__EGAXA,identifier__CERL,name__mi,identifier__BBC_things
Q5406958,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,,,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,,,,Eugen Nicolăescu,,,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,,,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,Eugen Nicolăescu,,,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,Eugen Nicolăescu,,Eugen Nicolăescu,Eugen Nicolăescu,,Eugen Nicolăescu,,,Eugen Nicolăescu,,,Eugen Nicolăescu,Eugen Nicolăescu,male,1955-08-02,Gheorghe-Eugen Nicolăescu,Eugenius Nicolăescu,Eugen Nicolăescu,,,Eugenius Nicolăescu,,Eugen,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,Eugen Nicolăescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544503,Gergely Makkai,Gergely Makkai,,,,,,,,,,,,,,,,,Gergely Makkai,,,,,Gergely Makkai,,,,,,,,,Makkai Gergely,,,,,,,,,,,,,,,,,,,,,Gergely Makkai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gergely Makkai,Gergely Makkai,male,1952-04-07,,,,,Makkai Gergely,,,Gergely,,,,Gergely Makkai,,,,,,Makkai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gergely Makkai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5461815,Florin-Alexandru Alexe,Florin-Alexandru Alexe,,,,,,,,,,,,Florin-Alexandru Alexe,,,,,,Florin-Alexandru Alexe,,,,Florin-Alexandru Alexe,,,,,,,,,Florin-Alexandru Alexe,,,,,,,,,Florin-Alexandru Alexe,,,,,,,,,,,,Florin-Alexandru Alexe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florin-Alexandru Alexe,Florin-Alexandru Alexe,male,1979-08-30,Florin-Alexandru Alexe,,Florin-Alexandru Alexe,,,,,,,,,Florin-Alexandru Alexe,,,https://upload.wikimedia.org/wikipedia/commons/b/bd/Florin_Alexandru_Alexe.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5471132,Nicolae Filipescu,Nicolae Filipescu,,,,,,,,,,,Nicolae Filipescu,Nicolae Filipescu,,,,,,Nicolae Filipescu,,,,Nicolae Filipescu,,,,,,,,,Nicolae Filipescu,,,,,Nicolae Filipescu,,,,,,,,,,,,,Nicolae Filipescu,,,Nicolae Filipescu,Nicolae Filipescu,,,,,,,,,,,,,,,,,Nicolae Filipescu,,,,,,,,,,,Nicolae Filipescu,Nicolae Filipescu,male,1862-12-05,,Nicolaus Filipescu,Nicolae Filipescu,,,Nicolaus Filipescu,/m/0r8k9qs,Nicolae,,,,Nicolae Filipescu,,,https://upload.wikimedia.org/wikipedia/commons/e/e0/Nicolae_Filipescu_1915.jpg,,,,,,Nicolae Filipescu,Nicolae Filipescu,1916-09-30,,,,,,,,,,,,,,,,,,,,,0000 0004 3474 6847,308771991,,no2014078356,149789213,,,,Category:Nicolae Filipescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q549785,Sándor Kónya-Hamar,Sándor Kónya-Hamar,,,,,,,,,,,,Sándor Kónya-Hamar,,,,,Sándor Kónya Hamar,Sándor Kónya-Hamar,,,,Sándor Kónya-Hamar,,,,,,,,,Kónya Sándor,,,,,,,,,,,,,,,,,,,,,Sándor Kónya-Hamar,,,,,,Sándor Konya-Hamar,,,,,,,,,,,,,,,,,,,,,,,Sándor Kónya-Hamar,Sándor Kónya-Hamar,male,1948-09-05,,,Sándor Kónya-Hamar,,Kónya Sándor (költő),,/m/027gc9g,Sándor,,,,Sándor Kónya-Hamar,,Sándor Konya-Hamar,,,,,33988,Sándor Kónya-Hamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sándor Kónya Hamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5515847,Gabriel Sandu,Gabriel Sandu,,,,,,,,,,,,Gabriel Sandu,,,,,,Gabriel Sandu,,,,Gabriel Sandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Sandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Sandu,Gabriel Sandu,male,1963-09-08,,Gabriel Sandu,Gabriel Sandu,,,Gabriel Sandu,,Gabriel,,,,Gabriel Sandu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5538335,George D. Vernescu,George D. Vernescu,,,,,,,,,,,,,,,,,,,,,,George D. Vernescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George D. Vernescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George D. Vernescu,George D. Vernescu,male,1829-07-01,,,George D. Vernescu,,,,,George,,,,George D. Vernescu,,,https://upload.wikimedia.org/wikipedia/commons/1/14/D._William_-_G._Vernesco_-_Ancien_Ministre_et_Député.jpg,,,,,,,,1900-07-03,,"Вернеску, Георге",,,,,,,,,,,,,,,"Вернеску, Георге",,,,,,,,,,,,Category:George D. Vernescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5542750,George G. Mârzescu,George Mârzescu,,,,,,,,,,,,George Mârzescu,,,,,,George Mârzescu,,,,George G. Mârzescu,,,,,,,,,George Mârzescu,,,,,,,,,,,,,,,,,,,,,George Mârzescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George G. Mârzescu,George G. Mârzescu,male,1876-07-04,,,Gheorghe Gh. Mârzescu,,,,,George,,,,George Mârzescu,,,,,,,,,,,1926-05-12,ג'אורג'ה מרזסקו,,,,,,,,,,,ג'אורג'ה מרזסקו,,,,,,,,,0000 0000 7374 2444,45391126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,OL6779968A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5544386,George Scutaru,George Scutaru,,,,,,,,,,,,George Scutaru,,,,,,,,,,George Scutaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Scutaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Scutaru,George Scutaru,male,1973-10-24,Adrian-George Scutaru,,George Scutaru,,,,,George,,,,George Scutaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5556492,Ghervazen Longher,Ghervazen Longher,,,,,,,,,,,,Ghervazen Longher,,,,,,,,,,Ghervazen Longher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghervazen Longher,,,,,,Ghervazen Longher,,,,,,,,,,,,,,,,,,,,,,,Ghervazen Longher,Ghervazen Longher,male,1972-01-03,Ghervazen Longher,,Ghervazen Longher,,,,,,,,,Ghervazen Longher,,Ghervazen Longher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55606339,Francisc Boțan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisc Boțan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Francisc Boțan,Francisc Boțan,,1880-12-23,,,,,,,,,,,,,,,,,,,,,,,1942-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55606411,Cornel Iancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cornel Iancu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cornel Iancu,Cornel Iancu,,1874,,,,,,,,,,,,,,,,,,,,,,,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55606440,Iacob Lazăr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iacob Lazăr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iacob Lazăr,Iacob Lazăr,,1884-03-28,,,,,,,,,,,,,,,,,,,,,,,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55606858,Alexandru Șimon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandru Șimon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandru Șimon,Alexandru Șimon,,1873,,,,,,,,,,,,,,,,,,,,,,,1951-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55606872,David Ioan Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Ioan Roman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Ioan Roman,David Ioan Roman,,1886-02-10,,,,,,,,,,,,,,,,,,,,,,,1959-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55607027,Pompiliu Ciobanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pompiliu Ciobanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pompiliu Ciobanu,Pompiliu Ciobanu,,1878-06-15,,,,,,,,,,,,,,,,,,,,,,,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55609290,Ghiță Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghiță Popp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghiță Popp,Ghiță Popp,,1883-01-03,,,,,,,,,,,,,,,,,,,,,,,1967-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55634335,Augustin Popa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augustin Popa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Augustin Popa,Augustin Popa,,1893,,,,,,,,,,,,,,,,,,,,,,,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55790959,,Dumitru Gherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dumitru Gherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dumitru Gherman,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55790984,,Claudia Gilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Gilia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claudia Gilia,,female,,,,,,,,,Claudia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55791016,,Elena Hărătău,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elena Hărătău,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elena Hărătău,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55791064,,Stan Viorel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stan Viorel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stan Viorel,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55791090,,Alina Teiş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alina Teiş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alina Teiş,,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55791103,,Sorinel-Marian Vrăjitoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sorinel-Marian Vrăjitoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sorinel-Marian Vrăjitoru,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q572586,Attila Varga,Attila Varga,,,,,,,,,,,,,,,,,Attila Varga,,,,,Attila Varga,,,,,,,,,Varga Attila,,,,,,,,,,,,,,,,,,,,,Attila Varga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Attila Varga,Attila Varga,male,1963-04-21,,,,,Varga Attila (politikus),,,Attila,,,,Attila Varga,,,,,,Varga,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 4907 3113,41576273,,,,183867998,,,,Attila Varga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
