id,name__hy,name__en,name__nl,name,wikipedia__hy,gender,birth_date,original_wikiname,name__es,name__ru,name__fr,name__de,name__hu,name__fa,wikipedia__en,wikipedia__fa,wikipedia__hywikiquote,wikipedia__ru,image,occupation,identifier__freebase,given_name,website,name__pt,wikipedia__pt,name__et,name__pl,name__tr,name__ka,name__ja,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__hywikisource,wikipedia__ka,wikipedia__pl,wikipedia__tr,identifier__VIAF,identifier__PACE,wikipedia__ruwikiquote,name__uk,name__zh,wikipedia__de,wikipedia__uk,wikipedia__zh,identifier__google_knowledge,name__it,wikipedia__simple,name__eo,wikipedia__eo,identifier__GND,identifier__LCAuth,identifier__SUDOC,name__sv,name__en_ca,name__en_gb,wikipedia__sv,wikipedia__es,name__zh_hant,name__zh_hans,name__bg,wikipedia__it,name__oc,name__be,name__cy,death_date,name__az,name__el,wikipedia__az,name__id,name__la,name__lv,name__nds,name__mr,name__vi,name__da,name__nb,name__nn,name__pt_br,wikipedia__el,wikipedia__id,wikipedia__la,wikipedia__lv,wikipedia__mr,wikipedia__nds,wikipedia__no,wikipedia__ruwikinews,wikipedia__vi,facebook,wikipedia__bg,wikipedia__ja,family_name,name__sl,identifier__GTAA,wikipedia__ca,wikipedia__io,wikipedia__hu,name__be_tarask,wikipedia__ky,name__ar,name__he,wikipedia__ar,wikipedia__he,name__hsb,name__cs,name__sr,name__ky,wikipedia__cs,wikipedia__hsb,wikipedia__sr,name__ca,wikipedia__sh,name__sh,name__mg,wikipedia__mg,identifier__NTA,name__sco,name__an,name__ast,name__ext,name__gl,wikipedia__sco,name__qu,wikipedia__qu,identifier__MGP,identifier__FAST,identifier__IMDB,identifier__bigenc_ru,identifier__BNF,identifier__ISNI,name__fi,name__kk,wikipedia__kk,name__ace,identifier__kinopoisk,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__io,name__arc,wikipedia__arc,wikipedia__fi,wikipedia__gl,wikipedia__ko,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__be,wikipedia__enwikiquote,name__ro,name__diq,wikipedia__ro,identifier__OLID,identifier__nlg,identifier__Britannica,wikipedia__xmf,wikipedia__te,wikipedia__sq,name__ba,wikipedia__ba,name__te,name__sq,name__bn,name__hi,wikipedia__bn,name__xmf,name__azb,wikipedia__azb,identifier__BIBSYS,identifier__NUKAT
Q4214152,Կարեն Սարգսի Կարապետյան,Karen Karapetyan,Karen Karapetyan,Կարեն Սարգսի Կարապետյան,Կարեն Կարապետյան (գործարար),male,1961-03-02,Կարեն Կարապետյան (գործարար),,"Карапетян, Карен Саркисович",,,,کارن کاراپتیان,,کارن کاراپتیان (کارآفرین),,"Карапетян, Карен Саркисович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4214153,Կարո Կարապետյան,,,Կարո Կարապետյան,,male,1960-05-12,,,"Карапетян, Каро Еремович",,,,,,,,"Карапетян, Каро Еремович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4214156,Պարույր  Կարապետյան,,,Պարույր  Կարապետյան,Պարույր Կարապետյան,male,1959-10-03,,,"Карапетян, Паруйр Виласович",,,,,,,,"Карапетян, Паруйр Виласович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4221137,Արմեն Արամի Կիրակոսյան,,,Արմեն Արամի Կիրակոսյան,,male,1960-03-28,,,"Киракосян, Армен Арамович",,,,,,,,"Киракосян, Армен Арамович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4235255,Գագիկ Կոստանդյան,,,Գագիկ Կոստանդյան,,male,1954-04-15,,,"Костандян, Гагик Бегларович",,,,,,,,"Костандян, Гагик Бегларович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4235920,Միքայել  Քոթանյան,,,Միքայել  Քոթանյան,Միքայել Քոթանյան,male,1927-09-01,,,"Котанян, Микаел Хачикович",,,,,,,,"Котанян, Микаел Хачикович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4236800,Հովհաննես Քոչինյան,,,Հովհաննես Քոչինյան,,male,1955-05-10,,,"Кочинян, Ованес Джумшудович",,,,,,,,"Кочинян, Ованес Джумшудович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4250222,Հարություն Քուշկյան,,,Հարություն Քուշկյան,Հարություն Քուշկյան,male,1956-04-14,,,"Кушкян, Арутюн Максимович",,,,,,,,"Кушкян, Арутюн Максимович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4252966,Տեր-Հուսիկ Լազարյան,Ter-Oussik Lazarian,Ter-Oussik Lazarian,Տեր-Հուսիկ Լազարյան,,male,1955-02-23,,,"Лазарян, Тер-Усик Беникович",Ter-Oussik Lazarian,,,,,,,"Лазарян, Тер-Усик Беникович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4266032,Դավիթ Լոքյան,Davit Lokyan,,Դավիթ Լոքյան,Դավիթ Լոքյան,male,1958-01-20,,,Давид Арсенович Локян,,,,,,,,"Локян, Давид Арсенович",,politician,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Davit Lokyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Davit Lokyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4274268,,,,,,male,1952-12-11,,,"Мадатян, Эдуард Аветикович",,,,,,,,"Мадатян, Эдуард Аветикович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4275711,Պետրոս Մակեյան,Petros Makeyan,,Պետրոս Մակեյան,Պետրոս Մակեյան,male,1954-01-10,,,"Макеян, Петрос Степанович",,,,پتروس ماکیان,,پتروس ماکیان,,"Макеян, Петрос Степанович",https://upload.wikimedia.org/wikipedia/commons/c/c2/Նոր_Հայաստան_1.JPG,politician,,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4278510,Արարատ Մալխասյան,,,Արարատ Մալխասյան,,male,1948-03-29,,,"Малхасян, Арарат Цолакович",,,,,,,,"Малхасян, Арарат Цолакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4278513,Մյասնիկ Մալխասյան,,,Մյասնիկ Մալխասյան,,male,1961-02-15,,,"Малхасян, Мясник Жораевич",,,,,,,,"Малхасян, Мясник Жораевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q42791723,Կարեն Բոթոյան,Karen Botoyan,,Կարեն Բոթոյան,Կարեն Բոթոյան,male,1983-04-26,Կարեն Բոթոյան,,,,,,,,,,,,political scientist,,Karen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280167,Թաթուլ Մանասերյան,,,Թաթուլ Մանասերյան,,male,1960-04-14,,,"Манасерян, Татул Норайрович",,,,,,,,"Манасерян, Татул Норайрович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280716,Անդրանիկ Մանուկյան,,,Անդրանիկ Մանուկյան,Անդրանիկ Մանուկյան (պետական գործիչ),male,1954-12-22,,,"Манукян, Андраник Енокович",,,,,,,,"Манукян, Андраник Енокович",,politician,,Andranik,,,,,,,,,,,,,,,,,,,Манукян Андранік Єнокович,,,Манукян Андранік Єнокович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280718,Արամ Մանուկյան,Aram Manukyan,Aram Manukyan,Արամ Մանուկյան,Արամ Մանուկյան (ՀՀՇ),male,1957-03-09,Արամ Մանուկյան (ՀՀՇ),,Арам Манукян,Aram Manukyan,,,آرام مانوکیان,Aram Manukyan,آرام مانوکیان (زاده ۱۹۵۷ (میلادی)),Արամ Մանուկյան,"Манукян, Арам Вигенович",,politician,,Aram,,,,,,,არამ მანუკიანი,,,,,,არამ მანუკიანი,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280720,Գագիկ Մանուկյան,,,Գագիկ Մանուկյան,,male,1953-06-04,,,"Манукян, Гагик Геворгович",,,,,,,,"Манукян, Гагик Геворгович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280722,Մելիք Մանուկյան,,,Մելիք Մանուկյան,,male,1955-05-05,,,"Манукян, Мелик Сарибекович",,,,,,,,"Манукян, Мелик Сарибекович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280723,Միքայել Մանուկյան,Mikayel Manukyan,,Միքայել Մանուկյան,Միքայել Մանուկյան (քաղաքական գործիչ),male,1967-04-10,Միքայել Մանուկյան (քաղաքական գործիչ),,"Манукян, Микаел Вагинакович",,,,میکائیل مانوکیان,,میکائیل مانوکیان (سیاستمدار),,"Манукян, Микаел Вагинакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280725,Պանդուխտ Մանուկյան,,,Պանդուխտ Մանուկյան,,male,1951-03-25,,,"Манукян, Пандухт Амаякович",,,,,,,,"Манукян, Пандухт Амаякович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280727,Ռոմիկ Մանուկյան,,,Ռոմիկ Մանուկյան,Ռոմիկ Մանուկյան,male,1961-03-20,,,"Манукян, Ромик Шаваршевич",,,,,,,,"Манукян, Ромик Шаваршевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280729,Խաչիկ Մանուկյան,,,Խաչիկ Մանուկյան,,male,1959-08-02,,,"Манукян, Хачик Вагинакович",,,,,,,,"Манукян, Хачик Вагинакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4280731,Յուրի Մանուկյան,,,Յուրի Մանուկյան,Յուրի Մանուկյան,male,1940-01-03,,,"Манукян, Юрий Авакович",,,,,,,,"Манукян, Юрий Авакович",https://upload.wikimedia.org/wikipedia/commons/1/12/Յուրի_Մանուկյան_04.jpg,politician,,,,,,,,,,,,,,,,,,,,,Манукян Юрій Авакович,,,Манукян Юрій Авакович,,,,,,,,,,,,,,,,,,,,,,2013-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,Manukyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4281186,Գրիգոր Մարգարյան,,,Գրիգոր Մարգարյան,,male,1964-04-07,,,"Маргарян, Григор Сергеевич",,,,,,,,"Маргарян, Григор Сергеевич",,politician,,Gregory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4281188,Հովհաննես Մարգարյան,Hovhannes Margaryan,Hovhannes Margaryan,Հովհաննես Մարգարյան,Հովհաննես Մարգարյան (քաղաքական գործիչ),male,1964-05-21,Հովհաննես Մարգարյան (քաղաքական գործիչ),,"Маргарян, Ованес Айкович",,,,,,,,"Маргарян, Ованес Айкович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4282654,Արմեն Մարտիրոսյան,Armen Martirosyan,Armen Martirosyan,Արմեն Մարտիրոսյան,Արմեն Մարտիրոսյան (դիվանագետ),male,1961-02-10,,Armen Martirosyan,Армен Сергеевич Мартиросян,Armen Martirosyan,Armen Martirosyan,Armen Martirosyan,آرمن مارتیروسیان,Armen Martirosyan (politician),آرمن مارتیروسیان (سیاستمدار),,"Мартиросян, Армен Сергеевич",,politician,,Armen,,,,,,,,,Category:Armen Martirosyan (politician),,,,,,,,,,Мартиросян Армен Сергійович,,,Мартиросян Армен Сергійович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martirosyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4282660,Ռազմիկ Մարտիրոսյան,Razmik Martirosyan,Razmik Martirosyan,Ռազմիկ Մարտիրոսյան,,male,1959-05-24,,Razmik Martirosyan,"Мартиросян, Размик Мартиросович",Razmik Martirosyan,Razmik Martirosyan,,رازمیک مارتیروسیان,Razmik Martirosyan,رازمیک مارتیروسیان,,"Мартиросян, Размик Мартиросович",https://upload.wikimedia.org/wikipedia/commons/a/a9/Razmik_Martirosyan.jpg,politician,,Razmik,,,,,,,,,,,,,,,,,,,,,,,,,Razmik Martirosyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martirosyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4283002,Ոստանիկ Մարուխյան,Vostanik Marukhyan,Vostanik Marukhyan,Ոստանիկ Մարուխյան,Ոստանիկ Մարուխյան,male,1946-03-04,,Vostanik Marukhyan,"Марухян, Востаник Завенович",Vostanik Marukhyan,Vostanik Marukhyan,Vostanik Marukhyan,,Vostanik Marukhyan,,,"Марухян, Востаник Завенович",,politician,,,,,,,,,,,,,,,,,,,,,Марухян Востанік Завенович,,,Марухян Востанік Завенович,,,,,,,,,,,,,,,,,,,,,,,,Βοστανίκ Μαρουχιάν,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vostanik Marukhyan,Vostanik Marukhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4284688,Դավիթ  Մաթեվոսյան,,,Դավիթ  Մաթեվոսյան,,male,1960-03-22,,,"Матевосян, Давид Гевондович",,,,,,,,"Матевосян, Давид Гевондович",,politician,,David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4284691,Մարտուն Մաթեվոսյան,,,Մարտուն Մաթեվոսյան,,male,1955-03-18,,,"Матевосян, Мартун Саркисович",,,,,,,,"Матевосян, Мартун Саркисович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4284697,Շողեր Մաթևոսյան,Shogher Matevosyan,,Շողեր Մաթևոսյան,,female,1962-09-24,,,"Матевосян, Шогер Грантовна",,,,,,,,"Матевосян, Шогер Грантовна",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4289481,Գագիկ Մելիքյան,,,Գագիկ Մելիքյան,,male,1960-01-01,,,"Меликян, Гагик Вагинакович",,,,,,,Գագիկ Մելիքյան,"Меликян, Гагик Вагинакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melikyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4289485,Սպարտակ Մելիքյան,,,Սպարտակ Մելիքյան,,male,1968-01-02,,,"Меликян, Спартак Сейранович",,,,,,,,"Меликян, Спартак Сейранович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Melikyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4292959,Մուշեղ Միքայելյան,,,Մուշեղ Միքայելյան,Մուշեղ Միքայելյան,male,1948-11-07,,,"Микаелян, Мушег Авакович",,,,,,,,"Микаелян, Мушег Авакович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4292960,Սասուն Միքայելյան,,,Սասուն Միքայելյան,Սասուն Միքայելյան,male,1957-11-07,,,"Микаелян, Сасун Мехакович",,,,,,,,"Микаелян, Сасун Мехакович",https://upload.wikimedia.org/wikipedia/commons/c/cd/Սասուն_Միքայելյան.JPG,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4294018,Արծվիկ  Մինասյան,Artsvik Minasyan,Artsvik Minasyan,Արծվիկ  Մինասյան,Արծվիկ Մինասյան,male,1972-01-01,Արծվիկ Մինասյան,,"Минасян, Арцвик Гарегинович",,,,آرتسویک میناسیان,,آرتسویک میناسیان,,"Минасян, Арцвик Гарегинович",https://upload.wikimedia.org/wikipedia/commons/d/dd/Արծվիկ_Մինասյան_02.JPG,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minassjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4294022,Գագիկ Մինասյան,Gagik Minasyan,,Գագիկ Մինասյան,Գագիկ Մինասյան (քաղաքական գործիչ),male,1950-04-05,Գագիկ Մինասյան (քաղաքական գործիչ),,"Минасян, Гагик Енгибарович",,,,,,,,"Минасян, Гагик Енгибарович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minassjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4294026,Մկրտիչ Մինասյան,,,Մկրտիչ Մինասյան,,male,1946-01-02,,,"Минасян, Мкртич Акопович",,,,,,,,"Минасян, Мкртич Акопович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minassjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4296270,Ռուբեն Միրոյան,,,Ռուբեն Միրոյան,,male,1939-10-19,,,"Мироян, Рубен Хачикович",,,,,,,,"Мироян, Рубен Хачикович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4298613,Արամ Մկրտչյան,,,Արամ Մկրտչյան,,male,1965-07-17,,,"Мкртчян, Арам Саядович",,,,,,,,"Мкртчян, Арам Саядович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mkrttschjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4298614,Արարատ Մկրտչյան,,,Արարատ Մկրտչյան,,male,1953-07-22,,,"Мкртчян, Арарат Егишеевич",,,,,,,,"Мкртчян, Арарат Егишеевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mkrttschjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4298619,Վարդան  Մկրտչյան,,,Վարդան  Մկրտչյան,,male,1954-10-03,,,"Мкртчян, Вардан Аракелович",,,,,,,,"Мкртчян, Вардан Аракелович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mkrttschjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4298626,Միսակ Մկրտչյան,,,Միսակ Մկրտչյան,,male,1938-02-19,,,"Мкртчян, Мисак Левонович",,,,,,,,"Мкртчян, Мисак Левонович",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,Mkrttschjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
