id,name__en,name,image,gender,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,honorific_prefix,birth_date,identifier__freebase,family_name,given_name,identifier__ISNI,identifier__NLA,website,identifier__NNDB,death_date,identifier__Muzinger,twitter,identifier__BNF,identifier__NLI,identifier__NTA,instagram,facebook,identifier__ATP,identifier__ITF,wikipedia__en,identifier__Munzinger,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__pl,name__fr,name__ru,name__es,name__fi,name__it,name__la,name__de,name__ja,name__cs,name__fa,name__hr,name__nl,name__zh,name__sv,name__uk,name__mr,name__de_ch,name__el,name__en_ca,name__en_gb,name__he,name__id,name__ko,name__nb,name__pt_br,name__sh,name__ta,name__vi,name__hu,name__ms,name__be_tarask,name__da,name__fo,name__is,name__kl,name__nn,name__tl,name__sco,name__af,name__et,name__tr,name__ne,name__be,name__ur,name__bn,name__ro,name__sr,name__min,name__mn,name__hi,name__lt,name__bg,name__ar,name__io,name__th,name__ca,name__hy,name__mk,name__lv,name__mg,name__yi,name__ka,name__ckb,name__eo,wikipedia__af,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ca,wikipedia__ckb,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__mg,wikipedia__min,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__thwikiquote,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__ur,wikipedia__vi,wikipedia__yi,wikipedia__zh,name__sq,wikipedia__sq,name__si,wikipedia__si,name__nds,name__eu,name__qu,name__uz,name__vo,name__oc,name__ga,name__bi,name__hak,name__rm,name__nan,name__arz,name__ug,name__yo,name__ml,name__yue,name__ht,name__wuu,name__ku,name__sk,name__cy,name__war,name__tpi,name__ceb,name__br,name__kn,wikipedia__arz,wikipedia__bi,wikipedia__br,wikipedia__ceb,wikipedia__cswikiquote,wikipedia__cy,wikipedia__enwikisource,wikipedia__eu,wikipedia__ga,wikipedia__hak,wikipedia__ht,wikipedia__kn,wikipedia__ku,wikipedia__ml,wikipedia__oc,wikipedia__qu,wikipedia__rm,wikipedia__sk,wikipedia__tpi,wikipedia__ug,wikipedia__uz,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yo,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__enwikinews,name__an,name__ast,name__bar,name__co,name__de_at,name__frp,name__fur,name__gd,name__gl,name__gsw,name__ia,name__ie,name__kg,name__lb,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pcd,name__pms,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__wa,name__wo,name__zu,wikipedia__lb,wikipedia__mk,original_wikiname,name__szl,name__bcl,name__my,name__az,name__vep,name__ksh,name__nah,name__mwl,wikipedia__az,wikipedia__bcl,wikipedia__gd,wikipedia__ie,wikipedia__is,wikipedia__ksh,wikipedia__mwl,wikipedia__my,wikipedia__nah,wikipedia__nds,wikipedia__nn,wikipedia__plwikiquote,wikipedia__sw,wikipedia__szl,wikipedia__trwikiquote,wikipedia__vep,identifier__MusicBrainz,identifier__discogs,identifier__IMDB,name__jv,wikipedia__dewikiquote,wikipedia__gl,wikipedia__jv,wikipedia__nowikiquote,wikipedia__svwikinews,wikipedia__ukwikiquote,name__gv,wikipedia__gv,identifier__CANTIC,identifier__NDL,identifier__NUKAT,name__bs,name__lmo,wikipedia__ast,identifier__ULAN,identifier__NLAtrove,wikipedia__hif,name__hif,identifier__GTAA,identifier__OLID,wikipedia__hiwikiquote,identifier__Britannica,wikipedia__sm,identifier__FAST,name__sm,last_seen,identifier__CSPAN,identifier__TED,identifier__AuDB,identifier__senate_nl,linkedin,identifier__google_plus,identifier__wikitree,wikipedia__mai,identifier__google_knowledge,name__mai,occupation,identifier__nlg
Q7436908,Scott Morrison,Scott Morrison,https://upload.wikimedia.org/wikipedia/commons/1/18/Scott_Morrison.jpg,male,,,,,,1968-05-13,/m/03d67gq,Morrison,Scott,,,http://www.scottmorrison.com.au,,,,ScottMorrisonMP,,,,,,,,Scott Morrison,,,,,,,,,Scott Morrison,Scott Morrison,,Scott Morrison,,Scott Morrison,,Scott Morrison,,,,,Scott Morrison,斯科特·莫里森,,,,,,,,,,,,,,,,Scott Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Morrison (homme politique),,,,,,,,,,,,,,,,,,,,,,,,Scott Morrison,,,,,,,,,,,,,,,,,,,,斯科特·莫里森,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scott Morrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7489916,Sharman Stone,Sharman Stone,https://upload.wikimedia.org/wikipedia/commons/a/a9/Sharman_Stone_2014.jpg,female,,,,,,1951-04-23,,,,,,,,,,,,,,,,,,Sharman Stone,,,,,,,,,,Sharman Stone,,Sharman Stone,,Sharman Stone,,Sharman Stone,,,,,Sharman Stone,,Sharman Stone,,,,,,,,,,Sharman Stone,,,,,Sharman Stone,,,Sharman Stone,,,,Sharman Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharman Stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7489994,Sharon Bird,Sharon Bird,,female,,,,,,1962-11-15,/m/05j0c4,,Sharon,,,http://www.sharonbird.com.au/,,,,SharonBirdMP,,,,,,,,Sharon Bird,,,,,,,,,,Sharon Bird,,Sharon Bird,,Sharon Bird,,Sharon Bird,,,,,Sharon Bird,,,,,,,,,,,,,,,,,Sharon Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharon Bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7490078,Sharon Grierson,Sharon Grierson,,female,,,,,,1951-05-04,,,Sharon,,,,,,,,,,,,,,,Sharon Grierson,,,,,,,,,,Sharon Grierson,,Sharon Grierson,,,,Sharon Grierson,,,,,Sharon Grierson,,,,,,,,,,,,,,,,,Sharon Grierson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharon Grierson,,,,,,,,,,,,,,,Sharon Grierson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharon Grierson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7490480,Sharryn Jackson,Sharryn Jackson,,female,,,,,,1962-02-12,,,,,,,,,,,,,,,,,,Sharryn Jackson,,,,,,,,,,Sharryn Jackson,,Sharryn Jackson,,,,Sharryn Jackson,,,,,Sharryn Jackson,,Sharryn Jackson,,,,,,,,,,Sharryn Jackson,,,,,Sharryn Jackson,,,Sharryn Jackson,,,,Sharryn Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sharryn Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q749120,Frank Walker,Frank Walker,,male,110368624,,,,,1942-07-07,/m/0c2d8y,Walker,Frank,,,,,2012-06-12,,,,,,,,,,Frank Walker (Australian politician),,,,,,,,,,Frank Walker,,Frank Walker,,,,Frank Walker,,,,,Frank Walker,,Frank Walker,,,,,,,,,,Frank Walker,,,,,Frank Walker,,,Frank Walker,,,,Frank Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Walker (australischer Politiker),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frank Walker (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471671,,,,,,,,,,,,,,,,,,,,,politician,
Q7491712,Shayne Neumann,Shayne Neumann,,male,,,,,,1961-08-26,,,,,,,,,,,,,,,,,,Shayne Neumann,,,,,,,,,,Shayne Neumann,,,,,,Shayne Neumann,,,,,Shayne Neumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shayne Neumann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7507904,Sid Sidebottom,Sid Sidebottom,,male,,,,,,1951-04-23,,,Sid,,,,,,,,,,,,,,,Sid Sidebottom,,,,,,,,,,Sid Sidebottom,,Sid Sidebottom,,Sid Sidebottom,,Sid Sidebottom,,,,,Sid Sidebottom,,,,,,,,,,,,,,,,,Sid Sidebottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sid Sidebottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7517043,Silvia Smith,Silvia Smith,,female,,,,,,1939-12-22,,Smith,Silvia,,,,,,,,,,,,,,,Silvia Smith,,,,,,,,,,Silvia Smith,,Silvia Smith,,Silvia Smith,,Silvia Smith,,,,,Silvia Smith,,Silvia Smith,,,,,,,,,,Silvia Smith,,,,,Silvia Smith,,,Silvia Smith,,,,Silvia Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvia Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7563039,Sophie Mirabella,Sophie Mirabella,https://upload.wikimedia.org/wikipedia/commons/2/2d/SophieMirabellaMP8Mar2013(crop).jpg,female,,,,,,1968-10-27,,,Sophie,,,,,,,,,,,,,,,Sophie Mirabella,,,,,,,,,,Sophie Mirabella,,Sophie Mirabella,,Sophie Mirabella,,Sophie Mirabella,,,,,Sophie Mirabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sophie Panopoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,
Q7605795,Steele Hall,Steele Hall,,male,94035257,,,,,1928-11-30,,,,,,,,,,,,,,,,,,Steele Hall,,,,,,,,,,Steele Hall,,Steele Hall,,,,Steele Hall,,,,,Steele Hall,,,,,,,,,,,,,,,,,Steele Hall,,,,,,,,,,,,,,,,,,,,,,,,ريمون ستيل هول,,,,,,,,,,,,,ريمون ستيل هول,,,,,,,,,,,,,,Steele Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steele Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7609102,Stephen Dubois,Stephen Dubois,,male,,,,,,1940-02-01,,,Stephen,,,,,,,,,,,,,,,Stephen Dubois,,,,,,,,,,Stephen Dubois,,,,Stephen Dubois,,Stephen Dubois,,,,,Stephen Dubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Dubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7609616,Stephen Jones,Stephen Jones,,male,,,,,,1965-06-29,/m/0crhy3d,Jones,Stephen,,,http://www.stephenjones.org.au/,,,,,,,,,,,,Stephen Jones (Australian politician),,,,,,,,,,Stephen Jones,Стивен Джонс,Stephen Jones,,,,Stephen Jones,,,,,Stephen Jones,史蒂芬·瓊斯,,,,,,Stephen Jones,Stephen Jones,,,,,,,,,Stephen Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,史蒂芬·瓊斯 (政治人物),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Jones (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1476556,,,,,,,,,,,,,,,,,,,,,politician,
Q7609911,Stephen Martin,Stephen Martin,,male,100231253,,,032355769,,1948-06-24,,Martin,Stephen,0000 0001 1478 5855,,,,,,,12340129s,,,,,,,Stephen Martin (Australian politician),,,,,,,,,,Stephen Martin,Стивен Мартин,Stephen Martin,,,,Stephen Martin,,,,,Stephen Martin,,,,,,,,,,,,,,,,,Stephen Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Martin (Australian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10947371,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7610068,Stephen Mutch,Stephen Mutch,,male,,,,,,1956-02-04,,,Stephen,,,,,,,,,,,,,,,Stephen Mutch,,,,,,,,,,Stephen Mutch,,Stephen Mutch,,Stephen Mutch,,Stephen Mutch,,,,,Stephen Mutch,,,,,,,,,,,,,,,,,Stephen Mutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Mutch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7612342,Steve Dargavel,Steve Dargavel,,male,,,,,,1966-06-10,,,Steve,,,,,,,,,,,,,,,Steve Dargavel,,,,,,,,,,Steve Dargavel,,Steve Dargavel,,Steve Dargavel,,,,,,,Steve Dargavel,,,,,,,,,,,,,,,,,Steve Dargavel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Dargavel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7612638,Steve Georganas,Steve Georganas,https://upload.wikimedia.org/wikipedia/commons/5/55/Steve_Georganas.JPG,male,,,,,,1959-06-13,,,Steve,,,,,,,,,,,,,,,Steve Georganas,,,,,,,,,,Steve Georganas,,Steve Georganas,,Steve Georganas,,,,,,,Steve Georganas,,Steve Georganas,,,,,,,,,,Steve Georganas,,,,,Steve Georganas,,,Steve Georganas,,,,Steve Georganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Georganas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7612647,Steve Gibbons,Steve Gibbons,,male,,,,,,1949-09-11,,,Steve,,,,,,,,,,,,,,,Steve Gibbons (politician),,,,,,,,,,Steve Gibbons,Стив Гиббонс,Steve Gibbons,,Steve Gibbons,,,,,,,Steve Gibbons,,,,,,,,,,,,,,,,,Steve Gibbons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Gibbons (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7614564,Steven Ciobo,Steven Ciobo,https://upload.wikimedia.org/wikipedia/commons/0/0e/StevenCiobo.jpg,male,,,,,,1974-05-29,,,Steven,,,,,,,,,,,,,,,Steven Ciobo,,,,,,,,,,Steven Ciobo,,Steven Ciobo,,Steven Ciobo,,,,,,,Steven Ciobo,史提夫·西奧波,Steven Ciobo,,,,,,,,,,Steven Ciobo,,,,,Steven Ciobo,,,Steven Ciobo,,,,Steven Ciobo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,史提夫·西奧波,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steven Ciobo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7615871,Stewart McArthur,Stewart McArthur,,male,295637530,,,,,1937-10-27,,,Stewart,,,,,,,,,,,,,,,Stewart McArthur,,,,,,,,,,Stewart McArthur,,Stewart McArthur,,,,Stewart McArthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stewart McArthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7615972,Stewart West,Stewart West,https://upload.wikimedia.org/wikipedia/commons/9/97/Stewart_West.jpg,male,94655484,,,,,1934-03-31,,,Stewart,,,,,,,,,,,,,,,Stewart West,,,,,,,,,,Stewart West,,,,,,Stewart West,,,,,Stewart West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stewart West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7626641,Stuart Henry,Stuart Henry,,male,,,,,,1946-06-21,,,Stuart,,,,,,,,,,,,,,,Stuart Henry (politician),,,,,,,,,,Stuart Henry,,Stuart Henry,,,,Stuart Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuart Henry (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7627022,Stuart Robert,Stuart Robert,https://upload.wikimedia.org/wikipedia/commons/5/59/Stuart_Robert_2015.jpg,male,,,,,,1970-12-11,,Robert,Stuart,,,,,,,,,,,,,,,Stuart Robert,,,,,,,,,,Stuart Robert,,,,Stuart Robert,,Stuart Robert,,,,,Stuart Robert,斯圖爾特·羅伯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,斯圖爾特·羅伯特,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuart Robert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7627118,Stuart St. Clair,Stuart St. Clair,,male,,,,,,1949-11-21,,,Stuart,,,,,,,,,,,,,,,Stuart St. Clair,,,,,,,,,,Stuart St. Clair,,,,,,,,,,,Stuart St. Clair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stuart St. Clair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7648028,Susan Jeanes,Susan Jeanes,,female,,,,,,1958-02-24,,,Susan,,,,,,,,,,,,,,,Susan Jeanes,,,,,,,,,,Susan Jeanes,,Susan Jeanes,,,,Susan Jeanes,,,,,Susan Jeanes,,,,,,,,,,,,,,,,,Susan Jeanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susan Jeanes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
Q7649377,Sussan Ley,Sussan Ley,https://upload.wikimedia.org/wikipedia/commons/f/fd/SL_-_10th_Ann_Tour.JPG,female,,,,,,1961-12-14,,,,,,,,,,,,,,,,,,Sussan Ley,,,,,,,,,Sussan Ley,Sussan Ley,,Sussan Ley,,,,Sussan Ley,,,,,Sussan Ley,,,,,,,,,,,,,,,,,Sussan Ley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Sussan Ley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sussan Ley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sussan Ley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,
