id,name__pl,name__en,name__de,name__fr,name,wikipedia__pl,gender,birth_date,given_name,original_wikiname,name__pt,name__nl,name__eo,name__et,name__it,wikipedia__commons,wikipedia__en,wikipedia__et,wikipedia__fr,wikipedia__pt,image,identifier__VIAF,name__es,name__nb,name__da,name__nn,name__sv,name__en_ca,name__en_gb,name__pt_br,wikipedia__de,identifier__freebase,identifier__EuroparlMEP,wikipedia__plwikiquote,name__de_ch,name__sk,wikipedia__sk,identifier__NUKAT,name__lt,wikipedia__lt,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cs,name__cy,name__eu,name__fi,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__hu,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ru,wikipedia__es,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ro,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__eo,identifier__LCAuth,name__mg,wikipedia__ca,wikipedia__mg,wikipedia__nl,wikipedia__tr,website,identifier__FIFA,name__ka,name__be,name__bg,name__vi,name__la,name__ie,name__szl,name__ko,name__el,name__io,name__hy,name__ja,name__mk,name__sr,name__mr,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__mr,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__vi,wikipedia__eu,wikipedia__gl,name__ksh,wikipedia__ksh,name__oc,identifier__GND,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__th,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,wikipedia__th,identifier__NKC,facebook,wikipedia__sl,wikipedia__oc,twitter,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__ukwikiquote,identifier__NTA,identifier__GTAA,name__csb,wikipedia__csb,name__az,name__hsb,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__ar,wikipedia__ar,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,identifier__NLP,wikipedia__af,wikipedia__mk,family_name,identifier__Munzinger,name__fo,wikipedia__fo,name__hi,name__kk,wikipedia__ast,wikipedia__kk,name__dsb,name__ht,name__qu,name__zh_cn,name__mn,name__ta,name__crh_latn,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__qu,wikipedia__scn,death_date,name__sgs,wikipedia__bat_smg,identifier__AlloCine,name__ia,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__na,wikipedia__os,identifier__LNB,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__vo,wikipedia__vo,name__cv,name__jv,name__mrj,name__sah,name__se,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,identifier__PTBNP,identifier__parlement,identifier__NDL,identifier__NLA,identifier__NLI,identifier__BNE,identifier__BAV,name__diq,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__catholic_hierarchy,wikipedia__xmf,name__xmf,name__bm,name__de_at,name__frc,name__frp,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__IIAF,identifier__MusicBrainz,identifier__discogs,identifier__MGP,identifier__allmovie,identifier__OLID,identifier__SFDb,identifier__NNDB,identifier__FAST,identifier__CSPAN,identifier__moviemeter,last_seen,wikipedia__ba,identifier__Britannica,name__ba,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__dialnet,identifier__senate_nl,identifier__PACE,wikipedia__bn,name__bn,name__pdc,name__stq,name__war,identifier__wikitree,identifier__bigenc_ru,identifier__google_knowledge,wikipedia__dewikinews,wikipedia__plwikinews,wikipedia__ruwikinews,wikipedia__srwikinews,occupation,identifier__polish_scientist,identifier__ne_se,identifier__ULAN,identifier__quora,wikipedia__enwikinews,identifier__snac,wikipedia__frwikinews,wikipedia__bewikiquote,identifier__persee,identifier__filmpolski,name__ext,pseudonym,identifier__songkick,identifier__ioc_athlete,instagram,name__ty,name__ceb,identifier__BIBSYS,identifier__EGAXA,identifier__CONOR,identifier__GNC,name__bat_smg,identifier__flickr,identifier__youtube,wikipedia__ruwikiquote,wikipedia__enwikisource,wikipedia__ruwikisource,identifier__Gutenberg,wikipedia__myv,name__lfn,name__crh,name__myv,name__mi,noble_title,identifier__CERL,name__kana,identifier__NSK,identifier__CiNii,identifier__NLAtrove,wikipedia__azb,wikipedia__wuu,name__azb,wikipedia__ur,name__wuu,name__ur,wikipedia__nlwikiquote,wikipedia__mzn,name__mzn,wikipedia__ml,name__ml,identifier__democracyclub,wikipedia__species
Q9256854,Ewa Spychalska,Ewa Spychalska,Ewa Spychalska,Ewa Spychalska,Ewa Spychalska,Ewa Spychalska,female,1949-08-17,Ewa,Ewa Spychalska,Ewa Spychalska,Ewa Spychalska,,,Ewa Spychalska,,,,,,,,Ewa Spychalska,,Ewa Spychalska,,Ewa Spychalska,,,,,,,,,,,,,,,,Ewa Spychalska,,,,Ewa Spychalska,,,,,Ewa Spychalska,,,,,,,,,,,,,,,,,,,,,,,Ewa Spychalska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9256921,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,female,1956-09-08,Ewa,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,Ewa Żmuda-Trzebiatowska,,,Ewa Żmuda-Trzebiatowska,,,,,,"https://upload.wikimedia.org/wikipedia/commons/6/67/Spotkanie_zorganizowane_przez_Ewę_Żmudę-Trzebiatowską_-_Świnoujście,_zachodniopomorskie_(2012-11-28)_(8491633165).jpg",,,,Ewa Żmuda-Trzebiatowska,,Ewa Żmuda-Trzebiatowska,,,,,,,,,,,,,,,,Ewa Żmuda-Trzebiatowska,,,,Ewa Żmuda-Trzebiatowska,,,,,Ewa Żmuda-Trzebiatowska,,,,,,,,,,,,,,,,,,,,,,,Ewa Żmuda-Trzebiatowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9266948,Genowefa Tokarska,Genowefa Tokarska,Genowefa Tokarska,Genowefa Tokarska,Genowefa Tokarska,Genowefa Tokarska,female,1949-08-05,Genowefa,Genowefa Tokarska,Genowefa Tokarska,Genowefa Tokarska,,,Genowefa Tokarska,Category:Genowefa Tokarska,Genowefa Tokarska,,,,https://upload.wikimedia.org/wikipedia/commons/b/b2/Genowefa_Tokarska_Sejm_2016.JPG,,Genowefa Tokarska,,Genowefa Tokarska,,Genowefa Tokarska,,,,,,,,,,,,,,,,Genowefa Tokarska,,,,Genowefa Tokarska,,,,,Genowefa Tokarska,,,,,,,,,,,,,,,,,,,,,,,Genowefa Tokarska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9267597,Gertruda Szumska,Gertruda Szumska,Gertruda Szumska,Gertruda Szumska,Gertruda Szumska,Gertruda Szumska,female,1941-12-11,Gertruda,Gertruda Szumska,Gertruda Szumska,Gertruda Szumska,,,Gertruda Szumska,,,,,,,,Gertruda Szumska,,Gertruda Szumska,,Gertruda Szumska,,,,,,,,,,,,,,,,Gertruda Szumska,,,,Gertruda Szumska,,,,,Gertruda Szumska,,,,,,,,,,,,,,,,,,,,,,,Gertruda Szumska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9276060,Grażyna Kotowicz,Grażyna Kotowicz,Grażyna Kotowicz,Grażyna Kotowicz,Grażyna Kotowicz,Grażyna Kotowicz,female,1952-07-10,Grażyna,Grażyna Kotowicz,Grażyna Kotowicz,Grażyna Kotowicz,,,Grażyna Kotowicz,,,,,,,,,,Grażyna Kotowicz,,Grażyna Kotowicz,,,,,,,,,,,,,,,,Grażyna Kotowicz,,,,Grażyna Kotowicz,,,,,Grażyna Kotowicz,,,,,,,,,,,,,,,,,,,,,,,Grażyna Kotowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kotowicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agriculturalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9281496,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,male,1979-10-16,Tomasz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Category:Tomasz Cimoszewicz,,,,,https://upload.wikimedia.org/wikipedia/commons/d/d6/Tomasz_Cimoszewicz_Sejm_listopad_2015.JPG,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,,Tomasz Cimoszewicz,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Томаш Цимошевич,,,,,,,,,,,,,,,,,,,,,,Tomasz Cimoszewicz,,,,,,,,,,Tomasz Cimoszewicz,,Tomasz Cimoszewicz,,,,Tomasz Cimoszewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomasz Cimoszewicz,,,Tomasz Cimoszewicz,,,,,,,,,,,,,Tomasz Cimoszewicz,,,,,,,,,,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomasz Cimoszewicz,,,,,,,,,,,,,,,,,,,,Tomasz Cimoszewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,,,,,,,,,,,,,,,,,,,,,,7512,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9281758,Grzegorz Cygonik,Grzegorz Cygonik,Grzegorz Cygonik,Grzegorz Cygonik,Grzegorz Cygonik,Grzegorz Cygonik,male,1969-02-09,Grzegorz,Grzegorz Cygonik,Grzegorz Cygonik,Grzegorz Cygonik,,,Grzegorz Cygonik,,,,,,,,Grzegorz Cygonik,,Grzegorz Cygonik,,Grzegorz Cygonik,,,,,,,,,,,,,,,,Grzegorz Cygonik,,,,Grzegorz Cygonik,,,,,Grzegorz Cygonik,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Cygonik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spokesperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9281871,Grzegorz Kazimierski,Grzegorz Kazimierski,Grzegorz Kazimierski,Grzegorz Kazimierski,Grzegorz Kazimierski,Grzegorz Kazimierski,male,1958-03-01,Grzegorz,Grzegorz Kazimierski,Grzegorz Kazimierski,Grzegorz Kazimierski,,,Grzegorz Kazimierski,,,,,,,,Grzegorz Kazimierski,,Grzegorz Kazimierski,,Grzegorz Kazimierski,,,,,,,,,,,,,,,,Grzegorz Kazimierski,,,,Grzegorz Kazimierski,,,,,Grzegorz Kazimierski,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Kazimierski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazimierski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282013,Grzegorz Opala,Grzegorz Opala,Grzegorz Opala,Grzegorz Opala,Grzegorz Opala,Grzegorz Opala,male,1942-11-05,Grzegorz,Grzegorz Opala,Grzegorz Opala,Grzegorz Opala,,,Grzegorz Opala,,,,,,,,Grzegorz Opala,,Grzegorz Opala,,Grzegorz Opala,,,,,,,,,,,,,,,,Grzegorz Opala,,,,Grzegorz Opala,,,,,Grzegorz Opala,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Opala,,,,,,,,0000 0001 1102 6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282037,Grzegorz Piechowiak,Grzegorz Piechowiak,Grzegorz Piechowiak,Grzegorz Piechowiak,Grzegorz Piechowiak,Grzegorz Piechowiak,male,1963-09-14,Grzegorz,Grzegorz Piechowiak,Grzegorz Piechowiak,Grzegorz Piechowiak,,,Grzegorz Piechowiak,,,,,,,,Grzegorz Piechowiak,,Grzegorz Piechowiak,,Grzegorz Piechowiak,,,,,,,,,,,,,,,,Grzegorz Piechowiak,,,,Grzegorz Piechowiak,,,,,Grzegorz Piechowiak,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Piechowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Piechowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282078,Grzegorz Rytych,Grzegorz Rytych,Grzegorz Rytych,Grzegorz Rytych,Grzegorz Rytych,Grzegorz Rytych,male,1947-03-28,Grzegorz,Grzegorz Rytych,Grzegorz Rytych,Grzegorz Rytych,,,Grzegorz Rytych,,,,,,,,Grzegorz Rytych,,Grzegorz Rytych,,Grzegorz Rytych,,,,,,,,,,,,,,,,Grzegorz Rytych,,,,Grzegorz Rytych,,,,,Grzegorz Rytych,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Rytych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agriculturalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9282154,Grzegorz Walendzik,Grzegorz Walendzik,Grzegorz Walendzik,Grzegorz Walendzik,Grzegorz Walendzik,Grzegorz Walendzik,male,1955-01-21,Grzegorz,Grzegorz Walendzik,Grzegorz Walendzik,Grzegorz Walendzik,,,Grzegorz Walendzik,,,,,,,,Grzegorz Walendzik,,Grzegorz Walendzik,,Grzegorz Walendzik,,,,,,,,,,,,,,,,Grzegorz Walendzik,,,,Grzegorz Walendzik,,,,,Grzegorz Walendzik,,,,,,,,,,,,,,,,,,,,,,,Grzegorz Walendzik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9283191,Gwidon Wójcik,Gwidon Wójcik,Gwidon Wójcik,Gwidon Wójcik,Gwidon Wójcik,Gwidon Wójcik,male,1962-06-01,Gwidon,Gwidon Wójcik,Gwidon Wójcik,Gwidon Wójcik,,,Gwidon Wójcik,,,,,,,,,,Gwidon Wójcik,,Gwidon Wójcik,,,,,,,,,,,,,,,,Gwidon Wójcik,,,,Gwidon Wójcik,,,,,Gwidon Wójcik,,,,,,,,,,,,,,,,,,,,,,,Gwidon Wójcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wójcik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9285421,Halina Molka,Halina Molka,Halina Molka,Halina Molka,Halina Molka,Halina Molka,female,1953-04-04,Halina,Halina Molka,Halina Molka,Halina Molka,,,Halina Molka,,Halina Molka,,,Halina Molka,,,Halina Molka,,Halina Molka,,Halina Molka,,,,,/m/0f6vzd,,Halina Molka,,,,,,,,,Halina Molka,,,,Halina Molka,,,,,Halina Molka,,,,,,,Halina Molka,,,,,,,,,,,,,,,,Halina Molka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,political scientist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9285453,Halina Strębska,Halina Strębska,Halina Strębska,Halina Strębska,Halina Strębska,Halina Strębska,female,1949-09-01,Halina,Halina Strębska,Halina Strębska,Halina Strębska,,,Halina Strębska,,,,,,,,,,Halina Strębska,,Halina Strębska,,,,,,,,,,,,,,,,Halina Strębska,,,,Halina Strębska,,,,,Halina Strębska,,,,,,,,,,,,,,,,,,,,,,,Halina Strębska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,agriculturalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9285960,Hanna Gucwińska,Hanna Gucwińska,Hanna Gucwińska,Hanna Gucwińska,Hanna Gucwińska,Hanna Gucwińska,female,1932-04-25,Hanna,Hanna Gucwińska,Hanna Gucwińska,Hanna Gucwińska,,,Hanna Gucwińska,Category:Hanna Gucwińska,,,,,https://upload.wikimedia.org/wikipedia/commons/e/ec/Hanna_Gucwińska_(2018).jpg,85902727,,,Hanna Gucwińska,,Hanna Gucwińska,,,,,,,,,,,n97013194,,,,,Hanna Gucwińska,,,,Hanna Gucwińska,,,,,Hanna Gucwińska,,,,,,,,,,,,,,,,,,,,,,,Hanna Gucwińska,,,,,,,,0000 0004 4921 8190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
