id,name__en,name__ar,name__es,name__de,name__fr,name__nl,name,wikipedia__ar,wikipedia__en,gender,original_wikiname,name__pl,wikipedia__de,wikipedia__fr,wikipedia__pl,birth_date,identifier__freebase,given_name,name__it,name__ja,wikipedia__ja,image,identifier__VIAF,name__he,wikipedia__he,death_date,name__mg,wikipedia__mg,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__yo,name__ms,name__id,name__el,name__sv,name__pt,name__ru,name__tr,name__ca,name__fi,name__nn,name__frp,name__bg,name__nb,name__zh,name__pam,name__scn,wikipedia__bg,wikipedia__ca,wikipedia__commons,wikipedia__el,wikipedia__es,wikipedia__fi,wikipedia__frp,wikipedia__id,wikipedia__it,wikipedia__itwikiquote,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__pam,wikipedia__pt,wikipedia__ru,wikipedia__scn,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__yo,wikipedia__zh,identifier__SUDOC,identifier__Munzinger,name__yi,name__hy,name__la,name__sl,name__fa,wikipedia__fa,wikipedia__hy,wikipedia__la,wikipedia__sl,wikipedia__yi,identifier__ISNI,identifier__GND,identifier__LCAuth,identifier__BNF,identifier__NLI,name__arz,name__cs,wikipedia__arz,name__oc,name__gl,name__io,name__sh,name__hu,name__et,name__pt_br,wikipedia__cs,wikipedia__et,wikipedia__gl,wikipedia__hu,wikipedia__io,wikipedia__oc,wikipedia__sh,website,name__eu,name__eo,name__th,wikipedia__eo,wikipedia__eu,wikipedia__th,name__cy,wikipedia__cy,wikipedia__enwikiquote,identifier__IMDB,name__br,wikipedia__br,family_name,name__en_ca,name__en_gb,name__ko,name__vi,name__uk,name__ie,wikipedia__ie,wikipedia__ko,wikipedia__uk,wikipedia__vi,identifier__NNDB,wikipedia__ro,wikipedia__trwikiquote,name__ro,wikipedia__frwikinews,wikipedia__arwikiquote,wikipedia__fawikiquote,name__da,identifier__FAST,identifier__GTAA,facebook,last_seen,identifier__Britannica,name__lt,wikipedia__mzn,name__mzn,name__ast,name__my,wikipedia__ast,wikipedia__my,name__ga,name__hi,name__jv,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__jv,wikipedia__plwikiquote,name__ps,name__ckb,wikipedia__ckb,wikipedia__ps,name__af,name__ka,wikipedia__af,wikipedia__ka,identifier__NTA,identifier__NLAtrove,name__sco,wikipedia__sco,name__tg_latn,name__tg,wikipedia__tg,identifier__OLID,identifier__GNC,identifier__BAV,identifier__CTHS,wikipedia__ptwikiquote,identifier__NUKAT,wikipedia__be_x_old,name__be_tarask,name__an,name__bar,name__bm,name__co,name__de_at,name__de_ch,name__frc,name__fur,name__gd,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lv,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__sk,name__sr_el,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,occupation,wikipedia__hr,wikipedia__xmf,identifier__EGAXA,wikipedia__tt,identifier__nlg,name__tt,name__xmf,identifier__ne_se,identifier__snac,wikipedia__trwikinews,identifier__quora,identifier__persee,name__fo,name__kl,wikipedia__ml,name__ml,twitter,wikipedia__bn,name__bn,wikipedia__azb,name__azb,identifier__SELIBR,name__ur,identifier__CSPAN,honorific_suffix,noble_title,identifier__NKC,instagram,wikipedia__az,name__az,identifier__youtube,wikipedia__ruwikinews
Q318505,Pierre Amine Gemayel,بيار أمين الجميل,Pierre Amine Gemayel,Pierre Gemayel junior,Pierre Amine Gemayel,Pierre Amine Gemayel,Pierre Amine Gemayel,بيار أمين الجميل,Pierre Amine Gemayel,male,Pierre Amine Gemayel,Pierre Amin Dżemajel,Pierre Gemayel junior,Pierre Amine Gemayel,Bijar Amin al-Dżumajjil,1972-09-23,/m/026psgb,Pierre,Pierre Amine Gemayel,ピエール・ジュマイエル,,https://upload.wikimedia.org/wikipedia/commons/2/27/Pierre_Amine_Gemayel_(cropped).jpg,51489179,פייר אמין ג'ומאייל,פייר אמין ג'ומאייל,2006-11-21,,,,,,,,,,Pierre Amine Gemayel,Pierre Amine Gemayel,,Pierre Amine Gemayel,Pierre Amine Gemayel,"Жмайель, Пьер Амин",,Pierre Amine Gemayel,Pierre Amine Gemayel,,,,Pierre Amine Gemayel,,Pierre Amine Gemayel,,,Pierre Amine Gemayel,Category:Pierre Amine Gemayel,,Pierre Amine Gemayel,Pierre Amine Gemayel,,Pierre Amine Gemayel,Pierre Amine Gemayel,,Pierre Amine Gemayel,Pierre Amine Gemayel,,Pierre Amine Gemayel,Pierre Amine Gemayel,Pierre Amine Gemayel,"Жмайель, Пьер Амин",,,Pierre Amine Gemayel,,,,,,,,,Pierre Amine Gemayel,,,,,Pierre Amine Gemayel,,,1128756560,no2008017962,,,,Pierre Amín Džamáíl,,,Pierre Amine Gemayel,,,Pierre Amine Gemayel,,Pierre Amine Gemayel,,,,,,,,,,Pierre Gemayel,,Pierre Gemayel,,,Pierre Amine Gemayel,,,,,,,,,,,,,,,,,,,,,Catégorie:Pierre Amine Gemayel,,,Pierre Amine Gemayel,,,,,,,,,Pierre Amine Gemayel,,,,,,,Pierre Amine Gemayel,,,,,,,,,Pierre Amine Gemayel,პიერ გემაიელი,Pierre Amine Gemayel,პიერ ამინ ჟმაიელი,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3196103,Khatchig Babikian,,Khatchig Babikian,Khatchig Babikian,Khatchig Babikian,Khatchig Babikian,Khatchig Babikian,,Khatchig Babikian,male,Khatchig Babikian,,,Khatchig Babikian,,1924,,,,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Խաչիկ Պապիքեան,,,خاچیک بابیکیان,خاچیک بابیکیان,Խաչիկ Պապիքեան,,,,,,,,,,,,,,,,Khatchig Babikian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77760,,,,,,,Khatchig Babikian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q32534683,Amal Abou Zeid,,Amal Abou Zeid,,,Amal Abou Zeid,Amal Abou Zeid,,Amal Abou Zeid,female,,,,,,1953-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amal Abou Zeid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3273711,Maarouf Saad,معروف سعد,Maarouf Saad,Maarouf Saad,Maarouf Saad,Maarouf Saad,Maarouf Saad,معروف سعد,Maarouf Saad,male,Maarouf Saad,,,Maarouf Saad,,1914,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4f/Maarouf_Saad_portrait.jpg,,,,1975-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Maarouf Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maarouf Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3277775,Mahmoud Abdel Khalek,محمود عبد الخالق,Mahmoud Abdel Khalek,Mahmoud Abdel Khalek,Mahmoud Abdel Khalek,Mahmoud Abdel Khalek,Mahmoud Abdel Khalek,محمود عبد الخالق,Mahmoud Abdel Khalek,male,Mahmoud Abdel Khalek,,,Mahmoud Abdel Khalek,,1938,,Mahmoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahmoud Abdel Khalek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahmoud Abdel Khalek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q328776,Amine Gemayel,أمين الجميل,Amin Gemayel,Amin Gemayel,Amine Gemayel,Amin Gemayel,Amine Gemayel,أمين الجميل,Amine Gemayel,male,Amine Gemayel,Amin Dżemajel,Amin Gemayel,Amine Gemayel,Amin al-Dżumajjil,1942-01-22,/m/0265bt,Amin,Amin Gemayel,アミーン・ジェマイエル,,https://upload.wikimedia.org/wikipedia/commons/e/e0/Amine_Gemayel_2007.jpg,32019474,אמין ג'ומאייל,אמין ג'ומאייל,,Amin Gemayel,,阿明·杰马耶勒,,,阿明·杰马耶勒,,,Amine Gemayel,Amin Gemayel,Amine Gemayel,,Amine Gemayel,Amine Gemayel,Амин Пьер Жмайель,Emin Cemayel,Amin Gemayel,Amine Gemayel,Amin Gemayel,Amin Gemayel,,Amin Gemayel,阿明·傑馬耶勒,Amine Gemayel,Amin Gemayel,,,Category:Amine Pierre Gemayel,,Amin Gemayel,Amine Gemayel,,Amine Gemayel,Amin Gemayel,Amin Gemayel,,Amin Gemayel,,Amin Gemayel,Amine Gemayel,Amine Gemayel,"Жмайель, Амин Пьер",,,Amine Gemayel,,Amine Gemayel,,,,אמין זשומייעל,Ամին Պիեր Ժմայել,Amine Gemayel,,امین جمیل,امین جمیل,,Amine Gemayel,,אמין זשומייעל,0000 0001 2320 1815,119519658,n83181910,,,امين الجميل,Amín Džamáíl,امين الجميل,Amin Gemayel,Amin Gemayel,Amin Gemayel,,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amín Džamáíl,,,,,,,,Amin Gemayel,Amine Gemayel,,Amine Gemayel,Amin Gemayel,,Amin Gemayel,,,,Amin Gemayel,,Gemayel,Amin Gemayel,Amin Gemayel,,Amin Gemayel,,Amin Gemayel,,,,,081/000111745,,,Amin Gemayel,,,,Amin Gemayel,118505,101410,,,biography/Amin-Gemayel,Amin Gemayel,,,Amin Gemayel,,,,Amin Gemayel,,,,,,,,,,,,Amin Gemayel,ამინ ჟმაიელი,,ამინ ჟმაიელი,,,Amin Gemayel,,,,,,,,,Amin Gemayel,n98096408,,,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,Amin Gemayel,politician,,,,,,,,amin-gemayel,,,,,,,,,,,,,,,,,,,,,,,,
Q3294658,Maroun Kanaan,,Maroun Kanaan,,Maroun Kanaan,,Maroun Kanaan,,,male,,,,Maroun Kanaan,,1890,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/02/Maroun_bey_Kanaan.jpg,,,,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maroun Kanaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3296101,Marwan Fares,مروان فارس,Marwan Fares,Marwan Fares,Marwan Fares,Marwan Fares,Marwan Fares,مروان فارس,Marwan Fares,male,مروان فارس,Marwan Fares,,Marwan Fares,Marwan Fares,1947,/m/0glqznj,Marwan,,,,,32237786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0001 2126 9322,,n82013723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marwan Fares,,,,,,,,,,,,,,,,,,,,382019369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q33076428,Myrna Bustani,,Myrna Bustani,,,Myrna Bustani,Myrna Bustani,,Myrna Bustani,female,Myrna Bustani,,,,,1937-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,businessperson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q330876,Hassan Sabeh,حسن السبع,Hassan Sabeh,Hassan Sabeh,Hassan Sabeh,Hassan Sabeh,Hassan Sabeh,حسن السبع,Hassan Sabeh,male,,,Hassan Sabeh,Hassan Sabeh,,1947,/m/0b9n5k,Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hassan Sabeh,,,,,,,,,,,,,,,,,,,,,,,Sabeh,,,,,,,,,,,,,,,,,,,,,,,,,,,Hassan Sabeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q330933,Michel Chiha,ميشال شيحا,Michel Chiha,Michel Chiha,Michel Chiha,Michel Chiha,Michel Chiha,ميشال شيحا,Michel Chiha,male,Michel Chiha,,Michel Chiha,Michel Chiha,,1891,/m/02qyr1m,Michel,,,,,79130113,,,1954-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0001 1030 0806,11906202X,n88642102,,,,,,,,,,Michel Chiha,,,,,,,,,,,,,,,,,,,,,,,Chiha,,,미셸 시하,,,,,미셸 시하,,,,,,,,,,,273643,,,,,,,,Michel Chiha,,,,,,,,,,,,,,,,,,,,074566806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,294471,,,,,,,,,,,,,,,,,,,,
Q3310429,Michel Moussa,ميشال موسى,Michel Moussa,Michel Moussa,Michel Moussa,Michel Moussa,Michel Moussa,ميشال موسى,Michel Moussa,male,ميشال موسى,Michel Musa,,Michel Moussa,Michel Musa,1949,/m/0809xhz,Michel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Moussa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Moussa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3310815,Michel Samaha,ميشال سماحة,Michel Samaha,Michel Samaha,Michel Samaha,Michel Samaha,Michel Samaha,ميشال سماحة,Michel Samaha,male,,Miszal Samaha,,Michel Samaha,Miszal Samaha,1948-09-09,,Michel,,,,,,,,,,,,,,,,,,,,,,,Мишель Самах,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michel Samaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3313622,Mikhael Daher,مخايل الضاهر,Mikhael Daher,,Mikhael Daher,,Mikhael Daher,مخايل الضاهر,,male,,,,Mikhael Daher,,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mikhael Daher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3316220,Misbah Ahdab,مصباح الأحدب,Misbah Ahdab,,Misbah Ahdab,,Misbah Ahdab,مصباح الأحدب,,male,,,,Misbah Ahdab,,1962-04-01,,,Misbah Ahdab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Misbah Ahdab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3318932,Mohammad Kabbara,محمد كبارة,Mohammad Kabbara,,Mohammad Kabbara,Mohammad Kabbara,Mohammad Kabbara,محمد كبارة,,male,محمد كبارة,Mohammad Kabbara,,Mohammad Kabbara,Mohammad Kabbara,1944,,Mohammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad Kabbara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3318951,Mohammad Raad,محمد رعد,Mohammad Raad,Mohammad Raad,Mohammad Raad,Mohammad Raad,Mohammad Raad,محمد رعد,Mohammad Raad,male,محمد رعد,Mohammad Raad,,Mohammad Raad,Mohammad Raad,1955-01-01,/m/080njhy,Mohammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad Raad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3318961,Mohammad Safadi,محمد الصفدي,Mohammad Safadi,Mohammad Safadi,Mohammad Safadi,Mohammad Safadi,Mohammad Safadi,محمد الصفدي,Mohammad Safadi,male,محمد الصفدي,Mohammad Safadi,,Mohammad Safadi,Mohammad Safadi,1944-03-28,/m/0n52czp,Mohammad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammad Safadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3326297,Mustapha Allouch,مصطفى علوش,Mustapha Allouch,Mustapha Allouch,Moustapha Allouch,Mustapha Allouch,Mustapha Allouch,مصطفى علوش,Mustapha Allouch,male,Mustapha Allouch,,,Moustapha Allouch,,1958,,Mustapha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3334713,Nabil de Freige,نبيل دو فريج,,,Nabil de Freige,,Nabil de Freige,نبيل دو فريج,Nabil de Freige,male,نبيل دو فريج,,,Nabil de Freige,,1955-08-31,,Nabil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nabil de Freige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3335282,Najah Wakim,نجاح واكيم,Najah Wakim,Najah Wakim,Najah Wakim,Najah Wakim,Najah Wakim,نجاح واكيم,Najah Wakim,male,Najah Wakim,,,Najah Wakim,,1946,,,,,,,118512592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 8481 7229,,n82136223,,,,,,,,,,Najah Wakim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najah Wakim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3335856,Naouar Sahili,,Naouar Sahili,,Naouar Sahili,,Naouar Sahili,,,male,,,,Naouar Sahili,,1967,,,Naouar Sahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naouar Sahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,musician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3336242,Nasser Nasrallah,,Nasser Nasrallah,,Nasser Nasrallah,,Nasser Nasrallah,,,male,,,,Nasser Nasrallah,,1940,,,Nasser Nasrallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nasser Nasrallah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3340312,Nicolas Fattouche,نقولا فتوش,Nicolas Fattouche,,Nicolas Fattouche,Nicolas Fattouche,Nicolas Fattouche,نقولا فتوش,,male,نقولا فتوش,Nicolas Fattusz,,Nicolas Fattouche,Nicolas Fattusz,1943,,Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Fattouche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3340787,Nicolas Sehnaoui,نقولا صحناوي,Nicolas Sehnaoui,Nicolas Sehnaoui,Nicolas Sehnaoui,Nicolas Sehnaoui,Nicolas Sehnaoui,نقولا صحناوي,Nicolas Sehnaoui,male,نقولا صحناوي,Nicolas Sehnawi,Nicolas Sehnaoui,Nicolas Sehnaoui,Nicolas Sehnawi,1967-04-23,/m/0h1ft43,Nicolas,,,,https://upload.wikimedia.org/wikipedia/commons/6/6e/MInister_Nicolas_Sehnaoui.JPG,256765214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Nicolas Sehnaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0003 7837 2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Sehnaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3344911,Nureddine Rifai,نور الدين الرفاعي,Nureddine Rifai,Noureddine Rifaï,Noureddine Rifaï,Noureddine Rifaï,Nureddine Rifai,نور الدين الرفاعي,Nureddine Rifai,male,Nureddine Rifai,Nur ad-Din Rifaï,Noureddine Rifaï,Noureddine Rifaï,Nur ad-Din Rifaï,1899,/m/0czdvw5,Noureddine,,ヌールッディーン・アッ＝リファーイー,,,,,,"",,,,,,,,,,,,,,,"Рифаи, Нуреддин",,,,,,,,,,,,,,,,,,,,,,,,,,,"Рифаи, Нуреддин",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
