id,name,image,gender,birth_date,given_name,identifier__IMDB,identifier__MusicBrainz,identifier__EuroparlMEP,identifier__VIAF,identifier__LCAuth,identifier__GND,identifier__discogs,name__et,name__en,identifier__freebase,wikipedia__et,wikipedia__en,identifier__ISNI,twitter,name__pt,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ru,name__fr,name__be,name__es,name__ro,name__ca,name__oc,name__fi,name__uk,name__lv,name__it,name__be_tarask,name__de,name__cs,name__io,name__lt,name__nl,name__sk,name__sl,name__da,name__hr,name__la,name__sv,name__zh,name__nb,name__nn,name__fa,name__ka,name__tr,wikipedia__be_x_old,wikipedia__be,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__de,wikipedia__es,wikipedia__etwikiquote,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__io,wikipedia__it,wikipedia__ka,wikipedia__lt,wikipedia__lv,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__tr,wikipedia__uk,wikipedia__ukwikiquote,wikipedia__zh,wikipedia__la,name__is,wikipedia__is,name__ja,wikipedia__ja,name__en_ca,name__en_gb,wikipedia__sv,name__ie,wikipedia__ie,name__id,wikipedia__id,wikipedia__plwikiquote,name__bar,name__af,name__an,name__ast,name__br,name__bs,name__co,name__cy,name__eo,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hu,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sco,name__sq,name__vec,name__vls,name__wa,identifier__SUDOC,name__ko,name__fo,wikipedia__ko,wikipedia__nn,wikipedia__sco,identifier__Munzinger,name__bg,wikipedia__bg,name__he,name__az,name__de_ch,name__el,name__vi,name__ar,name__ta,name__mk,wikipedia__ar,wikipedia__ast,wikipedia__az,wikipedia__el,wikipedia__he,wikipedia__lb,wikipedia__ruwikinews,wikipedia__ta,wikipedia__vi,identifier__parlement,website,original_wikiname,identifier__allmovie,name__mn,name__vro,wikipedia__fiu_vro,wikipedia__mn,identifier__IIAF,name__hy,wikipedia__hy,identifier__BNF,wikipedia__enwikiquote,wikipedia__hu,wikipedia__liwikiquote,death_date,name__yo,name__sr,name__se,name__pt_br,wikipedia__eo,wikipedia__eu,wikipedia__fiwikiquote,wikipedia__ga,wikipedia__gl,wikipedia__se,wikipedia__simple,wikipedia__sl,wikipedia__sr,wikipedia__yo,identifier__NNDB,identifier__GTAA,identifier__NTA,identifier__FAST,identifier__SFDb,name__de_at,last_seen,identifier__AlloCine,identifier__elonet,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__PORT,identifier__senate_nl,identifier__PACE,wikipedia__tpi,wikipedia__hsb,name__hsb,name__tpi,name__bm,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__mg,name__min,name__ms,name__nrm,name__pap,name__prg,name__rgn,name__sr_el,name__sw,name__vmf,name__vo,name__wo,name__zu,identifier__etis_ee,family_name,identifier__google_knowledge,occupation,identifier__snac,name__tt,name__ba,wikipedia__myv,wikipedia__af,identifier__ioc_athlete,name__sje,name__sma,name__smj,facebook,wikipedia__azwikiquote,identifier__Britannica,name__nys,identifier__NUKAT,identifier__BIBSYS,identifier__SELIBR,married_name,identifier__LNB,instagram,identifier__riigikogu,name__lfn,wikipedia__sq,name__myv,name__mi,identifier__CONOR,identifier__NKC,wikipedia__tt,name__lo,name__th,wikipedia__lo,wikipedia__th,wikipedia__hr,name__kana,name__azb,wikipedia__azb,name__ceb,name__fy,name__eml,name__dsb,name__mt,name__frr,name__sh,name__tl,name__uz,name__hif,name__ht,name__jv,name__ang,name__su,name__ay,name__aa,name__ace,name__bcl,name__bi,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__cu,name__diq,name__ext,name__ff,name__fj,name__gn,name__got,name__gv,name__hak,name__haw,name__hif_latn,name__ho,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__kaa,name__ki,name__kj,name__kk_latn,name__kl,name__kr,name__ksh,name__ku_latn,name__kw,name__lad,name__lg,name__ln,name__ltg,name__map_bms,name__mh,name__mo,name__mus,name__mwl,name__my,name__na,name__nah,name__nov,name__nso,name__nv,name__om,name__pag,name__pam,name__pdc,name__pih,name__qu,name__rmy,name__rn,name__ruq_latn,name__rw,name__sg,name__shi_latn,name__sm,name__sn,name__so,name__srn,name__ss,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__ts,name__tt_latn,name__tum,name__tw,name__ty,name__ug_latn,name__ve,name__vep,name__war,name__xh,name__za,name__zea,name__ak,name__aln,name__arn,name__cbk_zam,name__chr,name__ee,name__fit,name__gag,name__dtp,name__ha,name__iu
Q53998188,Helle-Moonika Helme,,female,1966-07-08,,,,,,,,,Helle-Moonika Helme,Helle-Moonika Helme,,,,,,,,,,,,,,,Helle-Moonika Helme,,Helle-Moonika Helme,,,,,,,,,,,,,Helle-Moonika Helme,,Helle-Moonika Helme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Helle-Moonika Helme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,f4e5d00e-19d1-428a-ba5e-5ce9ae4ef2c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544472,Maimu Berg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Berg_MaimuIMGP6876.JPG,female,1945-08-27,Maimu,,,,213621565,n96091748,120257297,,Maimu Berg,Maimu Berg,,Maimu Berg,Maimu Berg,0000 0000 7853 867X,,Maimu Berg,,,,,,,Maimu Berg,Майму Берг,Maimu Berg,,Maimu Berg,Maimu Berg,Maimu Berg,,Maimu Berg,,,,,Maimu Berg,Maimu Berg,,Maimu Berg,Maimu Berg,Maimu Berg,Maimu Berg,Maimu Berg,Maimu Berg,Maimu Berg,Maimu Berg,,,,,,,,,,Category:Maimu Berg,,,Maimu Berg,,,,Maimu Berg,,,,,,,,,,,,,"Берг, Майму",,,,,,,,,,,,,,,,,,,,,Maimu Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ميمو بيرج,,,ميمو بيرج,,,,,,,,,,,,,,,,,,Մայմու Բերգ,Մայմու Բերգ,,,,,,,,,,,,,,,,,,,,,,114482756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Berg,/g/122nnzlv,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55984168,Aivar Surva,,male,1962-03-27,Aivar,,,,,,,,Aivar Surva,Aivar Surva,,,,,,,,,,,,,,,Aivar Surva,,Aivar Surva,,,,,,,,,,,,,Aivar Surva,,Aivar Surva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aivar Surva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surva,,politician,,,,,,,,,,,,,,,,,,,,4269edd8-226b-4d56-8e64-34592f28a208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q57640,Andrus Ansip,https://upload.wikimedia.org/wikipedia/commons/6/61/Portrait_Andrus_Ansip.jpg,male,1956-10-01,Andrus,,,124696,317122973,no2015119307,109323895X,,Andrus Ansip,Andrus Ansip,/m/05q329,Andrus Ansip,Andrus Ansip,,Ansip_EU,Andrus Ansip,,,,,,,Andrus Ansip,Андрус Ансип,Andrus Ansip,Андрус Ансіп,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Андрус Ансип,Andruss Ansips,Andrus Ansip,,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,安德鲁斯·安西普,Andrus Ansip,Andrus Ansip,آندروس آنسیپ,ანდრუს ანსიპი,Andrus Ansip,,Андрус Ансіп,Andrus Ansip,Category:Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,آندروس آنسیپ,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,ანდრუს ანსიპი,Andrus Ansip,Andruss Ansips,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,"Ансип, Андрус",Andrus Ansip,Андрус Ансип,,安德鲁斯·安西普,Andreas Ansip,,,アンドルス・アンシプ,アンドルス・アンシプ,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,,,Andrus Ansip,,Andrus Ansip,,,,,Andrus Ansip,Andrus Ansip,,Andrus Ansip,,Andrus Ansip,,Andrus Ansip,Andrus Ansip,,,,,,,,,,,,Andrus Ansip,,,,,,안드루스 안시프,,안드루스 안시프,Andrus Ansip,Andrus Ansip,,Андрус Ансип,Андрус Ансип,אנדרוס אנסיפ,,Andrus Ansip,Άντρους Άνσιπ,Andrus Ansip,أندروس أنسيب,,,أندروس أنسيب,,,Άντρους Άνσιπ,אנדרוס אנסיפ,Andrus Ansip,,,Andrus Ansip,vhyzn0vt5cvu,,,,,,,,,,,,Andrus Ansip,Andrus Ansip,,,Andrus Ansip,Андрус Ансип,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Andrus Ansip,Андрус Ансип,Andrus Ansip,851/000162365,238170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ansip,,politician,,,,,Andrus Ansip,,,,,,,biography/Andrus-Ansip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q58100,Urmas Paet,https://upload.wikimedia.org/wikipedia/commons/1/17/Urmas_Paet.jpg,male,1974-04-20,Urmas,,,129073,242149544561200490004,,,,Urmas Paet,Urmas Paet,/m/05sts7,Urmas Paet,Urmas Paet,,Urmaspaet,Urmas Paet,,,,,,,Urmas Paet,Урмас Паэт,Urmas Paet,,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,Урмас Пает,,Urmas Paet,,Urmas Paet,Urmas Paet,,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,,Urmas Paet,Urmas Paet,,ურმას პაეტი,,,,,Category:Urmas Paet,Urmas Paet,,Urmas Paet,,,,Urmas Paet,Urmas Paet,,,ურმას პაეტი,Urmas Paet,,Urmas Paet,Urmas Paet,Urmas Paet,Urmas Paet,,,"Паэт, Урмас",,Урмас Пает,,,Urmas Paet,,,ウルマス・パエト,,,,Urmas Paet,,,Urmas Paet,Urmas Paet,,,,,Urmas Paet,,,,,,,,,,,,Urmas Paet,,,,,,,,,,,,,,,,,,,,,,,,,Урмас Пает,Урмас Пает,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paet,,journalist,,,,,,,,,,urmas.paet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5993313,Igor Gräzin,https://upload.wikimedia.org/wikipedia/commons/9/9f/RE_Igor_Gräzin.jpg,male,1952-06-27,Igor,,,193879,31310198,n98041182,,,Igor Gräzin,Igor Gräzin,,Igor Gräzin,Igor Gräzin,0000 0000 3802 3284,,,,,,,,,Igor Gräzin,"Грязин, Игорь Николаевич",Igor Gräzin,,Igor Gräzin,,,,Igor Gräzin,,,,,Igor Gräzin,,,,Igor Gräzin,,Igor Gräzin,Igor Gräzin,,,Igor Gräzin,,Igor Gräzin,Igor Gräzin,,,,,,,Category:Igor Gräzin,,,Igor Gräzin,,,,,Igor Gräzin,,,,,,,,,Igor Gräzin,,,"Грязин, Игорь Николаевич",,,,,,,,,,,,,,,,,,,,,Igor Gräzin,,,,,,,,,,,,Igor Gräzin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Igor_Gräzin,Gräzin,,politician,,,,,,,,,,igor.grazin,,,,,,,,,,5958ba28-6672-426f-b533-bea2f9c8d64e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q61111821,Siim Pohlak,,male,,,,,,,,,,Siim Pohlak,Siim Pohlak,,Siim Pohlak,,,,,,,,,,,,,,,Siim Pohlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,siimpohlak,,,,,,,,,,d8b9f165-31aa-46a4-8dbd-964cbe89cfb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q616356,Arto Aas,https://upload.wikimedia.org/wikipedia/commons/0/0b/RE_Arto_Aas.jpg,male,1980-06-09,Arto,,,,,,,,Arto Aas,Arto Aas,,Arto Aas,Arto Aas,,ArtoAas,Arto Aas,,,,,,,Arto Aas,,Arto Aas,,Arto Aas,Arto Aas,Arto Aas,,Arto Aas,,,Arto Aas,,Arto Aas,Arto Aas,,Arto Aas,Arto Aas,Arto Aas,Arto Aas,Arto Aas,Arto Aas,Arto Aas,Arto Aas,,,,,,,,,,Category:Arto Aas,,,Arto Aas,,,,,Arto Aas,,,,,,,,,Arto Aas,,,,,,,,,,,,,,,,,,,,,,,,Arto Aas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أرتو آس,,,أرتو آس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aas,/g/125_j9q8w,politician,,,,,,,,,,arto.aas,,,,,,,,,,fe748f4d-3f50-4af8-8069-92a460978d2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q618349,Rein Aidma,https://upload.wikimedia.org/wikipedia/commons/5/54/RE_Rein_Aidma.jpg,male,1950-09-28,Rein,,,,,,,,Rein Aidma,Rein Aidma,,Rein Aidma,Rein Aidma,,,Rein Aidma,,,,,,,Rein Aidma,,Rein Aidma,,Rein Aidma,Rein Aidma,Rein Aidma,,Rein Aidma,,,,,Rein Aidma,Rein Aidma,,Rein Aidma,Rein Aidma,Rein Aidma,Rein Aidma,Rein Aidma,Rein Aidma,Rein Aidma,Rein Aidma,,,,,,,,,,Category:Rein Aidma,,,,,,,Rein Aidma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rein Aidma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aidma,,head teacher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q618373,Annely Akkermann,https://upload.wikimedia.org/wikipedia/commons/3/31/IRL_Annely_Akkermann.jpg,female,1972-10-05,Annely,,,,,,,,Annely Akkermann,Annely Akkermann,/m/0t_fmn4,Annely Akkermann,Annely Akkermann,,AnnelyAkkerman,Annely Akkermann,,,,,,,Annely Akkermann,,Annely Akkermann,,Annely Akkermann,Annely Akkermann,Annely Akkermann,,Annely Akkermann,,,,,Annely Akkermann,Annely Akkermann,,Annely Akkermann,Annely Akkermann,Annely Akkermann,Annely Akkermann,Annely Akkermann,Annely Akkermann,Annely Akkermann,Annely Akkermann,,Annely Akkermann,Annely Akkermann,,,,,,,Category:Annely Akkermann,,,Annely Akkermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annely Akkermann,,,,,,,,,,,,Annely Akkermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akkermann,,politician,,,,,,,,,,akkermannannely,,,,,,,,,,7655e8d3-b658-49f0-8e09-f6cbc4a2c714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q620859,Toomas Tõniste,https://upload.wikimedia.org/wikipedia/commons/e/e4/IRL_Toomas_Tõniste.jpg,male,1967-04-26,Toomas,,,,,,,,Toomas Tõniste,Toomas Tõniste,/m/04lgrd4,Toomas Tõniste,Toomas Tõniste,,,Toomas Tõniste,,,,,,,Toomas Tõniste,"Тынисте, Тоомас",Toomas Tõniste,,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,,Toomas Tõniste,Тоомас Тиністе,,Toomas Tõniste,,Toomas Tõniste,Toomas Tõniste,,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,Toomas Tõniste,,Toomas Tõniste,Toomas Tõniste,توماس تونیسته,,,,,,Category:Toomas Tõniste,,,Toomas Tõniste,,,توماس تونیسته,,Toomas Tõniste,,Toomas Tõniste,,,,,,,Toomas Tõniste,Toomas Tõniste,,"Тынисте, Тоомас",,Тоомас Тиністе,,,,,,,,,,Toomas Tõniste,,,,,,,,,Toomas Tõniste,,,,,,,,,,,,Toomas Tõniste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Թոմաս Տինիստե,Թոմաս Տինիստե,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62934345,Rene Kokk,,male,1980-07-04,Rene,,,,,,,,Rene Kokk,Rene Kokk,,Rene Kokk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kokk,,politician,,,,,,,,,,rene.kokk,,,,,,,,,,694b084f-e151-4f7e-8a5c-2664a40cee7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62975823,Andres Sutt,,,,,,,,,,,,,Andres Sutt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,SuttAndres,,,,,,,,,,8e9879fd-2967-45ca-892b-42e927b22d75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62975881,Andrus Seeme,,,,,,,,,,,,,Andrus Seeme,,,,,,,,,,,,,,,,,Andrus Seeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,andrusseeme,,,,,,,,,,fd57045c-5dde-4c26-bf60-e5c294da0e4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62975984,Tõnis Mölder,,,,,,,,,,,,,Tõnis Mölder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,molder.tonis,,,,,,,,,,d7d9e4d7-699e-4038-83c3-d13369f644c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62976082,Kert Kingo,,,,,,,,,,,,,Kert Kingo,,,,,,,,,,,,,,,,,Kert Kingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,KertKingoEKRE,,,,,,,,,,dea71fe2-c8ff-416a-b592-43c5fc094870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62976118,Marek Jürgenson,,,,,,,,,,,,,Marek Jürgenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,marek.jurgenson,,,,,,,,,,06dfc2ae-cd08-41f3-8d53-a152295f1d15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q62976151,Maria Jufereva-Skuratovski,,,,,,,,,,,,,Maria Jufereva-Skuratovski,,,,,,,,,,,,,,,,,Maria Jufereva-Skuratovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,maria.jufereva,,,,,,,,,,a5af5ad0-6e31-443a-9b12-15769d43e784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
