id,name__en,name__gu,name__te,name__hi,name__mr,name__ne,name__sa,name__de,name__nl,name__fr,name,wikipedia__en,wikipedia__hi,gender,birth_date,given_name,original_wikiname,name__ta,wikipedia__mr,wikipedia__ta,image,website,name__nb,name__da,name__nn,name__sv,name__or,name__it,name__id,wikipedia__id,name__ru,name__es,wikipedia__ru,name__bn,wikipedia__bn,wikipedia__commons,wikipedia__es,identifier__IMDB,name__ml,wikipedia__ml,wikipedia__te,identifier__VIAF,name__pa,wikipedia__pa,wikipedia__enwikiquote,wikipedia__hiwikiquote,name__ur,name__zh,wikipedia__fr,wikipedia__sa,wikipedia__sv,wikipedia__ur,wikipedia__zh,identifier__freebase,identifier__FAST,name__pl,name__kn,wikipedia__kn,wikipedia__ne,wikipedia__pl,death_date,family_name,identifier__ISNI,identifier__BNF,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__jv,name__eu,name__ms,name__hu,name__et,name__my,name__ar,name__pt,name__eo,name__tr,name__fi,name__uk,name__be_tarask,name__tl,name__nan,name__be,name__he,name__ko,name__ja,name__vi,name__ca,name__la,name__cy,name__os,name__fa,name__bg,name__ka,name__arz,name__oc,name__el,name__yue,name__mai,wikipedia__ar,wikipedia__arz,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__gu,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__mai,wikipedia__ms,wikipedia__my,wikipedia__nl,wikipedia__no,wikipedia__or,wikipedia__os,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__simple,wikipedia__tl,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__OLID,identifier__NKC,identifier__NTA,identifier__Munzinger,identifier__GTAA,name__en_ca,name__en_gb,name__as,wikipedia__as,name__de_ch,name__si,name__hif,name__gl,name__sh,name__sco,name__pnb,name__th,name__cs,name__lb,name__pt_br,name__lt,name__sr,name__bh,name__bcl,name__lv,name__yi,name__mk,name__br,name__ckb,name__xmf,name__hy,name__ks,name__uz,name__ga,name__af,wikipedia__af,wikipedia__bcl,wikipedia__bh,wikipedia__br,wikipedia__ckb,wikipedia__cs,wikipedia__cswikiquote,wikipedia__ga,wikipedia__gl,wikipedia__hif,wikipedia__hy,wikipedia__ks,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__nn,wikipedia__oc,wikipedia__pnb,wikipedia__sco,wikipedia__sh,wikipedia__si,wikipedia__sr,wikipedia__tewikiquote,wikipedia__th,wikipedia__uz,wikipedia__xmf,wikipedia__yi,identifier__Britannica,twitter,identifier__AlloCine,identifier__allmovie,identifier__MusicBrainz,identifier__NNDB,identifier__CANTIC,name__ro,name__yo,name__sq,wikipedia__ro,wikipedia__yo,name__dv,name__ps,name__az,name__kk,name__mg,name__ce,wikipedia__az,wikipedia__ce,wikipedia__dv,wikipedia__kk,wikipedia__mg,wikipedia__ps,facebook,name__bho,wikipedia__bgwikiquote,name__an,name__bs,name__ceb,name__hr,name__is,name__lmo,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__vec,name__wa,name__gsw,electoral_district,identifier__CSPAN,identifier__TED,identifier__elonet,identifier__PORT,identifier__KLfG,last_seen,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,identifier__DNF,identifier__NLA,wikipedia__tawikiquote,identifier__NUKAT,wikipedia__enwikisource,identifier__SFDb,name__sd,identifier__SCOPE,wikipedia__tcy,name__tcy,identifier__BNE,identifier__guardian_topic,wikipedia__itwikiquote,occupation,wikipedia__gom,name__gom,identifier__flickr,identifier__nyt_topic,identifier__quora,identifier__ne_se,identifier__BBC_things,wikipedia__ie,name__ie,name__ast,name__ext,wikipedia__vep,wikipedia__dty,name__dty,name__vep,identifier__BIBSYS,identifier__NSK,identifier__goodreads,wikipedia__sd,instagram,wikipedia__is,identifier__SELIBR,name__anp,identifier__EGAXA,wikipedia__azb,name__azb,identifier__NLP,wikipedia__wuu,identifier__bigenc_ru,identifier__GNC,wikipedia__an,name__wuu,wikipedia__io,wikipedia__war,name__war,name__io,identifier__discogs,wikipedia__ast,name__ace,name__min,name__su,name__map_bms,name__bug,name__bjn,name__tet,name__gor,identifier__prsindia,wikipedia__sat,name__sat,identifier__CONOR
Q7289386,Ramesh Chandappa Jigajinagi,રમેશ ચંદપ્પા જિગાજિનગી,రమేష్ జిగజినాగీ,रमेश चंदप्पा जिगाजिनगी,रमेश चंदप्पा जिगाजिनगी,रमेश चंदप्पा जिगाजिनगी,रमेश चंदप्पा जिगाजिनगी,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,Ramesh Jigajinagi,रमेश चंदप्पा जिगाजिनगी,male,1952-06-28,Ramesh,,ரமேஷ் சந்தப்பா,,ரமேஷ் சந்தப்பா,,,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,Ramesh Chandappa Jigajinagi,,,,,,Ramesh Chandappa Jigajinagi,,,,Category:Ramesh Jigajinagi,,,,,,,,,,,,,,,,,,,,,ರಮೇಶ್ ಜಿಗಜಿಣಗಿ,ರಮೇಶ್ ಜಿಗಜಿಣಗಿ,,,,,,,,,,,,,,,,Ramesh Chandappa Jigajinagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rameshchandappajigajinagi,,,
Q7293123,Ranjeet Ranjan,રંજીત રંજન,రంజీత్ రంజన్,रंजीत रंजन,रंजीत रंजन,रंजीत रंजन,रंजीत रंजन,Ranjeet Ranjan,Ranjeet Ranjan,Ranjeet Ranjan,Ranjeet Ranjan,Ranjeet Ranjan,रंजीत रंजन,female,1974-01-07,,,ரன்ஜீத் ரன்ஜந்,,ரஞ்சீத் ரஞ்சன்,,,Ranjeet Ranjan,Ranjeet Ranjan,Ranjeet Ranjan,Ranjeet Ranjan,,,,,,Ranjeet Ranjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ranjeet Ranjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ranjeetranjan,,,
Q7293676,Rao Inderjit Singh,રાવ ઇંદ્રજીત સિંહ,ఇందర్జిత్ సింగ్ రావ్,राव इंद्रजीत सिंह,इंदरजीतसिंग राव,राव इंद्रजीत सिंह,राव इंद्रजीत सिंह,Rao Inderjit Singh,Rao Inderjit Singh,Rao Inderjit Singh,Rao Inderjit Singh,Rao Inderjit Singh,,male,1950-02-11,,,,इंदरजीतसिंग राव,,,,Rao Inderjit Singh,Rao Inderjit Singh,Rao Inderjit Singh,Rao Inderjit Singh,,,,,,Rao Inderjit Singh,,রাও ইন্দ্রজিৎ সিং,,Category:Rao Inderjit Singh,,,റാവു ഇന്ദ്രജിത്ത് സിംഗ്,റാവു ഇന്ദ്രജിത്ത് സിംഗ്,,,,,,,,,,,,,,,,,,,,,,Singh,,,,,,,,,,,,Rao Inderjit Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7293713,Raosaheb Dadarao Danve,રાવસાહેબ દાદારાવ દાનવે,రావ్ సాహెబ్ దాదారావ్ దానవే,रावसाहेब दादाराव दानवेपाटील,रावसाहेब दादाराव दानवेपाटील,रावसाहेब दादाराव दानवेपाटील,रावसाहेब दादाराव दानवेपाटील,Raosaheb Dadarao Danve,Raosaheb Danve,Raosaheb Dadarao Danve,Raosaheb Dadarao Danve,Raosaheb Danve,रावसाहेब दादाराव दानवे,male,1955-03-18,,,ராவ்சாகேப் பாட்டீல் தான்வே,रावसाहेब दादाराव दानवे पाटील,ராவ்சாகேப் பாட்டீல் தான்வே,,,Raosaheb Dadarao Danve,Raosaheb Dadarao Danve,Raosaheb Dadarao Danve,Raosaheb Dadarao Danve,ରାଓସାହେବ ଦାଦାରୋ ପାଟିଲ ଦାନ୍‌ବେ,,,,,Raosaheb Dadarao Danve,,,,,,,റാവുസാഹിബ് ദാൻവെ,റാവുസാഹിബ് ദാൻവെ,,,ਰਾਓ ਸਾਹਿਬ ਦਾਨਵੇ,ਰਾਓ ਸਾਹਿਬ ਦਾਨਵੇ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raosaheb Dadarao Danve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7295830,Ratna De,રત્ના ડે,రత్న డే,रत्ना डे,रत्ना डे,रत्ना डे,रत्ना डे,Ratna De,Ratna De,Ratna De,Ratna De,Ratna De,रत्ना डे,female,1948-09-06,,,,,,,,Ratna De,Ratna De,Ratna De,Ratna De,,Ratna De,,,,Ratna De,,রত্না দে,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ratna De,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ratnade,,,
Q7296734,Ravindra Kumar Pandey,રવિન્દ્ર કુમાર પાણ્ડેય,రవీంద్ర కుమార్ పాండే,रविन्द्र कुमार पाण्डेय,रविन्द्र कुमार पाण्डेय,रविन्द्र कुमार पाण्डेय,रविन्द्र कुमार पाण्डेय,Ravindra Kumar Pandey,Ravindra Kumar Pandey,Ravindra Kumar Pandey,Ravindra Kumar Pandey,Ravindra Kumar Pandey,रविन्द्र कुमार पाण्डेय,male,1959-01-20,Ravindra,,ரவீந்திர குமார் பாண்டே,,ரவீந்திர குமார் பாண்டே,,,Ravindra Kumar Pandey,Ravindra Kumar Pandey,Ravindra Kumar Pandey,Ravindra Kumar Pandey,,,,,,Ravindra Kumar Pandey,,রবীন্দ্র কুমার পাণ্ডে,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ravindra Kumar Pandey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ravindrakumarpandey,,,
Q7296806,Ravneet Singh,રવનીત સિંહ બિટ્ટૂ,రవనీత్ సింగ్ బిట్టూ,रवनीत सिंह बिट्टू,रवनीत सिंह बिट्टू,रवनीत सिंह बिट्टू,रवनीत सिंह बिट्टू,Ravneet Singh,Ravneet Singh,Ravneet Singh,Ravneet Singh,Ravneet Singh Bittu,,male,1975-09-10,,,,,,,,Ravneet Singh,Ravneet Singh,Ravneet Singh,Ravneet Singh,,Ravneet Singh,,,,,,,,,,,,,,,ਰਵਨੀਤ ਸਿੰਘ,ਰਵਨੀਤ ਸਿੰਘ,,,,,,,,,,,,,,,,,,Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ravneetsingh,,,
Q7387756,S. P. Y. Reddy,એસ૰પી૰વાઈ૰ રેડ્ડી,ఎస్.పి.వై.రెడ్డి,एस॰पी॰वाई॰ रेड्डी,एस॰पी॰वाई॰ रेड्डी,एस॰पी॰वाई॰ रेड्डी,एस॰पी॰वाई॰ रेड्डी,,S. P. Y. Reddy,S. P. Y. Reddy,S. P. Y. Reddy,S. P. Y. Reddy,एस॰पी॰वाई॰ रेड्डी,male,1950-06-04,S.,,எஸ்.பி.வய் ரெட்டி,,,https://upload.wikimedia.org/wikipedia/commons/1/17/S._P._Y._Reddy_-_Member_of_Parliament.jpg,,S. P. Y. Reddy,S. P. Y. Reddy,S. P. Y. Reddy,S. P. Y. Reddy,,,,,,S. P. Y. Reddy,,এস. পি. ওয়াই. রেড্ডি,,,,,എസ്.പി.വൈ രെഡ്ഡി,,ఎస్. పి. వై. రెడ్డి,,,,,,,,,,,,,,,,ಎಸ್.ಪಿ.ವೈ ರೆಡ್ಡಿ,ಎಸ್.ಪಿ.ವೈ.ರೆಡ್ಡಿ,,,,,,,,,,,,,,,,S. P. Y. Reddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7416296,Sandhya Roy,સંધ્યા રૉય,సంధ్య రాయ్,संध्या रॉय,संध्या रॉय,संध्या रॉय,संध्या रॉय,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,संध्या रॉय,female,1941-04-11,Sandhya,,,,,,,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,,,Sandhya Roy,,,Sandhya Roy,,সন্ধ্যা রায়,সন্ধ্যা রায়,,,,,,,34669046,,,,,,,,,,,,,,,,,,,,Roy,0000 0000 0087 8148,142227822,,,,,,,Sandhya Roy,,,Sandhya Roy,,,,,,,,,,,,,,,シャンディーヤ・ロイ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,actor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,Sandhya Roy,sandhyaroy,,,
Q7418438,Sanjay Jaiswal,સંજય જયસવાલ,సంజయ్ జైస్వాల్,संजय जयसवाल,संजय जयसवाल,संजय जयसवाल,संजय जयसवाल,Sanjay Jaiswal,Sanjay Jaiswal,Sanjay Jaiswal,Sanjay Jaiswal,Sanjay Jaiswal,,male,1965-11-29,Sanjay,,ஸந்ஜய் ஜைஸ்வால்,,சஞ்சய் ஜெய்ஸ்வால்,,,Sanjay Jaiswal,Sanjay Jaiswal,Sanjay Jaiswal,Sanjay Jaiswal,,,,,,Sanjay Jaiswal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanjay Jaiswal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanjayjaiswal,,,
Q7418477,Sanjay Shamrao Dhotre,સંજય શામરાવ ધોત્રે,సంజయ్ శాంరావ్ ధోత్రే,संजय शामराव धोत्रे,संजय शामराव धोत्रे,संजय शामराव धोत्रे,संजय शामराव धोत्रे,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,संजय शामराव धोत्रे,male,1959-02-26,Sanjay,,சஞ்சய் ஷாம்ராவ்,संजय शामराव धोत्रे,சஞ்சய் ஷாம்ராவ்,https://upload.wikimedia.org/wikipedia/commons/8/82/Sanjaydhotre.png,,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,Sanjay Shamrao Dhotre,ସଞ୍ଜୟ ଶାମରାଓ ଧୋତ୍ରେ,,,,,Sanjay Shamrao Dhotre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sanjay Shamrao Dhotre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanjayshamraodhotre,,,
Q7420653,Santosh Gangwar,સંતોષ ગંગવાર,సంతోష్ గంగ్వర్,संतोष गंगवार,संतोष गंगवार,संतोष गंगवार,संतोष गंगवार,Santosh Gangwar,Santosh Gangwar,Santosh Gangwar,Santosh Gangwar,Santosh Gangwar,संतोष गंगवार,male,1948-11-01,Santosh,,,,,,,Santosh Gangwar,Santosh Gangwar,Santosh Gangwar,Santosh Gangwar,,,,,,Santosh Gangwar,,সন্তোষ গাঙ্গোয়ার,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santosh Gangwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santoshkumargangwar,,,
Q7420763,Sanwar Lal Jat,સાંવર લાલ જાટ,సాన్వర్ లాల్ జాట్,सांवर लाल जाट,सांवर लाल जाट,सांवर लाल जाट,सांवर लाल जाट,Sanwar Lal Jat,Sanwar Lal Jat,Sanwar Lal Jat,Sanwar Lal Jat,Sanwar Lal Jat,सांवर लाल जाट,male,1955-01-01,,,,,,,,Sanwar Lal Jat,Sanwar Lal Jat,Sanwar Lal Jat,Sanwar Lal Jat,,,,,,Sanwar Lal Jat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-09,,,,,,,,,,,,,Sanwar Lal Jat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sanwarlaljat,,,
Q7423486,Sarbananda Sonowal,સર્બાનન્દા સોનવાલ,సర్బానంద సోనొవాల్,सर्बानन्दा सोनवाल,सर्बानंद सोनोवाल,सर्बानन्दा सोनवाल,सर्बानन्दा सोनवाल,Sarbananda Sonowal,Sarbananda Sonowal,Sarbananda Sonowal,Sarbananda Sonowal,Sarbananda Sonowal,सर्बानन्द सोणोवाल,male,1962-10-31,,,ஸர்பாநந்த ஸோநொவால்,सर्बानंद सोनोवाल,சர்பானந்த சோனாவால்,https://upload.wikimedia.org/wikipedia/commons/2/28/Sarbananda.jpg,,Sarbananda Sonowal,Sarbananda Sonowal,Sarbananda Sonowal,Sarbananda Sonowal,,,Sarbananda Sonowal,Sarbananda Sonowal,,Sarbananda Sonowal,,সর্বানন্দ সোনোয়াল,সর্বানন্দ সোনোয়াল,Category:Sarbananda Sonowal,,,സർവാനന്ദ സോനോവൽ,സർവാനന്ദ സോനോവൽ,,,ਸਰਬਾਨੰਦਾ ਸੋਨੋਵਾਲ,ਸਰਬਾਨੰਦਾ ਸੋਨੋਵਾਲ,,,,,,,,,,/m/0h6wd5,,,,,,,,,,,,,,,,,,,,Sarbananda Sonowal,,,,,,,,,,,,,,,サルバナンダ・ソノワル,,,,,,,,,,,,,सर्बानन्दा सोनवाल,,,,,,,,,Sarbananda Sonowal,,,,,,,,,,,,,,,,सर्बानन्दा सोनवाल,,,,,,,,,,,,,,,,,,,,,,,,,,,সৰ্বানন্দ সোণোৱাল,সৰ্বানন্দ সোণোৱাল,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarbanandsonwal,,,,,,,,,,,,,,,,,,,,,,,SarbanandaSonowal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sarbanandasonowal,,,
Q7425857,Satabdi Roy,શતાબ્દી રૉય,శతాబ్ది రాయ్,शताब्दी रॉय,शताब्दी रॉय,शताब्दी रॉय,शताब्दी रॉय,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,शताब्दी रॉय,female,1968-10-05,,,,,,,,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,ଶତାବ୍ଦୀ ରାୟ,,Satabdi Roy,,,Satabdi Roy,,শতাব্দী রায়,শতাব্দী রায়,,,,,,,81251453,,,,,,,,,,,,,,,,,,,,Roy,,,,,,,,,Satabdi Roy,,,Satabdi Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,Satabdi Roy,satabdiroy,,,
Q7427196,Saugata Roy,સૌગત રૉય,సౌగత రాయ్,सौगत रॉय,सौगत रॉय,सौगत रॉय,सौगत रॉय,Saugata Roy,Saugata Roy,Saugata Roy,Saugata Roy,Saugata Roy,सौगत रॉय,male,1947-08-06,,,,,,,,Saugata Roy,Saugata Roy,Saugata Roy,Saugata Roy,,,,,,Saugata Roy,,সৌগত রায়,সৌগত রায়,,,,,,,,,,,,,,,,,,,,,,,,,,,Roy,,,,,,,,,,,,Saugata Roy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,saugataroy,,,
Q7499274,Shivaji Adhalrao Patil,અધલરાવ શિવાજી દત્તાત્રેય,అధల్రావ్ శివాజీ దత్తాత్రేయ్,अधलराव शिवाजी दत्तात्रेय,शिवाजी अढळराव पाटील,अधलराव शिवाजी दत्तात्रेय,अधलराव शिवाजी दत्तात्रेय,Shivaji Adhalrao Patil,Shivaji Adhalrao Patil,Shivaji Adhalrao Patil,Shivaji Adhalrao Patil,Shivajirao Adhalarao Patil,,male,1956-05-08,,,சிவாஜி பாட்டீல்,शिवाजी अढळराव पाटील,சிவாஜி பாட்டீல்,,http://shivajiraoadhalrao.wordpress.com/,Shivaji Adhalrao Patil,Shivaji Adhalrao Patil,Shivaji Adhalrao Patil,Shivaji Adhalrao Patil,,,,,,Shivaji Adhalrao Patil,,,,,,,,,,158521588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shivaji Adhalrao Patil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shivajiadhalraopatil,,,
