id,identifier__parldata,name,family_name,birth_date,honorific_prefix,email,image,source,term,party,party_id,start_date,end_date,sort_name
u002,550303dd273a39033bab3611,Dr. Répássy Róbert,"","","",robert.repassy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3611/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=u002,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b052,550303dd273a39033bab3613,Balog Zoltán,"","","",zoltan.balog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b052,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b052,550303dd273a39033bab3613,Balog Zoltán,"","","",zoltan.balog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b052,38,Fidesz,Fidesz,2007-02-26,2010-05-13,
b052,550303dd273a39033bab3613,Balog Zoltán,"","","",zoltan.balog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b052,38,Fidesz,Fidesz,2006-11-13,2006-11-13,
b052,550303dd273a39033bab3613,Balog Zoltán,"","","",zoltan.balog@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303dd273a39033bab3613/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b052,38,Fidesz,Fidesz,2006-10-10,2006-10-10,
n322,550303de273a39033bab3617,Németh Zsolt,"","","",zsolt.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab3617/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n322,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
p003,550303de273a39033bab361b,Pánczél Károly,"","","",karoly.panczel@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=p003,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
s038,550303de273a39033bab361d,Dr. Szűcs Lajos,"","","",lajos.szucs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s038,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
s038,550303de273a39033bab361d,Dr. Szűcs Lajos,"","","",lajos.szucs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361d/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s038,38,Fidesz,Fidesz,2006-11-20,2006-11-20,
s322,550303de273a39033bab361f,Dr. Selmeczi Gabriella,"","","",gabriella.selmeczi@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303de273a39033bab361f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s322,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
n020,550303df273a39033bab3625,Németh Szilárd István,"","","",szilard.nemeth@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3625/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=n020,38,Fidesz,Fidesz,2009-09-14,2010-05-13,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,38,Fidesz,Fidesz,2008-09-23,2008-09-23,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,38,Fidesz,Fidesz,2007-10-01,2007-10-01,
m006,550303df273a39033bab3627,Dr. Mátrai Márta,"","","",marta.matrai@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303df273a39033bab3627/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m006,38,Fidesz,Fidesz,2007-09-18,2007-09-18,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
k018,550303e0273a39033bab362b,Dr. Kovács Zoltán,"","","",zoltan.kovacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e0273a39033bab362b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k018,38,Fidesz,Fidesz,2007-02-12,2010-05-13,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,38,Fidesz,Fidesz,2009-11-10,2009-11-10,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,38,Fidesz,Fidesz,2009-03-31,2009-03-31,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,38,Fidesz,Fidesz,2008-10-21,2008-10-21,
h275,550303e1273a39033bab3631,Dr. Hörcsik Richárd,"","","",richard.horcsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3631/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h275,38,Fidesz,Fidesz,2006-11-27,2006-11-28,
j010,550303e1273a39033bab3633,Jakab István,"","","",istvan.jakab@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3633/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j010,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
f010,550303e1273a39033bab3635,Font Sándor,"","","",sandor.font@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3635/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f010,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
k325,550303e1273a39033bab3637,Kósa Lajos,"","","",lajos.kosa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e1273a39033bab3637/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k325,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
k308,550303e2273a39033bab363b,Kövér László,"","","",kover.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k308,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
f015,550303e2273a39033bab363d,Farkas Flórián,"","","",florian.farkas@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363d/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=f015,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
l269,550303e2273a39033bab363f,Lezsák Sándor,"","","",sandor.lezsak@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab363f/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l269,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b009,550303e2273a39033bab3641,Bánki Erik,"","","",erik.banki@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab3641/image.76.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b009,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b009,550303e2273a39033bab3641,Bánki Erik,"","","",erik.banki@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab3641/image.76.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b009,38,Fidesz,Fidesz,2009-05-11,2009-05-11,
b009,550303e2273a39033bab3641,Bánki Erik,"","","",erik.banki@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e2273a39033bab3641/image.76.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b009,38,Fidesz,Fidesz,2007-04-23,2007-04-23,
b008,550303e3273a39033bab3643,Balla Mihály,"","","",mihaly.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3643/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b008,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b034,550303e3273a39033bab3645,Bencsik János,"","","",janos.bencsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3645/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b034,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b034,550303e3273a39033bab3645,Bencsik János,"","","",janos.bencsik@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3645/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b034,38,Fidesz,Fidesz,2009-11-30,2009-11-30,
v032,550303e3273a39033bab3647,Dr. Varga László,"","","",laszlo.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3647/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v032,38,MSZP,MSZP,2006-05-16,2010-05-13,
v032,550303e3273a39033bab3647,Dr. Varga László,"","","",laszlo.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3647/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v032,38,MSZP,MSZP,2009-10-05,2009-10-06,
v032,550303e3273a39033bab3647,Dr. Varga László,"","","",laszlo.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3647/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v032,38,MSZP,MSZP,2007-04-02,2007-04-03,
v032,550303e3273a39033bab3647,Dr. Varga László,"","","",laszlo.varga@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3647/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=v032,38,MSZP,MSZP,2006-11-20,2006-11-21,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,38,Fidesz,Fidesz,2009-12-01,2009-12-01,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,38,Fidesz,Fidesz,2008-05-06,2008-05-06,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,38,Fidesz,Fidesz,2008-02-26,2008-02-26,
a011,550303e3273a39033bab3649,Ágh Péter,"","","",peter.agh@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e3273a39033bab3649/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=a011,38,Fidesz,Fidesz,2007-09-25,2007-09-25,
b007,550303e4273a39033bab364b,Balla György,"","","",gyorgy.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b007,38,Fidesz,Fidesz,2006-05-16,2010-05-13,
b007,550303e4273a39033bab364b,Balla György,"","","",gyorgy.balla@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364b/image.77.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=b007,38,Fidesz,Fidesz,2007-11-12,2007-11-12,
l027,550303e4273a39033bab364f,Dr. Legény Zsolt,"","","",legeny.zsolt@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab364f/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=l027,38,MSZP,MSZP,2006-05-16,2010-05-13,
s068,550303e4273a39033bab3651,Dr. Szakács László,"","","",szakacs.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3651/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=s068,38,MSZP,MSZP,2006-05-16,2010-05-13,
t028,550303e4273a39033bab3653,Tukacs István,"","","",istvan.tukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3653/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t028,38,MSZP,MSZP,2006-05-16,2010-05-13,
t028,550303e4273a39033bab3653,Tukacs István,"","","",istvan.tukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3653/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t028,38,MSZP,MSZP,2009-05-25,2009-05-26,
t028,550303e4273a39033bab3653,Tukacs István,"","","",istvan.tukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3653/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t028,38,MSZP,MSZP,2007-11-05,2007-11-06,
t028,550303e4273a39033bab3653,Tukacs István,"","","",istvan.tukacs@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e4273a39033bab3653/image.80.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t028,38,MSZP,MSZP,2007-03-05,2007-03-06,
m037,550303e5273a39033bab3655,Dr. Molnár Zsolt,"","","",zsolt.molnar@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3655/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m037,38,MSZP,MSZP,2006-05-16,2010-05-13,
m037,550303e5273a39033bab3655,Dr. Molnár Zsolt,"","","",zsolt.molnar@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3655/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m037,38,MSZP,MSZP,2008-09-29,2008-09-30,
r008,550303e5273a39033bab3657,Rogán Antal,"","","",antal.rogan@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3657/image.78.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=r008,38,Fidesz,Fidesz,2006-05-16,2007-06-18,
m026,550303e5273a39033bab3659,Mesterházy Attila,"","","",attila.mesterhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3659/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m026,38,MSZP,MSZP,2006-05-16,2010-05-13,
m026,550303e5273a39033bab3659,Mesterházy Attila,"","","",attila.mesterhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3659/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m026,38,MSZP,MSZP,2009-04-20,2010-05-13,
m026,550303e5273a39033bab3659,Mesterházy Attila,"","","",attila.mesterhazy@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab3659/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=m026,38,MSZP,MSZP,2006-06-07,2009-04-19,
t012,550303e5273a39033bab365b,Teleki László,"","","",teleki.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab365b/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t012,38,MSZP,MSZP,2006-10-30,2010-05-13,
t012,550303e5273a39033bab365b,Teleki László,"","","",teleki.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab365b/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t012,38,MSZP,MSZP,2009-04-27,2009-04-28,
t012,550303e5273a39033bab365b,Teleki László,"","","",teleki.laszlo@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e5273a39033bab365b/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=t012,38,MSZP,MSZP,2008-04-28,2008-04-29,
h026,550303e7273a39033bab3663,Dr. Hiller István,"","","",istvan.hiller@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3663/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=h026,38,MSZP,MSZP,2006-05-16,2010-05-13,
j005,550303e7273a39033bab3665,Dr. Józsa István,"","","",istvan.jozsa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3665/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j005,38,MSZP,MSZP,2006-05-16,2010-05-13,
j005,550303e7273a39033bab3665,Dr. Józsa István,"","","",istvan.jozsa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3665/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j005,38,MSZP,MSZP,2009-09-21,2009-09-22,
j005,550303e7273a39033bab3665,Dr. Józsa István,"","","",istvan.jozsa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3665/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j005,38,MSZP,MSZP,2009-03-16,2009-03-17,
j005,550303e7273a39033bab3665,Dr. Józsa István,"","","",istvan.jozsa@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e7273a39033bab3665/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=j005,38,MSZP,MSZP,2008-11-10,2008-11-11,
k254,550303e9273a39033bab3669,Korózs Lajos,"","","",korozs.lajos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e9273a39033bab3669/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k254,38,MSZP,MSZP,2006-05-16,2010-05-13,
k254,550303e9273a39033bab3669,Korózs Lajos,"","","",korozs.lajos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e9273a39033bab3669/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k254,38,MSZP,MSZP,2007-12-03,2007-12-04,
k254,550303e9273a39033bab3669,Korózs Lajos,"","","",korozs.lajos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e9273a39033bab3669/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k254,38,MSZP,MSZP,2007-11-12,2007-11-13,
k254,550303e9273a39033bab3669,Korózs Lajos,"","","",korozs.lajos@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303e9273a39033bab3669/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=k254,38,MSZP,MSZP,2007-10-01,2007-10-02,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2006-05-16,2010-05-13,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2009-06-22,2009-06-22,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2009-04-20,2009-04-21,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2009-03-09,2009-03-10,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2009-02-16,2009-02-17,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2008-10-27,2008-10-28,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2008-05-26,2008-05-27,
g023,550303ea273a39033bab366f,Gúr Nándor,"","","",nandor.gur@parlament.hu,http://files.parldata.eu/hu/orszaggyules/people/550303ea273a39033bab366f/image.79.jpeg,http://www.parlament.hu/internet/cplsql/ogy_kpv.kepv_adat?p_azon=g023,38,MSZP,MSZP,2008-04-28,2008-04-29,
