id,name__de,name__fr,name__en,name__hu,name__nl,name__es,name__eo,name__pl,name,wikipedia__commons,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__fr,wikipedia__hu,wikipedia__pl,image,gender,birth_date,identifier__freebase,given_name,original_wikiname,last_seen,name__br,identifier__VIAF,identifier__LCAuth,identifier__EuroparlMEP,name__la,name__uk,name__cs,name__ie,name__et,wikipedia__cs,wikipedia__et,wikipedia__huwikiquote,wikipedia__ie,wikipedia__la,wikipedia__nl,wikipedia__uk,name__ru,name__zh,wikipedia__es,wikipedia__ru,wikipedia__zh,name__lb,name__ko,name__he,name__oc,name__yo,name__it,name__gl,name__id,name__ja,name__el,name__vi,name__sh,name__sv,name__pt,name__sk,name__mn,name__sr,name__ro,name__fi,name__nn,name__da,name__ca,name__nb,name__mk,wikipedia__ca,wikipedia__da,wikipedia__el,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__it,wikipedia__ja,wikipedia__ko,wikipedia__lb,wikipedia__mn,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pt,wikipedia__ro,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__sv,wikipedia__vi,wikipedia__yo,identifier__GND,name__tr,wikipedia__tr,identifier__SUDOC,identifier__GTAA,identifier__parlement,identifier__ISNI,name__be,name__lv,name__ar,name__io,name__bg,name__hr,name__tpi,name__pt_br,name__kk,name__sco,name__en_ca,name__en_gb,name__ms,name__bn,name__fa,name__eu,wikipedia__ar,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__cswikiquote,wikipedia__enwikinews,wikipedia__eswikiquote,wikipedia__eu,wikipedia__fa,wikipedia__hr,wikipedia__io,wikipedia__itwikiquote,wikipedia__kk,wikipedia__lv,wikipedia__ms,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sco,wikipedia__simple,wikipedia__tpi,identifier__BNF,family_name,website,identifier__FAST,name__cy,death_date,wikipedia__fiwikiquote,name__az,wikipedia__az,name__mg,wikipedia__mg,name__ka,wikipedia__ka,identifier__MTMT,identifier__IMDB,identifier__PORT,name__af,name__an,name__ast,name__bar,name__co,name__de_at,name__de_ch,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__is,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sl,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__bs,name__sr_ec,wikipedia__bs,wikipedia__skwikiquote,wikipedia__slwikiquote,identifier__Munzinger,wikipedia__scn,identifier__NSZL,identifier__Britannica,wikipedia__enwikiquote,identifier__NNDB,identifier__PACE,wikipedia__hsb,name__hsb,identifier__NKC,identifier__NTA,identifier__NUKAT,occupation,identifier__nyt_topic,wikipedia__srwikinews,facebook,wikipedia__frwikiquote,identifier__quora,name__bm,name__frc,name__jam,name__kab,name__lt,name__pap,name__prg,name__rgn,name__vmf,name__ceb,name__dsb,name__eml,name__fo,name__frr,name__fy,name__mt,name__sq,name__tl,identifier__NLP,instagram,email,identifier__google_knowledge,wikipedia__lmo,name__lmo,name__aa,name__ak,name__aln,name__ang,name__arn,name__ay,name__bcl,name__bi,name__bjn,name__brh,name__cbk_zam,name__cdo,name__ch,name__cho,name__chr,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__ext,name__ff,name__fit,name__fj,name__gag,name__gn,name__got,name__ha,name__hak,name__haw,name__hif_latn,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__iu,name__jbo,name__jv,name__kaa,name__ki,name__kj,name__kk_latn,name__kk_tr,name__kl,name__kr,name__krj,name__ksh,name__ku,name__lad,name__lg,name__ln,name__loz,name__ltg,name__lus,name__lzz,name__map_bms,name__mi,name__mus,name__mwl,name__na,name__nah,name__ng,name__nov,name__nso,name__nv,name__ny,name__om,name__pag,name__pam,name__pdc,name__pdt,name__pfl,name__pih,name__qu,name__qug,name__rif,name__rmy,name__rn,name__roa_tara,name__rup,name__ruq_latn,name__rw,name__sat,name__sdc,name__se,name__sei,name__sg,name__sgs,name__shi_latn,name__sli,name__sm,name__sma,name__sn,name__so,name__srn,name__st,name__stq,name__szl,name__tet,name__tg_latn,name__tk,name__tn,name__to,name__tru,name__ts,name__tt_latn,name__tum,name__ty,name__ug_latn,name__uz,name__ve,name__vep,name__vot,name__war,name__xh,name__za,name__zea,wikipedia__ga,identifier__bigenc_ru,identifier__GNC,identifier__CONOR,wikipedia__cy,wikipedia__be_x_old,wikipedia__li,wikipedia__af,name__mr,wikipedia__mr,wikipedia__hi,electoral_district,wikipedia__ast,identifier__youtube,wikipedia__bewikiquote,wikipedia__sl,identifier__NLI,wikipedia__is,name__be_tarask,name__hi,identifier__ioc_athlete,identifier__orszaggyules,identifier__BNE,wikipedia__mk,wikipedia__mzn,weblog,name__mzn
Q57641,Viktor Orbán,Viktor Orbán,Viktor Orbán,Orbán Viktor,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Orbán Viktor,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Orbán Viktor,Viktor Orbán,https://upload.wikimedia.org/wikipedia/commons/5/5e/Viktor_Orbán_2016-02-17.jpg,male,1963-05-31,/m/03860h,Viktor,Viktor Orbán,,Viktor Orbán,84249300,n95097677,,Victor Orbán,Віктор Орбан,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Orbán Viktor,Viktor Orbán,Victor Orbán,Viktor Orbán,Віктор Орбан,Виктор Орбан,奧班·維克多,Viktor Orbán,"Орбан, Виктор",奧班·維克多,Viktor Orbán,오르반 빅토르,ויקטור אורבן,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,オルバーン・ヴィクトル,Βίκτορ Όρμπαν,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,,Виктор Орбан,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Виктор Орбан,Viktor Orbán,Viktor Orbán,Βίκτορ Όρμπαν,Viktor Orbán,,ויקטור אורבן,Viktor Orbán,Viktor Orbán,オルバーン・ヴィクトル,오르반 빅토르,Viktor Orbán,,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Виктор Орбан,Viktor Orbán,Viktor Orbán,Viktor Orbán,12402064X,Viktor Orbán,Viktor Orbán,067638481,138797,vifomerdl0qv,0000 0001 2141 7284,Віктар Орбан,Viktors Orbāns,فيكتور أوربان,Viktor Orbán,Виктор Орбан,Viktor Orbán,Viktor Orbán,Viktor Orbán,Виктор Орбан,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,ভিক্টর অরবান,ویکتور اربان,Viktor Orbán,فيكتور أوربان,Віктар Орбан,Виктор Орбан,ভিক্টর অরবান,Viktor Orbán,Viktor Orbán,Category:Viktor Orbán,Viktor Orbán,Viktor Orbán,ویکتور اربان,Viktor Orbán,Viktor Orbán,Viktor Orbán,Виктор Орбан,Viktors Orbāns,Viktor Orbán,Viktor Orbán,Категория:Виктор Орбан,Viktor Orbán,Viktor Orbán,Viktor Orbán,15038837z,Orbán,http://www.orbanviktor.hu/,363136,Viktor Orbán,,,Viktor Orban,Viktor Orban,,,,,,,304642,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,,,,,Viktor Orbán,,Viktor Orbán,,Viktor Orbán,,Viktor Orbán,,Viktor Orbán,,Viktor Orbán,,,,,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,,,,Viktor Orbán,,Viktor Orbán,,,,維克托·米哈伊·歐爾班,,维克托·米哈伊·欧尔班,,,Viktor Orbán,,,,,,,000000007623,biography/Viktor-Orban,Viktor Orbán,778/000277944,,Viktor Orbán,Viktor Orbán,js20060428029,417396058,n2010131877,politician,person/viktor-orban,,orbanviktor,,,,,Viktor Orbán,,Viktor Orbán,,,,,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,Viktor Orbán,A25597528,,,,Viktor Orban,Viktor Orban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viktor Orbán,3990829,0251961,127666019,,Віктар Орбан,Viktor Orbán,Viktor Orbán,व्हिक्तोर ओर्बान,व्हिक्तोर ओर्बान,विक्टर ओरबान,,Viktor Orbán,,Віктар Орбан,Viktor Orbán,004573762,Viktor Orbán,Віктар Орбан,विक्टर ओरबान,,o320,,Виктор Орбан,ویکتور اربان,,ویکتور اربان
Q579127,Attila Mesterházy,Attila Mesterházy,Attila Mesterházy,Mesterházy Attila,Attila Mesterházy,Attila Mesterhazy,,Attila Mesterházy,Mesterházy Attila,Category:Attila Mesterházy,Attila Mesterházy,Attila Mesterházy,,Attila Mesterházy,Mesterházy Attila,Attila Mesterházy,https://upload.wikimedia.org/wikipedia/commons/5/5e/Mesterhazy_Attila_2013-12-18.JPG,male,1974-01-30,/m/09gk762,Attila,Attila Mesterházy,,,,,,,Аттіла Мештерхазі,Attila Mesterházy,,,Attila Mesterházy,,,,,Attila Mesterházy,Аттіла Мештерхазі,"Мештерхази, Аттила",麦什戴尔哈兹·阿提拉,Attila Mesterhazy,"Мештерхази, Аттила",麦什戴尔哈兹·阿提拉,,메슈테르하지 어틸러,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,메슈테르하지 어틸러,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Attila Mesterházy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m026,,,,,
Q589138,Alpár Gyopáros,Alpár Gyopáros,Alpár Gyopáros,Gyopáros Alpár,Alpár Gyopáros,,,,Gyopáros Alpár,,,Alpár Gyopáros,,,Gyopáros Alpár,,,male,1978-05-15,,Alpár,Alpár Gyopáros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpár Gyopáros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g048,,,,,
Q5997346,Ildikó Bene,Ildikó Bene,Ildikó Bene,Bene Ildikó,Ildikó Bene,,,,Bene Ildikó,,,Ildikó Bene,,Ildikó Bene,Bene Ildikó,,,female,1962-08-21,,Ildikó,Ildikó Bene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ildikó Bene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j012,,,,,
Q604812,Sándor Czomba,Sándor Czomba,Sándor Czomba,Czomba Sándor,Sándor Czomba,,,,Czomba Sándor,,,Sándor Czomba,,,Czomba Sándor,,,male,1963-08-14,,Sándor,Sándor Czomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sándor Czomba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c025,,,,,
Q607401,István Jakab,István Jakab,István Jakab,Jakab István,István Jakab,István Jakab,,,Jakab István,Category:István Jakab (politician),,István Jakab,,,"Jakab István (politikus, 1949)",,https://upload.wikimedia.org/wikipedia/commons/5/58/Jakab_István_cropped.jpg,male,1949-09-17,,István,István Jakab,,,,,,,,,,,,,,,,,,,雅各·斯蒂芬,,,,,,,,,István Jakab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,István Jakab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j010,,,,,
Q6089175,István Boldog,István Boldog,István Boldog,Boldog István,István Boldog,,,,Boldog István,,,István Boldog,,István Boldog,Boldog István,,,male,1966-11-10,,István,István Boldog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,István Boldog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b091,,,,,
Q6089241,István Horváth,István Horváth,István Horváth,Horváth István,,,,,Horváth István,,,"István Horváth (politician, 1970)",,,"Horváth István (politikus, 1970)",,,male,1970-02-28,,István,"István Horváth (politician, 1970)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,István Horváth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h042,,,,,
Q613904,János Halász,János Halász,János Halász,Halász János,János Halász,,,,Halász János,Category:János Halász,,János Halász (politician),,,Halász János (politikus),,https://upload.wikimedia.org/wikipedia/commons/3/34/HalaszJanosFotoThalerTamas.JPG,male,1963-05-11,,János,János Halász (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Halász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,János Halász,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h004,,,,,
Q616234,Erik Bánki,Erik Bánki,Erik Bánki,Bánki Erik,Erik Bánki,,,Erik Bánki,Bánki Erik,Category:Erik Bánki,Erik Bánki,Erik Bánki,,Erik Bánki,Bánki Erik,Erik Bánki,"https://upload.wikimedia.org/wikipedia/commons/e/e1/Bánki,_Erik-1282.jpg",male,1970-05-26,,Erik,Erik Bánki,,Erik Bánki,6109063,n2005073669,113883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152879162,,,,,,0000 0000 7875 9691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Bánki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270882774,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b009,,,,,
Q6319767,János Kerényi,János Kerényi,János Kerényi,Kerényi János,János Kerényi,,,,Kerényi János,,,János Kerényi,,,Kerényi János,,,male,1945-12-09,,János,János Kerényi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,János Kerényi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,János Kerényi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k012,,,,,
Q6321143,,József Kovács,József Kovács,Kovács József,József Kovács,,,,Kovács József,,,József Kovács (politician),,,Kovács József (politikus),,,male,1951,,József,József Kovács (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,József Kovács,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k093,,,,,
Q6375052,Katalin Csöbör,Katalin Csöbör,Katalin Csöbör,Csöbör Katalin,Katalin Csöbör,,,,Csöbör Katalin,,,Katalin Csöbör,,,Csöbör Katalin,,https://upload.wikimedia.org/wikipedia/commons/3/3a/Csöbör_Katalin_(cropped).jpg,female,1965,,Katalin,Katalin Csöbör,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katalin Csöbör,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c030,,,,,
Q639328,Dóra Dúró,Dóra Dúró,Dóra Dúró,Dúró Dóra,Dóra Dúró,Dóra Dúró,,,Dúró Dóra,Category:Dóra Dúró,,Dóra Dúró,,Dóra Dúró,Dúró Dóra,,https://upload.wikimedia.org/wikipedia/commons/5/58/Dóra_Dúró.jpg,female,1987-03-05,,Dora,Dóra Dúró,,,,,,,,Dóra Dúró,,,Dóra Dúró,,,,,,,"Дуро, Дора",,,"Дуро, Дора",,,,,,,Dóra Dúró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dóra Dúró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dóra Dúró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d028,,,,,
Q6710633,,László B. Nagy,László B. Nagy,B. Nagy László,László B. Nagy,,,,B. Nagy László,,,László B. Nagy,,László B. Nagy,B. Nagy László (politikus),,,male,1958-02-09,,László,László B. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,László B. Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b078,,,,,
Q6710677,László Hajdu,László Hajdu,László Hajdu,Hajdu László,László Hajdu,László Hajdu,,,Hajdu László,,,László Hajdu,,,Hajdu László (politikus),,,male,1947-08-23,,László,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hajdu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,László Hajdu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h211,,,,,
Q6710706,László Kucsák,László Kucsák,László Kucsák,Kucsák László,László Kucsák,,,,Kucsák László,,,László Kucsák,,,Kucsák László,,,male,1964,,László,László Kucsák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,László Kucsák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k113,,,,,
Q6845361,Mihály Balla,Mihály Balla,Mihály Balla,Balla Mihály,Mihály Balla,,,Mihály Balla,Balla Mihály,,,Mihály Balla,,Mihály Balla,Balla Mihály (politikus),Mihály Balla,https://upload.wikimedia.org/wikipedia/commons/8/86/Balla_Mihály_(politikus).jpg,male,1965-05-21,,Mihály,Mihály Balla,,,,,23814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://ballamihaly.fidesz.hu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mihály Balla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b008,,,,,
