id,name__bg,name__pl,name__uk,name__en,name__fr,name,wikipedia__bg,wikipedia__bgwikiquote,wikipedia__pl,wikipedia__uk,gender,birth_date,given_name,name__mk,name__nl,wikipedia__en,wikipedia__mk,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__SUDOC,name__lb,name__zh,name__he,name__ko,name__es,name__oc,name__ie,name__yo,name__hu,name__it,name__gl,name__et,name__de,name__ja,name__el,name__sv,name__pt,name__eo,name__ru,name__sr,name__tr,name__ro,name__fi,name__la,name__cs,name__io,name__az,name__hr,name__nb,name__ml,name__pt_br,name__ar,name__sh,name__ca,name__de_ch,name__en_ca,name__en_gb,name__pam,name__cy,name__fa,name__ku,name__da,name__nn,name__vi,name__be,name__id,name__bs,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cy,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__eowikiquote,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__fr,wikipedia__gl,wikipedia__he,wikipedia__hr,wikipedia__hu,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__it,wikipedia__itwikiquote,wikipedia__ja,wikipedia__ko,wikipedia__ku,wikipedia__la,wikipedia__lb,wikipedia__ml,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__sh,wikipedia__simple,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__trwikiquote,wikipedia__vi,wikipedia__yo,wikipedia__zh,image,identifier__LCAuth,identifier__freebase,identifier__NKC,identifier__Munzinger,identifier__parlement,twitter,name__sk,name__sr_el,name__sr_ec,name__sl,wikipedia__dewikiquote,wikipedia__sk,wikipedia__sl,identifier__EuroparlMEP,facebook,identifier__BNF,death_date,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__se,name__be_tarask,name__lt,name__sq,wikipedia__be_x_old,wikipedia__da,wikipedia__lt,wikipedia__nn,wikipedia__se,wikipedia__sq,name__kk,wikipedia__kk,identifier__IMDB,name__mn,wikipedia__mn,identifier__NTA,family_name,wikipedia__ukwikiquote,name__is,wikipedia__is,name__mg,wikipedia__mg,name__sco,wikipedia__sco,name__lv,name__cu,name__ka,name__hy,wikipedia__bs,wikipedia__cu,wikipedia__hy,wikipedia__ka,wikipedia__lv,identifier__NNDB,name__gd,name__br,name__ast,name__mr,name__qu,name__uz,wikipedia__ast,wikipedia__br,wikipedia__gd,wikipedia__mr,wikipedia__qu,wikipedia__uz,name__ms,name__bn,name__ckb,name__te,wikipedia__bn,wikipedia__ckb,wikipedia__ms,identifier__IIAF,website,original_wikiname,identifier__FAST,identifier__OLID,last_seen,identifier__PACE,wikipedia__hsb,name__hsb,identifier__Britannica,wikipedia__fawikiquote,name__bar,occupation,identifier__nlg,identifier__NLI,identifier__NUKAT,identifier__NLP,name__tt,wikipedia__frwikinews,wikipedia__arwikinews,identifier__google_plus,identifier__quora,identifier__ioc_athlete,wikipedia__eu,name__eu,identifier__google_knowledge,name__an,name__ang,name__th,name__nds,name__os,wikipedia__ang,wikipedia__an,wikipedia__nds,wikipedia__os,wikipedia__plwikiquote,wikipedia__th,identifier__bigenc_ru,identifier__whoswho_france,name__ur,identifier__SELIBR,identifier__GNC,identifier__CiNii,identifier__BIBSYS,identifier__NLA,identifier__NSK,identifier__ne_se,wikipedia__bgwikisource,pseudonym,identifier__persee,name__fy,wikipedia__fy,identifier__CERL,identifier__kinopoisk,identifier__allmovie,identifier__PORT,wikipedia__enwikisource,identifier__BAV,identifier__SFDb,identifier__CSFD,identifier__DNF,identifier__snac,identifier__MusicBrainz,name__ba,wikipedia__ba,identifier__filmportal_de,name__rup,wikipedia__roa_rup,identifier__NDL,name__war,name__ky,name__azb,wikipedia__azb,wikipedia__eowikisource,wikipedia__frwikisource,wikipedia__hywikiquote,wikipedia__ky,wikipedia__plwikisource,wikipedia__ukwikisource,wikipedia__war,identifier__Gutenberg,identifier__N6I,identifier__NLAtrove,identifier__HDS,identifier__SBN_it,identifier__PTBNP,name__tg,wikipedia__tg,identifier__MGP,identifier__zbMATH,identifier__AlloCine,identifier__elonet,identifier__LNB,wikipedia__species,name__kl,identifier__wikitree,identifier__CONOR,wikipedia__pa,wikipedia__af,name__pa,name__af,identifier__discogs,identifier__GTAA,identifier__google_scholar,wikipedia__hi,noble_title,identifier__BNE,name__cv,wikipedia__cv
Q451240,Петър Слабаков,,Слабаков Петр,Peter Slabakov,Peter Slabakov,Петър Слабаков,Петър Слабаков,Петър Слабаков,,Слабаков Петр,male,1923-04-24,Peter,,Peter Slabakov,Peter Slabakov,,0000 0000 4289 4728,16753501,1062278321,,,彼得·拉巴科夫,,피터 슬라바 코프,Peter Slabakov,,,,Peter Slabakov,Peter Slabakov,,,Petar Slabakow,ピーター・スラバコブ,,,Peter Slabakov,,Пётр Слабаков,,,Peter Slabakov,,,,,,,Petăr Slabakov,,,,,,,,,,Peter Slabakov,,,,Petăr Slabakov,,,,,,,,,,,,Petar Slabakow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Слабаков, Пётр",,,,,,,,,,,,nb2007015300,/m/05mr4b8,,,,,,,,,,,,,,16234838t,2009-05-17,,彼得·斯拉巴高夫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,actor,,,,,,,,,,,,,,,,ปีเตอร์สลาบาคอฟ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Slabakov,,,,,,,,,,,,,,
Q453090,Емел Етем Тошкова,Emel Etem Toszkowa,,Emel Etem Toshkova,Emel Etem Tochkova,Емел Етем Тошкова,Емел Етем Тошкова,Емел Етем,Emeł Etem Toszkowa,,female,1958-03-04,Emel,,Emel Etem Toshkova,Emel Etem Toshkova,,,,,,,,,,Emel Etem Toshkova,,,,Emel Etem Toshkova,,,,Emel Etem Toschkowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emel Etem Toschkowa,,,,,,,,,Emel Etem Tochkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/fd/Emel-Etem-ImagesfromBulgaria-cropped.jpg,,/m/0krv64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Емел Етем Тошкова,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q45314883,Спас Господов,,,,,Спас Господов,Спас Господов,,,,male,1917-04-23,Spas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q454661,Васил Радославов,Wasił Radosławow,Васил Радославов,Vasil Radoslavov,Vasil Radoslavov,Васил Радославов,Васил Радославов,,Wasił Radosławow,Васил Радославов,male,1854-07-27,Vasil,,Vasil Radoslavov,Vasil Radoslavov,,0000 0000 8232 2863,52494475,119228181,,,瓦西里·拉多斯拉沃夫,וסיל רדוסלאבוב,,Vasil Radoslavov,,,,Vasil Radoslavov,Vasil Radoslavov,,Vasil Radoslavov,Wassil Radoslawow,ヴァシル・ラドスラホフ,,Vasil Radoslavov,,,"Радославов, Васил Христов",Васил Радославов,,,Vasil Radoslavov,Basilius Radoslavov,,,,,Vasil Radoslavov,,,فاسيل رادوسلافوف,,,,,,,,واسیل رادوسلاووف,,,Vasil Radoslavov,,,,,فاسيل رادوسلافوف,,,,Vasil Radoslavov,,,Wassil Radoslawow,,,,,Vasil Radoslavov,Vasil Radoslavov,واسیل رادوسلاووف,Vasil Radoslavov,Vasil Radoslavov,,וסיל רדוסלאבוב,,,,,,Vasil Radoslavov,,,,,Basilius Radoslavov,,,Vasil Radoslavov,,,,,,"Радославов, Васил",,,,Васил Радославов,Vasil Radoslavov,,,,,瓦西里·拉多斯拉沃夫,https://upload.wikimedia.org/wikipedia/commons/a/a4/BASA-313K-1-2536-7-Vasil_Radoslavov.jpg,n85197707,/m/0b5s4x,jn20000701463,,,,,,,,,,,,,149791512,1929-10-21,瓦西里·拉多斯拉沃夫,瓦西里·拉多斯拉沃夫,瓦西里·拉多斯拉沃夫,瓦西里·拉多斯拉沃夫,瓦西里·拉多斯拉沃夫,瓦西里·拉多斯拉沃夫,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158092,OL617142A,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,3490249,,,,,DA12595459,,,,,,,,Vasil Radoslavov,Vasil Radoslavov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q455499,Иван Башев,Iwan Baszew,,Ivan Hristov Bashev,Ivan Hristov Bashev,Иван Башев,Иван Башев,,Iwan Baszew,,male,1916-02-11,Ivan,,Ivan Hristov Bashev,Ivan Hristov Bashev,,0000 0001 0586 9985,158691820,12715681X,,,,,,Ivan Hristov Bashev,,,,,,,,Iwan Baschew,イヴァン・ヴァシエフ,,,,,Иван Христов Башев,,,,,,,,,,Ivan Basjev,,,,,,,,,,,,,,Ivan Basjev,,,,,,,,,,,,Iwan Baschew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Башев, Иван",,,,,,,,,,,,no2010113840,/m/0g8yg7,,,,,,,,,,,,,,16555512g,1971-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diplomat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q456840,Георги Иванов,Georgi Iwanow,,Georgi Ivanov,Georgi Ivanov,Георги Иванов,Георги Иванов (космонавт),,Georgi Iwanow (kosmonauta),,male,1940-07-02,Georgi,Георги Иванов,Georgi Ivanov,Georgi Ivanov (cosmonaut),Георги Иванов,,,,,,,,,Georgi Ivanov,,,,Georgi Ivanov,Georgi Ivanov,,,Georgi Iwanow,ギオルギー・イワノフ,,Georgi Ivanov,Georgi Ivanov,,"Иванов, Георгий Иванов",,,,Georgi Ivanov,,Georgi Ivanov,,,,Georgi Ivanov,,,جورجي ايفانوف,,,,,,,,گئورگی ایوانف,,Georgi Ivanov,Georgi Ivanov,,,,,جورجي ايفانوف,,,,Category:Georgi Ivanov,Georgi Ivanov,,Georgi Iwanow (Kosmonaut),,,,,Georgi Ivanov,,گئورگی ایوانف,Georgi Ivanov,Georgi Ivanov (spationaute),,,,Georgi Ivanov (űrhajós),,,,Georgi Ivanov (cosmonauta),,ギオルギー・イワノフ,,,,,,Georgi Ivanov (ruimtevaarder),Georgi Ivanov,,,Georgi Ivanov,,"Иванов, Георгий Иванов (космонавт)",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Georgi_Ivanov_detail.png,,/m/03c6h1,,,,,Georgi Ivanov Ivanov,,,,,Georgi Ivanov Ivanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivanov,,,,Georgi Ivanov,Georgi Ivanov,,,Georgi Ivanovs,,,,,,,,Georgi Ivanovs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biography/Georgy-Ivanov,,,astronaut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q459632,Александър Малинов,Aleksandyr Malinow,Александр Малинов,Aleksandar Malinov,Alexander Malinov,Александър Малинов,Александър Малинов,,Aleksandyr Malinow,Александр Малинов,male,1867-05-03,Alexander,,Aleksandar Malinov,Aleksandar Malinov,,0000 0000 4390 1504,45111552,119428636,142418374,,,אלכסנדר מלינוב,,Aleksandar Malinov,,,,Aleksandar Malinov,Aleksandăr Malinov,,Aleksandăr Malinov,Aleksandar Malinow,アレクサンドル・マリノフ,,Aleksandăr Malinov,,,"Малинов, Александр Павлов",,,Aleksandăr Malinov,Aleksandăr Malinov,Alexander Malinov,,,,,Aleksandăr Malinov,,,,,,,,,,,الکساندر مالینوف,,,Aleksandăr Malinov,,,,,,,,,Category:Aleksandar Malinov,,,Aleksandar Malinow,,,,,Aleksandar Malinov,Aleksandăr Malinov,الکساندر مالینوف,Aleksandăr Malinov,Alexandre Malinov,,אלכסנדר מלינוב,,,,,,Aleksandăr Malinov,,アレクサンドル・マリノフ,,,Alexander Malinov,,,Aleksandar Malinov,,,,,,"Малинов, Александр",,,,,Aleksandăr Malinov,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/8c/Alexander_Malinov.png,no93024535,/m/0b3ypw,jn20000701131,,,,,,,,,,,,,16742097q,1938-03-20,,亞歷山大·馬利諾夫,,亚历山大·马利诺夫,,,,,,,,,,,,,,,,,,,Pavlov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326904,OL633664A,,,,,biography/Alexander-Malinov,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,2169526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q459651,Кимон Георгиев,Kimon Georgiew,Кімон Георгієв,Kimon Georgiev,Kimon Georgiev,Кимон Георгиев,Кимон Георгиев,Кимон Георгиев,Kimon Georgiew,Кімон Георгієв,male,1882-08-11,Kimon,,Kimon Georgiev,Kimon Georgiev,,0000 0001 1872 235X,1150021,131614274,124123163,,,קימון גאורגייב,,Kimon Georgiev,,,,Kimon Georgiev,Kimon Georgiev,,Kimon Georgiev,Kimon Georgiew,キモン・ゲオルギエフ,,,,,Кимон Стоянов Георгиев,,Kimon Georgiev,Kimon Gheorghiev,Kimon Georgiev,Cimon Georgiev,Kimon Georgiev,Kimon Georgiev,,,Kimon Georgiev,,,,,,,,,,,کیمون گئورگیف,,,Kimon Georgiev,,,,,,,,,Category:Kimon Georgiev,Kimon Georgiev,,Kimon Georgiew,,,,,Kimon Georgiev,Kimon Georgiev,کیمون گئورگیف,Kimon Georgiev,Kimon Georgiev,,קימון גאורגייב,,,,,Kimon Georgiev,Kimon Georgiev,,キモン・ゲオルギエフ,,,Cimon Georgiev,,,Kimon Georgiev,,,,,,"Георгиев, Кимон",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/66/K.georgiev.jpg,n83058124,/m/02hyrz,,00000000195,,,,,,,,,,,,16501756n,1969-09-28,,基蒙·格奧爾吉耶夫,,基蒙·格奥尔吉耶夫,,,,,Kimonas Georgijevas,,,,Kimonas Georgijevas,,,,,,,,,,Georgiev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457349,OL1333486A,,,,,biography/Kimon-Georgiev,,,politician,152589,,,,,,,,,,,,,,,,,,,,,,,,2352637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q462811,Петко Каравелов,Petko Karawełow,Петко Каравелов,Petko Karavelov,Petko Karavelov,Петко Каравелов,Петко Каравелов,,Petko Karawełow,Петко Каравелов,male,1843-04-05,Petko,Петко Каравелов,Petko Karavelov,Petko Karavelov,Петко Каравелов,0000 0001 1752 0473,25405389,119102587,144257114,,佩特科·卡拉维洛夫,פטקו קרבלוב,,Petko Karavelov,,,,Petko Karavelov,Petko Karavelov,,Petko Karavelov,Petko Karawelow,ペトコ・カラヴェコフ,,Petko Karavelov,,,"Каравелов, Петко Стойчев",,Petko Karavelov,,Petko Karavelov,Petrus Karavelov,Petko Karavelov,,,,Petko Karavelov,,,,,,,,,,,پتکو کاراولوف,,,Petko Karavelov,,,,,,,,,Category:Petko Karavelov,Petko Karavelov,,Petko Karawelow,,,,,,Petko Karavelov,پتکو کاراولوف,Petko Karavelov,Petko Karavelov,,פטקו קרבלוב,,,,,,Petko Karavelov,,,,,Petrus Karavelov,,,,,,,,,"Каравелов, Петко",,,,,Petko Karavelov,,,,,佩特科·卡拉维洛夫,https://upload.wikimedia.org/wikipedia/commons/5/5b/Каравелов_Петко.jpg,n85193606,/m/0b5rfz,,,,,,,,,,,,,,13576963q,1903-01-24,,,,,,,,,,,,,,,,,,,,,,214089150,,,,,,,,,,,,Պետկո Կարավելով,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195149,OL7033484A,,,,,biography/Petko-Karavelov,,,politician,,,,,,,,,,,,,,,,,,,,,,,Petko Karawełow,,2044154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q46423743,Младен Шишков,,,,,Младен Шишков,Младен Шишков,,,,male,1976-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Младен Шишков,,,,,,,,,,civil engineer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q46546187,Георги Плачков,,,,,Георги Плачков,Георги Плачков,,,,male,1961-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Георги Плачков,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q466214,Маргарита Попова,Margarita Popowa,Маргарита Попова,Margarita Popova,Margarita Popova,Маргарита Попова,Маргарита Попова,,Margarita Popowa,Маргарита Попова,female,1956-05-15,Margarita,Маргарита Попова,Margarita Popowa,Margarita Popova,Маргарита Попова,,311819803,,,,,מרגריטה פופובה,,Margarita Popova,,,,Margarita Popova,,,,Margarita Popowa,,,,,,"Попова, Маргарита Стефанова",,,,,,,,,,Margarita Popova,,,مارغريتا بوبوفا,,,,,,,,,,,Margarita Popova,,,,,مارغريتا بوبوفا,,,,Category:Margarita Popova,,,Margarita Popowa,,,,,,,,,Margarita Popova,,,,,,,,,,,,,,,,,,,,,,"Попова, Маргарита",,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/86/Margarita_Popova.jpg,,/m/0cc7340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380140071,Popova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Маргарита Попова,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q46992353,Боню Лунгов,,,,,Боню Лунгов,Боню Лунгов,,,,male,1869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jurist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4714845,Александър Паунов,,,Aleksandar Paunov,Aleksandar Paunov,Александър Паунов,Александър Паунов,,,,male,1949-06-19,Aleksandar,,Aleksandar Paunov,Aleksandar Paunov,,,,,,,,,,Aleksandar Paunov,,,,Aleksandar Paunov,,,,,,,Aleksandar Paunov,,,,,Alexander Paunov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aleksander Paunov,,,,,,,/m/098bzk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Александър Паунов,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4714887,Александър Сталийски,,,Aleksandar Tsankov Staliyski,,Александър Сталийски,Александър Сталийски (министър на правосъдието),,,,male,1893-08-28,Aleksandar,,Aleksandar Tsankov Staliyski,Aleksandar Tsankov Staliyski,,,,,,,,,,Aleksandar Tsankov Staliyski,,,,,,,,,,,,,,"Сталийский, Александр Цанков",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Сталийский, Александр (министр юстиции)",,,,,,,,,,,,,,,,,,,,,,,,,,,,1945-02-02,,,,,,,,,,,,,,,,,,,,,,,Staliyski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q473526,Филип Димитров,Filip Dimitrow,Філіп Димитров,Philip Dimitrov,Filip Dimitrov,Филип Димитров,Филип Димитров,Филип Димитров,Filip Dimitrow,Філіп Димитров,male,1955-03-31,Filip,,Philip Dimitrov,Philip Dimitrov,,0000 0001 1494 3964,84268595,130061530,071007407,,菲利普·季米特洛夫,פיליפ דימיטרוב,,Philip Dimitrov,,,,Philip Dimitrov,Filip Dimitrov,,Filip Dimitrov,Filip Dimitrow,フィリプ・ディミトロフ,,,,Filip Dimitrov,"Димитров, Филип Димитров",,Filip Dimitrov,Filip Dimitrov,,Philippus Dimitrov,Filip Dimitrov,,,,Filip Dimitrov,,,,,,,,,,,فیلیپ دیمیتروف,,,Filip Dimitrov,,,,,,,,,Category:Philip Dimitrov,Filip Dimitrov,,Filip Dimitrow,,,Filip Dimitrov,,,Filip Dimitrov,فیلیپ دیمیتروف,,Filip Dimitrov,,פיליפ דימיטרוב,,,,,,Filip Dimitrov,,,,,Philippus Dimitrov,,,,,,,,Filip Dimitrov,"Димитров, Филип",,,,,,Filip Dimitrov,,,,菲利普·季米特洛夫,https://upload.wikimedia.org/wikipedia/commons/9/9c/Dimitrov.JPG,no92028343,/m/05p54b,js2007409816,00000020114,,,,,,,,,,37526,,16151878k,,,,,,,,,,,,,,,,,,,,,,,,Dimitrov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Филип Димитров,312772,,,,,,,,,politician,,,,A32357539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4751859,Анастасия Димитрова-Мозер,Anastazja Dimitrowa-Moser,,Anastasia Dimitrova-Moser,Anastasia Dimitrova-Moser,Анастасия Димитрова-Мозер,Анастасия Димитрова-Мозер,Анастасия Димитрова-Мозер,Anastasija Dimitrowa-Moser,,female,1937-06-30,Anastasia,,Anastasia Dimitrova-Moser,Anastasia Dimitrova-Moser,,,,,,,,,,Anastasia Dimitrova-Moser,,,,,,,,,,,,,,,,,,,,,,,,Anastasija Dimitrova-Mozer,,,,,,,,,,,,,,Anastasija Dimitrova-Mozer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/56/Anastasia-Mozer-ImagesfromBulgaria-cropped.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Анастасия Димитрова-Мозер,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47545107,Стоян  Брънчов,,,,,Стоян  Брънчов,Стоян Брънчов,,,,male,1825,Stojan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merchant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47545374,Кръстьо Диловски,,,,,Кръстьо Диловски,Кръстьо Диловски,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,merchant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4945477,Борислав Цеков,,,Borislav Tsekov,Borislav Tsekov,Борислав Цеков,Борислав Цеков,Борислав Цеков,,,male,1972-01-19,Borislav,,Borislav Tsekov,Borislav Tsekov,,,,,,,,,,Borislav Tsekov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/0/0d/Tsekov_b.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Борислав Цеков,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
