id,name,fullname,party,party_id,district,phone,legislaturas,image,email,term,source
5830518,ZÉ GERALDO,JOSÉ GERALDO TORRES DA SILVA,PT,PT,PA,(61) 3215-5266 -  3215-2266,03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/73931.jpg,dep.zegeraldo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830518
5830504,ZÉ SILVA,JOSÉ SILVA SOARES,SD,SD,MG,(61) 3215-5608 -  3215-2608,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160632.jpg,dep.zesilva@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830504
5830626,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,PTB,PTB,PE,(61) 3215-5318 -  3215-2318,15/19,http://www.camara.gov.br/internet/deputado/bandep/178923.jpg,dep.zecacavalcanti@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830626
5830576,ZECA DIRCEU,JOSÉ CARLOS BECKER DE OLIVEIRA E SILVA,PT,PT,PR,(61) 3215-5613 -  3215-2613,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160592.jpg,dep.zecadirceu@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830576
5830424,ZECA DO PT,JOSE ORCIRIO MIRANDA DOS SANTOS,PT,PT,MS,(61) 3215-5860 -  3215-2860,15/19,http://www.camara.gov.br/internet/deputado/bandep/178902.jpg,dep.zecadopt@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830424
5830392,ZENAIDE MAIA,ZENAIDE MAIA CALADO PEREIRA DOS SANTOS,PR,PR,RN,(61) 3215-5439 -  3215-2439,15/19,http://www.camara.gov.br/internet/deputado/bandep/178949.jpg,dep.zenaidemaia@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830392
5830747,ALEXANDRE SERFIOTIS,ALEXANDRE AUGUSTUS SERFIOTIS,PSD,PSD,RJ,(61) 3215-5554 -  3215-2554,15/19,http://www.camara.gov.br/internet/deputado/bandep/178833.jpg,dep.alexandreserfiotis@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830747
5830783,MÁRCIO BIOLCHI,MARCIO DELLA VALLE BIOLCHI,PMDB,PMDB,RS,(61) 3215-5843 -  3215-2843,"",http://www.camara.gov.br/internet/deputado/bandep/179001.jpg,dep.marciobiolchi@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830783
5830860,ATILA A. NUNES,ATILA ALEXANDRE NUNES PEREIRA,PSL,PSL,RJ,(61) 3215-5210 -  3215-2210,"",http://www.camara.gov.br/internet/deputado/bandep/193165.jpg,dep.atilaa.nunes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830860
5830564,DELEY,WANDERLEY ALVES DE OLIVEIRA,PTB,PTB,RJ,(61)  -,"",http://www.camara.gov.br/internet/deputado/bandep/74172.jpg,dep.deley@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830564
5830409,WEVERTON ROCHA,WEVERTON ROCHA MARQUES DE SOUSA,PDT,PDT,MA,(61) 3215-5405 -  3215-2405,"",http://www.camara.gov.br/internet/deputado/bandep/167493.jpg,dep.wevertonrocha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830409
5830861,JOSÉ AUGUSTO CURVO,JOSÉ AUGUSTO DA SILVA CURVO,PDT,PDT,MT,(61) 3215-5658 -  3215-2658,"",http://www.camara.gov.br/internet/deputado/bandep/73831.jpg,dep.joseaugustocurvo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830861
5830312,JOSIAS GOMES,JOSIAS GOMES DA SILVA,PT,PT,BA,(61) 3215-5642 -  3215-2642,03/07 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74141.jpg,dep.josiasgomes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830312
5830712,NELSON PELLEGRINO,NELSON VICENTE PORTELA PELLEGRINO,PT,PT,BA,(61) 3215-5826 -  3215-2826,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74571.jpg,dep.nelsonpellegrino@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830712
5830654,ODAIR CUNHA,ODAIR JOSÉ DA CUNHA,PT,PT,MG,(61) 3215-5556 -  3215-2556,"",http://www.camara.gov.br/internet/deputado/bandep/74159.jpg,dep.odaircunha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830654
5830659,MARCELO CASTRO,MARCELO COSTA E CASTRO,PMDB,PMDB,PI,(61) 3215-5811 -  3215-2811,99/03 03/07 07/11 11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/74460.jpg,dep.marcelocastro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830659
5830620,EZEQUIEL TEIXEIRA,EZEQUIEL CORTAZ TEIXEIRA,PMB,PMB,RJ,(61) 3215-5210 -  3215-2210,"",http://www.camara.gov.br/internet/deputado/bandep/178941.jpg,dep.ezequielteixeira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830620
5830862,REINHOLD STEPHANES,REINHOLD STEPHANES,PSD,PSD,PR,(61) 3215-5513 -  3215-2513,"",http://www.camara.gov.br/internet/deputado/bandep/73786.jpg,dep.reinholdstephanes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830862
5830863,NELSON PADOVANI,NELSON PADOVANI,PSC,PSC,PR,(61) 3215-5513 -  3215-2513,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160566.jpg,dep.nelsonpadovani@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830863
5830833,NILMÁRIO MIRANDA,NILMÁRIO DE MIRANDA,PT,PT,MG,(61) 3215-5844 -  3215-2844,"",http://www.camara.gov.br/internet/deputado/bandep/74751.jpg,dep.nilmariomiranda@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830833
5830864,PAULO MARTINS,PAULO EDUARDO LIMA MARTINS,PSC,PSC,PR,(61) 3215-5962 -  3215-2962,15/19,http://www.camara.gov.br/internet/deputado/bandep/193726.jpg,dep.paulomartins@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830864
5830538,PEDRO CUNHA LIMA,PEDRO OLIVEIRA CUNHA LIMA,PSDB,PSDB,PB,(61) 3215-5611 -  3215-2611,"",http://www.camara.gov.br/internet/deputado/bandep/178912.jpg,dep.pedrocunhalima@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830538
5830739,GEORGE HILTON,GEORGE HILTON DOS SANTOS CECÍLIO,PROS,PROS,MG,(61) 3215-5804 -  3215-2804,"",http://www.camara.gov.br/internet/deputado/bandep/141441.jpg,dep.georgehilton@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830739
5830492,CESAR SOUZA,César Antonio de Souza,PSD,PSD,SC,(61) 3215-5609 -  3215-2609,"",http://www.camara.gov.br/internet/deputado/bandep/73720.jpg,dep.cesarsouza@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830492
5830506,DUARTE NOGUEIRA,ANTONIO DUARTE NOGUEIRA JÚNIOR,PSDB,PSDB,SP,(61) 3215-5242 -  3215-2242,"",http://www.camara.gov.br/internet/deputado/bandep/141385.jpg,dep.duartenogueira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830506
5830661,JOÃO PAULO KLEINÜBING,JOAO PAULO KARAM KLEINUBING,PSD,PSD,SC,(61) 3215-5703 -  3215-2703,"",http://www.camara.gov.br/internet/deputado/bandep/178967.jpg,dep.joaopaulokleinübing@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830661
5830784,ROBERTO DE LUCENA,ROBERTO ALVES DE LUCENA,PV,PV,SP,(61) 3215-5235 -  3215-2235,"",http://www.camara.gov.br/internet/deputado/bandep/160653.jpg,dep.robertodelucena@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830784
5830754,THIAGO PEIXOTO,THIAGO MELLO PEIXOTO DA SILVEIRA,PSD,PSD,GO,(61) 3215-5941 -  3215-2941,"",http://www.camara.gov.br/internet/deputado/bandep/160617.jpg,dep.thiagopeixoto@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830754
5830793,AROLDE DE OLIVEIRA,AROLDE DE OLIVEIRA,PSC,PSC,RJ,(61) 3215-5585 -  3215-2585,"",http://www.camara.gov.br/internet/deputado/bandep/74833.jpg,dep.aroldedeoliveira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830793
5830461,ANDRÉ DE PAULA,ANDRÉ CARLOS ALVES DE PAULA FILHO,PSD,PSD,PE,(61) 3215-5754 -  3215-2754,"",http://www.camara.gov.br/internet/deputado/bandep/74471.jpg,dep.andredepaula@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830461
5830368,ARNALDO JARDIM,ARNALDO CALIL PEREIRA JARDIM,PPS,PPS,SP,(61) 3215-5367 -  3215-2367,"",http://www.camara.gov.br/internet/deputado/bandep/141391.jpg,dep.arnaldojardim@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830368
5830473,CELSO PANSERA,CELSO PANSERA,PMDB,PMDB,RJ,(61) 3215-5475 -  3215-2475,"",http://www.camara.gov.br/internet/deputado/bandep/72912.jpg,dep.celsopansera@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830473
5830335,DANILO CABRAL,DANILO JORGE DE BARROS CABRAL,PSB,PSB,PE,(61) 3215-5423 -  3215-2423,"",http://www.camara.gov.br/internet/deputado/bandep/160528.jpg,dep.danilocabral@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830335
5830671,FLORIANO PESARO,ANTONIO FLORIANO PEREIRA PESARO,PSDB,PSDB,SP,(61) 3215-5915 -  3215-2915,"",http://www.camara.gov.br/internet/deputado/bandep/178979.jpg,dep.florianopesaro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830671
5830356,PATRUS ANANIAS,PATRUS ANANIAS DE SOUSA,PT,PT,MG,(61) 3215-5382 -  3215-2382,"",http://www.camara.gov.br/internet/deputado/bandep/74160.jpg,dep.patrusananias@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830356
5830460,REJANE DIAS,REJANE RIBEIRO SOUSA DIAS,PT,PT,PI,(61) 3215-5624 -  3215-2624,"",http://www.camara.gov.br/internet/deputado/bandep/178925.jpg,dep.rejanedias@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830460
5830480,RODRIGO GARCIA,RODRIGO GARCIA,DEM,DEM,SP,(61) 3215-5242 -  3215-2242,"",http://www.camara.gov.br/internet/deputado/bandep/88950.jpg,dep.rodrigogarcia@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830480
5830774,SERGIO ZVEITER,SERGIO ZVEITER,PMDB,PMDB,RJ,(61) 3215-5437 -  3215-2437,"",http://www.camara.gov.br/internet/deputado/bandep/160612.jpg,dep.sergiozveiter@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830774
5830601,ADAIL CARNEIRO,JOSE ADAIL CARNEIRO SILVA,PP,PP,CE,(61) 3215-5335 -  3215-2335,"",http://www.camara.gov.br/internet/deputado/bandep/178864.jpg,dep.adailcarneiro@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830601
5830295,CAPITÃO FÁBIO ABREU,FABIO ABREU COSTA,PTB,PTB,PI,(61) 3215-5484 -  3215-2484,"",http://www.camara.gov.br/internet/deputado/bandep/178924.jpg,dep.capitaofabioabreu@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830295
5830733,SEBASTIÃO OLIVEIRA,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,PR,PR,PE,(61) 3215-5282 -  3215-2282,"",http://www.camara.gov.br/internet/deputado/bandep/178921.jpg,dep.sebastiaooliveira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830733
5830318,MIGUEL CORRÊA,MIGUEL CORRÊA DA SILVA JÚNIOR,PT,PT,MG,(61)  -,"",http://www.camara.gov.br/internet/deputado/bandep/141509.jpg,dep.miguelcorrea@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830318
5830865,PASTOR LUCIANO BRAGA,LUCIANO FRED BRAGA PENHA,DEM,DEM,BA,(61) 3215-5467 -  3215-2467,"",http://www.camara.gov.br/internet/deputado/bandep/193982.jpg,dep.pastorlucianobraga@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830865
5830838,MERLONG SOLANO,MERLONG SOLANO NOGUEIRA,PT,PT,PI,(61) 3215-5624 -  3215-2624,"",http://www.camara.gov.br/internet/deputado/bandep/188097.jpg,dep.merlongsolano@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830838
5830826,WALNEY ROCHA,WALNEY DA ROCHA CARVALHO,PEN,PEN,RJ,(61) 3215-5585 -  3215-2585,11/15 15/19,http://www.camara.gov.br/internet/deputado/bandep/160631.jpg,dep.walneyrocha@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830826
5830866,MAURO BENEVIDES,CARLOS MAURO CABRAL BENEVIDES,PMDB,PMDB,CE,(61) 3215-5731 -  3215-2731,"",http://www.camara.gov.br/internet/deputado/bandep/73588.jpg,dep.maurobenevides@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830866
5830305,FABIANO HORTA,FABIANO TAQUES HORTA,PT,PT,RJ,(61) 3215-5483 -  3215-2483,15/19,http://www.camara.gov.br/internet/deputado/bandep/146829.jpg,dep.fabianohorta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830305
5830614,ANDRÉ FIGUEIREDO,ANDRÉ PEIXOTO FIGUEIREDO LIMA,PDT,PDT,CE,(61) 3215-5940 -  3215-2940,"",http://www.camara.gov.br/internet/deputado/bandep/133439.jpg,dep.andrefigueiredo@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830614
5830886,CAJAR NARDES,CAJAR ONESIMO RIBEIRO NARDES,PR,PR,RS,(61) 3215-5625 -  3215-2625,"",http://www.camara.gov.br/internet/deputado/bandep/194261.jpg,dep.cajarnardes@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830886
5830873,CREUZA PEREIRA,CLEUZA PEREIRA DO NASCIMENTO,PSB,PSB,PE,(61) 3215-5662 -  3215-2662,"",http://www.camara.gov.br/internet/deputado/bandep/194258.jpg,dep.creuzapereira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830873
5830874,GUILHERME COELHO,GUILHERME CRUZ DE SOUZA COELHO,PSDB,PSDB,PE,(61) 3215-5718 -  3215-2718,"",http://www.camara.gov.br/internet/deputado/bandep/194259.jpg,dep.guilhermecoelho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830874
5830887,JONES MARTINS,JONES ALEXANDRE MARTINS,PMDB,PMDB,RS,(61) 3215-5927 -  3215-2927,"",http://www.camara.gov.br/internet/deputado/bandep/194262.jpg,dep.jonesmartins@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830887
5830885,NIVALDO ALBUQUERQUE,NIVALDO FERREIRA DE ALBUQUERQUE NETO,PRP,PRP,AL,(61) 3215-5425 -  3215-2425,"",http://www.camara.gov.br/internet/deputado/bandep/194260.jpg,dep.nivaldoalbuquerque@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830885
5830884,PROFESSOR SÉRGIO DE OLIVEIRA,SERGIO PAULO DE OLIVEIRA,PSC,PSC,PR,(61) 3215-5412 -  3215-2412,"",http://www.camara.gov.br/internet/deputado/bandep/170673.jpg,dep.professorsergiodeoliveira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830884
5830883,ROBERTO TEIXEIRA,ROBERTO SÉRGIO RIBEIRO COUTINHO TEIXEIRA,PP,PP,PE,(61) 3215-5754 -  3215-2754,"",http://www.camara.gov.br/internet/deputado/bandep/160652.jpg,dep.robertoteixeira@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830883
5830881,SEVERINO NINHO,SEVERINO DE SOUZA SILVA,PSB,PSB,PE,(61) 3215-5314 -  3215-2314,"",http://www.camara.gov.br/internet/deputado/bandep/167614.jpg,dep.severinoninho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830881
5830888,DAVI ALVES SILVA JÚNIOR,DAVI ALVES SILVA JÚNIOR,PR,PR,MA,(61) 3215-5202 -  3215-2202,"",http://www.camara.gov.br/internet/deputado/bandep/141412.jpg,dep.davialvessilvajunior@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830888
5830899,VAL AMÉLIO,AUDIVAL AMÉLIO DA SILVA NETO,PRTB,PRTB,AL,(61)  -,"",http://www.camara.gov.br/internet/deputado/bandep/194340.jpg,dep.valamelio@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830899
5830900,ILDON MARQUES,ILDON MARQUES DE SOUZA,PSB,PSB,MA,(61) 3215-5945 -  3215-2945,"",http://www.camara.gov.br/internet/deputado/bandep/194592.jpg,dep.ildonmarques@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830900
5830901,BOSCO COSTA,JOÃO BOSCO DA COSTA,PROS,PROS,SE,(61) 3215-5660 -  3215-2660,"",http://www.camara.gov.br/internet/deputado/bandep/74052.jpg,dep.boscocosta@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830901
5830902,ANDRÉ AMARAL,ANDRÉ AUGUSTO CASTRO DO AMARAL FILHO,PMDB,PMDB,PB,(61) 3215-5833 -  3215-2833,"",http://www.camara.gov.br/internet/deputado/bandep/195143.jpg,dep.andreamaral@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830902
5830903,MOISÉS DINIZ,MOISES DINIZ LIMA,PCdoB,PCdoB,AC,(61) 3215-5421 -  3215-2421,"",http://www.camara.gov.br/internet/deputado/bandep/195278.jpg,dep.moisesdiniz@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830903
5830904,RICARDO BENTINHO,RICARDO ANTONIO BUAINAIN DIAS,PRB,PRB,SP,(61) 3215-5213 -  3215-2213,"",http://www.camara.gov.br/internet/deputado/bandep/195581.jpg,dep.ricardobentinho@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830904
5830905,ROSINHA DA ADEFAL,ROSEANE CAVALCANTE DE FREITAS,PTdoB,PTdoB,AL,(61) 3215-5474 -  3215-2474,"",http://www.camara.gov.br/internet/deputado/bandep/146949.jpg,dep.rosinhadaadefal@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830905
5830814,OSMAR BERTOLDI,OSMAR STUART BERTOLDI,DEM,DEM,PR,(61)  -,"",http://www.camara.gov.br/internet/deputado/bandep/180545.jpg,dep.osmarbertoldi@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830814
5830906,POLLYANA GAMA,POLLYANA FATIMA GAMA SANTOS,PPS,PPS,SP,(61) 3215-5242 -  3215-2242,"",http://www.camara.gov.br/internet/deputado/bandep/195997.jpg,dep.pollyanagama@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830906
5830800,JULIÃO AMIN,JULIÃO AMIN CASTRO,PDT,PDT,MA,(61)  -,"",http://www.camara.gov.br/internet/deputado/bandep/141474.jpg,dep.juliaoamin@camara.leg.br,55,http://www.camara.gov.br/internet/deputado/Dep_Detalhe.asp?id=5830800
