id,name__bg,name__pt,name__en,name__de,name__nb,name__da,name__nn,name__sv,name,wikipedia__bg,wikipedia__pt,gender,given_name,original_wikiname,name__es,name__nl,name__fr,wikipedia__commons,wikipedia__en,wikipedia__es,birth_date,identifier__freebase,image,name__it,name__pt_br,wikipedia__de,wikipedia__fr,name__tw,name__la,name__war,wikipedia__it,wikipedia__la,wikipedia__tw,wikipedia__war,identifier__VIAF,name__he,name__yue,wikipedia__he,wikipedia__zh_yue,website,family_name,identifier__BNF,identifier__SUDOC,identifier__FAST,name__eo,wikipedia__eo,name__pl,wikipedia__pl,wikipedia__sv,wikipedia__ptwikiquote,identifier__LCAuth,name__ru,name__yo,wikipedia__ru,wikipedia__yo,name__fa,wikipedia__fa,name__ca,name__gl,name__ja,name__fi,name__cs,wikipedia__cs,wikipedia__fi,wikipedia__ja,wikipedia__no,name__eml,name__lmo,wikipedia__eml,wikipedia__gl,wikipedia__lmo,identifier__IMDB,identifier__MusicBrainz,name__sw,wikipedia__nl,wikipedia__simple,wikipedia__sw,identifier__ISNI,identifier__GND,identifier__allmovie,name__el,name__hu,last_seen,name__ko,twitter,instagram,name__sco,wikipedia__sco,wikipedia__eowikiquote,second_surname,name__zh,name__ro,name__id,name__lt,name__ar,wikipedia__ar,wikipedia__ca,wikipedia__id,wikipedia__lt,wikipedia__ro,name__cy,death_date,name__mwl,wikipedia__mwl,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__qu,name__be,name__lv,name__bn,name__vi,name__sk,name__mn,name__sr_el,name__sr_ec,name__tr,name__th,name__uk,name__sl,name__sgs,name__ka,name__az,name__hr,name__sr,name__br,name__mg,name__sh,name__io,name__de_ch,name__en_ca,name__en_gb,name__hy,name__ms,wikipedia__az,wikipedia__bat_smg,wikipedia__be,wikipedia__bn,wikipedia__br,wikipedia__cswikiquote,wikipedia__da,wikipedia__el,wikipedia__enwikiquote,wikipedia__eswikiquote,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__io,wikipedia__itwikiquote,wikipedia__ka,wikipedia__ko,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__ms,wikipedia__nn,wikipedia__plwikiquote,wikipedia__qu,wikipedia__sh,wikipedia__sk,wikipedia__sl,wikipedia__slwikiquote,wikipedia__sr,wikipedia__th,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,facebook,name__af,name__an,name__ast,name__bar,name__bm,name__co,name__de_at,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__BNE,identifier__filmportal_de,identifier__OLID,identifier__AlloCine,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__DNF,identifier__NNDB,wikipedia__hywikiquote,occupation,wikipedia__et,name__is,identifier__quora,identifier__google_knowledge,identifier__songkick,wikipedia__mk,name__mk,identifier__PTBNP,name__ace,name__tg,wikipedia__tg,wikipedia__azb,identifier__FIFA,identifier__youtube,name__azb,identifier__bigenc_ru,wikipedia__ast,identifier__Britannica,identifier__GNC,name__ne,name__mai,name__bho,identifier__NTA,identifier__GTAA,name__kk,wikipedia__kk,wikipedia__zh_min_nan,wikipedia__eu,wikipedia__ga,name__nan,identifier__NLP,name__hi,name__mi,wikipedia__wuu,wikipedia__is,wikipedia__ur,name__wuu,name__ur,wikipedia__ruwikinews,wikipedia__haw,name__bi,name__haw,name__yi,wikipedia__bi,wikipedia__diq,wikipedia__frp,wikipedia__ie,wikipedia__uz,wikipedia__yi,name__diq,name__uz,name__be_tarask,wikipedia__af,wikipedia__als,wikipedia__bjn,wikipedia__cy,wikipedia__gn,wikipedia__oc,wikipedia__roa_rup,wikipedia__rw,wikipedia__tt,wikipedia__ceb,wikipedia__ia,name__bjn,name__ceb,name__gn,name__ht,name__rup,name__rw,name__tk,name__tt,wikipedia__ht,wikipedia__tk,wikipedia__be_x_old,wikipedia__bewikiquote,wikipedia__ha,pseudonym,wikipedia__an,wikipedia__vec,wikipedia__bs,wikipedia__cbk_zam,wikipedia__lad,wikipedia__lb,wikipedia__pap,wikipedia__ay,wikipedia__bcl,wikipedia__hsb,wikipedia__ty,name__hsb,wikipedia__ace,wikipedia__na,wikipedia__ak,wikipedia__co,name__ha,name__ty,name__ak,name__cbk_zam,name__na,name__ay,name__bcl,name__lad,wikipedia__ba,identifier__guardian_topic,name__ba,identifier__BBC_things,identifier__flickr,wikipedia__scn
Q6873824,,Miro Teixeira,Miro Teixeira,Miro Teixeira,Miro Teixeira,Miro Teixeira,Miro Teixeira,Miro Teixeira,Miro Teixeira,,Miro Teixeira,male,Miro,Miro Teixeira,Miro Teixeira,Miro Teixeira,Miro Teixeira,Category:Miro Teixeira,Miro Teixeira,,1945-05-27,,https://upload.wikimedia.org/wikipedia/commons/7/77/Miro_teixeira2.jpg,,Miro Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,Miro Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miro Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6913265,,Moroni Torgan,Moroni Bing Torgan,Moroni Bing Torgan,Moroni Torgan,Moroni Torgan,Moroni Torgan,Moroni Torgan,Moroni Torgan,,Moroni Torgan,male,,Moroni Torgan,,Moroni Bing Torgan,Moroni Bing Torgan,Category:Moroni Torgan,Moroni Bing Torgan,,1956-10-06,,https://upload.wikimedia.org/wikipedia/commons/1/16/Moronitorgan.jpeg,,Moroni Torgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 5130 9068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moroni Bing Torgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,priest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7037139,,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,,Nilmário Miranda,male,,,Nilmário Miranda,Nilmário Miranda,Nilmário Miranda,,Nilmário Miranda,Nilmário Miranda,1947-08-11,,https://upload.wikimedia.org/wikipedia/commons/7/73/NilmarioMiranda.jpg,,Nilmário Miranda,,,,,,,,,,116996472,,,,,,,,,,,,Nilmário Miranda,,,,no00020224,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 8327 2319,1056607823,,,Nilmário Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nilmário Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,Nilmário Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,241871727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7252218,,Protógenes Queiroz,Protógenes Queiroz,Protógenes Queiroz,Protógenes Queiroz,Protógenes Queiroz,Protógenes Queiroz,Protógenes Queiroz,Protógenes Queiroz,,Protógenes Queiroz,male,,Protógenes Queiroz,,Protógenes Queiroz,Protógenes Queiroz,Category:Protógenes Queiroz,Protógenes Queiroz,,1959-05-20,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Protogenes_Queiroz.jpg,,Protógenes Queiroz,,,,,,,,,,,,,,,,Queiroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protógenes Queiroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7322558,,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,,Ricardo Berzoini,male,Ricardo,Ricardo José Ribeiro Berzoini,Ricardo Berzoini,Ricardo Berzoini,Ricardo Berzoini,Category:Ricardo Berzoini,Ricardo Berzoini,,1960-02-10,,https://upload.wikimedia.org/wikipedia/commons/c/c3/Ricardo_Berzoini.JPG,Ricardo Berzoini,Ricardo Berzoini,,Ricardo Berzoini,,,,,,,,7112005,,,,,,,,,,,,Ricardo Berzoini,,,Ricardo Berzoini,no2004112267,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 5412 6013,,,,Ricardo Berzoini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Berzoini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7351701,,Roberto Freire,Roberto Freire,Roberto Freire,,,,,Roberto Freire,,Roberto Freire (político),male,Roberto,Roberto João Pereira Freire,Roberto Freire,Roberto Freire,Roberto Freire,Category:Roberto Freire,Roberto Freire,Roberto Freire (político),1942-04-20,,https://upload.wikimedia.org/wikipedia/commons/9/90/Roberto_Freire.jpeg,,Roberto Freire,,,,,,,,,,115974063,,,,,,,,081790171,,,,Roberto Freire,,,Roberto João Pereira Freire,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 8323 6086,,,,Roberto Freire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Freire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7359588,,Rogério Carvalho,Rogério Carvalho Santos,Rogério Carvalho Santos,Rogério Carvalho,Rogério Carvalho,Rogério Carvalho,Rogério Carvalho,Rogério Carvalho,,Rogério Carvalho,male,Rogério,Rogério Carvalho Santos,,Rogério Carvalho Santos,Rogério Carvalho,,Rogério Carvalho Santos,,1968-08-02,,https://upload.wikimedia.org/wikipedia/commons/2/29/Rogério_Carvalho_2012_crop.jpg,,Rogério Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,روجریو کاروالیو سانتوس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rogério Carvalho Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7666101,,Sérgio Reis,Sérgio Reis,Sérgio Reis,Sérgio Reis,Sérgio Reis,Sérgio Reis,Sérgio Reis,Sérgio Reis,,Sérgio Reis,male,Sérgio,Sérgio Reis,Sérgio Reis,Sérgio Reis,Sérgio Reis,Category:Sérgio Reis,Sérgio Reis,,1940-06-23,,https://upload.wikimedia.org/wikipedia/commons/4/49/Sergioreis.jpg,,Sérgio Reis,,,,,,,,,,78795155,,,,,http://www.sergioreis.com.br/site/,,159340798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 5492 9705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sérgio Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,singer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q771782,,Indio da Costa,Antônio Pedro de Siqueira Indio da Costa,Indio da Costa,,,,,Indio da Costa,,Indio da Costa,male,Antônio,Índio da Costa,Antônio Pedro de Siqueira Indio da Costa,Antônio Pedro de Siqueira Indio da Costa,Indio da Costa,Category:Indio da Costa,Antônio Pedro de Siqueira Indio da Costa,,1970-10-20,,https://upload.wikimedia.org/wikipedia/commons/3/34/Indiodacosta30062010.jpg,,Indio da Costa,Indio da Costa,,,,,,,,,58495556,,,,,,,,,,,,,,,,n2005179043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antônio Pedro de Siqueira Indio da Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8195571,,Alice Portugal,Alice Portugal,Alice Portugal,Alice Portugal,Alice Portugal,Alice Portugal,Alice Portugal,Alice Portugal,,Alice Portugal,female,Alice,Alice Portugal,Alice Portugal,Alice Portugal,Alice Portugal,,,Alice Portugal,1959-05-16,,https://upload.wikimedia.org/wikipedia/commons/5/53/Alice_Portugal.jpg,,Alice Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alice Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pharmacist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8963180,,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,,Fátima Pelaes,female,Fátima,Fátima Lúcia Pelaes,Fátima Pelaes,Fátima Pelaes,Fátima Pelaes,Category:Fátima Pelaes,,Fátima Pelaes,1959-02-13,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Fatima_Pelaes.png,,Fátima Pelaes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 3975 8960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fátima Pelaes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sociologist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9013783,,Cícero Almeida,José Cícero Soares de Almeida,José Cícero Soares de Almeida,Cícero Almeida,Cícero Almeida,Cícero Almeida,Cícero Almeida,Cícero Almeida,,Cícero Almeida,male,José,Cícero Almeida,José Cícero Soares de Almeida,José Cícero Soares de Almeida,Cícero Almeida,Category:Cícero Almeida,,José Cícero Soares de Almeida,1958-01-08,,,,Cícero Almeida,,,,,,,,,,,,,,,,,,,,,,José Cícero Soares de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Cícero Soares de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Cícero Soares de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9014734,,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,,José Reinaldo Tavares,male,José,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,José Reinaldo Tavares,,José Reinaldo Tavares,José Reinaldo Tavares,1939-03-19,,https://upload.wikimedia.org/wikipedia/commons/7/78/Jose_reinaldo_tavares.jpg,,José Reinaldo Tavares,,,,,,,,,,,,,,,,,,,,,,José Reinaldo Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Reinaldo Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,José Reinaldo Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9015088,,João Lyra,João Lyra,João Lyra,João Lyra,João Lyra,João Lyra,João Lyra,João Lyra,,João Lyra,male,João José,João Lyra,João Lyra,João Lyra,João Lyra,,João Lyra,João Lyra,1931-06-17,,,,João Lyra,,João Lyra,,,,,,,,,,,,,,,,,,,,João Lyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Lyra,,,,,,,,,若昂·萊拉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João Lyra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9031519,,José Mendonça Bezerra Filho,Mendonça Filho,Mendonça Filho,José Mendonça Bezerra Filho,José Mendonça Bezerra Filho,José Mendonça Bezerra Filho,José Mendonça Bezerra Filho,José Mendonça Bezerra Filho,,José Mendonça Filho,male,José,José Mendonça Bezerra Filho,Mendonça Filho,Mendonça Filho,José Mendonça Bezerra Filho,Category:Mendonça Filho,Mendonça Filho,Mendonça Filho,1966-07-12,,https://upload.wikimedia.org/wikipedia/commons/c/ce/Mendonça_Filho_Dem.jpg,,José Mendonça Bezerra Filho,,,,,,,,,,,,,,,,,,,,,,Mendonça Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mendonça Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9048058,,Márcio Bittar,Márcio Bittar,Márcio Bittar,Márcio Bittar,Márcio Bittar,Márcio Bittar,Márcio Bittar,Márcio Bittar,,Márcio Bittar,male,Márcio,Márcio Bittar,Márcio Bittar,,Márcio Bittar,Category:Márcio Bittar,,,1963-06-28,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Marcio_Bittar2.jpg,,Márcio Bittar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Márcio Bittar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9065983,,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,,Raimundo Angelim,male,Raimundo,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Raimundo Angelim,Category:Raimundo Angelim,,Raimundo Angelim,1955-02-19,,https://upload.wikimedia.org/wikipedia/commons/d/d4/Raimundo_Angelim.jpg,,Raimundo Angelim,,,,,,,,,,,,,,,,,,,,,,Raimundo Angelim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raimundo Angelim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raimundo Angelim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9069881,,Roberto Góes,Roberto Góes,Roberto Góes,Roberto Góes,Roberto Góes,Roberto Góes,Roberto Góes,Roberto Góes,,Roberto Góes,male,Roberto,Roberto Góes,Roberto Góes,Roberto Góes,Roberto Góes,Category:Roberto Góes,,Roberto Góes,1966-06-22,,https://upload.wikimedia.org/wikipedia/commons/f/f0/Roberto_goes.jpg,,Roberto Góes,,,,,,,,,,,,,,,,,,,,,,Roberto Góes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Góes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9074685,,Sarney Filho,Sarney Filho,José Sarney Filho,Sarney Filho,Sarney Filho,Sarney Filho,Sarney Filho,Sarney Filho,,Sarney Filho,male,,Sarney Filho,Sarney Filho,Sarney Filho,Sarney Filho,Category:Sarney Filho,Sarney Filho,Sarney Filho,1957-06-14,,"https://upload.wikimedia.org/wikipedia/commons/4/43/Ministro_do_Meio_Ambiente,_Sarney_Filho_2017.jpg",,Sarney Filho,José Sarney Filho,,,,,,,,,,,,,,,,,,,,,,,,,,Жозе Сарней Филхо,,,,,,,,,,Sarney Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Жазэ Сарней Філха,,,,,,,,,,,Sarney Filho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q9086139,,Teresa Surita,Teresa Surita,Teresa Surita,Teresa Surita,Teresa Surita,Teresa Surita,Teresa Surita,Teresa Surita,,Teresa Surita,female,Teresa,Teresa Jucá,Teresa Surita,Teresa Surita,Teresa Surita,Category:Teresa Surita,Teresa Surita,Teresa Surita,1956-08-14,/m/0j3fxmv,https://upload.wikimedia.org/wikipedia/commons/4/44/Deputada_Federal_Teresa_Surita_01-fev-2011.JPG,,Teresa Surita,,,,,,,,,,,טריסה סוריטה,,,,,,,,,,,Teresa Surita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teresa Surita,,,teresasurita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teresa Surita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
