id,gender,date_of_birth,date_of_death,title,legal_name,national_identity,family_name,given_name,additional_name,honorific_prefix,honorific_suffix,email,image,image_source,summary,biography
585,Male,"","","",Abdulfatai Buhari,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Fatai_Buhari.jpg,http://www.apccanadachapter.ca/images/pix/fatai.jpg,"",""
586,Female,"","","",Monsurat Sunmonu,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Monsurat_Sunmonu.jpg,http://1.bp.blogspot.com/-5fW6P-oOATA/UAh5LcbHadI/AAAAAAAABGs/nw-Is6QtTvY/s640/Jumoke-Sunmonu.jpg,"",""
587,Male,"","","",Rilwan Adesoji Akanbi,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-__Soji_Akanbi.jpg,http://megaiconmagazine.com/wp-content/uploads/2015/02/19752_101705306527362_8040165_n.jpg,"",""
588,Male,"","","",Philip Gyunka,"","","","","","","",http://www.shineyoureye.org/media_root/images/Philip_Gyunka.jpg,https://fbcdn-sphotos-g-a.akamaihd.net/hphotos-ak-xaf1/v/t1.0-9/392463_258774540885776_351473080_n.jpg?oh=d965539c1d27aee46995accdc972bb8e&oe=5610BCFA&__gda__=1448089131_2777de7fa01e620e5e12795b17d7e337,"",""
589,Male,"","","",Salihu Egye,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Salihu_Egye.jpg,https://fbcdn-sphotos-h-a.akamaihd.net/hphotos-ak-xap1/v/t1.0-9/10387560_414334075424632_6153692576360397779_n.jpg?oh=1854156073b93313e4cc390856c871be&oe=565679EF&__gda__=1447945011_7ecf1e3ce7b019c352b986733cd17ae2,"",""
385,Male,1950-11-01,"","",SABO MOHAMMED NAKUDU,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Sabo_Mohammed.png,http://www.jigawaonline.com/uploads/senators/pics/sabo_mohammed_nakudu01.png,"Target Achievement(s): Transparency, prudence and accountability in serving the Nation

Legistlative Interest(s): FOREIGN AFFAIRS, CUSTOMS, FINANCE, INDUSTRIES, COMMUNICATIONS.

",""
594,Male,"","","",Suleiman Hunkuyi,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Suleiman_Hunkuyi.jpg,http://kadunavoice.com/wp-content/uploads/2013/10/Hunkuyi.jpg,"",""
595,Male,"","","",Danjuma La’ah,"","","","","","","",http://www.shineyoureye.org/media_root/images/PDP_-_Danjuma_Laah.jpg,http://i0.wp.com/www.montageafrica.com/wp-content/uploads/2015/06/pp1.jpg?resize=878%2C585,"",""
596,Male,"","","",Jibrin Barau,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Jibrin_Barau.jpg,https://scontent-cdg2-1.xx.fbcdn.net/hphotos-xfa1/v/t1.0-9/32141_146378938861463_1381103868_n.jpg?oh=2817677ae2560ec505880310ffc8a8c2&oe=5639175D,"",""
597,Male,"","",Engr.,Mustapha Bukar,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Mustapha_Bukar.jpg,http://www.vanguardngr.com/wp-content/uploads/2015/04/Bukar-Senator-elect.jpg,"",""
600,Male,"","","",Muhammad Aliero,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Muhammad_Adamu_Aliero.gif,http://www.igbofocus.co.uk/assets/images/Minister_of_the_Federal_Capital_Territory__Senator_Mohammed_Adamu_Aliero__Sun_.gif,"",""
603,Male,"","","",Tijjani Kaura,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Tijjani_Kaura.jpg,http://1.bp.blogspot.com/-Y_t8Uduu0vw/VUnZxK4nOAI/AAAAAAAADvM/cbrgnAIDtVw/s1600/tijjani%2B%2Bkaura.jpg,"",""
604,Male,"","","",Abubakar Danladi,"","","","","","","",http://www.shineyoureye.org/media_root/images/PDP_-_Abubakar_Danladi.jpg,http://www.mynewswatchtimesng.com/wp-content/uploads/2015/04/acting-governor-Abubakar-Sani-Danladi-of-Taraba-state-660x330.jpg,"",""
606,Male,"","",Alhaji,Mohammed Hasan,"","","","","","","",http://www.shineyoureye.org/media_root/images/PDP_-_Mohammed_Hasan.jpg,http://www.senate.gov.ng/images/8th-senate/mohammedhassan.jpg,"",""
607,Male,"","","",Bayero Nafada,"","","","","","","",http://www.shineyoureye.org/media_root/images/APC_-_Bayero_Nafada_1.jpg,http://www.foicoalition.org/Photographs/Nafada_Usman.jpg,"",""
609,Male,"","","",Martins Azubuike,"","","","","","","",http://www.shineyoureye.org/media_root/images/Abia_Assembly_Speaker_Martins_Azubuike.jpg,http://www.championnews.com.ng/wp-content/uploads/2015/06/Speaker.-Abia-State-House-of-Assembly.jpg,"",""
611,Male,"","","",Kabiru Mijinyawa,"","","","","","","",http://www.shineyoureye.org/media_root/images/Adamawa_State_Assembly_Kabiru_Mijinyawa2.jpg,https://scontent.cdninstagram.com/hphotos-xaf1/t51.2885-15/s320x320/e15/11376643_126353267695677_1276536525_n.jpg,"",""
613,Male,"","","",Aniekan Uko,"","","","","","","",http://www.shineyoureye.org/media_root/images/Akwa_Ibom_Assembly_Speaker_Aniekan_Uko.jpg,http://newsdayngonline.com/wp-content/uploads/2015/04/Aniekan-Uko-Picture.jpg,"",""
615,Female,"","","",Rita Mmaduagwu,"","","","","","","",http://www.shineyoureye.org/media_root/images/Anambra_Assembly_Speaker_Rita_Mmaduagwu.jpg,http://cdn.dailypost.ng/wp-content/uploads/2015/06/speaker.jpg?a1f46c,"",""
619,Male,"","","",Kombowei Benson,"","","","","","","",http://www.shineyoureye.org/media_root/images/Bayelsa_Assembly_SPeaker_Kombowei_Benson.png,http://punch.cdn.ng/wp-content/uploads/2012/07/Speaker-Bayelsa-State-House-of-Assembly-Mr.-Kombowei-Benson.jpg,"",""
621,Male,"","","",Terkimbi Ikyange,"","","","","","","",http://www.shineyoureye.org/media_root/images/Benue_Assembly_Speaker_Terkimbi_Ikyange.jpg,http://1.bp.blogspot.com/-PwFye1kgY_0/VXGVUEKcg2I/AAAAAAAABSk/s3fQHT6DqE8/s320/IKYANGE.jpg,"",""
625,Male,"","","",John Gaul-Lebo,"","","","","","","",http://www.shineyoureye.org/media_root/images/Cross_River_Assembly_Speaker_John_Gaul-Lebo.png,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQSEhQUEhQVFRQVFBQUFBUUFBQUFBQUFBUXFxQUFBQYHCggGBolHBQUITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGhAQGiwcHCQsLCwsLCwsLCwsLSwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwtLP/AABEIAQEAxAMBIgACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAABAgADBAUGBwj/xABAEAACAQIDBAcEBwcDBQAAAAABAgADEQQhMQUGEkETIlFhcYGRBzKhsSNCUnKCwfAUYpKywtHhNFOiFzNDc/H/xAAaAQADAQEBAQAAA","",""
627,Male,"","","",Monday Igbuya,"","","","","","","",http://www.shineyoureye.org/media_root/images/Delta_State_Assembly_Monday_Igbuya.png,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQTEhUUExQUFhUXGB0ZFxcXGBgYGhseHBoYGhgYGBgYHiggHRolHhwcITEjJSkrLi4uHCAzODMsNygtLisBCgoKDg0OGxAQGywkHyUsNCwsLCwvLCwsLCwwLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsNCwsLCwsLCwsLCwsLP/AABEIANsA5gMBIgACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAAABQQGAgMHAQj/xAA/EAACAQIEBAQEAwYFAwUBAAABAhEAAwQSITEFIkFRBhNhcTKBkaEHsdEUI0JSwfBygqLh8TNishVDU5KjJP/EABoBAAIDAQEAAAAAA","",""
631,Male,"","","",Victor Edoror,"","","","","","","",http://www.shineyoureye.org/media_root/images/Edo_Assembly_Speaker_Victor_Edoror1.jpg,http://dailyindependentnig.com/wp-content/uploads/2015/07/Tyga-Edoror-350x300.jpg,"",""
635,Male,"","","",Edward Uchenna Ubosi,"","","","","","","",http://www.shineyoureye.org/media_root/images/Enugu_Assembly_Speaker_Edward_Uchenna_Ubosi.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQTEhUUExQUFhUXGBwYFxgXGRcYFxgaGBgYFhwYGhoYHCggHBolGxoXIjEhJSkrLi4uGB8zODMsNygtLisBCgoKDg0OGxAQGywkICQsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLDQsLCwsLP/AABEIAKQBNAMBIgACEQEDEQH/xAAbAAABBQEBAAAAAAAAAAAAAAAEAAIDBQYBB//EAD8QAAEDAgMFBgQFAgYBBQEAAAEAAhEDIQQSMQVBUWFxBiKBkaGxEzLB8CNCUtHhgvEHM2JyssIkFENTkqI0/8QAGQEAAgMBAAAAAAAAA","",""
639,Male,"","","",Iheanacho Ihim,"","","","","","","",http://www.shineyoureye.org/media_root/images/Imo_Assembly_Speaker_Iheanacho_Ihim.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQREBUTExMUEBUQFBQQFxAQFg8PFBUVFBIWFhQUFBQYHCggGBolHBQUITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGhAQGywcHBwsLCssLCwsLDcsLCwsLCwsNywsLCwsLDcrLCssLCwsKywsKywrKysrNysrKysrLCsrK//AABEIAIAAgAMBIgACEQEDEQH/xAAbAAACAwEBAQAAAAAAAAAAAAAFBgMEBwIBAP/EADgQAAEDAgMGAgkDAwUAAAAAAAEAAgMEEQUSIQYiMUFRYRNxFCMyQlKBkaGxBzNzJMHhFVNyorL/xAAaAQACAwEBAAAAAAAAAAAAAAABA","",""
641,Male,"","",Alhaji,Idris Garba,"","","","","","","",http://www.shineyoureye.org/media_root/images/Jigawa_Assembly_Speaker_Idris_Garba1.JPG,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQSEBQUEBQUFRQUFBgSFRgVDxQVDxYUFhQWGBQVGBYYHCggGBolHBQUIjEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OFxAQGi0eHyAsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLC4rLCwsLDcsLDcsKywsLSwsLCsrLCssLP/AABEIAH8A/gMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAAAQIDBAcFBgj/xABGEAABAwIDBAcEBwYCCwEAAAABAAIRAyEEEjEFQVFhBhMicYGRoQcUMrEjQoLB0eHwF1JUYpLCk/EkM0NTcnODlKPS0xX/xAAZAQEAA","",""
643,Male,"","","",Aminu Abdullahi Shagali,"","","","","","","",http://www.shineyoureye.org/media_root/images/Kaduna_Assembly_Speaker_Aminu_Abdullahi-Shagali.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQSEhQUEhQVFBQXFxQUFBUVFRQUFBQUFxUXFhUVFRcYHCggGBolHBYVITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGhAQGywkHyQ0MCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLP/AABEIALQBGAMBIgACEQEDEQH/xAAcAAABBAMBAAAAAAAAAAAAAAAAAQIEBQMGBwj/xABFEAACAQIDBAcFBAcHAwUAAAABAgADEQQSIQUxQVEGImFxgZGxBxMyocFCUpLRFCNywtLh8DNDYoKTorIkRGMVFlNU8f/EABsBAAIDA","",""
645,Male,"","","",Kabiru Alhassan Rurum,"","","","","","","",http://www.shineyoureye.org/media_root/images/Kano_Assembly_Speaker_Kabiru_Alhassan_Rurum.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxITEhQUExQWFhQXFxUXGRQYFRUYFBUXFxQXGBUVFRYYHCggGB0lHBQVITEhJSkrLi4uFx8zODMsNygtLiwBCgoKDg0OGxAQGiwgHyQsLCwsLCwsLCwsLCwsLCwsLCwsNCwsLCwvLCwsLCssKy0sNywsLCwsLCwsLCssNyw3K//AABEIAIAAgAMBIgACEQEDEQH/xAAbAAACAwEBAQAAAAAAAAAAAAAEBQIDBgEHAP/EADgQAAEDAgQDBgQEBgMBAAAAAAEAAhEDIQQSMUEFUWEGEyJxgZEyobHRI0JSwQcUYuHw8SRykhb/xAAaAQADAQEBAQAAAAAAAAAAAAACA","",""
647,Male,"","","",Aliyu Sabi’u Muduru Ibrahim,"","","","","","","",http://www.shineyoureye.org/media_root/images/Katsina_Assembly_Speaker__Aliyu_Sabiu_Muduru_Ibrahim.jpg,https://scontent-lhr3-1.xx.fbcdn.net/hphotos-xta1/v/t1.0-9/11401227_1458383904474157_8776228921711169887_n.jpg?oh=5c44711410c0eac9b2b47be98af7bb36&oe=5674F49F,"",""
651,Male,"","","",Momoh-Jimoh Lawal,"","","","","","","",http://www.shineyoureye.org/media_root/images/Kogi_Assembly_Speaker_Momoh-Jimoh_Lawal.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMSEhUTExQVFRQXFhUUFxgVFBQUFRQUFBUYFxQUFBUYHCggGBolHBUUITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGBAQFywcHBwtLCwsLCwsLCwsLCwsLSwsLCwsLCwsLCwsLCwsLCwsLCwsLCw3LiwsLCw3NywsLDcsLP/AABEIALEBHAMBEQACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAAEBgMFAAIHAQj/xABBEAABAgMEBwUGBAUDBQEAAAABAAIDBBEFEiExBjNBUXFysSIyYYGyE0KRocHRI2Jz4RQ0UoLwJJLxFVNjotIH/8QAGwEAAgMBAQEAA","",""
921,Male,"","","",SAMAILA SULEIMAN,"","","","","","","",http://www.shineyoureye.org/media_root/images/Samaila.jpg,https://scontent-ams3-1.xx.fbcdn.net/hphotos-xpt1/v/t1.0-9/11390220_854730681277776_8040790253891778012_n.jpg?oh=853c83a3583664b95bdcdb11954598ad&oe=56D6CA18,"",""
69,"",1965-11-23,"",Dr.,ALI AHMAD,"","","","","","","",http://www.shineyoureye.org/media_root/images/Kwara_Assembly_Speaker_Ali_Ahmad2.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQTEhUUEhQUFBQXGBwXFBQUFBQUFBgUFRQXGBQXFRUYHCggGBolHBQUITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGxAQGy0kHyYsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLP/AABEIAMIBAwMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAFAgMEBgcAAQj/xABEEAABAgMEBgYGBwgCAwEAAAABAAIDBBEFEiExBkFRYXGBBxMikaGxMlJywdHwFCNCYnOC4RUkMzSissLxJZJTY7M1/8QAGgEAAgMBA","Target Achievement(s): Development through Legislation

Legistlative Interest(s): Justice

Awards & Honours: Chief Justice of Nigeria Award for Best Graduating Law Student, 1988

",""
654,Male,"","","",Mudasiru Ajayi Obasa,"","","","","","","",http://www.shineyoureye.org/media_root/images/Lagos_Assembly_Speaker_Mudasiru_Ajayi_Obasa.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxISEhIUEBQUFhUUFBgUFRcUFBcVGBUWFRUYFxQYFxUYHCghGBolHBQVITEiJSkrLi4uFyAzODMsNygtLisBCgoKDg0OGhAQGiwlHyQsLCwsLCwsLCwsLCwsMCwtLCwsLC0sLCwsLCwsLCwsLCwsLCwsLCwsLCwsLDc3LCsrLP/AABEIANEA8QMBIgACEQEDEQH/xAAcAAEAAgIDAQAAAAAAAAAAAAAABQYEBwECAwj/xABFEAABAwIDAwYLBQUIAwAAAAABAAIDBBEFITEGEkEHE1FhcYEWIjI0VHSRkqGxshRCcsHRIzNDouEVJCVSU2KC8ERj8f/EABoBAAMBA","",""
658,Male,"","","",Abdullahi Marafa,"","","","","","","",http://www.shineyoureye.org/media_root/images/Niger_Assembly_Speaker_Abdullahi_Marafa.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxQTEhUUEhQVFBUXFxQUFBQUFBQXFRUVFBUWFhQUFBQYHCggGBolHBQUITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGhAQGiwcHCQsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLCwsLDgsNywsLCwsLCwsNyw3NyssLP/AABEIAOEA4QMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAEAAECAwUGBwj/xAA/EAABAwIDBQUFBgUDBQEAAAABAAIRAwQSITEFQVFhcQYigZGxExQyocEjQlJi0eEHFTOS8HJzgiQ0U6KyFv/EABkBAAMBAQEAAAAAA","",""
660,Male,"","","",Suraj Adekunbi,"","","","","","","",http://www.shineyoureye.org/media_root/images/Ogun_Assembly_Speaker_Suraj_Adekunbi.jpg,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxAQEhIQDxIQDxAUFQ0PEBAPDw8PEA0QFBEWFhQUFBUYHCggGBolHBQUITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGhAQGCwfHx8sLCwsLCwsKywsLCwsLCwsLCwsLCwsLCwsLCssNywsLCw3NzcsLDcrKys3LCwsLCwrK//AABEIANMA7wMBIgACEQEDEQH/xAAcAAACAgMBAQAAAAAAAAAAAAAAAQIDBAUGBwj/xAA8EAACAgECAwQIBAMIAwEAAAAAAQIRAwQhEjFBBVFhgQYHEyJxkaGxMkLB8BQj4RUzUmJygpLRU7LxQ//EABgBAQADAQAAAAAAAAAAA","",""
