id,name__it,name__fr,name__en,name__de,name,wikipedia__it,image,gender,birth_date,given_name,identifier__italian_cod,original_wikiname,wikipedia__itwikiquote,identifier__VIAF,identifier__SBN_it,name__nb,name__da,name__nn,name__sv,name__nl,family_name,name__pl,name__es,name__hu,wikipedia__en,wikipedia__fr,wikipedia__pl,identifier__freebase,identifier__openpolis,wikipedia__commons,name__ro,wikipedia__ro,identifier__EuroparlMEP,name__la,wikipedia__de,wikipedia__la,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,name__eo,name__fi,website,twitter,facebook,name__ar,wikipedia__ar,name__scn,wikipedia__scn,name__ca,name__cs,name__et,name__hr,name__lt,name__pt,name__sk,name__sl,wikipedia__nl,name__ru,name__fa,name__el,wikipedia__ca,wikipedia__es,wikipedia__fa,wikipedia__ru,identifier__GND,instagram,name__lmo,wikipedia__lmo,identifier__IMDB,name__uk,wikipedia__eo,wikipedia__uk,identifier__GTAA,wikipedia__pt,name__vec,wikipedia__vec,name__oc,name__tw,name__cy,name__ga,name__eu,name__az,name__id,name__eml,name__pms,name__de_ch,name__en_ca,name__en_gb,name__ext,name__is,name__lb,name__pt_br,name__sq,name__sco,name__co,name__an,name__io,name__ay,name__gl,name__ie,name__nds_nl,name__tr,name__tl,name__lij,name__nap,name__rm,name__pcd,name__mwl,name__wa,name__ast,name__lad,name__fy,name__fo,name__gsw,name__roa_tara,name__cbk_zam,name__sc,name__diq,name__war,name__br,name__lv,name__ja,name__ko,name__zh,wikipedia__als,wikipedia__an,wikipedia__ast,wikipedia__ay,wikipedia__az,wikipedia__br,wikipedia__cbk_zam,wikipedia__co,wikipedia__cy,wikipedia__diq,wikipedia__eml,wikipedia__eu,wikipedia__ext,wikipedia__fi,wikipedia__fo,wikipedia__fy,wikipedia__ga,wikipedia__gl,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__ja,wikipedia__ko,wikipedia__lad,wikipedia__lb,wikipedia__lij,wikipedia__lv,wikipedia__mwl,wikipedia__nap,wikipedia__nds_nl,wikipedia__no,wikipedia__oc,wikipedia__pcd,wikipedia__pms,wikipedia__roa_tara,wikipedia__sco,wikipedia__sc,wikipedia__sq,wikipedia__sv,wikipedia__tl,wikipedia__tr,wikipedia__tw,wikipedia__war,wikipedia__wa,wikipedia__zh,wikipedia__da,wikipedia__sl,identifier__Munzinger,wikipedia__el,identifier__BNE,identifier__NTA,identifier__BAV,identifier__NUKAT,name__be,name__he,name__ml,name__mr,name__vi,name__bg,name__nds,name__sr,name__lo,name__sh,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__et,wikipedia__he,wikipedia__hu,wikipedia__itwikinews,wikipedia__lo,wikipedia__lt,wikipedia__ml,wikipedia__mr,wikipedia__nds,wikipedia__plwikiquote,wikipedia__ruwikinews,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sr,wikipedia__vi,identifier__NLA,identifier__NKC,identifier__CANTIC,identifier__parlement,identifier__FAST,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__hy,wikipedia__hy,name__ckb,name__ka,name__nan,wikipedia__ckb,wikipedia__enwikiquote,wikipedia__ka,wikipedia__zh_min_nan,identifier__Britannica,name__mk,wikipedia__mk,wikipedia__nn,name__be_tarask,wikipedia__be_x_old,wikipedia__cawikiquote,wikipedia__fiwikiquote,wikipedia__frwikiquote,wikipedia__ptwikiquote,wikipedia__slwikiquote,identifier__AlloCine,identifier__allmovie,wikipedia__itwikisource,wikipedia__dewikiquote,wikipedia__hr,identifier__NLAtrove,name__af,name__bs,name__ceb,wikipedia__cswikiquote,identifier__youtube,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__treccani,wikipedia__frwikinews,name__ia,name__nov,name__mt,name__vro,wikipedia__fiu_vro,wikipedia__ia,wikipedia__mt,wikipedia__nov,electoral_district,identifier__dialnet,identifier__NLI,identifier__google_plus,death_date,identifier__PACE,email,linkedin,identifier__britishmuseum,identifier__google_knowledge,name__bar,name__de_at,name__egl,name__frp,name__fur,name__gd,name__kg,name__li,name__mg,name__min,name__ms,name__nrm,name__sr_el,name__sw,name__vls,name__vo,name__wo,name__zu,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,name__vmf,occupation,identifier__GNC,identifier__flickr,name__ace,name__jv,name__su,wikipedia__bewikiquote,wikipedia__th,name__th,name__hsb,name__dsb,name__pfl,name__frr,name__xmf,wikipedia__xmf,identifier__quora,wikipedia__azb,name__azb,name__or,wikipedia__my,name__my,name__tt,identifier__ioc_athlete,wikipedia__bn,wikipedia__ukwikiquote,name__bn,identifier__PTBNP,identifier__BIBSYS,wikipedia__am,name__am,identifier__NDL,identifier__NLP,name__als,identifier__bigenc_ru,wikipedia__li,wikipedia__uz,wikipedia__jv,name__uz,name__lfn,wikipedia__af,identifier__NSK,noble_title,identifier__CONOR,name__ur
Q6444943,Manfred Schullian,Manfred Schullian,Manfred Schullian,Manfred Schullian,Manfred Schullian,Manfred Schullian,https://upload.wikimedia.org/wikipedia/commons/4/46/Manfred_Schullian_daticamera.jpg,male,1962-03-09,Manfred,305586,Manfred Schullian,,3678639,,Manfred Schullian,Manfred Schullian,Manfred Schullian,Manfred Schullian,Manfred Schullian,,,Manfred Schullian,Manfred Schullian,,,,,28912,Category:Manfred Schullian,,,,,Manfred Schullian,,0000 0000 2795 4040,,,,,,,ms95011612,,,,,,,,,,,,,Manfred Schullian,,"Шуллиан, Манфред",,,,,,"Шуллиан, Манфред",133972658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6508991,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,https://upload.wikimedia.org/wikipedia/commons/0/0e/Roberta_Lombardi_daticamera.jpg,female,1973-08-15,Roberta,305788,Roberta Lombardi,Roberta Lombardi,,,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,Roberta Lombardi,Lombardi,,,,,Roberta Lombardi,,,687326,Category:Roberta Lombardi,,,,,Roberta Lombardi,,,,,,,,http://www.camera.it/leg17/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=305788&idLegislatura=17,,,,,,,,,,,,,,Roberta Lombardi,,"Ломбарди, Роберта",,,,,,"Ломбарди, Роберта",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q659163,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,https://upload.wikimedia.org/wikipedia/commons/9/95/Giancarlo_Giorgetti_2018.jpg,male,1966-12-16,Giancarlo,50115,Giancarlo Giorgetti,Giancarlo Giorgetti,,,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,/m/0c6xqc,460,Category:Giancarlo Giorgetti,Giancarlo Giorgetti,,,,Giancarlo Giorgetti,,,,,,,Giancarlo Giorgetti,http://www.governo.it/governo/conte-giuseppe/sottosegretari-pcm/giancarlo-giorgetti,,GiancarloGiorgettiPaginaFan,,,,,Giancarlo Giorgetti,Giancarlo Giorgetti,,,,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,,"Джорджетти, Джанкарло",,,,Giancarlo Giorgetti,,"Джорджетти, Джанкарло",,,Giancarlo Giorgetti,,,,,,,,,,Giancarlo Giorgetti,,,,Giancarlo Giorgetti,,Giancarlo Giorgetti,,,Giancarlo Giorgetti,Giancarlo Giorgetti,Giancarlo Giorgetti,,,,Giancarlo Giorgetti,,Giancarlo Giorgetti,,,,,Giancarlo Giorgetti,,,,Giancarlo Giorgetti,,,,,,,,,,,,,,,,Giancarlo Giorgetti,,,ジャンカルロ・ジョルゲッティ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giancarlo Giorgetti,,,,,,,,,,,,,,,,,,,,,,,,,,,Giancarlo Giorgetti,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q674957,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,https://upload.wikimedia.org/wikipedia/commons/2/28/Enrico_Letta_2013.jpg,male,1966-08-20,Enrico,300127,Enrico Letta,Enrico Letta,90217751,IT\ICCU\IEIV\040911,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,/m/05v57d,503,Enrico Letta,Enrico Letta,Enrico Letta,28413,Henricus Letta,Enrico Letta,Henricus Letta,0000 0000 7836 4729,n97101525,131742837,03520687X,Enrico Letta,Enrico Letta,http://www.enricoletta.it/,EnricoLetta,enricoletta.it,إنريكو ليتا,إنريكو ليتا,Enricu Letta,Enricu Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Энрико Летта,انریکو لتا,Ενρίκο Λέτα,Enrico Letta,Enrico Letta,انریکو لتا,"Летта, Энрико",1037919971,,Enrico Letta,Enrico Letta,,Енріко Летта,Enrico Letta,Енріко Летта,235753,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,,,,Enrico Letta,,,Enrico Letta,Enrico Letta,Enrico Letta,,,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,,,Enrico Letta,,,Enrico Letta,,Enrico Letta,Enrico Letta,,Enrico Letta,,,,,Enrico Letta,,,,,,,,,,Enrico Letta,Enriko Leta,エンリコ・レッタ,엔리코 레타,恩里科·莱塔,,,Enrico Letta,,,Enrico Letta,,,Enrico Letta,,,,,Enrico Letta,,,,,Enrico Letta,Enrico Letta,Enrico Letta,,エンリコ・レッタ,엔리코 레타,,Enrico Letta,,Enriko Leta,,Enrico Letta,,Enrico Letta,Enrico Letta,,,,Enrico Letta,,Enrico Letta,Enrico Letta,Enrico Letta,Enrico Letta,Enriko Lεtta,,,恩里科·莱塔,Enrico Letta,,00000029514,Ενρίκο Λέτα,,,,,Энрыка Лета,אנריקו לטה,എൻറികൊ ലെറ്റ,एन्रिको लेता,Enrico Letta,Енрико Лета,Enrico Letta,Енрико Лета,ເອັນຣິໂຄ ເລັດຕາ,Enrico Letta,Энрыка Лета,Енрико Лета,Enrico Letta,Enrico Letta,אנריקו לטה,Enrico Letta,Categoria:Enrico Letta,ເອັນຣິໂຄ ເລັດຕາ,Enrico Letta,എൻറികൊ ലെറ്റ,एन्रिको लेता,Enrico Letta,Enrico Letta,Категория:Энрико Летта,Enrico Letta,Enrico Letta,Enrico Letta,Енрико Лета,Enrico Letta,42190490,mzk2004231054,a11072647,vj979rzct1lb,398508,,,,,,,,,,,,,,,,biography/Enrico-Letta,,,,,,,,,,,,,,,Enrico Letta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,Enrico-Letta,,,,,,,,,,,,,,,,,,,,Enrico Letta,,Enrico Letta,,,,,,
Q7000506,Gaetano Nastri,Gaetano Nastri,Gaetano Nastri,Gaetano Nastri,Gaetano Nastri,Gaetano Nastri,https://upload.wikimedia.org/wikipedia/commons/9/98/Gaetano_Nastri_daticamera.jpg,male,1968-03-18,Gaetano,302962,Gaetano Nastri,,,,Gaetano Nastri,Gaetano Nastri,Gaetano Nastri,Gaetano Nastri,,,,,,,,,,4409,Category:Gaetano Nastri,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaetano Nastri,,Гаэтано Настри,,,,,,"Настри, Гаэтано",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7001739,Franco Cassano,Franco Cassano,Franco Cassano,Franco Cassano,Franco Cassano,Franco Cassano (sociologo),https://upload.wikimedia.org/wikipedia/commons/4/4c/Francesco_Cassano_daticamera.jpg,male,1943-12-03,Franco,305896,Franco Cassano (sociologo),,18241718,IT\ICCU\CFIV\103064,,,,,,,,,,,Franco Cassano (sociologue),,,686438,Category:Franco Cassano,,,,,,,0000 0003 7439 9475,n79135174,13750871j,06690448X,,,,,,,,,,,,,,,,,Franco Cassano,,,,,,,,,127278656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,067665365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sociologist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01051395,,,,,,,,,,,,,
Q7132262,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli (imprenditore),https://upload.wikimedia.org/wikipedia/commons/9/94/Paolo_Vitelli_daticamera.jpg,male,1947-10-04,Paolo,,Paolo Vitelli (imprenditore),,,,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli,Paolo Vitelli,,,,,Paolo Vitelli (businessman),,,,,Category:Paolo Vitelli,,,,,,,,,,,,,http://www.camera.it/leg17/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=305505&idLegislatura=17,VitelliPaolo,PaoloVitelliPiemonte,,,,,,,,,,,,Paolo Vitelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrepreneur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7217712,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,https://upload.wikimedia.org/wikipedia/commons/e/ec/Giulio_Marcon_daticamera.jpg,male,1959-11-28,Giulio,306274,Giulio Marcon,,309840570,,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,,,Giulio Marcon,Giulio Marcon,,,Giulio Marcon,,,685827,Category:Giulio Marcon,Giulio Marcon,,,,,,,no2014082725,,,,Giulio Marcon,http://www.camera.it/leg17/29?tipoAttivita=&tipoVisAtt=&tipoPersona=&shadow_deputato=306274&idLegislatura=17,,,,,,,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,Giulio Marcon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q730910,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,https://upload.wikimedia.org/wikipedia/commons/9/98/Giuseppe_Fioroni_2.jpg,male,1958-10-14,Giuseppe,50079,Giuseppe Fioroni,,266373632,IT\ICCU\SBNV\016710,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,/m/0d6ktn,409,Category:Giuseppe Fioroni,Giuseppe Fioroni,,,,Giuseppe Fioroni,,0000 0003 8283 7471,n2004037837,,077879066,,Giuseppe Fioroni,,,,,,,,Giuseppe Fioroni,Giuseppe Fioroni,,,,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,,,,,,,,,,,,,,,,,,,,,Giuseppe Fioroni,,,,Giuseppe Fioroni,,Giuseppe Fioroni,,,Giuseppe Fioroni,Giuseppe Fioroni,Giuseppe Fioroni,,,,Giuseppe Fioroni,,Giuseppe Fioroni,,,,,Giuseppe Fioroni,,,,Giuseppe Fioroni,,,,,,,,,,,,,,,,Giuseppe Fioroni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Fioroni,,,,,,,,,,,,,,,,,,,,,,,,,,,Giuseppe Fioroni,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q730966,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,https://upload.wikimedia.org/wikipedia/commons/b/b3/Giancarlo_Galan_daticamera.jpg,male,1956-09-10,Giancarlo,36660,Giancarlo Galan,Giancarlo Galan,80725750,,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,/m/0c6v23,4593,Category:Giancarlo Galan,Giancarlo Galan,,,,Giancarlo Galan,,0000 0000 7883 7127,no2008144097,,132405075,,Giancarlo Galan,,giancarlogalan,giancarlo.galan,,,,,Giancarlo Galan,Giancarlo Galan,,,,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,,"Галан, Джанкарло",,,,,,"Галан, Джанкарло",136369391,,,,,,,,,,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,,,,Giancarlo Galan,,Giancarlo Galan,,,Giancarlo Galan,Giancarlo Galan,Giancarlo Galan,,,,Giancarlo Galan,,Giancarlo Galan,,,,,Giancarlo Galan,,,,Giancarlo Galan,,,,,,,,,,,,,,,,Giancarlo Galan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giancarlo Galan,,,,,,,,,,,,,,,,,,,,,,,,,,,Giancarlo Galan,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,Giancarlo-Galan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7484547,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,https://upload.wikimedia.org/wikipedia/commons/9/92/Roberto_Fico_2018.jpg,male,1974-10-10,Roberto,305890,Roberto Fico,Roberto Fico,,,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,,Fico,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,Roberto Fico,,494864,Category:Roberto Fico,,,,,,,,,,,,,http://www.robertofico.it/,,,,,,,,Roberto Fico,,,,Roberto Fico,,Roberto Fico,,"Фико, Роберто",,,,,,"Фико, Роберто",,,Roberto Fico,Roberto Fico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Fico,,,,,,,,,,,,,,,,,,,,ロベルト・フィコ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Fico,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Fico,,,Roberto Fico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q762411,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,https://upload.wikimedia.org/wikipedia/commons/4/46/Roberto_Cota_daticamera.jpg,male,1968-07-13,Roberto,301069,Roberto Cota,Roberto Cota,256103853,IT\ICCU\MILV\151456,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,Roberto Cota,/m/0462r5r,323,Category:Roberto Cota,Roberto Cota,,,Robertus Cota,Roberto Cota,Robertus Cota,0000 0003 7833 0125,no2012102363,,,,Roberto Cota,http://www.robertocota.it/,,,,,,,Roberto Cota,Roberto Cota,,,,Roberto Cota,Roberto Cota,Roberto Cota,,,,,,,,,1027780504,,Roberto Cota,,,,,,,,,,Roberto Cota,,,,Roberto Cota,,Roberto Cota,,,Roberto Cota,Roberto Cota,Roberto Cota,,,,Roberto Cota,,Roberto Cota,,,,,Roberto Cota,,,,Roberto Cota,,,,,,,,,,,,,,,,Roberto Cota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Cota,,,,,,,,,,,,,,,,,,,,,,,,,,,Roberto Cota,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q763148,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,https://upload.wikimedia.org/wikipedia/commons/6/6e/Lorenzo_Cesa.jpg,male,1951-08-16,Lorenzo,301439,Lorenzo Cesa,Lorenzo Cesa,,,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,/m/05v42q,289,Category:Lorenzo Cesa,Lorenzo Cesa,Lorenzo Cesa,28451,Laurentius Cesa,Lorenzo Cesa,Laurentius Cesa,,,,,,,,L_Cesa,cesalorenzo,,,,,,,,,,,,Lorenzo Cesa,Lorenzo Cesa,,,,,,,,,,,,,Лоренцо Чеза,,Лоренцо Чеза,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q784785,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,https://upload.wikimedia.org/wikipedia/commons/2/2b/Daniele_Capezzone_2.jpg,male,1972-09-08,Daniele,302059,Daniele Capezzone,Daniele Capezzone,6866110,IT\ICCU\PUVV\231138,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,/m/0430g_,265,Category:Daniele Capezzone,Daniele Capezzone,,,,Daniele Capezzone,,0000 0000 5050 6035,n2008045717,,082017484,Daniele Capezzone,Daniele Capezzone,,Capezzone,danielecapezzone,,,,,Daniele Capezzone,Daniele Capezzone,,,,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,,,,,,,,,,,,,,Даніеле Капецоне,Daniele Capezzone,Даніеле Капеццоне,,,,,Daniele Capezzone,,,,Daniele Capezzone,,Daniele Capezzone,,,Daniele Capezzone,Daniele Capezzone,Daniele Capezzone,,,,Daniele Capezzone,,Daniele Capezzone,,,,,Daniele Capezzone,,,,Daniele Capezzone,,,,,,,,,,,,,,,,Daniele Capezzone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Capezzone,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniele Capezzone,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
