end_date,election_list,id,birth_date,start_date,name,source,group,area,gender,term,email,area_id,image
2015-01-09,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305746,1973-11-19,"",IANNUZZI Cristian,http://www.camera.it/leg17/29?shadow_deputato=305746&idpersona=305746&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 2,male,17,IANNUZZI_C@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/746/original_d305746.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305746,1973-11-19,2015-01-09,IANNUZZI Cristian,http://www.camera.it/leg17/29?shadow_deputato=305746&idpersona=305746&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LAZIO 2,male,17,IANNUZZI_C@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/746/original_d305746.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305748,1985-10-18,"",FRUSONE Luca,http://www.camera.it/leg17/29?shadow_deputato=305748&idpersona=305748&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 2,male,17,FRUSONE_L@CAMERA.IT,XVI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/748/original_d305748.jpg
"",PARTITO DEMOCRATICO,305749,1988-02-09,"",LATTUCA Enzo,http://www.camera.it/leg17/29?shadow_deputato=305749&idpersona=305749&idlegislatura=17,PARTITO DEMOCRATICO,EMILIA-ROMAGNA,male,17,LATTUCA_E@CAMERA.IT,XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/749/original_d305749.jpg
"",PARTITO DEMOCRATICO,305751,1978-05-09,"",LEVA Danilo,http://www.camera.it/leg17/29?shadow_deputato=305751&idpersona=305751&idlegislatura=17,PARTITO DEMOCRATICO,MOLISE,male,17,LEVA_D@CAMERA.IT,XVIII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/751/original_d305751.jpg
"",PARTITO DEMOCRATICO,305753,1960-07-29,"",VENITTELLI Laura,http://www.camera.it/leg17/29?shadow_deputato=305753&idpersona=305753&idlegislatura=17,PARTITO DEMOCRATICO,MOLISE,female,17,VENITTELLI_L@CAMERA.IT,XVIII,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/753/original_d305753.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,305755,1974-02-14,"",VEZZALI Maria Valentina,http://www.camera.it/leg17/29?shadow_deputato=305755&idpersona=305755&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,MARCHE,female,17,VEZZALI_M@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/755/original_d305755.jpg
"",SINISTRA ECOLOGIA LIBERTA',305757,1961-04-28,"",BOLDRINI Laura,http://www.camera.it/leg17/29?shadow_deputato=305757&idpersona=305757&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',SICILIA 2,female,17,,XXV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/757/original_d305757.jpg
"",IL POPOLO DELLA LIBERTA',305761,1962-05-14,"",POLVERINI Renata,http://www.camera.it/leg17/29?shadow_deputato=305761&idpersona=305761&idlegislatura=17,FORZA ITALIA - IL POPOLO DELLA LIBERTA' - BERLUSCONI PRESIDENTE,LAZIO 1,female,17,POLVERINI_R@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/761/original_d305761.jpg
"",PARTITO DEMOCRATICO,305763,1977-08-12,"",LODOLINI Emanuele,http://www.camera.it/leg17/29?shadow_deputato=305763&idpersona=305763&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,male,17,LODOLINI_E@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/763/original_d305763.jpg
"",PARTITO DEMOCRATICO,305765,1977-05-26,"",MARCHETTI Marco,http://www.camera.it/leg17/29?shadow_deputato=305765&idpersona=305765&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,male,17,MARCHETTI_M@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/765/original_d305765.jpg
"",PARTITO DEMOCRATICO,305767,1969-08-19,"",BIANCHI Stella,http://www.camera.it/leg17/29?shadow_deputato=305767&idpersona=305767&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,female,17,BIANCHI_STELLA@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/767/original_d305767.jpg
2014-06-26,SINISTRA ECOLOGIA LIBERTA',305770,1976-06-19,"",BOCCADUTRI Sergio,http://www.camera.it/leg17/29?shadow_deputato=305770&idpersona=305770&idlegislatura=17,SINISTRA ECOLOGIA LIBERTA',LAZIO 1,male,17,BOCCADUTRI_S@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/770/original_d305770.jpg
"",SINISTRA ECOLOGIA LIBERTA',305770,1976-06-19,2014-06-26,BOCCADUTRI Sergio,http://www.camera.it/leg17/29?shadow_deputato=305770&idpersona=305770&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,BOCCADUTRI_S@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/770/original_d305770.jpg
"",PARTITO DEMOCRATICO,305771,1977-08-16,"",MANZI Irene,http://www.camera.it/leg17/29?shadow_deputato=305771&idpersona=305771&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,female,17,MANZI_I@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/771/original_d305771.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305773,1976-02-28,"",DAGA Federica,http://www.camera.it/leg17/29?shadow_deputato=305773&idpersona=305773&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,female,17,DAGA_F@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/773/original_d305773.jpg
"",PARTITO DEMOCRATICO,305776,1957-01-20,"",CARRESCIA Piergiorgio,http://www.camera.it/leg17/29?shadow_deputato=305776&idpersona=305776&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,male,17,CARRESCIA_P@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/776/original_d305776.jpg
"",PARTITO DEMOCRATICO,305778,1963-07-12,"",PETRINI Paolo,http://www.camera.it/leg17/29?shadow_deputato=305778&idpersona=305778&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,male,17,PETRINI_PAOLO@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/778/original_d305778.jpg
"",PARTITO DEMOCRATICO,305780,1976-01-03,"",MORANI Alessia,http://www.camera.it/leg17/29?shadow_deputato=305780&idpersona=305780&idlegislatura=17,PARTITO DEMOCRATICO,MARCHE,female,17,MORANI_A@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/780/original_d305780.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305782,1974-04-03,"",AGOSTINELLI Donatella,http://www.camera.it/leg17/29?shadow_deputato=305782&idpersona=305782&idlegislatura=17,MOVIMENTO 5 STELLE,MARCHE,female,17,AGOSTINELLI_D@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/782/original_d305782.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305784,1987-11-22,"",GRANDE Marta,http://www.camera.it/leg17/29?shadow_deputato=305784&idpersona=305784&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,female,17,GRANDE_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/784/original_d305784.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305787,1984-02-28,"",CECCONI Andrea,http://www.camera.it/leg17/29?shadow_deputato=305787&idpersona=305787&idlegislatura=17,MOVIMENTO 5 STELLE,MARCHE,male,17,CECCONI_A@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/787/original_d305787.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305788,1973-08-15,"",LOMBARDI Roberta,http://www.camera.it/leg17/29?shadow_deputato=305788&idpersona=305788&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,female,17,LOMBARDI_ROBERTA@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/788/original_d305788.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305791,1978-08-04,"",DI BATTISTA Alessandro,http://www.camera.it/leg17/29?shadow_deputato=305791&idpersona=305791&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,male,17,DIBATTISTA_A@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/791/original_d305791.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305792,1982-10-05,"",TERZONI Patrizia,http://www.camera.it/leg17/29?shadow_deputato=305792&idpersona=305792&idlegislatura=17,MOVIMENTO 5 STELLE,MARCHE,female,17,TERZONI_P@CAMERA.IT,XIV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/792/original_d305792.jpg
2013-06-25,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305794,1982-01-18,"",ZACCAGNINI Adriano,http://www.camera.it/leg17/29?shadow_deputato=305794&idpersona=305794&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,male,17,ZACCAGNINI_A@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/794/original_d305794.jpg
2014-10-14,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305794,1982-01-18,2013-06-25,ZACCAGNINI Adriano,http://www.camera.it/leg17/29?shadow_deputato=305794&idpersona=305794&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LAZIO 1,male,17,ZACCAGNINI_A@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/794/original_d305794.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305794,1982-01-18,2014-10-14,ZACCAGNINI Adriano,http://www.camera.it/leg17/29?shadow_deputato=305794&idpersona=305794&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',LAZIO 1,male,17,ZACCAGNINI_A@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/794/original_d305794.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305796,1973-07-28,"",RUOCCO Carla,http://www.camera.it/leg17/29?shadow_deputato=305796&idpersona=305796&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,female,17,RUOCCO_C@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/796/original_d305796.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305798,1976-08-05,"",VIGNAROLI Stefano,http://www.camera.it/leg17/29?shadow_deputato=305798&idpersona=305798&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,male,17,VIGNAROLI_S@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/798/original_d305798.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305800,1973-04-28,"",BARONI Massimo Enrico,http://www.camera.it/leg17/29?shadow_deputato=305800&idpersona=305800&idlegislatura=17,MOVIMENTO 5 STELLE,LAZIO 1,male,17,BARONI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/800/original_d305800.jpg
2013-12-10,SCELTA CIVICA CON MONTI PER L'ITALIA,305802,1952-04-24,"",MARAZZITI Mario,http://www.camera.it/leg17/29?shadow_deputato=305802&idpersona=305802&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,LAZIO 1,male,17,MARAZZITI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/802/original_d305802.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,305802,1952-04-24,2013-12-10,MARAZZITI Mario,http://www.camera.it/leg17/29?shadow_deputato=305802&idpersona=305802&idlegislatura=17,DEMOCRAZIA SOLIDALE - CENTRO DEMOCRATICO,LAZIO 1,male,17,MARAZZITI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/802/original_d305802.jpg
2013-12-10,SCELTA CIVICA CON MONTI PER L'ITALIA,305804,1951-05-15,"",ROSSI Domenico,http://www.camera.it/leg17/29?shadow_deputato=305804&idpersona=305804&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,LAZIO 1,male,17,ROSSI_D@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/804/original_d305804.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,305804,1951-05-15,2013-12-10,ROSSI Domenico,http://www.camera.it/leg17/29?shadow_deputato=305804&idpersona=305804&idlegislatura=17,DEMOCRAZIA SOLIDALE - CENTRO DEMOCRATICO,LAZIO 1,male,17,ROSSI_D@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/804/original_d305804.jpg
2015-06-25,PARTITO DEMOCRATICO,305806,1966-04-17,"",FASSINA Stefano,http://www.camera.it/leg17/29?shadow_deputato=305806&idpersona=305806&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,FASSINA_S@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/806/original_d305806.jpg
2015-11-06,PARTITO DEMOCRATICO,305806,1966-04-17,2015-06-25,FASSINA Stefano,http://www.camera.it/leg17/29?shadow_deputato=305806&idpersona=305806&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LAZIO 1,male,17,FASSINA_S@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/806/original_d305806.jpg
"",PARTITO DEMOCRATICO,305806,1966-04-17,2015-11-06,FASSINA Stefano,http://www.camera.it/leg17/29?shadow_deputato=305806&idpersona=305806&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',LAZIO 1,male,17,FASSINA_S@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/806/original_d305806.jpg
"",PARTITO DEMOCRATICO,305808,1975-11-20,"",TIDEI Marietta,http://www.camera.it/leg17/29?shadow_deputato=305808&idpersona=305808&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,female,17,TIDEI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/808/original_d305808.jpg
"",PARTITO DEMOCRATICO,305810,1977-10-11,"",CAMPANA Micaela,http://www.camera.it/leg17/29?shadow_deputato=305810&idpersona=305810&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,female,17,CAMPANA_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/810/original_d305810.jpg
"",PARTITO DEMOCRATICO,305813,1966-05-17,"",MARRONI Umberto,http://www.camera.it/leg17/29?shadow_deputato=305813&idpersona=305813&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,MARRONI_U@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/813/original_d305813.jpg
"",PARTITO DEMOCRATICO,305815,1974-08-30,"",ORFINI Matteo,http://www.camera.it/leg17/29?shadow_deputato=305815&idpersona=305815&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,ORFINI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/815/original_d305815.jpg
"",PARTITO DEMOCRATICO,305817,1961-03-17,"",MICCOLI Marco,http://www.camera.it/leg17/29?shadow_deputato=305817&idpersona=305817&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,male,17,MICCOLI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/817/original_d305817.jpg
"",PARTITO DEMOCRATICO,305819,1968-07-20,"",BONACCORSI Lorenza,http://www.camera.it/leg17/29?shadow_deputato=305819&idpersona=305819&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,female,17,BONACCORSI_L@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/819/original_d305819.jpg
2015-06-24,PARTITO DEMOCRATICO,305821,1980-11-02,"",GREGORI Monica,http://www.camera.it/leg17/29?shadow_deputato=305821&idpersona=305821&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,female,17,GREGORI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/821/original_d305821.jpg
2015-11-06,PARTITO DEMOCRATICO,305821,1980-11-02,2015-06-24,GREGORI Monica,http://www.camera.it/leg17/29?shadow_deputato=305821&idpersona=305821&idlegislatura=17,MISTO - non iscritto ad alcuna componente politica,LAZIO 1,female,17,GREGORI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/821/original_d305821.jpg
"",PARTITO DEMOCRATICO,305821,1980-11-02,2015-11-06,GREGORI Monica,http://www.camera.it/leg17/29?shadow_deputato=305821&idpersona=305821&idlegislatura=17,SINISTRA ITALIANA - SINISTRA ECOLOGIA LIBERTA',LAZIO 1,female,17,GREGORI_M@CAMERA.IT,XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/821/original_d305821.jpg
2013-08-08,PARTITO DEMOCRATICO,305824,1977-11-23,"",LEONORI Marta,http://www.camera.it/leg17/29?shadow_deputato=305824&idpersona=305824&idlegislatura=17,PARTITO DEMOCRATICO,LAZIO 1,female,17,"",XV,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/824/original_d305824.jpg
2015-01-12,PARTITO DEMOCRATICO,305825,1970-05-12,"",PETITTI Emma,http://www.camera.it/leg17/29?shadow_deputato=305825&idpersona=305825&idlegislatura=17,PARTITO DEMOCRATICO,EMILIA-ROMAGNA,female,17,"",XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/825/original_d305825.jpg
2014-06-25,PARTITO DEMOCRATICO,305827,1964-08-28,"",KYENGE Cecile,http://www.camera.it/leg17/29?shadow_deputato=305827&idpersona=305827&idlegislatura=17,PARTITO DEMOCRATICO,EMILIA-ROMAGNA,female,17,"",XI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/827/original_d305827.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,305830,1962-04-30,"",MATARRESE Salvatore,http://www.camera.it/leg17/29?shadow_deputato=305830&idpersona=305830&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,PUGLIA,male,17,MATARRESE_S@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/830/original_d305830.jpg
2013-12-10,SCELTA CIVICA CON MONTI PER L'ITALIA,305834,1947-11-21,"",PIEPOLI Gaetano,http://www.camera.it/leg17/29?shadow_deputato=305834&idpersona=305834&idlegislatura=17,SCELTA CIVICA PER L'ITALIA,PUGLIA,male,17,PIEPOLI_G@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/834/original_d305834.jpg
"",SCELTA CIVICA CON MONTI PER L'ITALIA,305834,1947-11-21,2013-12-10,PIEPOLI Gaetano,http://www.camera.it/leg17/29?shadow_deputato=305834&idpersona=305834&idlegislatura=17,DEMOCRAZIA SOLIDALE - CENTRO DEMOCRATICO,PUGLIA,male,17,PIEPOLI_G@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/834/original_d305834.jpg
"",PARTITO DEMOCRATICO,305837,1950-03-24,"",EPIFANI Ettore Guglielmo,http://www.camera.it/leg17/29?shadow_deputato=305837&idpersona=305837&idlegislatura=17,PARTITO DEMOCRATICO,CAMPANIA 1,male,17,EPIFANI_E@CAMERA.IT,XIX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/837/original_d305837.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305838,1978-04-29,"",D'AMBROSIO Giuseppe,http://www.camera.it/leg17/29?shadow_deputato=305838&idpersona=305838&idlegislatura=17,MOVIMENTO 5 STELLE,PUGLIA,male,17,DAMBROSIO_GIUSEPPE@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/838/original_d305838.jpg
"",PARTITO DEMOCRATICO,305840,1966-08-25,"",AGOSTINI Roberta,http://www.camera.it/leg17/29?shadow_deputato=305840&idpersona=305840&idlegislatura=17,PARTITO DEMOCRATICO,CAMPANIA 1,female,17,AGOSTINI_ROBERTA@CAMERA.IT,XIX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/840/original_d305840.jpg
"",MOVIMENTO 5 STELLE BEPPEGRILLO.IT,305842,1985-03-13,"",L'ABBATE Giuseppe,http://www.camera.it/leg17/29?shadow_deputato=305842&idpersona=305842&idlegislatura=17,MOVIMENTO 5 STELLE,PUGLIA,male,17,LABBATE_G@CAMERA.IT,XXI,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/842/original_d305842.jpg
"",PARTITO DEMOCRATICO,305844,1970-08-22,"",TARTAGLIONE Assunta,http://www.camera.it/leg17/29?shadow_deputato=305844&idpersona=305844&idlegislatura=17,PARTITO DEMOCRATICO,CAMPANIA 1,female,17,TARTAGLIONE_A@CAMERA.IT,XIX,http://www.camera.it/application/xmanager/projects/leg17/attachments/shadow_deputato/has_fotos/000/305/844/original_d305844.jpg
