id,name__sr,name__fr,name__el,name__en,name__de,name__sh,name__nl,name,wikipedia__commons,wikipedia__el,wikipedia__en,wikipedia__fr,wikipedia__sh,wikipedia__sr,image,gender,birth_date,given_name,original_wikiname,name__ru,name__cs,name__nb,name__da,name__nn,name__sv,wikipedia__cswikiquote,wikipedia__de,wikipedia__ru,identifier__MusicBrainz,family_name,name__ja,name__es,name__it,wikipedia__es,wikipedia__it,wikipedia__ja,identifier__freebase,name__pl,name__ie,name__hr,name__uk,wikipedia__cs,wikipedia__hr,wikipedia__ie,wikipedia__pl,wikipedia__uk,identifier__ISNI,identifier__VIAF,identifier__LCAuth,name__hu,name__ca,name__sr_ec,name__sr_el,name__en_ca,name__en_gb,name__bs,name__de_ch,name__lb,name__tr,name__lmo,name__la,name__sl,name__et,name__he,name__fi,name__vi,name__ka,name__gl,name__zh,wikipedia__bs,wikipedia__bswikiquote,wikipedia__ca,wikipedia__et,wikipedia__fi,wikipedia__gl,wikipedia__he,wikipedia__hu,wikipedia__itwikiquote,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__lmo,wikipedia__nl,wikipedia__no,wikipedia__plwikiquote,wikipedia__slwikiquote,wikipedia__srwikiquote,wikipedia__tr,wikipedia__vi,wikipedia__zh,wikipedia__sv,name__mk,wikipedia__mk,name__ro,death_date,identifier__BNF,name__mg,wikipedia__mg,wikipedia__ro,identifier__GND,identifier__SUDOC,name__sq,wikipedia__sq,name__bg,name__io,name__be,name__oc,wikipedia__bg,wikipedia__da,wikipedia__io,name__cy,wikipedia__sl,website,identifier__NKC,identifier__NTA,identifier__IMDB,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__id,name__ar,name__pt,name__sk,name__hy,name__fa,wikipedia__ar,wikipedia__fa,wikipedia__hy,wikipedia__id,wikipedia__ko,wikipedia__pt,wikipedia__simple,wikipedia__sk,identifier__FIFA,wikipedia__be,twitter,identifier__AlloCine,identifier__allmovie,identifier__SFDb,name__rm,identifier__Munzinger,identifier__Britannica,facebook,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__CSFD,last_seen,identifier__DNF,identifier__SCOPE,identifier__kinopoisk,identifier__filmportal_de,wikipedia__ruwikinews,identifier__PACE,identifier__FAST,name__pt_br,wikipedia__enwikiquote,identifier__NLA,identifier__OLID,identifier__BAV,identifier__NUKAT,name__jv,name__hsb,name__mr,name__lt,name__tl,name__xmf,name__dsb,name__eo,wikipedia__dsb,wikipedia__hsb,wikipedia__jv,wikipedia__lt,wikipedia__mr,wikipedia__tl,wikipedia__xmf,name__za,name__yo,name__ms,name__ml,name__se,name__kk,name__be_tarask,name__lv,name__yue,wikipedia__be_x_old,wikipedia__eo,wikipedia__kk,wikipedia__lv,wikipedia__ml,wikipedia__ms,wikipedia__se,wikipedia__yo,wikipedia__za,wikipedia__zh_yue,name__rmy,wikipedia__rmy,name__eu,name__gd,name__sw,name__bn,name__br,name__pnb,name__sah,name__az,name__an,name__nan,name__pms,name__hi,name__ku,name__ilo,name__bxr,name__ur,name__ga,name__sco,name__kn,name__pa,name__ia,wikipedia__an,wikipedia__az,wikipedia__azwikiquote,wikipedia__bn,wikipedia__br,wikipedia__bxr,wikipedia__eswikisource,wikipedia__eu,wikipedia__ga,wikipedia__gd,wikipedia__hi,wikipedia__hrwikiquote,wikipedia__hrwikisource,wikipedia__ia,wikipedia__ilo,wikipedia__kn,wikipedia__ku,wikipedia__nn,wikipedia__oc,wikipedia__pa,wikipedia__pms,wikipedia__pnb,wikipedia__ptwikiquote,wikipedia__ruwikisource,wikipedia__sah,wikipedia__sco,wikipedia__simplewikiquote,wikipedia__skwikiquote,wikipedia__sw,wikipedia__trwikiquote,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__zh_min_nan,identifier__CiNii,identifier__NDL,identifier__SBN_it,identifier__DBNL,identifier__SELIBR,identifier__NLI,identifier__BNE,identifier__PTBNP,identifier__NNDB,identifier__CANTIC,identifier__KLfG,identifier__EGAXA,identifier__NSK,identifier__N6I,wikipedia__enwikisource,identifier__GNC,identifier__GTAA,wikipedia__srwikisource,identifier__britishmuseum,identifier__bigenc_ru,identifier__goodreads,wikipedia__fawikiquote,occupation,identifier__nobel_prize,identifier__BiblioNet,wikipedia__srwikinews,wikipedia__tt,name__tt,wikipedia__ba,name__ba,wikipedia__bewikiquote,name__ast,name__ext,identifier__rotten_tomatoes,identifier__CONOR,name__fo,name__is,name__kl,name__af,name__bar,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gsw,name__jam,name__kab,name__kg,name__li,name__lij,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__prg,name__rgn,name__sc,name__scn,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__viwikiquote,wikipedia__azb,name__azb,identifier__whoswho_france,identifier__BIBSYS,name__ace,identifier__ne_se,wikipedia__hrwiktionary,wikipedia__ltwikiquote,identifier__LNB,identifier__NLP,wikipedia__cy,wikipedia__bgwikiquote,wikipedia__myv,name__lfn,name__myv,identifier__discogs,honorific_suffix,identifier__nyt_topic,wikipedia__tg,name__tg
Q55584331,,,,Novica Tončev,,,Novica Tončev,Novica Tončev,,,Novica Tončev,,,,,male,1962-12-09,,Novica Tončev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584495,,,,Bojan Torbica,,,Bojan Torbica,Bojan Torbica,,,Bojan Torbica,,,,,male,1974-07-25,,Bojan Torbica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584497,,,,Milena Turk,,,Milena Turk,Milena Turk,,,Milena Turk,,,,,female,1986,,Milena Turk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584508,,,,Dragan Veljković,,,Dragan Veljković,Dragan Veljković,,,Dragan Veljković,,,,,male,1964,,Dragan Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584638,,,,Jelisaveta Veljković,,,Jelisaveta Veljković,Jelisaveta Veljković,,,Jelisaveta Veljković,,,,,female,1951,,Jelisaveta Veljković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584644,,,,Dragan Vesović,,,Dragan Vesović,Dragan Vesović,,,Dragan Vesović,,,,,male,1966-09-26,,Dragan Vesović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584789,,,,Maja Videnović,,,Maja Videnović,Maja Videnović,,,Maja Videnović,,,,,female,1979-04-30,,Maja Videnović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55584801,,,,Sonja Vlahović,,,Sonja Vlahović,Sonja Vlahović,,,Sonja Vlahović,,,,,female,1969,Sonja,Sonja Vlahović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q555898,Војислав Маринковић,Vojislav Marinković,Βόισλαβ Μαρίνκοβιτς,Vojislav Marinković,Vojislav Marinković,,Vojislav Marinković,Vojislav Marinković,Category:Vojislav Marinković,Βόισλαβ Μαρίνκοβιτς,,,,Војислав Маринковић,https://upload.wikimedia.org/wikipedia/commons/a/a3/Vojislav_Marinković.jpg,male,1876-05-13,Vojislav,Војислав Маринковић,,Vojislav Marinković,,,,,,Vojislav Marinković,,,,,Vojislav Marinković,,Vojislav Marinković,,,,Vojislav Marinković,,Vojislav Marinković,,Vojislav Marinković,Vojislav Marinković,,Vojislav Marinković,,0000 0000 4398 8443,47956982,no00068227,,,Војислав Маринковић,Vojislav Marinković,,,,,,,,,Vojislav Marinković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935-09-18,10552352m,,,,133599809,057312400,,,,,,,,,,,,,,,,,,,,,,,,,Vojislav Marinković,,,,,,,,,Vojislav Marinković,,,,,,,,,,,biography/Vojislav-Marinkovic,,,,,,,,,,,,,452041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,Воислав Маринкович,Воислав Маринкович,,,,,,,55986787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759632,,,,Nataša Vučković,,,Nataša Vučković,Nataša Vučković,,,Nataša Vučković,,,,,female,1967-01-11,,Nataša Vučković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759668,,,,Milimir Vujadinović,,,Milimir Vujadinović,Milimir Vujadinović,,,Milimir Vujadinović,,,,,male,1979,,Milimir Vujadinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759672,,,,Vojislav Vujić,,,Vojislav Vujić,Vojislav Vujić,,,Vojislav Vujić,,,,,male,1975-10-29,,Vojislav Vujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759674,,,,Jelena Vujić Obradović,,,Jelena Vujić Obradović,Jelena Vujić Obradović,,,Jelena Vujić Obradović,,,,,female,1979,,Jelena Vujić Obradović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759730,,,,Slavica Živković,,,Slavica Živković,Slavica Živković,,,Slavica Živković,,,,,female,1970,,Slavica Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759858,,,,Vladan Zagrađanin,,,Vladan Zagrađanin,Vladan Zagrađanin,,,Vladan Zagrađanin,,,,,male,1968-05-30,,Vladan Zagrađanin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759862,,,,Jelena Žarić Kovačević,,,Jelena Žarić Kovačević,Jelena Žarić Kovačević,,,Jelena Žarić Kovačević,,,,,female,1981-05-02,,Jelena Žarić Kovačević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55759886,,,,Marko Zeljug,,,Marko Zeljug,Marko Zeljug,,,Marko Zeljug,,,,,male,1983,,Marko Zeljug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55761134,,,,Svetlana Kozić,,,Svetlana Kozić,Svetlana Kozić,,,Svetlana Kozić,,,,,female,1978,,Svetlana Kozić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55819296,,,,Srđan Kružević,,,Srđan Kružević,Srđan Kružević,,,Srđan Kružević,,,,,male,1977-10-17,,Srđan Kružević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55819354,,,,Marko Milenković,,,Marko Milenković,Marko Milenković,,,Marko Milenković,,,,,male,1974-12-20,,Marko Milenković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55822293,,,,Gordana Predić,,,Gordana Predić,Gordana Predić,,,Gordana Predić,,,,,female,1965,,Gordana Predić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55825520,,,,Jovo Ostojić,,,Jovo Ostojić,Jovo Ostojić,,,Jovo Ostojić,,,,,male,1952,,Jovo Ostojić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55955993,,,,Vesna Rakonjac,,,Vesna Rakonjac,Vesna Rakonjac,,,Vesna Rakonjac,,,,,female,1967-05-10,,Vesna Rakonjac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55956103,,,,Biljana Rubaković,,,Biljana Rubaković,Biljana Rubaković,,,Biljana Rubaković,,,,,female,,,Biljana Rubaković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55956221,,,,Velimir Stanojević,,,Velimir Stanojević,Velimir Stanojević,,,Velimir Stanojević,,,,,male,1964-06-11,,Velimir Stanojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55956228,,,,Željko Sušec,,,Željko Sušec,Željko Sušec,,,Željko Sušec,,,,,male,1977-06-24,,Željko Sušec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q55956231,,,,Živko Vrcelj,,,Živko Vrcelj,Živko Vrcelj,,,Živko Vrcelj,,,,,male,1959-07-19,,Živko Vrcelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
