id,name__sv,name__it,name__fr,name__en,name,wikipedia__sv,gender,birth_date,given_name,identifier__Riksdagen,original_wikiname,name__nl,name__de,wikipedia__commons,wikipedia__en,image,name__nb,name__uk,name__da,name__nn,name__fi,name__pl,name__pt,name__ru,wikipedia__da,wikipedia__fi,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__uk,identifier__VIAF,identifier__SELIBR,name__es,wikipedia__de,identifier__freebase,name__sco,name__id,wikipedia__fr,wikipedia__id,wikipedia__sco,identifier__ISNI,identifier__LCAuth,family_name,name__mg,wikipedia__mg,name__af,name__an,name__ar,name__az,name__be,name__bg,name__bn,name__br,name__bs,name__ca,name__cs,name__de_ch,name__el,name__en_ca,name__en_gb,name__eo,name__et,name__gl,name__he,name__hi,name__hu,name__io,name__is,name__ja,name__ka,name__ko,name__la,name__lb,name__lt,name__lv,name__mn,name__mr,name__ms,name__oc,name__pt_br,name__qu,name__se,name__sq,name__sr,name__sw,name__tr,name__vi,name__yo,name__zh,name__hr,name__fa,name__fo,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__az,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__bs,wikipedia__ca,wikipedia__cs,wikipedia__el,wikipedia__enwikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fiwikiquote,wikipedia__fo,wikipedia__frwikiquote,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lt,wikipedia__lv,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__oc,wikipedia__qu,wikipedia__se,wikipedia__sq,wikipedia__sr,wikipedia__svwikiquote,wikipedia__sw,wikipedia__tr,wikipedia__vi,wikipedia__yo,wikipedia__zh,identifier__GND,identifier__SUDOC,identifier__IMDB,identifier__Munzinger,identifier__parlement,name__be_tarask,wikipedia__be_x_old,website,name__ro,wikipedia__ro,identifier__EuroparlMEP,name__nds,name__vmf,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,name__fit,name__ta,name__sh,name__mk,name__hy,name__ur,wikipedia__cswikiquote,wikipedia__hy,wikipedia__sh,wikipedia__ta,wikipedia__ur,facebook,name__gsw,twitter,identifier__BIBSYS,identifier__BNF,name__ie,wikipedia__ie,name__ast,name__bar,name__co,name__cy,name__eu,name__fur,name__ga,name__gd,name__li,name__lij,name__lmo,name__nap,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sk,name__sl,name__vec,name__vls,name__wa,identifier__FAST,identifier__PACE,identifier__NTA,name__th,wikipedia__th,identifier__GTAA,death_date,identifier__OLID,wikipedia__nds,wikipedia__etwikiquote,wikipedia__bswikiquote,wikipedia__ga,wikipedia__nowikiquote,wikipedia__svwikinews,identifier__NNDB,name__sah,wikipedia__sah,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,wikipedia__sk,wikipedia__mk,wikipedia__plwikiquote,birth_name,name__ckb,wikipedia__ckb,identifier__SFDb,wikipedia__eu,last_seen,identifier__elonet,identifier__PORT,identifier__DNF,name__ty,identifier__NLI,wikipedia__gd,wikipedia__hsb,name__hsb,identifier__kinopoisk,identifier__Britannica,identifier__kansallisbiografia,identifier__wikitree,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__min,name__nrm,name__pap,name__prg,name__rgn,name__sr_el,name__vo,name__wo,name__zu,identifier__CSFD,weblog,wikipedia__fawikiquote,occupation,identifier__ne_se,name__dsb,name__pfl,name__frr,identifier__snac,identifier__NLAtrove,identifier__CSPAN,identifier__politifact,identifier__quora,wikipedia__ml,name__kl,name__ml,identifier__omni,name__aa,name__ace,name__ak,name__ang,name__ay,name__bcl,name__bi,name__bjn,name__cbk_zam,name__cdo,name__ceb,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__diq,name__dtp,name__ee,name__egl,name__eml,name__ext,name__ff,name__fj,name__fy,name__gag,name__gn,name__gv,name__ha,name__hak,name__hif_latn,name__hil,name__ho,name__ht,name__hz,name__ig,name__ik,name__ike_latn,name__ilo,name__jbo,name__jv,name__kaa,name__ki,name__kk_latn,name__kk_tr,name__ksh,name__lad,name__nah,name__rup,name__sn,name__su,name__tl,name__tpi,name__uz,name__war,name__zea,wikipedia__itwikiquote,name__te,identifier__LAC,linkedin,wikipedia__ruwikinews,identifier__bigenc_ru,instagram,name__sje,name__sma,name__smj,identifier__NUKAT,wikipedia__ukwikiquote,identifier__dialnet,identifier__CANTIC,wikipedia__ast,name__kn,email,identifier__google_knowledge,identifier__BAV,wikipedia__nlwikinews,identifier__NLA,identifier__NLP,identifier__LNB,identifier__PTBNP,name__als,wikipedia__fy,name__pdc,name__stq,name__ba,wikipedia__ba,identifier__GNC,wikipedia__cy,name__lfn,wikipedia__uz,wikipedia__azb,noble_title,identifier__BNE,name__azb,name__no,identifier__CONOR,wikipedia__wuu,name__wuu,identifier__DBNL,identifier__NDL,wikipedia__eswikiquote,identifier__NKC,identifier__youtube,name__tt,wikipedia__tt,identifier__NSK,name__mt,wikipedia__mzn,name__mzn
Q5777951,Nils-Olof Gustafsson,Nils-Olof Gustafsson,Nils-Olof Gustafsson,Nils-Olof Gustafsson,Nils-Olof Gustafsson,Nils-Olof Gustafsson,male,1934,Nils,0807888102003,,Nils-Olof Gustafsson,,,,,,,,,Nils-Olof Gustafsson,,,,,,,,,,,,,,Nils-Olof Gustafsson,,,,,,,,,,Gustafsson,,,,,,,,,,,,Nils-Olof Gustafsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nils-Olof Gustafsson,,,,,,,,,,,,,,,,,,,Nils-Olof Gustafsson,,,,,,,,,,2012-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5778392,Lennart Gustavsson,,Lennart Gustavsson,Lennart Gustavsson,Lennart Gustavsson,Lennart Gustavsson (politiker),male,1954,Lennart,0694077681517,,Lennart Gustavsson,Lennart Gustavsson,,Lennart Gustavsson,,,,,,Lennart Gustavsson,,,,,,,,,,,,,,Lennart Gustavsson,,,,,,,,,,Gustavsson,,,,,,,,,,,,Lennart Gustavsson,,,,,,,,,,,Lennart Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lennart Gustavsson,,,,,,,,,,,,,,,,,,,Lennart Gustavsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5779628,Johnny Gylling,,Johnny Gylling,Johnny Gylling,Johnny Gylling,Johnny Gylling,male,1956,Johnny,0987147242812,,Johnny Gylling,Johnny Gylling,,Johnny Gylling,,,,,,Johnny Gylling,,,,,,,,,,,,,,Johnny Gylling,,,,,,,,,,Gylling,,,,,,,,,,,,Johnny Gylling,,,,,,,,,,,Johnny Gylling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johnny Gylling,Johnny Gylling,,,,,,,,,,,,,,,,,,Johnny Gylling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5780429,Olle Göransson,,Olle Göransson,Olle Göransson,Olle Göransson,Olle Göransson,male,1929-12-13,Olle,0980247880005,,Olle Göransson,,,,,,,,,Olle Göransson,,,,,,,,,,,,,,,,,,,,,,,,Göransson,,,,,,,,,,,,Olle Göransson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olle Göransson,,,,,,,,,,,,,,,,,,,Olle Göransson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5781951,Lars-Ove Hagberg,Lars-Ove Hagberg,Lars-Ove Hagberg,Lars-Ove Hagberg,Lars-Ove Hagberg,Lars-Ove Hagberg,male,1941,Lars,0558681738602,,Lars-Ove Hagberg,,,,,,,,,Lars-Ove Hagberg,,,,,,,,,,,,,,Lars-Ove Hagberg,,,,,,,,,,Hagberg,,,,,,,,,,,,Lars-Ove Hagberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lars-Ove Hagberg,,,,,,,,,,,,,,,,,,,Lars-Ove Hagberg,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5781968,Michael Hagberg,,Michael Hagberg,Michael Hagberg,Michael Hagberg,Michael Hagberg,male,1954,Michael,0480007629014,,Michael Hagberg,Michael Hagberg,,Michael Hagberg,,,,,,Michael Hagberg,,,,,,,,,,,,,,Michael Hagberg,,,,,,,,,,Hagberg,,,,,,,,,,,,Michael Hagberg,,,,,,,,,,,Michael Hagberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Hagberg,,,,,,,,,,,,,,,,,,,Michael Hagberg,,,,,5146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5782782,Karl Hagström,,Karl Hagström,Karl Hagström,Karl Hagström,Karl Hagström (politiker),male,1941,Karl,0232551233302,,Karl Hagström,Karl Hagström,,,,,,,,Karl Hagström,,,,,,,,,,,,,,,,,,,,,,,,Hagström,,,,,,,,,,,,Karl Hagström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karl Hagström,,,,,,,,,,,,,,,,,,,Karl Hagström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5783589,Robert Halef,Robert Halef,Robert Halef,Robert Halef,Robert Halef,Robert Halef,male,1964-03-01,Robert,0285631067215,,Robert Halef,Robert Halef,,,https://upload.wikimedia.org/wikipedia/commons/e/ea/Robert_Halef.jpg,,,,,Robert Halef,,,,,,,,,,,,,,Robert Halef,,,,,,,,,,,,,,,,,,,,,,Robert Halef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Halef,,,,,,,,,,,,,,,,,,,Robert Halef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5785730,Arhe Hamednaca,,Arhe Hamednaca,Arhe Hamednaca,Arhe Hamednaca,Arhe Hamednaca,male,1953-01-25,Arhe,0186426023519,,Arhe Hamednaca,Arhe Hamednaca,Category:Arhe Hamednaca,,https://upload.wikimedia.org/wikipedia/commons/5/58/Arhe_Hamednaca.jpg,Arhe Hamednaca,,,,Arhe Hamednaca,,,,,,Arhe Hamednaca,,,,,,,,Arhe Hamednaca,,,,,,,,,,,,,,,,,,,,,,Arhe Hamednaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arhe Hamednaca,,,,,,,,,,,,,,,,,,,Arhe Hamednaca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5786495,Bo Hammar,Bo Hammar,Bo Hammar,Bo Hammar,Bo Hammar,Bo Hammar,male,1941-02-09,Bo,0555321980101,,Bo Hammar,,,,https://upload.wikimedia.org/wikipedia/commons/3/3b/Bo_Hammar.png,Bo Hammar,,,,Bo Hammar,,,,,,,,,,,,316736578,,,,,,,,,,0000 0004 5093 2084,,Hammar,,,,,,,,,,,,Bo Hammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bo Hammar,,,,,,,,,,,,,,,,,,,Bo Hammar,,,,,,,,,,2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5795147,Evert Hedberg,Evert Hedberg,Evert Hedberg,Evert Hedberg,Evert Hedberg,Evert Hedberg,male,1922-08-10,Evert,0293624556396,,Evert Hedberg,,,,,,,,,Evert Hedberg,,,Эверт Хедберг,,,,,,,,,,,Evert Hedberg,,,,,,,,,,Hedberg,,,,,إيفرت هيدبيرغ,,,,,,,Evert Hedberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Evert Hedberg,,,,,,,,,,,,,,,,,,,Evert Hedberg,,,,,,,,,,2008-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5796014,Carl Erik Hedlund,,Carl Erik Hedlund,Carl Erik Hedlund,Carl Erik Hedlund,Carl Erik Hedlund,male,1936,Carl,0354810740804,,Carl Erik Hedlund,,,,,,,,,Carl Erik Hedlund,,,,,,,,,,,,,,Carl Erik Hedlund,,,,,,,,,,Hedlund,,,,,,,,,,,,Carl Erik Hedlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carl Erik Hedlund,,,,,,,,,,,,,,,,,,,Carl Erik Hedlund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5798912,Owe Hellberg,,Owe Hellberg,Owe Hellberg,Owe Hellberg,Owe Hellberg,male,1953,Owe,0111536149811,,Owe Hellberg,Owe Hellberg,,Owe Hellberg,,,,,,Owe Hellberg,,,,,,,,,,,,,,Owe Hellberg,,,,,,,,,,Hellberg,,,,,,,,,,,,Owe Hellberg,,,,,,,,,,,Owe Hellberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Owe Hellberg,,,,,,,,,,,,,,,,,,,Owe Hellberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5799323,Jörgen Hellman,,Jörgen Hellman,Jörgen Hellman,Jörgen Hellman,Jörgen Hellman,male,1963,Jörgen,0781520322912,,Jörgen Hellman,,,,,Jörgen Hellman,,,,Jörgen Hellman,,,Йорген Хеллман,,,Jörgen Hellman,,,,,,,,,,,,,,,,,,Hellman,,,,,,,,,,,,Jörgen Hellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jörgen Hellman,,,,,,,,,,,,,,,,,,,Jörgen Hellman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5799722,Mats Hellström,,Mats Hellström,Mats Hellström,Mats Hellström,Mats Hellström,male,1942-01-12,Mats,0334042720405,,Mats Hellström,Mats Hellström,Category:Mats Hellström,Mats Hellström,https://upload.wikimedia.org/wikipedia/commons/c/c4/Mats_Hellström_in_August_2013.jpg,,,,,Mats Hellström,,,Матс Хельстрём,,,,,,,,,90778102,,Mats Hellström,Mats Hellström,,,,,,,0000 0001 0997 2904,n00026963,Hellström,,,,,ماتس هيلستروم,,,,,,,Mats Hellström,,,,,,,,,,,Mats Hellström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ماتس هيلستروم,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122253175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mats Hellström,,,,,,,,,,,,,,,,,,,Mats Hellström,,,,452789,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,mats-hellström,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5801464,Stig Henriksson,,Stig Henriksson,Stig Henriksson,Stig Henriksson,Stig Henriksson,male,1955-05-30,Stig,0644177413119,,Stig Henriksson,,Category:Stig Henriksson,,https://upload.wikimedia.org/wikipedia/commons/3/32/Stig_Henriksson.jpg,,,,,Stig Henriksson,,,Стиг Хенрикссон,,,,,,,,,,,Stig Henriksson,,,,,,,,,,Henriksson,,,,,,,,,,,,Stig Henriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stig Henriksson,,,,,,,,,,,,,,,,,,,Stig Henriksson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5809040,Gustaf Hoffstedt,Gustaf Hoffstedt,Gustaf Hoffstedt,Gustaf Hoffstedt,Gustaf Hoffstedt,Gustaf Hoffstedt,male,1974-04-14,Gustaf,0316345926026,,Gustaf Hoffstedt,,,,"https://upload.wikimedia.org/wikipedia/commons/b/b0/Gustaf_Hoffstedt,_Bokmässan_2013_(crop).jpg",,,,,Gustaf Hoffstedt,,,,,,,,,,,,,,Gustaf Hoffstedt,,,,,,,,,,,,,,,,,,,,,,Gustaf Hoffstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustaf Hoffstedt,,,,,,,,,,,,,,,,,,,Gustaf Hoffstedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5811663,Erik Holmkvist,,Erik Holmkvist,Erik Holmkvist,Erik Holmkvist,Erik Holmkvist,male,1929,Erik,0691717205205,,Erik Holmkvist,,,,,,,,,Erik Holmkvist,,,,,,,,,,,,,,Erik Holmkvist,,,,,,,,,,Holmkvist,,,,,,,,,,,,Erik Holmkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Holmkvist,,,,,,,,,,,,,,,,,,,Erik Holmkvist,,,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5812045,Lennart Holmsten,Lennart Holmsten,Lennart Holmsten,Lennart Holmsten,Lennart Holmsten,Lennart Holmsten,male,1945,Lennart,0814703093208,,Lennart Holmsten,Lennart Holmsten,,,,,,,,Lennart Holmsten,,,,,,,,,,,,,,Lennart Holmsten,,,,,,,,,,Holmsten,,,,,,,,,,,,Lennart Holmsten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lennart Holmsten,,,,,,,,,,,,,,,,,,,Lennart Holmsten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5814651,Erik Hovhammar,,Erik Hovhammar,Erik Hovhammar,Erik Hovhammar,Erik Hovhammar,male,1922-05-04,Erik,0207814508895,,Erik Hovhammar,,,,,,,,,Erik Hovhammar,,,,,,,,,,,,103643873,,Erik Hovhammar,,,,,,,,0000 0000 7338 3760,,,,,,,,,,,,,,Erik Hovhammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Erik Hovhammar,,,,,,,,,,,,,,,,,,,Erik Hovhammar,,,,,,,,,,2006-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
