id,name__la,name__de,name__cs,name__pl,name__fr,name__en,name__fi,name__it,name__nl,name__es,name__hu,name__nb,name__da,name__nn,name__sv,name__ar,name,wikipedia__ar,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__fi,wikipedia__fr,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__pl,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,birth_date,identifier__freebase,identifier__NKC,given_name,identifier__NTA,identifier__Munzinger,identifier__FAST,original_wikiname,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__ca,name__co,name__cy,name__eo,name__et,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__hr,name__is,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,wikipedia__cswikiquote,wikipedia__commons,name__hsb,wikipedia__hsb,wikipedia__sk,name__ru,wikipedia__ro,wikipedia__ru,identifier__EuroparlMEP,identifier__PACE,name__he,name__be,name__sr,name__uk,name__ja,name__bg,name__zh,name__oc,name__be_tarask,name__vi,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__dewikiquote,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__he,wikipedia__ja,wikipedia__nl,wikipedia__no,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__sl,wikipedia__sr,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__vi,wikipedia__zh,noble_title,identifier__BNF,identifier__NDL,website,death_date,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__ko,name__yo,name__id,name__el,name__sh,name__sr_el,name__sr_ec,name__io,name__lv,name__mg,name__fa,wikipedia__ast,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__fa,wikipedia__gl,wikipedia__hr,wikipedia__id,wikipedia__io,wikipedia__ko,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__nn,wikipedia__oc,wikipedia__sco,wikipedia__sh,wikipedia__yo,identifier__NNDB,name__de_ch,name__en_ca,name__en_gb,identifier__NLP,wikipedia__enwikiquote,wikipedia__itwikiquote,identifier__parlement,name__eml,name__fo,name__frr,name__min,name__pt_br,family_name,wikipedia__als,wikipedia__simple,identifier__MusicBrainz,wikipedia__bs,twitter,facebook,name__ie,wikipedia__ie,identifier__IMDB,identifier__CSFD,identifier__AlloCine,identifier__allmovie,identifier__SFDb,identifier__PORT,identifier__kinopoisk,identifier__filmportal_de,name__szl,name__rue,wikipedia__eu,wikipedia__rue,wikipedia__szl,name__ur,name__ka,name__ms,name__pam,name__ps,name__tl,name__hy,name__az,name__mr,wikipedia__az,wikipedia__cswikisource,wikipedia__gd,wikipedia__hy,wikipedia__ka,wikipedia__lt,wikipedia__mr,wikipedia__ms,wikipedia__pam,wikipedia__ps,wikipedia__tl,wikipedia__ur,identifier__GTAA,identifier__CSPAN,identifier__NUKAT,name__qu,name__uz,name__yi,name__mn,name__nov,name__ilo,name__dsb,name__jv,name__kk,wikipedia__dsb,wikipedia__eowikiquote,wikipedia__ilo,wikipedia__jv,wikipedia__kk,wikipedia__lmo,wikipedia__ltwikiquote,wikipedia__mn,wikipedia__nov,wikipedia__qu,wikipedia__sq,wikipedia__uz,wikipedia__yi,identifier__NLA,identifier__BNE,identifier__CANTIC,identifier__Britannica,identifier__goodreads,wikipedia__skwikiquote,name__vo,wikipedia__vo,identifier__elonet,name__ml,wikipedia__ml,identifier__NLI,wikipedia__ga,identifier__GNC,identifier__discogs,occupation,identifier__wikitree,wikipedia__br,identifier__ORCID,wikipedia__zh_yue,name__yue,name__tt,identifier__quora,identifier__persee,name__ext,name__bm,name__de_at,name__frc,name__frp,name__ia,name__jam,name__kab,name__kg,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__wo,name__zu,identifier__songkick,name__mk,identifier__BAV,identifier__BIBSYS,wikipedia__th,identifier__bigenc_ru,name__kl,name__th,identifier__ne_se,wikipedia__tt,weblog,wikipedia__ta,name__ta,identifier__LAC,name__lfn,wikipedia__af,name__fit,identifier__ioc_athlete,linkedin,identifier__CONOR,wikipedia__mk
Q12059370,,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,,Tomáš Štěrba,,Tomáš Štěrba,,,,,,,,,,male,,,,,,1946-12-29,,,Tomáš,,,,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,Tomáš Štěrba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12060612,,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,,Vlastimil Ostrý,,Vlastimil Ostrý,,,,,,,,,,male,,,,,,1966-11-06,,,Vlastimil,,,,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,Vlastimil Ostrý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12199044,,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,,Tomáš Dub,,Tomáš Dub,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/73/Tomáš_Dub_(2010).jpg,male,0000 0000 5792 4328,84140038,,,,1967-12-12,,,Tomáš,,,,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,Tomáš Dub,,Category:Tomáš Dub,,,,,,,,,,,,,トマーシュ・ドゥプ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12199360,,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,,Tomáš Ježek,,Tomáš Ježek,,Tomáš Ježek (economist),,,,,,,https://upload.wikimedia.org/wikipedia/commons/5/5d/Jezek_1992.png,male,0000 0000 8145 2578,65403543,133924890,n84050295,,1940-03-15,,jn19990209312,Tomáš,,,1464117,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Tomáš Ježek,Category:Tomáš Ježek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ježek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pedagogue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tomáš Ježek,,,,,,
Q12200188,,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,,Tomáš Vrbík,,Tomáš Vrbík,,,,,,,,,,male,,,,,,1973-01-15,,,Tomáš,,,,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,Tomáš Vrbík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q12324346,,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,,Stanislav Křeček,,Stanislav Křeček,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/9/9f/Stanislav_Křeček.jpg,male,0000 0000 5863 3653,84106415,1071906615,n2015008734,146197364,1938-05-20,,jn99240000589,Stanislav,,,,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,Stanislav Křeček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1292951,,Ivan Bartoš,Ivan Bartoš,Ivan Bartoš,,Ivan Bartoš,,,Ivan Bartoš,,,,,,,,Ivan Bartoš,,Ivan Bartoš,Ivan Bartoš,Ivan Bartoš,,,,,,Ivan Bartoš,"https://upload.wikimedia.org/wikipedia/commons/5/50/Ivan_Bartoš_portrait_June_28,_2017.jpg",male,,121321286,,,,1980-03-20,,xx0116913,Ivan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Bartoš,Ivan Bartoš,,,,,,,,,,Ivan Bartoš,,,,,,,,Иван Бартош,,イワン・バルトシュ,,,,,,,,,,,,,,,,,,,,,Иван Бартош,,,,,,,,,,,,伊萬·巴托斯,,伊万·巴托斯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bartoš,,,,,,,,,,43963,,,,,,,,,,,,,,Ivan Bartoš,,,,,,,,,,,,,,Ivan Bartoš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,software architect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1313476,,Miloslav Ransdorf,Miloslav Ransdorf,Miloslav Ransdorf,Miloslav Ransdorf,Miloslav Ransdorf,,Miloslav Ransdorf,Miloslav Ransdorf,Miloslav Ransdorf,Miloslav Ransdorf,,,,,,Miloslav Ransdorf,,Miloslav Ransdorf,Miloslav Ransdorf,Miloslav Ransdorf,,Miloslav Ransdorf,,,,Miloslav Ransdorf,"https://upload.wikimedia.org/wikipedia/commons/8/8b/Miroslav_Ransdorf_(2),_EP_election_campaign,_Brno.jpg",male,0000 0000 8098 4441,19714361,132407663,n87923709,159091055,1953-02-15,/m/054pq5,jn19990218091,Miloslav,,,,Miloslav Ransdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miloslav Ransdorf,,,,Miloslav Ransdorf,Miloslav Ransdorf,,Miloslav Ransdorf,,,,Miloslav Ransdorf,Category:Miloslav Ransdorf,,,Miloslav Ransdorf,Милослав Рансдорф,Miloslav Ransdorf,"Рансдорф, Милослав",23706,,,,,Мілослав Рансдорф,,,,,,,,,,,,,,,,,,,,,,,,Miloslav Ransdorf,Мілослав Рансдорф,,,,12144088n,,,2016-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miloslav Ransdorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q133947,,Jiří Dienstbier,Jiří Dienstbier,Jiří Dienstbier,Jiří Dienstbier junior,Jiří Dienstbier Jr.,,Jiří Dienstbier,Jiří Dienstbier junior,Jiří Dienstbier,Jiří Dienstbier,Jiří Dienstbier,,,,,Jiří Dienstbier,,Jiří Dienstbier mladší,"Jiří Dienstbier (Politiker, 1969)",Jiří Dienstbier Jr.,,Jiří Dienstbier junior,,Jiří Dienstbier,,Jiří Dienstbier (ur. 1969),https://upload.wikimedia.org/wikipedia/commons/b/b1/JIRI_Dienstbier_mladsi.jpeg,male,0000 0000 9168 1040,134170579,1048422313,,,1969-05-27,/m/0n8zss4,jo2010589226,Jiří,,,,Jiří Dienstbier mladší,,,,,,,,,,Jiří Dienstbier la pli juna,,Jiří Dienstbier,,,,,,,,,,,,,,,,,,Jiří Dienstbier,,,,,,Jiří Dienstbier,Jiří Dienstbier Jr.,,,,,,Jiří Dienstbier mladší,Category:Jiří Dienstbier mladší,Jiří Dienstbier,Jiří Dienstbier,Jiří Dienstbier (1969),"Динстбир, Иржи младший",,"Динстбир, Иржи младший",,,,,,,イジー・ディーンストビール,,,,,,,,,,Jiří Dienstbier la pli juna,Jiří Dienstbier,,,,Jiří Dienstbier junior,,,Jiří Dienstbier (1969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jiří Dienstbier,Иржи Динстбир,Jiří Dienstbier,Иржи Динстбир,Jiří Dienstbier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13434626,,Marian Jurečka,Marian Jurečka,Marian Jurečka,Marian Jurečka,Marian Jurečka,,,Marian Jurečka,,,,,,,,Marian Jurečka,,Marian Jurečka,Marian Jurečka,Marian Jurečka,,Marian Jurečka,,,,Marian Jurečka,https://upload.wikimedia.org/wikipedia/commons/a/a1/Jurecka_Marian.JPG,male,,310521739,,,,1981-03-15,,,Marian,,,,Marian Jurečka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Jurečka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13561396,,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,,Jan Bartošek,,Jan Bartošek,,,,,,,,,,male,,,,,,1971-11-10,,,Jan,,,,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,Jan Bartošek,,,,,,Ян Бартошек,,,,,,,,,,,,,,,,,,,,,,,,,,,,Категория:Ян Бартошек,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bartošek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Bartošek,,,,,,
Q13578296,,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,,Jakub Michálek,,Jakub Michálek,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f7/Jakub_Michálek.jpg,male,,,,,,1989-02-06,,,Jakub,,,,,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,Jakub Michálek,,Category:Jakub Michálek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smidak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1358861,,Martin Bursík,Martin Bursík,Martin Bursík,Martin Bursík,Martin Bursík,,,Martin Bursík,Martin Bursík,Martin Bursík,,,,,,Martin Bursík,,Martin Bursík,Martin Bursík,Martin Bursík,,Martin Bursík,,,,Martin Bursík,https://upload.wikimedia.org/wikipedia/commons/6/64/Bursík.jpg,male,0000 0000 5750 4876,84110019,,,,1959-08-12,/m/0d1s6k,jo20000071082,Martin,,,,Martin Bursík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Bursík,Martin Bursík,,,,,,Martin Bursík,Category:Martin Bursík,,,Martin Bursík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q13721260,,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,,Tomáš Podivínský,,Tomáš Podivínský,,,,,,,,Tomáš Podivínský,https://upload.wikimedia.org/wikipedia/commons/5/5d/Tomáš_Podivínský_2014.JPG,male,0000 0000 5641 1985,84406204,,,,1969-11-21,,jx20080305018,Tomáš,,,,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,Tomáš Podivínský,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
