id,name__sk,name__cs,name,wikipedia__cs,wikipedia__sk,gender,occupation,identifier__VIAF,birth_date,given_name,original_wikiname,name__pl,wikipedia__pl,image,name__id,name__de,name__en,name__fi,name__nl,name__ru,name__uk,name__fr,wikipedia__de,wikipedia__en,wikipedia__fi,wikipedia__id,wikipedia__ru,wikipedia__uk,identifier__freebase,name__rue,name__et,wikipedia__et,wikipedia__fr,wikipedia__rue,wikipedia__skwikiquote,identifier__EuroparlMEP,name__hu,wikipedia__hu,name__es,identifier__GND,identifier__LCAuth,identifier__FAST,name__pa,name__nb,name__da,name__nn,name__sv,wikipedia__commons,wikipedia__pa,identifier__SUDOC,identifier__IMDB,identifier__NKC,identifier__PACE,name__it,wikipedia__it,death_date,name__ca,name__gl,wikipedia__cswikiquote,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__co,name__cy,name__eo,name__eu,name__fur,name__ga,name__gd,name__gsw,name__hr,name__is,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ja,wikipedia__ca,wikipedia__eo,identifier__ISNI,identifier__BNF,identifier__MusicBrainz,identifier__BMLO,name__be_tarask,name__de_ch,name__en_ca,name__en_gb,wikipedia__be_x_old,wikipedia__itwikiquote,website,identifier__AlloCine,identifier__allmovie,identifier__SFDb,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,family_name,name__zh,wikipedia__zh,identifier__quora,identifier__Munzinger,name__be,name__ko,name__he,name__ta,name__yo,name__oc,name__ms,name__el,name__ar,name__sr,name__mr,name__io,name__pt_br,name__vi,name__bg,name__ie,name__fa,name__mk,name__ka,name__la,name__sh,name__zh_hant,name__hsb,wikipedia__ar,wikipedia__ast,wikipedia__be,wikipedia__bg,wikipedia__da,wikipedia__el,wikipedia__es,wikipedia__fa,wikipedia__he,wikipedia__hr,wikipedia__hsb,wikipedia__huwikiquote,wikipedia__ie,wikipedia__io,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lmo,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__sh,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__tr,wikipedia__ukwikiquote,wikipedia__vi,wikipedia__yo,identifier__parlement,wikipedia__ro,name__dsb,name__lv,name__zh_cn,wikipedia__gl,wikipedia__lv,wikipedia__sl,wikipedia__ga,wikipedia__lt,name__ceb,name__eml,name__fo,name__frr,name__fy,name__jam,name__min,name__mt,name__tl,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__mg,wikipedia__mg,name__ty,name__qu,wikipedia__eu,wikipedia__qu,identifier__N6I,name__az,wikipedia__az,name__tt,identifier__bigenc_ru,twitter,name__bm,name__de_at,name__frc,name__frp,name__ia,name__kab,name__kg,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__vo,name__wo,name__zu,name__sr_el,name__sr_ec,name__mn,wikipedia__mn,wikipedia__sq,name__szl,name__ba,name__hy,name__uz,wikipedia__ba,wikipedia__bs,wikipedia__gd,wikipedia__hy,wikipedia__sw,wikipedia__szl,wikipedia__uz,identifier__OLID,identifier__NTA,identifier__NSK,identifier__NLP,identifier__NNDB,wikipedia__sco,wikipedia__mk,identifier__NUKAT,identifier__BAV,identifier__NSZL,identifier__Britannica,identifier__BIBSYS,facebook,name__ace,name__jv,name__su,identifier__GTAA,identifier__ne_se,identifier__snac,wikipedia__simple,wikipedia__cy,identifier__google_plus,wikipedia__eml,name__lfn,identifier__FIFA,wikipedia__af,identifier__CONOR
Q25482253,Juraj Droba,,Juraj Droba,,Juraj Droba,male,politician,,1971-05-25,,Juraj Droba,,,https://upload.wikimedia.org/wikipedia/commons/0/09/Droba_juraj_official.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q26198001,Marek Krajčí,,Marek Krajčí,,Marek Krajčí,male,politician,,1974-03-24,,Marek Krajčí,,,https://upload.wikimedia.org/wikipedia/commons/5/5e/Marek_Krajčí.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q262574,Ján Slota,Ján Slota,Ján Slota,Ján Slota,Ján Slota,male,politician,85641863,1953-09-14,Ján,Ján Slota,Ján Slota,Ján Slota,https://upload.wikimedia.org/wikipedia/commons/7/74/Zilina_P6112384-selection.jpg,,Ján Slota,Ján Slota,Ján Slota,Ján Slota,"Слота, Ян",,Ján Slota,Ján Slota,Ján Slota,Ján Slota,,"Слота, Ян",,/m/0fqyyx,,,,Ján Slota,,Ján Slota,,Ján Slota,Ján Slota,Ján Slota,,,,,Ján Slota,Ján Slota,Ján Slota,Ján Slota,Category:Ján Slota,,,,xx0053026,,,,,,,Ján Slota,,,,,,,,,Ján Slota,,,,,,,,,,,,,,,,,,,,,,,,Ján Slota,,,,,,,,Ján Slota,,,,,,,,,,,,,,,,,,,,Slota,,,,,Ян Слота,,,,,,,,,,,,,,,,,,,,,,,,,Ян Слота,,,,,,,,,Ján Slota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2650392,Igor Choma,,Igor Choma,,Igor Choma,male,politician,,1964-01-28,Igor,Igor Choma,,,,,,Igor Choma,,Igor Choma,,,,,,,,,,,,,,,,,,Igor Choma,Igor Choma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q26837632,Veronika Remišová,,Veronika Remišová,,Veronika Remišová,female,politician,,1976-05-31,Veronika,Veronika Remišová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q271721,Edit Bauer,Edit Bauer,Edit Bauer,Edit Bauer,Edit Bauer,female,politician,121401530,1946-08-21,Edit,Edit Bauer,Edit Bauer,Edit Bauer,https://upload.wikimedia.org/wikipedia/commons/8/84/Edit_Bauer_-_Wiki_Loves_Parliament_-_2014_-_P1760790.jpg,,Edit Bauer,Edit Bauer,Edit Bauer,Edit Bauer,Эдит Бауэр,,Edit Bauer,Edit Bauer,Edit Bauer,Edit Bauer,,,,/m/05ygn5,,,,Edit Bauer,,,23866,Bauer Edit,Bauer Edit,Edit Bauer,170334724,,,,Edit Bauer,Edit Bauer,Edit Bauer,Edit Bauer,Category:Edit Bauer,,,,,3616,Edit Bauer,,,,,,,,,,,,,Edit Bauer,,,,,,,,,,,,,,,,,,,,,Edit Bauer,,,,Edit Bauer,,,,,,,,,0000 0000 7954 7236,,,,,,,,,,,,,,,,,,,Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edit Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edit Bauer,,,,,,
Q27342111,Renáta Kaščáková,,Renáta Kaščáková,,Renáta Kaščáková,female,politician,,1965-10-28,,Renáta Kaščáková,,,https://upload.wikimedia.org/wikipedia/commons/d/d9/Renáta_Kaščáková_ČB.jpg,,,Renáta Kaščáková,,Renáta Kaščáková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Renáta Kaščáková,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 5614 3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27555564,Ľubomír Petrák,,Ľubomír Petrák,,Ľubomír Petrák,male,politician,,1961-08-06,,Ľubomír Petrák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27927105,Zuzana Zimenová,,Zuzana Zimenová,,Zuzana Zimenová,female,politician,,1965-09-18,Zuzana,Zuzana Zimenová,,,,,,Zuzana Zimenová,,Zuzana Zimenová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q283359,Béla Bugár,Béla Bugár,Béla Bugár,Béla Bugár,Béla Bugár,male,politician,50337394,1958-07-07,Béla,Béla Bugár,Béla Bugár,Béla Bugár,https://upload.wikimedia.org/wikipedia/commons/8/87/Béla_Bugár.jpg,,Béla Bugár,Béla Bugár,,Béla Bugár,Бела Бугар,Бела Бугар,Béla Bugár,Béla Bugár,Béla Bugár,,,"Бугар, Бела",Бела Бугар,/m/0bkjlk,,,,Béla Bugár,,Béla Bugár,,Bugár Béla,Bugár Béla (politikus),Béla Bugár,130558281,n2005003490,1603101,,Béla Bugár,Béla Bugár,Béla Bugár,Béla Bugár,Category:Béla Bugár,,086856561,,jo2004213409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Béla Bugár,,,,,,,,,0000 0001 1472 4307,,,,Бэла Бугар,,,,Бэла Бугар,,,,,,,,,,,,貝拉·布加爾,貝拉·布加爾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28793186,Simona Petrík,,Simona Petrík,,Simona Petrík,female,politician,,1982-11-10,,Simona Petrík,,,,,,Simona Petrík,,Simona Petrík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q29789902,Peter Marček,,Peter Marček,,Peter Marček,male,politician,,1953-12-23,Peter,Peter Marček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3014377,Daniel Lipšic,Daniel Lipšic,Daniel Lipšic,Daniel Lipšic,Daniel Lipšic,male,politician,84240888,1973-07-08,Daniel,Daniel Lipšic,Daniel Lipšic,Daniel Lipšic,https://upload.wikimedia.org/wikipedia/commons/3/3e/Hryschenko-Lipšic_cropped.png,,Daniel Lipšic,Daniel Lipšic,,Daniel Lipšic,,,Daniel Lipšic,,Daniel Lipšic,,,,,/m/02p_nms,,,,Daniel Lipšic,,Daniel Lipšic,,,,,,,,,,,,,Category:Daniel Lipšic,,175099030,,js20051024007,,Daniel Lipšic,Daniel Lipšic,,,,,,,,,,,,,,,,,,,Daniel Lipšic,,,,,,,,,,,,,,,,,,Daniel Lipšic,,,,,,ダニエル・リプシック,,,0000 0000 5575 293X,,,,,,,,,,http://www.lipsic.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3041814,,,Dušan Švantner,,,male,politician,,1946-12-19,Dušan,Dušan Švantner,Dušan Švantner,Dušan Švantner,,,Dušan Švantner,Dušan Švantner,,Dušan Švantner,,,Dušan Švantner,,Dušan Švantner,,,,,,,,,Dušan Švantner,,,,Dušan Švantner,,Dušan Švantner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dušan Švantner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3059549,Eugen Jurzyca,Eugen Jurzyca,Eugen Jurzyca,Eugen Jurzyca,Eugen Jurzyca,male,politician,,1958-02-08,Eugen,Eugen Jurzyca,Eugen Jurzyca,Eugen Jurzyca,https://upload.wikimedia.org/wikipedia/commons/0/09/Eugen_Jurzyca_(cropped).jpg,,Eugen Jurzyca,Eugen Jurzyca,,Eugen Jurzyca,,,Eugen Jurzyca,,Eugen Jurzyca,,,,,/m/0j440qg,,,,Eugen Jurzyca,,,,Eugen Jurzyca,,Eugen Jurzyca,,,,,,,,,Category:Eugen Jurzyca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eugen Jurzyca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3083051,František Tóth,,František Tóth,,František Tóth,male,politician,,1963-02-09,František,František Tóth,František Tóth,František Tóth,,,František Tóth,František Tóth,,,,,František Tóth,,,,,,,,,,,František Tóth,,,,,,,,,,,,,,,,,,,,,,,2006-06-13,,,,,,,,,,,František Tóth,,,,,,,,,,,,,,,,,,,,,,,,,František Tóth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3090781,Ivan Šimko,Ivan Šimko,Ivan Šimko,Ivan Šimko,Ivan Šimko,male,politician,36158862,1955-01-01,Ivan,Ivan Šimko,Ivan Šimko,Ivan Šimko,,,Ivan Šimko,Ivan Šimko,,Ivan Šimko,,,Ivan Šimko,,Ivan Šimko,,,,,/m/03wfwd9,,,,Ivan Šimko,,,,,,,,,,,,,,,Category:Ivan Šimko,,,,mzk2004261403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivan Šimko,,,,,,,,,0000 0003 7424 270X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3090968,Martin Fedor,Martin Fedor,Martin Fedor,Martin Fedor,Martin Fedor,male,politician,300413330,1974-03-04,Martin,Martin Fedor,Martin Fedor,Martin Fedor,,,Martin Fedor,Martin Fedor,,Martin Fedor,,,Martin Fedor,,Martin Fedor,,,,,/m/02x8df5,,,,Martin Fedor,,,,Martin Fedor,,Martin Fedor,,,,,,,,,,,,,vut2013761931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Fedor,,,,,,,,,0000 0004 0822 3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3090972,Lucia Žitňanská,Lucia Žitňanská,Lucia Žitňanská,Lucia Žitňanská,Lucia Žitňanská,female,politician,125731153,1964-06-03,Lucia,Lucia Žitňanská,Lucia Žitňanská,Lucia Žitňanská,https://upload.wikimedia.org/wikipedia/commons/2/29/Lucia_Zitnanska.jpg,,Lucia Žitňanská,Lucia Žitňanská,,Lucia Žitňanská,,,Lucia Žitňanská,Lucia Žitňanská,Lucia Žitňanská,,,,,/m/02z0g3g,,,,Lucia Žitňanská,,,,,,,171560817,n2010058899,,,,,,,Category:Lucia Žitňanská,,154124354,,mub2010613872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lucia Žitňanská,,,,,,,,,0000 0000 8675 7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3090985,Vladimír Palko,Vladimír Palko,Vladimír Palko,Vladimír Palko,Vladimír Palko,male,politician,267287600,1957-05-20,Vladimir,Vladimír Palko,Vladimír Palko,Vladimír Palko,https://upload.wikimedia.org/wikipedia/commons/1/18/Vladimír_Palko.jpg,,Vladimír Palko,Vladimír Palko,,Vladimír Palko,,,Vladimír Palko,Vladimír Palko,Vladimír Palko,,,,,/m/03wfcyp,,,,Vladimír Palko,,Vladimír Palko,,Vladimír Palko,,Vladimír Palko,1048061450,no2005087850,,,,,,,Category:Vladimír Palko,,,,xx0024431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vladimír Palko,,,,,,,,,,Vladimír Palko,,,,,,,,,0000 0003 8295 0677,,,,,,Vladimír Palko,Vladimír Palko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3090990,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,male,economist,84239704,1965-09-01,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,,Ľudovít Kaník,,Ľudovít Kaník,,,,,/m/0ch3z47,,Ľudovít Kaník,,Ľudovít Kaník,,,,Ľudovít Kaník,,Ľudovít Kaník,,,,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,,,,js20051010045,,Ľudovít Kaník,Ľudovít Kaník,,Ľudovít Kaník,Ľudovít Kaník,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,,,Ľudovít Kaník,,Ľudovít Kaník,,,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,Ľudovít Kaník,Ľudovít Kaník,,,,0000 0000 5757 5631,,,,,,,,,,http://www.kanik.sk/,,,,,,,,,,,,,,,,,,,,,,,,,,Ľudovít Kaník,,,,,,,,Ľudovít Kaník,,Ľudovít Kaník,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ľudovít Kaník,Ľudovít Kaník,,,,,,,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,Ľudovít Kaník,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3090991,Martin Fronc,Martin Fronc,Martin Fronc,Martin Fronc,Martin Fronc,male,politician,84342753,1947-11-28,Martin,Martin Fronc,Martin Fronc,Martin Fronc,,,Martin Fronc,Martin Fronc,,Martin Fronc,,,Martin Fronc,,Martin Fronc,,,,,/m/02z2rzg,,,,Martin Fronc,,,,Martin Fronc,,Martin Fronc,,,,,,,,,,,,,jx20051011004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Fronc,,,,,,,,,0000 0000 5743 5858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3133564,Jozef Mihál,Jozef Mihál,Jozef Mihál,Jozef Mihál,Jozef Mihál,male,politician,122341806,1965-03-18,Jozef,Jozef Mihál,Jozef Mihál,Jozef Mihál,,,Jozef Mihál,Jozef Mihál,,Jozef Mihál,,,Jozef Mihál,,Jozef Mihál,,,,,/m/0g5r0nf,,,,Jozef Mihál,,,,Jozef Mihál,,Jozef Mihál,,,,,,,,,,,,,jo2010584964,,Jozef Mihál,Jozef Mihál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jozef Mihál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3162776,Jaroslav Volf,Jaroslav Volf,Jaroslav Volf,Jaroslav Volf (politik),Jaroslav Volf (poslanec),male,politician,,1952-04-03,Yaroslav,Jaroslav Volf (polityk),Jaroslav Volf,Jaroslav Volf (polityk),,,,Jaroslav Volf,,Jaroslav Volf,,,Jaroslav Volf,,,,,,,,,,,Jaroslav Volf (homme politique),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaroslav Volf,,,,,,,,,,,,,,,,,,,,,,,,,,,,Volf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
