id,name__en,name,wikipedia__en,gender,original_wikiname,name__de,name__nl,name__fr,name__es,name__hu,wikipedia__de,image,birth_date,given_name,name__nb,name__da,name__nn,name__sv,name__sco,wikipedia__sco,name__fa,name__ru,family_name,identifier__ISNI,identifier__VIAF,name__zh_hant,name__zh_cn,name__ja,wikipedia__es,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__hansard,wikipedia__commons,name__ro,wikipedia__fr,wikipedia__gd,identifier__freebase,identifier__FAST,name__pl,name__gd,name__cy,name__zh,name__id,name__br,name__he,name__la,name__mk,name__el,name__ca,name__eu,name__az,name__oc,name__fi,name__uk,name__ie,name__is,name__it,name__pt,name__yue,name__bar,name__fy,name__ko,name__eo,name__tr,name__ka,wikipedia__az,wikipedia__bar,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eo,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fy,wikipedia__he,wikipedia__hu,wikipedia__id,wikipedia__ie,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__uk,wikipedia__zh_yue,wikipedia__zh,twitter,identifier__parliamentDOTuk,identifier__publicwhip,identifier__TWFY,identifier__bbc_democracy_live,facebook,death_date,name__fo,name__kl,website,identifier__IIAF,noble_title,name__en_gb,name__af,name__an,name__cs,name__gl,name__sh,name__bg,name__be,name__be_tarask,name__vi,name__ar,name__mg,wikipedia__af,wikipedia__an,wikipedia__ar,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__cawikiquote,wikipedia__cs,wikipedia__enwikiquote,wikipedia__eowikinews,wikipedia__gl,wikipedia__mg,wikipedia__sh,wikipedia__vi,identifier__Munzinger,identifier__GNC,identifier__GTAA,name__ga,wikipedia__ga,name__nds,name__en_ca,name__de_ch,identifier__current_hansard,identifier__EuroparlMEP,wikipedia__ro,identifier__BNF,identifier__NTA,identifier__Oxforddnb,identifier__NPG,identifier__CANTIC,identifier__N6I,name__io,name__qu,wikipedia__io,wikipedia__qu,identifier__Britannica,identifier__NLA,identifier__SELIBR,identifier__NUKAT,identifier__journalisted,name__sr_el,name__sr_ec,name__sr,wikipedia__sr,wikipedia__et,name__et,name__ast,name__bm,name__co,name__de_at,name__frc,name__frp,name__fur,name__gsw,name__hr,name__ia,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__sc,name__scn,name__sk,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,name__zh_hk,identifier__NNDB,name__zh_hans,name__zh_mo,name__zh_my,name__zh_sg,name__zh_tw,identifier__guardian_topic,wikipedia__enwikinews,occupation,identifier__wikitree,identifier__ne_se,name__ty,identifier__quora,identifier__snac,wikipedia__eml,name__eml,identifier__BBC_things,name__or,name__ext,identifier__google_knowledge,identifier__PACE,wikipedia__bewikiquote,name__sl,name__hy,identifier__BIBSYS,identifier__national_archives,honorific_prefix,wikipedia__nlwikinews,wikipedia__ms,identifier__LNB,wikipedia__enwikisource,wikipedia__te,identifier__rush,wikipedia__azb,name__te,name__kn,honorific_suffix,identifier__CONOR,identifier__BNE,name__azb,identifier__NLI,identifier__NLAtrove,wikipedia__ast,name__bn,identifier__NKC,identifier__parliamentid,identifier__ukparliamentid,identifier__democracyclub,wikipedia__ruwikinews
Q2648077,Allan Wilson,Allan Wilson,Allan Wilson (Scottish politician),male,Allan Wilson (Scottish politician),Allan Wilson,Allan Wilson,Allan Wilson,Allan Wilson,Allan Wilson,Allan Wilson (Politiker),https://upload.wikimedia.org/wikipedia/commons/a/a2/Allan_Wilson.jpg,1954-08-05,Allan,,,,,,,,Аллан Уилсон,Wilson,,,,,,,,,,,Category:Allan Wilson (Scottish politician),,,,/m/05qxdb,,,,,,,,,,,,Allan Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ألان ويلسون,,,,ألان ويلسون (سياسي بريطاني),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allan Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Allan Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28020296,Bill Bowman,Bill Bowman,Bill Bowman (Scottish politician),male,Bill Bowman (Scottish politician),,,,Bill Bowman,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Bowman_MSP.jpg,1950-05-30,Bill,,,,,Bill Bowman,Bill Bowman (Scots politeecian),,,Bowman,,,,,,,,,,,,,,Bill Bowman,,,,Bill Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,billabowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bill Bowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chartered accountant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q291748,Margaret Curran,Margaret Curran,Margaret Curran,female,Margaret Curran,Margaret Curran,Margaret Curran,Margaret Curran,Margaret Curran,Margaret Curran,Margaret Curran,https://upload.wikimedia.org/wikipedia/commons/e/e7/MargaretCurranMP.jpg,1958-11-24,Margaret,,,,Margaret Curran,,,,,Curran,,,,,,,,,,,,,,,/m/04xh3w,,,,,,,,,,,,Margaret Curran,,,,,Маргарет Карран,,,Margaret Curran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Маргарет Карен,,,,commons/margaret-curran/3982,Margaret_Curran,margaret_curran,32611,,,,,http://www.parliament.uk/biographies/commons/margaret-curran/3982,,,Margaret Curran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Margaret Curran,Margaret Curran,,,,,,,,,,,,,,,,,,margaret-curran,,,,,,,Margaret Curran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Margaret Curran,,,,,,,,,,,,,,,,,,,,,,,,DftCcvcL,,
Q30026790,Michelle Ballantyne,Michelle Ballantyne,Michelle Ballantyne,female,Michelle Ballantyne,,Michelle Ballantyne,,Michelle Ballantyne,,,https://upload.wikimedia.org/wikipedia/commons/9/9a/MichelleBallantyneMSP.jpg,"",Michelle,,,,,Michelle Ballantyne,Michelle Ballantyne,,,,,,,,,,,,,,,,,Michelle Ballantyne,,,,Michelle Ballantyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MBallantyneMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michelle Ballantyne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30260625,Jamie Halcro Johnston,Jamie Halcro Johnston,Jamie Halcro Johnston,male,Jamie Halcro Johnston,,Jamie Halcro Johnston,,Jamie Halcro Johnston,,,https://upload.wikimedia.org/wikipedia/commons/2/2b/JamieHalcroJohnstonMSP.jpg,,Jamie,,,,,,,,,,,,,,,,,,,,,,,Jamie Halcro Johnston,,,,Jamie Halcro Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamie Halcro Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q30263201,Tom Mason,Tom Mason,Tom Mason (Scottish politician),male,Tom Mason (Scottish politician),,Tom Mason,,Tom Mason,,,,1942-12-31,Tom,,,,,,,,,Mason,,,,,,,,,,,,,,Tom Mason,,,,Tom Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TomMasonMSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Mason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q305347,Elaine Smith,Elaine Smith,Elaine Smith (Scottish politician),female,Elaine Smith (Scottish politician),Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,https://upload.wikimedia.org/wikipedia/commons/9/92/ElaineSmithMSPPortrait.jpg,1963-05-07,Elaine,Elaine Smith,Elaine Smith,Elaine Smith,Elaine Smith,,,,Элейн Смит,Smith,,,,,,,,,,,Category:Elaine Smith,Elaine Smith,Elaine Smith,Elaine Nic a' Ghobhainn,/m/0bkl3l,,,Elaine Nic a' Ghobhainn,,,Elaine Smith,Elaine Smith,,,,,Elaine Smith,,,,,,,,Elaine Smith,Elaine Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elainesmithmsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Elaine Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,Elaine Smith,,Elaine Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Elaine Smith,,,,,,,,,,,Elaine Smith,,,,,,,,,,,,,,,,,,,,,,,,,8408,
Q333158,Donald Dewar,Donald Dewar,Donald Dewar,male,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,https://upload.wikimedia.org/wikipedia/commons/1/13/Donald_Dewar.jpg,1937-08-21,Donald,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,,Дональд Дьюар,Dewar,0000 0000 4643 1616,40321076,唐納德·德瓦爾,唐纳德·杜瓦,ドナルド・デュワー,Donald Dewar,124785247,n99273734,,mr-donald-dewar,Category:Donald Dewar,,Donald Dewar,Dòmhnall Mac an Deòir,/m/02fx0,438414,Donald Dewar,Dòmhnall Mac an Deòir,Donald Dewar,當奴·德華,,,דונלד דיואר,Donaldus Dewar,,,Donald Dewar,,,,Donald Dewar,Дональд Дьюар,,,Donald Dewar,,狄華仁,,,,Donald Dewar,,,,,,Donald Dewar,Donald Dewar,,,Donald Dewar,,,,,דונלד דיואר,Donald Dewar,,,,Donald Dewar,,,,Donaldus Dewar,Donald Dewar,Donald Dewar,,Donald Dewar,,,"Дьюар, Дональд",Donald Dewar,,,Дональд Дьюар,,,,,,,,,2000-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74700,,,,Donald Dewar,Donald Dewar,Donald Dewar,Donald Dewar,biography/Donald-Campbell-Dewar,,,,,,,,,Donald Dewar,Donald Dewar,Donald Dewar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,狄華仁,,唐纳德·杜瓦,,,,,,,politician,Dewar-397,donald-dewar,,,w65s01tg,,,,,,,,,Donald Dewar,,,,,,,,,,84,,,,,,,,,,Donald Dewar,,,,,,
Q333520,David Mundell,David Mundell,David Mundell,male,David Mundell,David Mundell,David Mundell,David Mundell,David Mundell,David Mundell,David Mundell,https://upload.wikimedia.org/wikipedia/commons/4/44/Official_portrait_of_David_Mundell_crop_2.jpg,1962-05-27,David,,,,David Mundell,David Mundell,David Mundell,,Дэвид Манделл,Mundell,,,,,,,,,,mr-david-mundell,Category:David Mundell,,David Mundell,Dàibhidh Mundell,/m/062r04,,David Mundell,Dàibhidh Mundell,David Mundell,戴维·蒙戴尔,,,,,,,David Mundell,,,,David Mundell,Девід Манделл,,,David Mundell,,蒙德爾,,,,,,,,,,,David Mundell,,,,,,,,,,,,,David Mundell,,,,,,,,David Mundell,,,"Манделл, Дэвид",David Mundell,,,Девід Манделл,蒙德爾,戴维·蒙戴尔,davidmundelldct,commons/david-mundell/1512,David_Mundell,david_mundell,32679,DavidMundellMP,,,,http://www.davidmundell.com,,,David Mundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Mundell,David Mundell,,,,,,,,,,,,,,,,,,,,,,,,,David Mundell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,David Mundell,,,,,,,,,,9496,,,,,,,,,,,,,,Xx3pGa0q,1592,
Q333630,"Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen",Nicol Stephen,male,Nicol Stephen,"Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen","Nicol Stephen, Baron Stephen",https://upload.wikimedia.org/wikipedia/commons/b/bc/Nicol_Stephen.jpg,1960-03-23,Nicol,"Nicol Stephen, baron Stephen",Nicol Stephen,Nicol Stephen,"Nicol Stephen, Baron Stephen",Nicol Stephen,,,,Stephen,,,尼科爾·斯蒂芬,尼科尔·斯蒂芬,ニコル・スティーヴン,,,,,mr-nicol-stephen,,Nicol Stephen,,Nicol Stephen,/m/05s0wy,,Nicol Stephen,Nicol MacSteaphain,Nicol Stephen,,Nicol Stephen,Nicol Stephen,,,,,Nicol Stephen,Nicol Stephen,,Nicol Stephen,Nicol Stephen,,Nicol Stephen,,"Nicol Stephen, Baron Stephen",Nicol Stephen,,Nicol Stephen,,,Nicol Stephen,Nicol Stephen,,,,,,Nicol Stephen,,,,,,,,,,,,,,,,,,,Nicol Stephen,,,,,,,,,,,,,lords/lord-stephen/4239,,,,,,,,,,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,,,,Nicol Stephen,نيكول ستيفن,Nicol Stephen,,,نيكول ستيفن,,,,,,,,,,,,,,,Nicol Stephen,,Nicol Stephen,Nicol Stephen,Nicol Stephen,,,,,,,,,,Nicol Stephen,,,,,,,,,,,,,,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,Nicol Stephen,,,尼科尔·斯蒂芬,,,,,,,politician,,,,,,,,,,,,,,Nicol Stephen,,,,,,,,,,2970,,,,,,,,,,,,,,F93hJ4DF,,
Q333795,"James Douglas-Hamilton, Baron Selkirk of Douglas","James Douglas-Hamilton, Baron Selkirk of Douglas","James Douglas-Hamilton, Baron Selkirk of Douglas",male,"James Douglas-Hamilton, Baron Selkirk of Douglas","James Douglas-Hamilton, Baron Selkirk of Douglas","James Douglas-Hamilton, Baron Selkirk of Douglas",James Douglas-Hamilton,"James Douglas-Hamilton, Baron Selkirk of Douglas","James Douglas-Hamilton, Baron Selkirk of Douglas","James Douglas-Hamilton, Baron Selkirk of Douglas",https://upload.wikimedia.org/wikipedia/commons/b/b0/Official_portrait_of_Lord_Selkirk_of_Douglas_crop_2.jpg,1942-07-31,James,,,,"James Douglas-Hamilton, Baron Selkirk of Douglas",,,,"Гамильтон, Джеймс, барон Селкирк из Дугласа",,0000 0001 1006 3935,114545788,,,,,122825551,n83211621,,lord-james-douglas-hamilton,,,,Seumas Dùbhghlas-Hamalton,/m/05h6l2,124632,James Douglas-Hamilton,Seumas Dùbhghlas-Hamalton,,,,,,,,,James Douglas-Hamilton,,,,,,,,"James Douglas-Hamilton, Baron Selkirk of Douglas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Douglas-Hamilton,,,"Дуглас-Гамильтон, Джеймс, барон Селкирк из Дугласа",,,,,,,,lords/lord-selkirk-of-douglas/802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141782323,,mp91770,,,,,,,,,,n2004049734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,James Douglas-Hamilton,,90846901,F45934,,,,,,,3766,,,,,,,,,,,,,,io57LQOv,,
Q333800,Phil Gallie,Phil Gallie,Phil Gallie,male,Phil Gallie,Phil Gallie,Phil Gallie,Phil Gallie,Phil Gallie,Phil Gallie,Phil Gallie,,1939-06-03,Phil,Phil Gallie,Phil Gallie,Phil Gallie,Phil Gallie,,,,,Gallie,,,,,,,,,,mr-phil-gallie,,,,Phil Gallie,/m/054l3q,,,Phil Gallie,Phil Gallie,,,,,,,,Phil Gallie,,,,,,,,Phil Gallie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-24,,,,,,,,,,Phil Gallie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phil Gallie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Phil Gallie,,,,,,,,,,4052,,,,,,,,,,,,,,,,
Q333807,"Jim Wallace, Baron Wallace of Tankerness","Jim Wallace, Baron Wallace of Tankerness","Jim Wallace, Baron Wallace of Tankerness",male,"Jim Wallace, Baron Wallace of Tankerness",Jim Wallace,"Jim Wallace, Baron Wallace of Tankerness",Jim Wallace,"Jim Wallace, Baron Wallace of Tankerness","Jim Wallace, Baron Wallace of Tankerness",Jim Wallace,https://upload.wikimedia.org/wikipedia/commons/5/53/Official_portrait_of_Lord_Wallace_of_Tankerness_crop_2.jpg,1954-08-25,Jim,Jim Wallace,,,Jim Wallace,,,,,Wallace,0000 0000 4858 7606,26800966,吉姆·華萊士，坦克內斯男爵,,ジム・ウォレス,,,no2005078236,,mr-jim-wallace,,,,Seumas Uallas,/m/02lcvc,,,Seumas Uallas,,,,,,,,,Jim Wallace,,,,,,,,"Jim Wallace, Baron Wallace of Tankerness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Wallace,,,,,,,Jim Wallace,,,,,,lords/lord-wallace-of-tankerness/630,,,,,,,,http://www.oag.gov.uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吉姆·华莱士，坦克内斯男爵,,,,,,,politician,,,,,w6hz5wjz,,,,,,,,,Jim Wallace,,,,,,,,,,687,,,,,,,,,,,,,,SVi9opsI,,
Q333811,John Swinney,John Swinney,John Swinney,male,John Swinney,John Swinney,John Swinney,John Swinney,John Swinney,John Swinney,John Swinney,"https://upload.wikimedia.org/wikipedia/commons/c/c5/John_Swinney,_Cabinet_Secretary_for_Sustainable_Growth_(1).jpg",1964-04-13,John,,John Swinney,,John Swinney,John Swinney,John Swinney,,,Swinney,,,約翰·斯文尼,约翰·斯文尼,ジョン・スウィニー,,,,,mr-john-swinney,Category:John Swinney,,,Iain MacShuibhne,/m/01jdhy,,,Iain MacShuibhne,,約翰·史溫尼,,,,,,,John Swinney,,Con Suinni,,John Swinney,,,,John Swinney,,,,,,,,,Con Suinni,,,John Swinney,,John Swinney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JohnSwinney,,,,,,,,,http://www.johnswinneymsp.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biography/John-Swinney,,,,,,,,,,,John Swinney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,约翰·斯文尼,,,,,,,politician,,,,,,,,,,,,,,John Swinney,,,,,,,,,,650,,,,,,,,,,,,,,,7520,
Q333820,Henry McLeish,Henry McLeish,Henry McLeish,male,Henry McLeish,Henry McLeish,Henry McLeish,Henry McLeish,Henry McLeish,Henry McLeish,Henry McLeish,https://upload.wikimedia.org/wikipedia/commons/2/29/Henry_Mcleish.jpg,1948-06-15,Henry,Henry McLeish,,,Henry McLeish,,,,,McLeish,0000 0000 4965 3193,59033052,亨利爾·麥克萊斯,亨利·麦克利什,ヘンリー・マクリーシュ,Henry McLeish,170577848,nr2004018338,,mr-henry-mcleish,Category:Henry McLeish,,Henry McLeish,Eanraig MacGillÌosa,/m/02l9s6,,Henry McLeish,Eanraig MacGillÌosa,,亨利·麥利殊,,,,,,,Henry McLeish,,,,Henry McLeish,,,,Henry McLeish,,,,,,,,,,,,,,,,,,,,,,Henry McLeish,,,,Henry McLeish,,,,,Henry McLeish,Henry McLeish,,Henry McLeish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry McLeish,,,,,,,,,,,,Henry McLeish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry McLeish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,亨利·麦克利什,,,,,,,association football player,McLeish-90,,,,,,,,,,,,,Henry McLeish,,,,,,,,,,495,,,,,,,,,,,,,,,,
Q333847,David Steel,David Steel,David Steel,male,David Steel,David Steel,David Steel,David Steel,David Steel,David Steel,David Steel,"https://upload.wikimedia.org/wikipedia/commons/3/36/David_Steel,_October_2007.jpg",1938-03-31,David,David Steel,David Steel,David Steel,David Steel,David Steel,David Steel,,"Стил, Дэвид",Steel,0000 0001 1510 8696,17350935,,大卫·斯蒂尔,デイヴィッド・スティール,,118798537,n80098041,,mr-david-steel,Category:David Steel,David Steel,David Steel,,/m/01f_6d,58602,David Steel,,,大衛·斯蒂爾,David Steel,David Steel,דייוויד סטיל,,,,David Steel,,,,David Steel,Девід Стіл,,,David Steel,David Steel,,,,,,,,,,,,,,,,,,David Steel,,,,,,,David Steel,,,,,,,,David Steel,,,"Стил, Дэвид",David Steel,David Steel,,Девід Стіл,,,,lords/lord-steel-of-aikwood/949,,,,,,,,,,,,,,David Steel,,,,,,,ديفيد ستيل,,,,ديفيد ستيل (سياسي),,,,,,,,,,,,,,157790,,,David Steel,,,,,,,068369972,,mp05778,,,,,,,biography/David-Steel,,,,,,,,,,,David Steel,,David Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Steel,,,,,,,,,,855/000164363,大卫·斯蒂尔,,,,,,,politician,,,David Steel,,,,,,,,,,,David Steel,,,F50020,,,,,,,5861,,,,,,,,,,,,,,t5O6qsBx,,
Q333903,Margaret Ewing,Margaret Ewing,Margaret Ewing,female,Margaret Ewing,Margaret Ewing,Margaret Ewing,Margaret Ewing,Margaret Ewing,Margaret Ewing,Margaret Ewing,,1945-09-01,Margaret,,,,Margaret Ewing,,,,,Ewing,,,瑪格麗特·尤因,玛格丽特·尤因,マーガレット・ユーイング,,,,,mrs-margaret-bain,,,,Mairead Ewing,/m/01w082,,Margaret Ewing,Mairead Ewing,Margaret Ewing,瑪格麗特·尤因,,,,,,,Margaret Ewing,,,,,,,,Margaret Ewing,,,,,,,,,,,,,Margaret Ewing,,,,,,,,,,,,,,,,,,,,,Margaret Ewing,,,,,,,,,,,,,,,,2006-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97734,mp69951,,,,,,,,,,,,,,,,,,Margaret Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玛格丽特·尤因,,,,,,,politician,,,,,,,,,,,,,,Margaret Ewing,,,,,,,,,,270,,,,,,,,,,,,,,,,
Q333953,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,female,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,"https://upload.wikimedia.org/wikipedia/commons/1/19/Roseanna_Cunningham,_Minister_for_Environment_(1).jpg",1951-07-27,,,,,Roseanna Cunningham,Roseanna Cunningham,Roseanna Cunningham,,,Cunningham,,,羅莎娜·坎寧安,罗莎娜·坎宁安,ロザンナ・カニンガム,,,,,ms-roseanna-cunningham,Category:Roseanna Cunningham,,,Ròsanna Choineagan,/m/01r1wg,,,Ròsanna Choineagan,,羅莎娜·坎寧安,,,,,,,Roseanna Cunningham,,,,,,,,Roseanna Cunningham,,,,,,,Roseanna Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roseanna Cunningham,,,,strathearnrose,,,,,,,,,http://www.parliament.scot/msps/currentmsps/Roseanna-Cunningham-MSP.aspx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roseanna Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,罗莎娜·坎宁安,,,,,,,politician,,,,,,,,,,,,,,Roseanna Cunningham,,,,,,,,,,228,,,,,,,,,,,,,,,9197,
Q334000,Andrew Welsh,Andrew Welsh,Andrew Welsh (politician),male,Andrew Welsh (politician),Andrew Welsh,Andrew Welsh,Andrew Welsh,Andrew Welsh,Andrew Welsh,Andrew Welsh (Politiker),,1944-04-19,Andrew,,,,Andrew Welsh,,,,,Welsh,,,,,,,,,,mr-andrew-welsh,,,Andrew Welsh,,/m/08n65s,,,,,,,,,,,,Andrew Welsh,,,,,,,,Andrew Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,أندرو ويلزي,,,,أندرو ويلزي,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Welsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,Andrew Welsh,,,,,,,,,,697,,,,,,,,,,,,,,,,
