id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf
wan_mohd._jamil_wan_mahmood,Wan Mohd. Jamil Wan Mahmood,Kelantan,"Tumpat, Kelantan",P019-9,,,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
nik_mohd._amar_nik_abdullah,Nik Mohd. Amar Nik Abdullah,Kelantan,"Pengkalan Chepa, Kelantan",P020-9,,,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
ilani_isahak,Ilani Isahak,Kelantan,"Kota Bharu, Kelantan",P021-9,,,S46,Semangat 46,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
zainuddin_mohamad_nor,Zainuddin Mohamad Nor,Kelantan,"Pasir Mas, Kelantan",P022-9,,,S46,Semangat 46,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
daeng_sanusi_daeng_mariok,Daeng Sanusi Daeng Mariok,Kelantan,"Rantau Panjang, Kelantan",P023-9,,,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
mohamad_sabu,Mohamad Sabu,Kelantan,"Kubang Kerian, Kelantan",P024-9,http://en.wikipedia.org/wiki/Mohamad_Sabu,Mohamad Sabu,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,Mohamad Sabu,,male,,,,,,1954-10-14,,,Mohamad,,,,,,,,,,,,
buniyamin_yaakob,Buniyamin Yaakob,Kelantan,"Bachok, Kelantan",P025-9,,,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
annuar_musa,Annuar Musa,Kelantan,"Peringat, Kelantan",P026-9,http://en.wikipedia.org/wiki/Annuar_Musa,Annuar Musa,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Annuar Musa,,male,,,,,,1956-05-18,,,,,,,,,,,,,,,
ibrahim_pateh_mohammad,Ibrahim Pateh Mohammad,Kelantan,"Tanah Merah, Kelantan",P027-9,,,S46,Semangat 46,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_abdullah_(malaysia),Mohamed Abdullah,Kelantan,"Pasir Puteh, Kelantan",P028-9,,,S46,Semangat 46,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
sukri_mohamed,Sukri Mohamed,Kelantan,"Machang, Kelantan",P029-9,,,S46,Semangat 46,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
mustapa_mohamed,Mustapa Mohamed,Kelantan,"Jeli, Kelantan",P030-9,http://en.wikipedia.org/wiki/Mustapa_Mohamed,Mustapa Mohamed,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Mustapa Mohamed,https://upload.wikimedia.org/wikipedia/commons/9/91/Mustapa_Mohamed_in_CNBC-supply_chains_-_World_Economic_Forum_on_East_Asia_2012_crop.jpg,male,,,,,,1950-09-25,,,,,,,,,,,,,,,
ibrahim_mahmood,Ibrahim Mahmood,Kelantan,"Kuala Krai, Kelantan",P031-9,,,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,,,,,,,,,,,,,,,,,,,,,,,,
tengku_razaleigh_hamzah,Tengku Razaleigh Hamzah,Kelantan,"Gua Musang, Kelantan",P032-9,http://en.wikipedia.org/wiki/Tengku_Razaleigh_Hamzah,Tengku Razaleigh Hamzah,S46,Semangat 46,9,,Angkatan Perpaduan Ummah,APU,Tengku Razaleigh Hamzah,,male,,25979961,,,,1937-04-13,,,,,,,,,,,,,,,
idris_jusoh,Idris Jusoh,Terengganu,"Besut, Terengganu",P033-9,http://en.wikipedia.org/wiki/Idris_Jusoh,Idris Jusoh,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Idris Jusoh,,male,,,,,,1955-11-15,,/m/03y9c6s,,,,,,,,,,,,,
tengku_mahmud_tengku_mansor,Tengku Mahmud Tengku Mansor,Terengganu,"Setiu, Terengganu",P034-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_rahin_mohd._said,Ahmad Rahin Mohd. Said,Terengganu,"Kuala Nerus, Terengganu",P035-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abu_bakar_daud,Abu Bakar Daud,Terengganu,"Kuala Terengganu, Terengganu",P036-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdul_hadi_awang,Abdul Hadi Awang,Terengganu,"Marang, Terengganu",P037-9,http://en.wikipedia.org/wiki/Abdul_Hadi_Awang,Abdul Hadi Awang,PAS,Pan-Malaysian Islamic Party,9,,Angkatan Perpaduan Ummah,APU,Abdul Hadi Awang,https://upload.wikimedia.org/wikipedia/commons/0/00/Tuan_Guru_Dato'_Seri_Haji_Abdul_Hadi_Awang.jpg,male,0000 0001 1460 2430,21268115,,,,1947-10-20,,/m/03cn2zk,Abdul,,,,,,,,,,,,
mustafa_muda,Mustafa Muda,Terengganu,"Hulu Terengganu, Terengganu",P038-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mokhtaruddin_wan_yusof,Mokhtaruddin Wan Yusof,Terengganu,"Dungun, Terengganu",P039-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ramli_taib,Ramli Taib,Terengganu,"Kemaman, Terengganu",P040-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdullah_ahmad_badawi,Abdullah Ahmad Badawi,Penang,"Kepala Batas, Penang",P041-9,http://en.wikipedia.org/wiki/Abdullah_Ahmad_Badawi,Abdullah Ahmad Badawi,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Abdullah Ahmad Badawi,https://upload.wikimedia.org/wikipedia/commons/5/53/Abdullah_Badawi_2004.jpg,male,0000 0001 1497 5050,119263608,130656097,n89120654,,1939-11-26,,/m/01yynm,Abdullah,84588527.0,,24209.0,,,,,,,,,
ibrahim_saad,Ibrahim Saad,Penang,"Tasek Gelugor, Penang",P042-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lim_hock_seng,Lim Hock Seng,Penang,"Bagan, Penang",P043-9,,,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,,,,,,,,,,,,,,,,,,,,,,,,
anwar_ibrahim,Anwar Ibrahim,Penang,"Permatang Pauh, Penang",P044-9,http://en.wikipedia.org/wiki/Anwar_Ibrahim,Anwar Ibrahim,IND,Independent,9,,,,Anwar Ibrahim,https://upload.wikimedia.org/wikipedia/commons/9/95/Anwar_980416.jpg,male,0000 0000 8205 3579,20869605,133296393,n84048632,116664959,1947-08-10,,/m/01yym5,Anwar,,,22850.0,Ibrahim,,,,,a1134880x,,,
tan_chong_keng,Tan Chong Keng,Penang,"Bukit Mertajam, Penang",P045-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
goh_cheng_teik,Goh Cheng Teik,Penang,"Nibong Tebal, Penang",P046-9,,,Gerakan,Parti Gerakan Rakyat Malaysia,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chia_kwang_chye,Chia Kwang Chye,Penang,"Bukit Bendera, Penang",P047-9,,,Gerakan,Parti Gerakan Rakyat Malaysia,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lim_kit_siang,Lim Kit Siang,Penang,"Tanjong, Penang",P048-9,http://en.wikipedia.org/wiki/Lim_Kit_Siang,Lim Kit Siang,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,Lim Kit Siang,,male,0000 0000 8247 7427,62808735,170425312,n78080735,81089872.0,1941-02-20,,/m/039fs2,,,,7895.0,Lin,,,,,,,,
karpal_singh,Karpal Singh,Penang,"Jelutong, Penang",P049-9,http://en.wikipedia.org/wiki/Karpal_Singh,Karpal Singh,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,Karpal Singh,https://upload.wikimedia.org/wikipedia/commons/2/2e/Karpal_Singh.jpg,male,,22062728,,,,1940-06-28,2014-04-17,/m/03tszj,,,,,,,,,,,,http://www.karpalsingh.net/,
wong_kam_hoong,Wong Kam Hoong,Penang,"Bayan Baru, Penang",P050-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
nungsari_ahmad_radhi,Nungsari Ahmad Radhi,Penang,"Balik Pulau, Penang",P051-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
tajol_rosli_mohd_ghazali,Tajol Rosli Mohd Ghazali,Perak,"Gerik, Perak",P052-9,http://en.wikipedia.org/wiki/Tajol_Rosli_Mohd_Ghazali,Tajol Rosli Mohd Ghazali,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Tajol Rosli Mohd Ghazali,,male,,,,,,1944-11-06,,,Mohd,,,,,,,,,,,,
mohd._zihin_mohd._hassan,Mohd. Zihin Mohd. Hassan,Perak,"Larut, Perak",P053-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdul_rahman_sulaiman_(politician),Abdul Rahman Sulaiman,Perak,"Parit Buntar, Perak",P054-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
qamaruzaman_ismail,Qamaruzaman Ismail,Perak,"Bagan Serai, Perak",P055-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abdullah_fadzil_che_wan,Abdullah Fadzil Che Wan,Perak,"Bukit Gantang, Perak",P056-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
kerk_choo_ting,Kerk Choo Ting,Perak,"Taiping, Perak",P057-9,,,Gerakan,Parti Gerakan Rakyat Malaysia,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_nazri_abdul_aziz,Mohamed Nazri Abdul Aziz,Perak,"Chenderoh, Perak",P058-9,http://en.wikipedia.org/wiki/Mohamed_Nazri_Abdul_Aziz,Mohamed Nazri Abdul Aziz,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Mohamed Nazri Abdul Aziz,,male,,,,,,,,,Mohamed,,,,,,,,,,,,
samy_vellu,Samy Vellu,Perak,"Sungai Siput, Perak",P059-9,http://en.wikipedia.org/wiki/Samy_Vellu,Samy Vellu,MIC,Malaysian Indian Congress,9,,Barisan Nasional,BN,Samy Vellu,,male,,58180735,,,,1936-03-08,,/m/04ccwx,Samy,,,,,,,,,,,,
ahmad_husni_hanadzlah,Ahmad Husni Hanadzlah,Perak,"Tambun, Perak",P060-9,http://en.wikipedia.org/wiki/Ahmad_Husni_Hanadzlah,Ahmad Husni Hanadzlah,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Ahmad Husni Hanadzlah,https://upload.wikimedia.org/wikipedia/commons/b/b6/Datuk_Seri_Ahmad_Husni_Hanadzlah.png,male,,,,,,,,/m/09gffwt,Ahmad,,,,,,,,,,,,
chang_kon_you,Chang Kon You,Perak,"Ipoh Timor, Perak",P061-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ho_cheong_sing,Ho Cheong Sing,Perak,"Ipoh Barat, Perak",P062-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
yeong_chee_wah,Yeong Chee Wah,Perak,"Batu Gajah, Perak",P063-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
rafidah_aziz,Rafidah Aziz,Perak,"Kuala Kangsar, Perak",P064-9,http://en.wikipedia.org/wiki/Rafidah_Aziz,Rafidah Aziz,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Rafidah Aziz,,female,,50993853,,,,1943-11-04,,,,,,,,,,,,,,,
lim_keng_yaik,Lim Keng Yaik,Perak,"Beruas, Perak",P065-9,http://en.wikipedia.org/wiki/Lim_Keng_Yaik,Lim Keng Yaik,Gerakan,Parti Gerakan Rakyat Malaysia,9,,Barisan Nasional,BN,Lim Keng Yaik,,male,,,,,,1939-04-08,2012-12-22,,,,,,Lin,,,,,,,,
ainon_khairiyah_mohd._abas,Ainon Khairiyah Mohd. Abas,Perak,"Parit, Perak",P066-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ting_chew_peh,Ting Chew Peh,Perak,"Gopeng, Perak",P067-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
hew_see_tong,Hew See Tong,Perak,"Kampar, Perak",P068-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
k._kumaran,K. Kumaran,Perak,"Tapah, Perak",P069-9,,,MIC,Malaysian Indian Congress,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
megat_junid_megat_ayub,Megat Junid Megat Ayub,Perak,"Pasir Salak, Perak",P070-9,http://en.wikipedia.org/wiki/Megat_Junid_Megat_Ayub,Megat Junid Megat Ayub,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Megat Junid Megat Ayub,,male,,,,,,1942-01-01,2008-01-24,,,,,,,,,,,,,,
yap_yit_thong,Yap Yit Thong,Perak,"Lumut, Perak",P071-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_zahid_hamidi,Ahmad Zahid Hamidi,Perak,"Bagan Datok, Perak",P072-9,http://en.wikipedia.org/wiki/Ahmad_Zahid_Hamidi,Ahmad Zahid Hamidi,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Ahmad Zahid Hamidi,,male,,,,,,1953-01-14,,/m/09v4vwg,Ahmad,,,,,,,,,,,,
m._kulasegaran,M. Kulasegaran,Perak,"Telok Intan, Perak",P073-9,http://en.wikipedia.org/wiki/M._Kulasegaran,M. Kulasegaran,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,M. Kulasegaran,,male,,,,,,1957-01-01,,,M.,,,,,,,,,,,,
loke_yuen_yow,Loke Yuen Yow,Perak,"Tanjong Malim, Perak",P074-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
amihamzah_ahmad,Amihamzah Ahmad,Pahang,"Lipis, Pahang",P075-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
teng_gaik_kwan,Teng Gaik Kwan,Pahang,"Raub, Pahang",P076-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ahmad_kamaruzaman_mohamed_baria,Ahmad Kamaruzaman Mohamed Baria,Pahang,"Jerantut, Pahang",P077-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
fauzi_abdul_rahman,Fauzi Abdul Rahman,Pahang,"Kuantan, Pahang",P078-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
siti_zaharah_sulaiman,Siti Zaharah Sulaiman,Pahang,"Paya Besar, Pahang",P079-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
najib_razak,Najib Razak,Pahang,"Pekan, Pahang",P080-9,http://en.wikipedia.org/wiki/Najib_Razak,Najib Razak,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Najib Razak,https://upload.wikimedia.org/wikipedia/commons/7/70/Dato_Sri_Mohd_Najib_Tun_Razak.JPG,male,,103418701,140115854,n84183609,,1953-07-23,,/m/02lb6k,Mohd,,,27931.0,,,,,,,,,
muhammad_abdullah_(malaysia),Muhammad Abdullah,Pahang,"Maran, Pahang",P081-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
fu_ah_kiow,Fu Ah Kiow,Pahang,"Mentakab, Pahang",P082-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lim_ah_lek,Lim Ah Lek,Pahang,"Bentong, Pahang",P083-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
sabbaruddin_chik,Sabbaruddin Chik,Pahang,"Temerloh, Pahang",P084-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
jamaluddin_jarjis,Jamaluddin Jarjis,Pahang,"Rompin, Pahang",P085-9,http://en.wikipedia.org/wiki/Jamaluddin_Jarjis,Jamaluddin Jarjis,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Jamaluddin Jarjis,https://upload.wikimedia.org/wikipedia/commons/1/1a/Barack_Obama_and_Jamaluddin_Jarjis.jpg,male,,,,,,1951-05-25,2015-04-04,,,,,,,,,,,,,,
mahbud_hashim,Mahbud Hashim,Selangor,"Sabak Bernam, Selangor",P086-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
noh_omar,Noh Omar,Selangor,"Tanjong Karang, Selangor",P087-9,http://en.wikipedia.org/wiki/Noh_Omar,Noh Omar,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Noh Omar,,male,,,,,,,,/m/09v7hv7,,,,,,,,,,,,,
g._palanivel,Palanivel Govindasamy,Selangor,"Hulu Selangor, Selangor",P088-9,http://en.wikipedia.org/wiki/G._Palanivel,G. Palanivel,MIC,Malaysian Indian Congress,9,,Barisan Nasional,BN,G. Palanivel,,male,,,,,,1949-01-01,,,G.,,,,,,,,,,,http://www.gpalanivel.com.my/,
jamaluddin_adnan,Jamaluddin Adnan,Selangor,"Kuala Selangor, Selangor",P089-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
chan_kong_choy,Chan Kong Choy,Selangor,"Selayang, Selangor",P090-9,http://en.wikipedia.org/wiki/Chan_Kong_Choy,Chan Kong Choy,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,Chan Kong Choy,,male,,,,,,1955-05-17,,,,,,,,,,,,,,,
zaleha_ismail,Zaleha Ismail,Selangor,"Gombak, Selangor",P091-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
ong_tee_keat,Ong Tee Keat,Selangor,"Ampang Jaya, Selangor",P092-9,http://en.wikipedia.org/wiki/Ong_Tee_Keat,Ong Tee Keat,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,Ong Tee Keat,https://upload.wikimedia.org/wikipedia/commons/4/46/OngTeeKeat.jpg,male,,,,,,1956-11-22,,,,,,,,,,,,,,,
badrul_hisham_abdul_aziz,Badrul Hisham Abdul Aziz,Selangor,"Hulu Langat, Selangor",P093-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
vincent_lim_kuo_phau,Vincent Lim Kuo Phau,Selangor,"Petaling Jaya Utara, Selangor",P094-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
donald_lim_siang_chai,Donald Lim Siang Chai,Selangor,"Petaling Jaya Selatan, Selangor",P095-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
yap_pian_hon,Yap Pian Hon,Selangor,"Serdang, Selangor",P096-9,http://en.wikipedia.org/wiki/Yap_Pian_Hon,Yap Pian Hon,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,Yap Pian Hon,,male,,,,,,1943-11-04,,,,,,,,,,,,,,,
m._mahalingam,M. Mahalingam,Selangor,"Subang, Selangor",P097-9,,,MIC,Malaysian Indian Congress,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
salamon_selamat,Salamon Selamat,Selangor,"Shah Alam, Selangor",P098-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
g._leelavathi,G. Leelavathi,Selangor,"Kapar, Selangor",P099-9,,,MIC,Malaysian Indian Congress,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
tan_yee_kew,Tan Yee Kew,Selangor,"Kelang, Selangor",P100-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
shafie_salleh,Shafie Salleh,Selangor,"Kuala Langat, Selangor",P101-9,http://en.wikipedia.org/wiki/Shafie_Salleh,Shafie Salleh,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Shafie Salleh,https://upload.wikimedia.org/wikipedia/commons/a/a9/Shafie_Salleh.jpg,male,,,,,,1946-09-29,,,,,,,,,,,,,,,
seripah_noli_syed_hussin,Seripah Noli Syed Hussin,Selangor,"Sepang, Selangor",P102-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
tan_seng_giaw,Tan Seng Giaw,Federal Territory of Kuala Lumpur,"Kepong, Federal Territory of Kuala Lumpur",P103-9,http://en.wikipedia.org/wiki/Tan_Seng_Giaw,Tan Seng Giaw,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,Tan Seng Giaw,,male,,,,,,1942-05-26,,/m/06xq9g,Tan,,,,,,,,,,,,
joseph_chong_chek_ah,Joseph Chong Chek Ah,Federal Territory of Kuala Lumpur,"Batu, Federal Territory of Kuala Lumpur",P104-9,,,IND,Independent,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
kamal_salleh,Kamal Salleh,Federal Territory of Kuala Lumpur,"Wangsa Maju, Federal Territory of Kuala Lumpur",P105-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
tan_kee_kwong,Tan Kee Kwong,Federal Territory of Kuala Lumpur,"Segambut, Federal Territory of Kuala Lumpur",P106-9,,,Gerakan,Parti Gerakan Rakyat Malaysia,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
suleiman_mohamed,Suleiman Mohamed,Federal Territory of Kuala Lumpur,"Titiwangsa, Federal Territory of Kuala Lumpur",P107-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
lee_chong_meng,Lee Chong Meng,Federal Territory of Kuala Lumpur,"Bukit Bintang, Federal Territory of Kuala Lumpur",P108-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
shahrizat_abdul_jalil,Shahrizat Abdul Jalil,Federal Territory of Kuala Lumpur,"Lembah Pantai, Federal Territory of Kuala Lumpur",P109-9,http://en.wikipedia.org/wiki/Shahrizat_Abdul_Jalil,Shahrizat Abdul Jalil,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Shahrizat Abdul Jalil,https://upload.wikimedia.org/wikipedia/commons/0/05/Kakizat2.jpg,female,,,,,,1953-08-15,,,,,,,,,,,,,,,
liew_ah_kim,Liew Ah Kim,Federal Territory of Kuala Lumpur,"Seputeh, Federal Territory of Kuala Lumpur",P110-9,,,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,,,,,,,,,,,,,,,,,,,,,,,,
tan_kok_wai,Tan Kok Wai,Federal Territory of Kuala Lumpur,"Cheras, Federal Territory of Kuala Lumpur",P111-9,http://en.wikipedia.org/wiki/Tan_Kok_Wai,Tan Kok Wai,DAP,Democratic Action Party,9,,Gagasan Rakyat,GR,Tan Kok Wai,,male,,,,,,1957-10-07,,/m/09v6rbk,Tan,,,,,,,,,,,,
tan_chai_ho,Tan Chai Ho,Federal Territory of Kuala Lumpur,"Bandar Tun Razak, Federal Territory of Kuala Lumpur",P112-9,http://en.wikipedia.org/wiki/Tan_Chai_Ho,Tan Chai Ho,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,Tan Chai Ho,,male,,,,,,1949-02-07,,,Tan,,,,,,,,,,,,
yunus_rahmat,Yunus Rahmat,Negeri Sembilan,"Jelebu, Negeri Sembilan",P113-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohd._khalid_mohd._yunus,Mohd. Khalid Mohd. Yunus,Negeri Sembilan,"Jempol, Negeri Sembilan",P114-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
mohd._noh_rajab,Mohd. Noh Rajab,Negeri Sembilan,"Tampin, Negeri Sembilan",P115-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abu_zahar_ujang,Abu Zahar Ujang,Negeri Sembilan,"Kuala Pilah, Negeri Sembilan",P116-9,http://en.wikipedia.org/wiki/Abu_Zahar_Ujang,Abu Zahar Ujang,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,Abu Zahar Ujang,,male,,,,,,,,,,,,,,,,,,,,,
hon_choon_kim,Hon Choon Kim,Negeri Sembilan,"Seremban, Negeri Sembilan",P117-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
wong_see_wah,Wong See Wah,Negeri Sembilan,"Rasah, Negeri Sembilan",P118-9,,,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
l._krishnan,L. Krishnan,Negeri Sembilan,"Telok Kemang, Negeri Sembilan",P119-9,,,MIC,Malaysian Indian Congress,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
abu_seman_yusoff,Abu Seman Yusoff,Malacca,"Alor Gajah, Malacca",P120-9,,,UMNO,United Malays National Organisation,9,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,
fong_chan_onn,Fong Chan Onn,Malacca,"Selandar, Malacca",P121-9,http://en.wikipedia.org/wiki/Fong_Chan_Onn,Fong Chan Onn,MCA,Malaysian Chinese Association,9,,Barisan Nasional,BN,Fong Chan Onn,,male,,,,,,1944-01-01,,/m/0ghtk8,,,,,,,,,,,,,
