id,name__ca,name__es,name__en,name__hu,name,wikipedia__ca,wikipedia__es,gender,birth_date,given_name,original_wikiname,death_date,name__it,name__fr,name__nl,name__de,wikipedia__en,image,identifier__freebase,name__nb,name__da,name__nn,name__sv,identifier__VIAF,identifier__BNF,identifier__SUDOC,identifier__OLID,name__cy,wikipedia__de,wikipedia__fr,identifier__LCAuth,name__pt,wikipedia__pt,name__pl,name__ru,wikipedia__it,wikipedia__no,wikipedia__pl,wikipedia__ru,website,wikipedia__commons,name__gl,name__ar,wikipedia__ar,wikipedia__sv,identifier__ISNI,identifier__GND,identifier__ULAN,identifier__BNE,identifier__britishmuseum,identifier__FAST,identifier__AGORHA,wikipedia__simple,name__qu,name__tr,name__fi,name__bs,name__io,name__ta,wikipedia__bswikiquote,wikipedia__da,wikipedia__eswikiquote,wikipedia__fi,wikipedia__io,wikipedia__qu,wikipedia__ta,wikipedia__tr,identifier__NTA,name__eo,name__yo,wikipedia__eo,wikipedia__yo,name__uk,name__az,wikipedia__az,wikipedia__uk,identifier__GTAA,name__bar,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__gsw,name__nds,wikipedia__eswikisource,name__oc,wikipedia__gl,wikipedia__nds,wikipedia__oc,second_surname,name__id,wikipedia__id,identifier__NLA,twitter,name__hy,wikipedia__hy,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__eu,name__he,name__ko,name__et,name__ja,name__la,name__zh,name__is,name__ast,wikipedia__ast,wikipedia__et,wikipedia__eu,wikipedia__he,wikipedia__is,wikipedia__ja,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__zh,wikipedia__cs,wikipedia__hr,identifier__NLAtrove,family_name,name__af,name__hr,name__lt,name__ro,name__sk,name__sl,name__sq,identifier__CANTIC,name__an,wikipedia__an,identifier__NNDB,name__br,name__co,name__frp,name__fur,name__ga,name__gd,name__ia,name__ie,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pcd,name__pms,name__pt_br,name__rm,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,name__ml,wikipedia__ml,name__mr,wikipedia__mr,wikipedia__mg,name__nov,name__pih,name__tl,wikipedia__tl,identifier__autores_uy,wikipedia__fa,name__fa,identifier__NLI,identifier__BVMC,wikipedia__ptwikiquote,identifier__Britannica,identifier__GNC,facebook,occupation,name__bm,name__frc,name__jam,name__kab,name__lv,name__pap,name__prg,name__rgn,name__vmf,identifier__google_knowledge,identifier__nlg,name__be,name__bg,name__ckb,name__el,name__ka,name__sr,name__ne,name__ku,name__war,name__ace,name__pag,name__got,name__ig,name__fo,name__bn,name__pa,name__uz,name__bcl,name__ky,name__be_tarask,name__sh,name__mk,wikipedia__bcl,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__br,wikipedia__cawikiquote,wikipedia__ckb,wikipedia__co,wikipedia__cswikiquote,wikipedia__cy,wikipedia__el,wikipedia__euwikiquote,wikipedia__got,wikipedia__hu,wikipedia__ig,wikipedia__itwikiquote,wikipedia__jawikiquote,wikipedia__ka,wikipedia__ku,wikipedia__ky,wikipedia__lt,wikipedia__lv,wikipedia__mk,wikipedia__ms,wikipedia__ne,wikipedia__nn,wikipedia__pa,wikipedia__plwikiquote,wikipedia__ro,wikipedia__sco,wikipedia__sh,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ukwikiquote,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__wa,identifier__IMDB,identifier__NDL,identifier__quora,identifier__snac,wikipedia__eswikinews,name__egl,name__eml,pseudonym,name__ext
Q6800406,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,male,1973-08-11,Luis,Luis Alberto Lacalle Pou,,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,https://upload.wikimedia.org/wikipedia/commons/5/58/Lacallepou.jpg,/m/03gvqpz,,,,,,,,,,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,,Luis Alberto Lacalle Pou,Luis Alberto Lacalle Pou,,,Luis Alberto Lacalle Pou,,,,,Category:Luis Alberto Lacalle Pou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lacalle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7106257,,Oscar Secco Ellauri,Oscar Secco Ellauri,Oscar Secco Ellauri,Oscar Secco Ellauri,,Óscar Secco Ellauri,male,1904,Oscar,Óscar Secco Ellauri,1990,,Oscar Secco Ellauri,Oscar Secco Ellauri,Oscar Secco Ellauri,Oscar Secco Ellauri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7988,,,,,,,,,writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7296218,,Raumar Jude,Raumar Jude,Raumar Jude,Raumar Jude,,Raumar Jude,male,1929,,Raumar Jude,2009,,Raumar Jude,Raumar Jude,Raumar Jude,Raumar Jude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7299792,,Raúl Jude,Raúl Jude,Raúl Jude,Raúl Jude,,Raúl Jude,male,1891,Raúl,Raúl Jude,1971,,Raúl Jude,Raúl Jude,Raúl Jude,Raúl Jude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7313642,,Renán Rodríguez,Renán Rodríguez,Renán Rodríguez,Renán Rodríguez,,Renán Rodríguez,male,1912,Renán,Renán Rodríguez,1999,,Renán Rodríguez,Renán Rodríguez,Renán Rodríguez,Renán Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10951,,,,,,,,,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q734054,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,male,1871-07-15,José,José Enrique Rodó,1917-05-01,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,https://upload.wikimedia.org/wikipedia/commons/e/ec/José_Enrique_Rodó_2.jpg,/m/0bx3sj,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,27078395,12022446r,02759081X,OL120158A,,José Enrique Rodó,José Enrique Rodó,n80165236,José Enrique Rodó,José Enrique Rodó,,"Родо, Хосе Энрике",José Enrique Rodó,,,"Родо, Хосе Энрике",,,,خوسيه إنريكي رودو,خوسيه إنريكي رودو,José Enrique Rodó,0000 0001 0881 4904,118790870,,XX1037021,,65891,,,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,யோசே என்ரிக்கே ரொடொ,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,José Enrique Rodó,யோசே என்ரிக்கே ரொடொ,,070761515,,,,,,,,,,,,,,,,,,José Enrique Rodó,,,,,,,,,,,,,,,,,,,,,,ホセ・エンリケ・ロドー,,,,,,,,,,,,,,,,José Enrique Rodó,,,,José Enrique Rodó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667,,,,138,,,,,writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w6q82c0d,,,,,
Q7377955,,Rufino Bauzá,Rufino Bauzá,Rufino Bauzá,Rufino Bauzá,,Rufino Bauzá,male,1791,Rufin,Rufino Bauzá,1854,,Rufino Bauzá,Rufino Bauzá,Rufino Bauzá,Rufino Bauzá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q744145,Feliciano Alberto Viera Borges,Feliciano Viera,Feliciano Viera,Feliciano Viera,Feliciano Viera,Feliciano Alberto Viera Borges,Feliciano Viera,male,1872,Feliciano,Feliciano Viera,1927,Feliciano Viera,Feliciano Viera,Feliciano Viera,Feliciano Viera,Feliciano Viera,https://upload.wikimedia.org/wikipedia/commons/c/cb/Viera-feliciano.jpg,/m/0g2x6y,Feliciano Viera,Feliciano Viera,Feliciano Viera,Feliciano Viera,67743451,,,,,Feliciano Viera,Feliciano Viera,n79088611,Feliciano Viera,Feliciano Viera,Feliciano Viera,,Feliciano Viera,Feliciano Viera,Feliciano Viera,,,Category:Feliciano Viera,,فيليسيانو فييرا,فيليسيانو فييرا,,,,,,,40459,,,,,,,,,,,,,,,,,,Feliciano Viera,Feliciano Viera,Feliciano Viera,Feliciano Viera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8659,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7454368,,Sergio Previtali,Sergio Previtali,Sergio Previtali,Sergio Previtali,,Sergio Previtali,male,1939-07-30,Sergio,Sergio Previtali,2007-02-26,,Sergio Previtali,Sergio Previtali,,Sergio Previtali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q753420,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,male,1801-06-02,,Atanasio Cruz Aguirre,1875-09-28,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Aguirre,https://upload.wikimedia.org/wikipedia/commons/f/f6/Atanasio_Aguirre.jpg,/m/0408dgq,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,,,,,,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,,Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,,"Агирре, Атанасио",Atanasio Cruz Aguirre,Atanasio Cruz Aguirre,,"Агирре, Атанасио",,,,أتاناسيو أغيري,أتاناسيو أغيري,,,,,,,,,,,,,,,,,,,,,,,,,,Atanasio Aguirre,,Atanasio Aguirre,Атанасіо Агірре,Atanasio Aqirre,Atanasio Aqirre,Атанасіо Агірре,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アタナシオ・アギレ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7901419,,Uruguay Tourné,Uruguay Tourné,Uruguay Tourné,Uruguay Tourné,,Uruguay Tourné,male,1929-05-13,,Uruguay Tourné,,,Uruguay Tourné,Uruguay Tourné,Uruguay Tourné,Uruguay Tourné,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7971873,,Washington García Rijo,Washington García Rijo,Washington García Rijo,Washington García Rijo,,Washington García Rijo,male,1921,Washington,Washington García Rijo,2010-09-22,,Washington García Rijo,Washington García Rijo,Washington García Rijo,Washington García Rijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q817348,,Benito Medero,Benito Medero,Benito Medero,Benito Medero,,Benito Medero,male,1922,Benito,Benito Medero,2007-02-14,,Benito Medero,Benito Medero,Benito Medero,Benito Medero,,/m/02rt5yy,Benito Medero,Benito Medero,Benito Medero,Benito Medero,,,,,Benito Medero,Benito Medero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8197947,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,male,1915-09-22,Amílcar,Amílcar Vasconcellos,1999-10-22,,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,,,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,Amílcar Vasconcellos,160329573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q820181,,Héctor Grauert,Héctor Grauert,Héctor Grauert,Héctor Grauert,,Héctor Grauert,male,1907-11-07,Héctor,Héctor Grauert,1991-02-08,,Héctor Grauert,Héctor Grauert,Héctor Grauert,Héctor Grauert,,,Héctor Grauert,Héctor Grauert,Héctor Grauert,Héctor Grauert,250742442,,,,,Héctor Grauert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8204604,Armando Malet,Armando Malet,Armando Malet,Armando Malet,Armando Malet,Armando Malet,Armando Malet,male,1905-03-21,Armando,Armando Malet,1982,,Armando Malet,Armando Malet,Armando Malet,,,,,,,,,,,,,Armando Malet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q823028,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,male,1803-04-28,Bernardo,Bernardo Prudencio Berro,1868-02-19,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Berro,https://upload.wikimedia.org/wikipedia/commons/1/1c/Bernardo_Berro.jpg,/m/02pvxpp,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,Bernardo Prudencio Berro,19321871,,080455050,OL2124733A,,Bernardo Prudencio Berro,Bernardo Prudencio Berro,no2001005592,Bernardo Prudencio Berro,Bernardo Prudencio Berro,,"Берро, Бернардо Пруденсио",Bernardo Prudencio Berro,Bernardo Prudencio Berro,,"Берро, Бернардо Пруденсио",,,,برناردو برو,برناردو برو,,,,,,,458227,,,,,,,,,,,,,,,,,,,Bernardo Berro,,Bernardo Berro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ベルナルド・プルデンシオ・ベロ,Bernardus Prudentius Berro,,,,,,,,,,,Bernardus Prudentius Berro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8264046,Carlos Manini Ríos,Carlos Manini Ríos,Carlos Manini Ríos,Carlos Manini Ríos,Carlos Manini Ríos,Carlos Manini Ríos,Carlos Manini Ríos,male,1909-10-18,Carlos,Carlos Manini Ríos,1990-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7858,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q828215,,Bertil Bentos,Bertil Bentos,Bertil Bentos,Bertil Bentos,,Bertil Bentos,male,1942-08-15,Bertil,Bertil Bentos,,,Bertil Bentos,Bertil Bentos,Bertil Bentos,,,,,,,,,,,,,Bertil Bentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8338406,Carlos V. Puig,Carlos V. Puig,Carlos V. Puig,Carlos V. Puig,Carlos V. Puig,Carlos V. Puig,Carlos V. Puig,male,,Carlos,Carlos V. Puig,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9586,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8353624,,Daniel Díaz Maynard,Daniel Díaz Maynard,Daniel Díaz Maynard,Daniel Díaz Maynard,,Daniel Díaz Maynard,male,1933-10-12,Daniel,Daniel Díaz Maynard,2007-03-22,,Daniel Díaz Maynard,Daniel Díaz Maynard,Daniel Díaz Maynard,Daniel Díaz Maynard,,,,,,,,,,,,Daniel Díaz Maynard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Díaz Maynard,,,,Daniel Díaz Maynard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8353894,Dardo Ortiz,Dardo Ortiz,Dardo Ortiz,Dardo Ortiz,Dardo Ortiz,Dardo Ortiz,Dardo Ortiz,male,1915-09-23,,Dardo Ortiz,1990-03-20,,Dardo Ortiz,,,,https://upload.wikimedia.org/wikipedia/commons/1/15/Dardo_Ortiz.jpg,,,,,,45942334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q876748,José María Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José María Alonso y Trelles,José Alonso y Trelles,male,1857-05-07,José,José Alonso y Trelles,1924-07-28,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,https://upload.wikimedia.org/wikipedia/commons/6/62/José_Alonso_y_Trelles.jpg,,José Alonso y Trelles,José Alonso y Trelles,,José Alonso y Trelles,45633584,,088396711,OL864450A,,,,n81141817,José Alonso y Trelles,,José Alonso y Trelles,,,,,,,,El Viejo Pancho,,,,0000 0000 8379 0431,,,XX1424117,,83482,,,,José Alonso y Trelles,José Alonso y Trelles,,,,,,,,,,,,074966421,José Alonso y Trelles,,,,,,,,,,José Alonso y Trelles,,,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,,José Alonso y Trelles,,José Alonso de Trelles,,,,,,,,,,,,,,,,,,,José Alonso y Trelles,,,,José Alonso y Trelles,,,,,,,,,,,,,,,Alonso,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,José Alonso y Trelles,a11105999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,,,,,,,poet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viejo Pancho,
Q8771033,Duvimioso Terra,Duvimioso Terra,Duvimioso Terra,Duvimioso Terra,Duvimioso Terra,Duvimioso Terra,Duvimioso Terra,male,1856-03-30,,Duvimioso Terra,1930,,Duvimioso Terra,Duvimioso Terra,Duvimioso Terra,,https://upload.wikimedia.org/wikipedia/commons/4/44/Duvimioso_Terra.jpg,,,,,,,,,,,Duvimioso Terra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7019,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q879025,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,male,1881-01-28,Juan,Juan José de Amézaga,1956-08-21,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,https://upload.wikimedia.org/wikipedia/commons/7/77/Juan_José_de_Amézaga.jpg,/m/02pjlr,Juan José de Amézaga,,,,,,,,,Juan José de Amézaga,Juan José de Amézaga,,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,,Juan José de Amézaga,Juan José de Amézaga,Juan José de Amézaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan José de Amézaga,,Juan José de Amézaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6037,,,,,,,,,lawyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
