id,name__uk,name,wikipedia__uk,gender,birth_date,original_wikiname,wikipedia__ukwikiquote,name__sk,name__pl,name__ru,name__en,name__hu,name__es,name__nl,name__fr,name__de,name__be,wikipedia__be,wikipedia__commons,wikipedia__en,wikipedia__hu,wikipedia__pl,wikipedia__ru,wikipedia__sk,image,identifier__freebase,given_name,name__ja,name__ca,name__lv,name__it,name__cs,wikipedia__ca,wikipedia__cs,wikipedia__de,wikipedia__fr,wikipedia__it,wikipedia__ja,wikipedia__lv,name__eo,name__fi,name__be_tarask,name__et,name__lt,name__nb,name__ar,wikipedia__ar,wikipedia__be_x_old,wikipedia__eo,wikipedia__et,wikipedia__fi,wikipedia__lt,wikipedia__nl,wikipedia__no,wikipedia__ruwikiquote,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__FAST,website,name__hy,name__vi,name__oc,name__sv,wikipedia__oc,wikipedia__sv,wikipedia__vi,twitter,name__nov,name__pih,name__sco,name__hr,name__ro,name__az,name__sh,wikipedia__az,wikipedia__es,wikipedia__hr,wikipedia__ro,wikipedia__ruwikinews,wikipedia__sh,identifier__IMDB,name__zh,wikipedia__zh,identifier__MusicBrainz,name__da,name__id,wikipedia__da,wikipedia__id,death_date,wikipedia__sco,facebook,name__he,wikipedia__he,name__el,identifier__BNF,identifier__NTA,identifier__ISNI,name__tr,name__crh_latn,name__de_ch,name__en_ca,name__en_gb,name__tt,wikipedia__crh,wikipedia__tr,wikipedia__trwikiquote,wikipedia__tt,wikipedia__plwikiquote,wikipedia__el,name__nn,family_name,name__ie,wikipedia__ie,name__fa,wikipedia__fa,name__cy,wikipedia__hy,wikipedia__hywikiquote,wikipedia__itwikiquote,name__gl,wikipedia__gl,name__ky,name__sr,name__bg,name__kk,name__lb,name__ko,name__pt,name__pt_br,wikipedia__bg,wikipedia__cy,wikipedia__kk,wikipedia__ko,wikipedia__ky,wikipedia__lb,wikipedia__nn,wikipedia__pt,wikipedia__sr,name__sgs,name__bn,wikipedia__bat_smg,wikipedia__bn,wikipedia__cswikiquote,wikipedia__ukwikinews,identifier__Munzinger,name__jv,name__eu,name__bs,name__vo,name__ta,name__ms,name__ckb,name__mk,name__io,name__vec,name__yo,name__scn,name__mn,name__fy,name__th,name__la,name__mr,name__ka,name__hi,name__sah,name__fo,name__ml,name__ne,name__af,wikipedia__af,wikipedia__bgwikiquote,wikipedia__bs,wikipedia__ckb,wikipedia__enwikinews,wikipedia__eu,wikipedia__fo,wikipedia__frwikinews,wikipedia__fy,wikipedia__hi,wikipedia__io,wikipedia__jv,wikipedia__ka,wikipedia__la,wikipedia__mk,wikipedia__ml,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__sah,wikipedia__scn,wikipedia__simple,wikipedia__svwikiquote,wikipedia__ta,wikipedia__th,wikipedia__vec,wikipedia__vo,wikipedia__yo,identifier__NKC,name__is,name__mg,wikipedia__is,wikipedia__mg,name__uz,name__zh_hans,name__zh_hant,name__zh_hk,wikipedia__uz,identifier__NUKAT,last_seen,name__lad,wikipedia__xmf,name__xmf,name__zh_cn,name__crh,identifier__PACE,identifier__Britannica,instagram,occupation,identifier__livejournal,identifier__vkontakte,wikipedia__ukwikisource,identifier__flickr,wikipedia__dewikinews,wikipedia__elwikinews,wikipedia__eswikinews,wikipedia__srwikinews,identifier__quora,wikipedia__trwikinews,identifier__verkhovna_rada,name__an,name__ast,name__ext,identifier__youtube,identifier__google_plus,identifier__google_knowledge,wikipedia__fawikiquote,identifier__NNDB,wikipedia__bewikiquote,wikipedia__azb,name__azb,identifier__BIBSYS,wikipedia__br,name__br,name__bar,identifier__NLP,name__sl,identifier__google_scholar,identifier__ORCID,noble_title,identifier__GTAA,wikipedia__ast,name__kl,name__ht,name__zu,wikipedia__os,name__os,wikipedia__sq,name__sq
Q20066884,Довбенко Михайло Володимирович,Довбенко Михайло Володимирович,Довбенко Михайло Володимирович,male,1954-10-31,Довбенко Михайло Володимирович,,,,"Довбенко, Михаил Владимирович",Mykhailo Dovbenko,,,,,,,,Category:Mykhailo Dovbenko,Mykhailo Dovbenko,,,"Довбенко, Михаил Владимирович",,https://upload.wikimedia.org/wikipedia/commons/4/4d/Довбенко_Михайло_Володимирович_VADIM_CHUPRINA.jpg,,Mikhail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20066920,Драюк Сергій Євсейович,Драюк Сергій Євсейович,Драюк Сергій Євсейович,male,1953-06-18,Драюк Сергій Євсейович,,,,"Драюк, Сергей Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20066926,Дроздик Олександр Валерійович,Дроздик Олександр Валерійович,Дроздик Олександр Валерійович,male,1983-06-14,Дроздик Олександр Валерійович,,,,"Дроздик, Александр Валериевич",,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/40/Дроздик_Олександр_Валерійович.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20066944,Дубінін Олександр Іванович,Дубінін Олександр Іванович,Дубінін Олександр Іванович,male,1959-05-16,Дубінін Олександр Іванович,,,,"Дубинин, Александр Иванович",,,,,,,,,,,,,"Дубинин, Александр Иванович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20066947,Дубневич Богдан Васильович,Дубневич Богдан Васильович,Дубневич Богдан Васильович,male,1962-05-10,Дубневич Богдан Васильович,,,,"Дубневич, Богдан Васильевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067002,Євлахов Анатолій Сергійович,Євлахов Анатолій Сергійович,Євлахов Анатолій Сергійович,male,1981-04-14,Євлахов Анатолій Сергійович,,,,"Евлахов, Анатолий Сергеевич",Anatoliy Evlahov,,,,,,,,Category:Anatoliy Evlahov,,,,"Евлахов, Анатолий Сергеевич",,https://upload.wikimedia.org/wikipedia/commons/e/e0/Evlahov_anatoliy.jpg,,Anatoliy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatoliy.yevlakhov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067017,Єднак Остап Володимирович,Єднак Остап Володимирович,Єднак Остап Володимирович,male,1980-10-21,Єднак Остап Володимирович,,,,"Еднак, Остап Владимирович",Ostap Ednak,,,,,,,,Category:Ostap Ednak,,,,,,https://upload.wikimedia.org/wikipedia/commons/2/28/Ostap_Ednak_IMG_0250_01.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067043,Єфімов Максим Вікторович,Єфімов Максим Вікторович,Єфімов Максим Вікторович,male,1974-11-01,Єфімов Максим Вікторович,,,,"Ефимов, Максим Викторович",,,,,,,,,,,,,"Ефимов, Максим Викторович",,,,Maksim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Efimov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,maxim-efimov,id270650612,,,,,,,,,18090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067083,Жолобецький Олександр Олександрович,Жолобецький Олександр Олександрович,Жолобецький Олександр Олександрович,male,1966-04-24,Жолобецький Олександр Олександрович,,,,"Жолобецкий, Александр Александрович",Oleksandr Zholobetskyi,,,,,,,,,Oleksandr Zholobetskyi,,,"Жолобецкий, Александр Александрович",,https://upload.wikimedia.org/wikipedia/commons/3/3c/Oleksandr_Zholobetskyi_2017_Vadim_Chuprina.jpg,,Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067100,Журжій Андрій Валерійович,Журжій Андрій Валерійович,Журжій Андрій Валерійович,male,1978-03-19,Журжій Андрій Валерійович,,,,"Журжий, Андрей Валерьевич",Zhurzhiy Andriy,,,Zhurzhiy Andriy,,,,,Category:Andriy Zhurzhiy,Andriy Zhurzhiy,,,,,https://upload.wikimedia.org/wikipedia/commons/7/70/Андрій_Журжій_26-03-2015_DSCN0519.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067282,Івченко Вадим Євгенович,Івченко Вадим Євгенович,Івченко Вадим Євгенович,male,1980-01-29,Івченко Вадим Євгенович,,,,"Ивченко, Вадим Евгеньевич",Ivchenko Vadym Eugenovych,,,Ivchenko Vadym Eugenovych,,,,,Category:Vadim Ivchenko,Vadym Eugenovych Ivchenko,,,"Ивченко, Вадим Евгеньевич",,https://upload.wikimedia.org/wikipedia/commons/3/3a/1_Івченко_Вадим_Євгенович_VADIM_CHUPRINA_©.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067307,Ільюк Артем Олександрович,Ільюк Артем Олександрович,Ільюк Артем Олександрович,male,1979-04-17,Ільюк Артем Олександрович,,,,Ильюк Артём Александрович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,15794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067318,Іщейкін Костянтин Євгенович,Іщейкін Костянтин Євгенович,Іщейкін Костянтин Євгенович,male,1975-09-11,Іщейкін Костянтин Євгенович,,,,"Ищейкин, Константин Евгеньевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Автор:Костянтин Іщейкін,,,,,,,,18092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067341,Кадикало Микола Олегович,Кадикало Микола Олегович,Кадикало Микола Олегович,male,1974-12-19,Кадикало Микола Олегович,,,,"Кадыкало, Николай Олегович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,16618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067495,Кириченко Олексій Миколайович,Кириченко Олексій Миколайович,Кириченко Олексій Миколайович,male,1975-03-16,Кириченко Олексій Миколайович,,,,"Кириченко, Алексей Николаевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyrychenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,12455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067525,Кіраль Сергій Іванович,Кіраль Сергій Іванович,Кіраль Сергій Іванович,male,1975-03-21,Кіраль Сергій Іванович,,,,"Кираль, Сергей Иванович",Serhiy Kiral,,,Serhiy Kiral,,,,,,Serhiy Kiral,,,,,,,Serhiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067533,Кіт Андрій Богданович,Кіт Андрій Богданович,Кіт Андрій Богданович,male,1971-11-02,Кіт Андрій Богданович,,,,"Кит, Андрей Богданович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067554,Климпуш-Цинцадзе Іванна Орестівна,Климпуш-Цинцадзе Іванна Орестівна,Климпуш-Цинцадзе Іванна Орестівна,female,1972-07-05,,Климпуш-Цинцадзе Іванна Орестівна,,Iwanna Kłympusz-Cyncadze,"Климпуш-Цинцадзе, Иванна Орестовна",Ivanna Klympush-Tsintsadze,Ivanna Oresztyivna Klimpus-Cincadze,,Ivanna Klympush-Tsintsadze,,Iwanna Klympusch-Zynzadse,,,Category:Ivanna Klympush-Tsyntsadze,Ivanna Klympush-Tsintsadze,Ivanna Oresztyivna Klimpus-Cincadze,Iwanna Kłympusz-Cyncadze,"Климпуш-Цинцадзе, Иванна Орестовна",,https://upload.wikimedia.org/wikipedia/commons/c/cf/Климпуш-Цинцадзе_Иванна_Орестовна_0038_Чуприна_Вадим_А.jpg,,Ivanna,,,,,,,,Iwanna Klympusch-Zynzadse,,,,,,Ivanna Klympuš-Tsyntsadze,,,,,,,,,,Ivanna Klympuš-Tsyntsadze,,,,,78153057,,n2003047425,07932780X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0000 3701 727X,,,,Ivanna Klympush-Tsintsadze,Ivanna Klympush-Tsintsadze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,17997,,,,,,,,,,,,,,,,,,,,,,,,,,"Климпуш-Цинцадзе, Иваннæ Оресты чызг","Климпуш-Цинцадзе, Иваннæ Оресты чызг",,
Q20067576,Кобцев Михайло Валентинович,Кобцев Михайло Валентинович,Кобцев Михайло Валентинович,male,1969-01-10,Кобцев Михайло Валентинович,,,,"Кобцев, Михаил Валентинович",,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Михайло_Кобцев.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,17990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067626,Кодола Олександр Михайлович,Кодола Олександр Михайлович,Кодола Олександр Михайлович,male,1982-02-17,Кодола Олександр Михайлович,,,,"Кодола, Александр Михайлович",Oleksandr Kodola,,,,,,,,Category:Oleksandr Kodola,,,,,,https://upload.wikimedia.org/wikipedia/commons/f/f9/Публічна_дискусія_за_участю_Олександра_Кодоли_DSCN6873_03-с.JPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,15309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067638,Козак Тарас Романович,Козак Тарас Романович,Козак Тарас Романович,male,1972-04-06,Козак Тарас Романович,,,,"Козак, Тарас Романович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067644,Козир Борис Юрійович,Козир Борис Юрійович,Козир Борис Юрійович,male,1975-03-06,Козир Борис Юрійович,,,,"Козырь, Борис Юрьевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067656,Колганова Олена Валеріївна,Колганова Олена Валеріївна,Колганова Олена Валеріївна,female,1969-12-09,Колганова Олена Валеріївна,,,,"Колганова, Елена Валерьевна",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,17414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067708,Кононенко Ігор Віталійович,Кононенко Ігор Віталійович,Кононенко Ігор Віталійович,male,1965-08-21,Кононенко Ігор Віталійович,Кононенко Ігор Віталійович,,,"Кононенко, Игорь Витальевич",Ihor Kononenko,,,Ihor Kononenko,,Ihor Kononenko,,,Category:Ihor Kononenko,Ihor Kononenko,,,"Кононенко, Игорь Витальевич",,https://upload.wikimedia.org/wikipedia/commons/f/fc/Ihor_Kononenko.jpg,,Ihor,,,,,,,,Ihor Kononenko,,,,,,,,,,,,,,,,,,,,,14121656,,n2001103923,,,http://ikononenko.info/,,,,,,,,,,,,,,,,,,,,Категория:Игорь Кононенко,,,,,,,,,,,,100001507967095,,,,,,,,,,,,,,,,,,,,Kononenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entrepreneur,,,,,,,,,,,17981,,,,,,,,,,,,,,,,,Ihor Kononenko,,,,,,,,,,,,
Q20067715,Константіновський Вячеслав Леонідович,Константіновський Вячеслав Леонідович,Константіновський Вячеслав Леонідович,male,1960-11-11,Константіновський Вячеслав Леонідович,,,,"Константиновский, Вячеслав Леонидович",,,,,,,,,,,,,"Константиновский, Вячеслав Леонидович",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slavik.karamazov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067751,Корчик Віталій Андрійович,Корчик Віталій Андрійович,Корчик Віталій Андрійович,male,1984-04-18,Корчик Віталій Андрійович,,,,"Корчик, Виталий Андреевич",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067752,Корчинська Оксана Анатоліївна,Корчинська Оксана Анатоліївна,Корчинська Оксана Анатоліївна,female,1970-11-17,Корчинська Оксана Анатоліївна,,,,"Корчинская, Оксана Анатольевна",Oksana Kortchinskaia,,,Oksana Kortchinskaia,Oksana Kortchinskaia,,,,,,,,"Корчинская, Оксана Анатольевна",,,,Oksana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067765,Костенко Павло Петрович,Костенко Павло Петрович,Костенко Павло Петрович,male,1976-10-09,Костенко Павло Петрович,,,,Костенко Павел Петрович,Pavlo Kostenko,,,Pavlo Kostenko,,,,,,Pavlo Kostenko,,,,,,,Pavlo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kostenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,18028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q20067793,Котвіцький Ігор Олександрович,Котвіцький Ігор Олександрович,Котвіцький Ігор Олександрович,male,1970-01-24,Котвіцький Ігор Олександрович,,,,"Котвицкий, Игорь Александрович",,,,,,,,,,,,,"Котвицкий, Игорь Александрович",,https://upload.wikimedia.org/wikipedia/commons/f/f0/Игорь_Котвицкий.jpg,,Igor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,Автор:Ігор Котвіцький,,,,,,,,17965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
