id,name__en,name__de,name__it,name__nl,name__fr,name,wikipedia__en,gender,occupation,death_date,original_wikiname,name__yo,wikipedia__yo,birth_date,given_name,name__new,wikipedia__new,identifier__VIAF,image,identifier__LCAuth,identifier__FAST,identifier__freebase,name__es,name__nb,name__tr,name__ru,name__da,name__nn,name__sv,name__hu,wikipedia__de,wikipedia__no,wikipedia__ru,wikipedia__tr,name__zh_hant,name__zh_cn,name__cy,name__gl,wikipedia__it,wikipedia__sv,wikipedia__fr,identifier__NPG,identifier__hansard,name__ca,wikipedia__ca,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__NTA,website,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__et,name__eu,name__fi,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__mg,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pap,name__pcd,name__pl,name__pms,name__prg,name__pt,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sw,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,wikipedia__simple,wikipedia__commons,identifier__nass,wikipedia__ha,name__ha,wikipedia__ig,name__ig,name__sl,identifier__rush,family_name,wikipedia__vi,identifier__GTAA,wikipedia__id,twitter,identifier__google_knowledge,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__fi,name__ja,name__zh_hans,name__zh,name__he,name__ar,wikipedia__ar,identifier__PACE
Q35539979,Idagbo Ochiglegor,,,,,Idagbo Ochiglegor,,,politician,,,,,,,,,,,,,,Idagbo Ochiglegor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,,,,,,,,,,,,,,,,,,,,,,
Q35539987,Ahmed Yerima,,,,,Ahmed Yerima,,male,politician,,,,,,,,,,,,,,Ahmed Yerima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,,,,,,,,,,,,,,,,,,,,,
Q35539999,Alabi Mojeed,,,,,Alabi Mojeed,,,politician,,,,,,,,,,,,,,Alabi Mojeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,,,,,,,,,,,,,,,,,,,,,,
Q35540012,Lawali Hassan,,,,,Lawali Hassan,,,politician,,,,,,,,,,,,,,Lawali Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,,,,,,,,,,,,,,,,,,,,,,
Q35540024,Egwu Emmanuel,,,,,Egwu Emmanuel,,,politician,,,,,,,,,,,,,,Egwu Emmanuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,,,,,,,,,,,,,,,,,,,,,,
Q35540036,Garba Mohammed,,,,,Garba Mohammed,,,politician,,,,,,,,,,,,,,Garba Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,,,,,,,,,,,,
Q35540047,Evelyn Omavowan,,,,,Evelyn Omavowan,,,politician,,,,,,,,,,,,,,Evelyn Omavowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,,,,,,,,,,,,,,,,,,,,,,
Q35540061,Gabriel Onyenwife,,,,,Gabriel Onyenwife,,male,politician,,,,,,Gabriel,,,,,,,,Gabriel Onyenwife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,,,,,,,,,,,,,,,,,,,,,,
Q35540072,Timothy Golu,,,,,Timothy Golu,,male,politician,,,,,,Timothy,,,,,,,,Timothy Golu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726,,,,,,,,,,,,,,,,,,,,,,
Q35540082,Nicholas Ossai,,,,,Nicholas Ossai,,male,politician,,,,,,Nicholas,,,,,,,,Nicholas Ossai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,Ossai,,,,,,,,,,,,,,,
Q35540096,Ayodeji Joseph,,,,,Ayodeji Joseph,,,politician,,,,,,,,,,,,,,Ayodeji Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,,,,,,,,,,,,,,,,,,,,,,
Q35540105,Hassan Adamu,,,,,Hassan Adamu,,,politician,,,,,,,,,,,,,,Hassan Adamu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,,,,,,,,,,,,,,,,,,,,,,
Q35540116,Daniel Reyenieju,,,,,Daniel Reyenieju,,male,politician,,,,,,Daniel,,,,,,,,Daniel Reyenieju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,,,,,,,,,,,,,,,,,,,,,,
Q35540130,Kabiru Achida,,,,,Kabiru Achida,,,politician,,,,,,,,,,,,,,Kabiru Achida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,,,,,,,,,,,,,,,,,,,,,,
Q35540141,Ogunwuyi Segun,,,,,Ogunwuyi Segun,,,politician,,,,,,,,,,,,,,Ogunwuyi Segun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792,,,,,,,,,,,,,,,,,,,,,,
Q35540150,Muhammad Boyi,,,,,Muhammad Boyi,,male,politician,,,,,,,,,,,,,,Muhammad Boyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,
Q35540162,Abiodun Awoleye,,,,,Abiodun Awoleye,,,politician,,,,,,,,,,,,,,Abiodun Awoleye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,,,,,,,,,,,,,,,,,,,,,,
Q35540174,Aminu Shagari,,,,,Aminu Shagari,,,politician,,,,,,,,,,,,,,Aminu Shagari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,,,,,,,,,,,,,,,,,,,,,,
Q35540184,Muhammadu Muktar,,,,,Muhammadu Muktar,,male,politician,,,,,,,,,,,,,,Muhammadu Muktar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693,,,,,,,,,,,,,,,,,,,,,,
Q35540198,Fijabi Akinade,,,,,Fijabi Akinade,,,politician,,,,,,,,,,,,,,Fijabi Akinade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,,
Q35540213,Bassey Ewah,,,,,Bassey Ewah,,,politician,,,,,,,,,,,,,,Bassey Ewah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,,,,,,,,,,,,,,,,,,,,,,
Q35540228,Samuel Ikon,,,,,Samuel Ikon,,male,politician,,,,,,Samuel,,,,,,,,Samuel Ikon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706,,,,,,,,,,,,,,,,,,,,,,
Q35540239,Barambu Kawuwa,,,,,Barambu Kawuwa,,,politician,,,,,,,,,,,,,,Barambu Kawuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,,,,,,,,,,,,,,,,,,,,,,
Q35540252,Istifanus Gyang,,,,,Istifanus Gyang,,,politician,,,,,,,,,,,,,,Istifanus Gyang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601,,,,,,,,,,,,,,,,,,,,,,
Q35540267,Peter Madubueze,,,,,Peter Madubueze,,male,politician,,,,,,Peter,,,,,,,,Peter Madubueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,,,,,,,,,,,,,,,,,,,,,,
Q41805511,Andrew Uchendu,,,,,Andrew Uchendu,Andrew Uchendu,male,politician,,Andrew Uchendu,,,,Andrew,,,,,,,,Andrew Uchendu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q42306280,Dakuku Peterside,,,Dakuku Peterside,,Dakuku Peterside,Dakuku Peterside,male,politician,,Dakuku Peterside,,,1970-12-31,,,,,https://upload.wikimedia.org/wikipedia/commons/8/85/Dakuku_Peterside_in_London_-_2017_(38714062172)_(cropped).jpg,,,,Dakuku Peterside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q42563987,Barry Mpigi,,,Barry Mpigi,,Barry Mpigi,Barry Mpigi,male,politician,,Barry Mpigi,,,1961,Barry,,,,,,,,Barry Mpigi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,
Q459205,David Mark,David Mark,,David Mark,David Mark,David Mark,David Mark,male,politician,,,David Mark,David Mark,1948-04-18,David,,,,,,,/m/02z0d34,David Mark,David Mark,,"Марк, Дэвид",David Mark,David Mark,David Mark,David Mark,David Mark,,"Марк, Дэвид",,,,,,,,,,,,,,,,,,,,David Mark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,David Mark,David Mark,,,David Mark,,Mark,,,,,,,,,,,,,ديفيد مارك,ديفيد مارك,
Q4665254,Abdul Ahmed Ningi,Abdul Ahmed Ningi,Abdul Ahmed Ningi,,Abdul Ahmed Ningi,Abdul Ahmed Ningi,Abdul Ahmed Ningi,male,politician,,Abdul Ahmed Ningi,Ahmed Abdul Ningi,Ahmed Abdul Ningi,1960-04-20,Abdul,,,,https://upload.wikimedia.org/wikipedia/commons/b/bb/Abdul_Ningi.jpg,,,,Abdul Ahmed Ningi,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.AbdulNingi.com/,,,Abdul Ahmed Ningi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Abdul Ahmed Ningi,,,,,,Abdul Ahmed Ningi,,,,,,,,,,,,,,,,,
Q4665816,Abdulaziz Usman,Abdulaziz Usman,,Abdulaziz Usman,Abdulaziz Usman,Abdulaziz Usman,Abdulaziz Usman,male,politician,,Abdulaziz Usman,Abdulaziz Usman,Abdulaziz Usman,1962-01-01,Abdulaziz,,,,,,,,Abdulaziz Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Usman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdulaziz Usman,,,,,,,,,,,,,,,,,
Q4666120,Abdullahi Adamu,Abdullahi Adamu,,Abdullahi Adamu,Abdullahi Adamu,Abdullahi Adamu,Abdullahi Adamu,male,politician,,,Abdullahi Adamu,Abdullahi Adamu,1946-07-23,Abdullahi,,,,https://upload.wikimedia.org/wikipedia/commons/4/40/Abdullahi_Adamu.jpg,,,,Abdullahi Adamu,,,,,,,Abdullahi Adamu,,,,,,,,,,,,,,,,,,,,,,,Abdullahi Adamu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,,,,,Abdullahi Adamu,,,,,,,,,,,,,,,,,
Q4666129,Abdullahi Ibrahim Gobir,Abdullahi Ibrahim Gobir,,Abdullahi Ibrahim Gobir,Abdullahi Ibrahim Gobir,Abdullahi Ibrahim Gobir,Abdullahi Ibrahim Gobir,male,politician,,,Abdullahi Ibrahim Gobir,Abdullahi Ibrahim Gobir,1953-01-01,Abdullahi,,,,,,,,Abdullahi Ibrahim Gobir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abdullahi Ibrahim Gobir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,,,,,Abdullahi Ibrahim Gobir,,,,,,,,,,,,,,,,,
Q4667738,Abike Dabiri,Abike Dabiri,,Abike Dabiri,Abike Dabiri,Abike Dabiri,Abike Dabiri,female,journalist,,Abike Dabiri,,,,,,,,,,,/m/09gnt_l,Abike Dabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abike Dabiri,Abike Dabiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abike Dabiri,,,,,,,,,,,,Abike Dabiri,Abike Dabiri,Abike Dabiri,,,Abike Dabiri,,,,,,,,,,,,,,
Q4670223,Abu Ibrahim,Abu Ibrahim,,Abu Ibrahim,Abu Ibrahim,Abu Ibrahim,Abu Ibrahim (Nigerian politician),male,politician,,,Abu Ibrahim,Abu Ibrahim (Olóṣèlú ilẹ̀ Nàìjíríà),,,,,,,,,,Abu Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abu Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,,,,,Abu Ibrahim,,,,,,,,,,,,,,,,,
Q4670499,Abubakar Rimi,Abubakar Rimi,,Abubakar Rimi,Abubakar Rimi,Abubakar Rimi,Abubakar Rimi,male,politician,2010-04-04,Abubakar Rimi,Abubakar Rimi,Abubakar Rimi,1940,Abubakar,,,29565897,https://upload.wikimedia.org/wikipedia/commons/f/ff/Seal_of_Kano.png,n82209856,,,Abubakar Rimi,,,,,,,,,,,,,,,,,,,,,,,0000 0000 2274 7368,,,,,,,Abubakar Rimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abubakar Rimi,,,,,,,,,,,,,,,,,
Q4695864,Ahmed Ibrahim Lawan,Ahmed Ibrahim Lawan,,Ahmed Ibrahim Lawan,Ahmed Ibrahim Lawan,Ahmed Ibrahim Lawan,Ahmed Ibrahim Lawan,male,politician,,,Ahmed Ibrahim Lawan,Ahmed Ibrahim Lawan,1959,Ahmed,,,,,,,,Ahmed Ibrahim Lawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmed Ibrahim Lawan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807,Ahmed Ibrahim Lawan,Ahmed Ibrahim Lawan,,,Ahmed Ibrahim Lawan,,,,,,,,,,,,,,,,,
Q4727557,Aliyu Musa,Aliyu Musa,,Aliyu Musa,Aliyu Musa,Aliyu Musa,Aliyu Musa,male,politician,,Aliyu Musa,,,1957-12-01,,,,,,,,,Aliyu Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aliyu Musa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,,,,,Aliyu Musa,,,,,,,,,,,,,,,,,
Q4746475,Aminu Kano,Aminu Kano,,Aminu Kano,Aminu Kano,Aminu Kano,Aminu Kano,male,politician,1983-04-17,Aminu Kano,,,1920,,,,47602683,,n82128977,99463,,Aminu Kano,,,,,,,,,,,,,,,,,,,,,Aminu Kano,Aminu Kano,0000 0000 7862 8392,,,067461735,,,,Aminu Kano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aminu Kano,Aminu Kano,,,Aminu Kano,,,,,,,,,,,アミヌ・カノ,,,,,,
Q4746476,Aminu Safana,Aminu Safana,Aminu Safana,Aminu Safana,Aminu Safana,Aminu Safana,Aminu Safana,male,politician,2007-10-17,Aminu Safana,,,1961-04,,,,,,,,,Aminu Safana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aminu Safana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aminu Safana,,,,,,,,,,,,,,,,,
Q4746479,Aminu Waziri Tambuwal,Aminu Waziri Tambuwal,,Aminu Waziri Tambuwal,Aminu Waziri Tambuwal,Aminu Waziri Tambuwal,Aminu Waziri Tambuwal,male,politician,,Aminu Waziri Tambuwal,,,1966-01-10,,,,287012141,https://upload.wikimedia.org/wikipedia/commons/1/1e/Aminu_Waziri_Tambuwal_at_VOA.jpg,,,,Aminu Waziri Tambuwal,,,,,,,,,,,,,,,,,,Aminu Waziri Tambuwal,,,,,0000 0003 9288 7384,,,327699159,,,,Aminu Waziri Tambuwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aminu Waziri Tambuwal,Aminu Waziri Tambuwal,,,Aminu Waziri Tambuwal,,,,,,,,,,,,,,,,,
Q4746481,Aminu Sule Garo,Aminu Sule Garo,,Aminu Sule Garo,Aminu Sule Garo,Aminu Sule Garo,Aminu Sule Garo,male,politician,,Aminu Sule Garo,Aminu Sule Garo,Aminu Sule Garo,1962,,,,,,,,,Aminu Sule Garo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aminu Sule Garo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aminu Sule Garo,,,,,,,,,,,,,,,,,
Q4861327,Barnabas Andyar Gemade,Barnabas Andyar Gemade,,Barnabas Andyar Gemade,Barnabas Andyar Gemade,Barnabas Andyar Gemade,Barnabas Andyar Gemade,male,politician,,,Barnabas Andyar Gemade,Barnabas Andyar Gemade,1948-09-04,Barnabas,,,,https://upload.wikimedia.org/wikipedia/commons/c/c5/Gemade.jpg,,,,Barnabas Andyar Gemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnabas Andyar Gemade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,,,,,Barnabas Andyar Gemade,,,,,,,,,,,,,,,,,
Q4868129,Bassey Otu,Bassey Otu,,Bassey Otu,Bassey Otu,Bassey Otu,Bassey Otu,male,politician,,Bassey Otu,Bassey Otu,Bassey Otu,1959-10-18,,,,,,,,,Bassey Otu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassey Otu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bassey Otu,,,,,,,,,,,,,,,,,
Q48816862,Abiola Babatope,,,,,Abiola Babatope,Abiola Babatope,female,,,Abiola Babatope,,,,,,,,,,,,Abiola Babatope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abiola Babatope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q48816896,Justina Eze,,,Justina Eze,,Justina Eze,Justina Eze,female,diplomat,,Justina Eze,,,,,,,,,,,,Justina Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justina Eze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4986810,Bukar Ibrahim,Bukar Ibrahim,,Bukar Ibrahim,Bukar Ibrahim,Bukar Ibrahim,Bukar Ibrahim,male,politician,,,Bukar Ibrahim,Bukar Ibrahim,1950-10,,,,33902863,,n2007010845,1667215,,Bukar Ibrahim,,,,,,,Bukar Ibrahim,,,,,,,,,,,,,,,,,,,,,,,Bukar Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,Bukar Ibrahim,Bukar Ibrahim,,,Bukar Ibrahim,,,,,,,,,,,,,,,,,
Q4986999,Bukola Saraki,Bukola Saraki,,Bukola Saraki,Bukola Saraki,Bukola Saraki,Bukola Saraki,male,politician,,,Bukola Saraki,Bukola Saraki,1962-12-19,,,,68739285,,no2008062262,,,Bukola Saraki,,,,,,,Bukola Saraki,,,,,布科拉·薩拉基,布科拉·萨拉基,,,,,,,,,,0000 0000 4736 0506,,,,,,,Bukola Saraki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,Bukola Saraki,Bukola Saraki,,,Bukola Saraki,,,,,,,,Bukola Saraki,Author:Bukola Saraki,,,布柯拉·苏拉基,,,,,
Q5019332,Caleb Zagi,Caleb Zagi,,Caleb Zagi,Caleb Zagi,Caleb Zagi,Caleb Zagi,male,politician,,Caleb Zagi,Caleb Zagi,Caleb Zagi,1960-10,Caleb,,,,,,,,Caleb Zagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caleb Zagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caleb Zagi,,,,,,,,,,,,,,,,,
Q5095351,Chibudom Nwuche,Chibudom Nwuche,,,Chibudom Nwuche,Chibudom Nwuche,Chibudom Nwuche,male,lawyer,,Chibudom Nwuche,,,,,,,,,,,,Chibudom Nwuche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chibudom Nwuche,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chibudom Nwuche,,,,,,,,,,,,,,,,,
Q5112997,Omoworare Babajide,Christopher Omoworare Babajide,,Christopher Omoworare Babajide,Christopher Omoworare Babajide,Omoworare Babajide,Christopher Omoworare Babajide,male,politician,,,Christopher Omoworare Babajide,Christopher Omoworare Babajide,1968-10-31,Christopher,,,,,,,,Omoworare Babajide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,,,,,Christopher Omoworare Babajide,,,,,,,,,,,,,,,,,
Q5116055,Chukwuemeka Chikelu,Chukwuemeka Chikelu,,Chukwuemeka Chikelu,Chukwuemeka Chikelu,Chukwuemeka Chikelu,Chukwuemeka Chikelu,male,politician,,Chukwuemeka Chikelu,,,,,,,,,,,,Chukwuemeka Chikelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chukwuemeka Chikelu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chukwuemeka Chikelu,,,,,,,,,,,,,,,,,
Q5116059,Chukwuemeka Ngozichineke Wogu,Chukwuemeka Ngozichineke Wogu,,Chukwuemeka Ngozichineke Wogu,Chukwuemeka Ngozichineke Wogu,Chukwuemeka Ngozichineke Wogu,Chukwuemeka Ngozichineke Wogu,male,politician,,Chukwuemeka Ngozichineke Wogu,,,1965-01-29,,,,,,,,,Chukwuemeka Ngozichineke Wogu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chukwuemeka Ngozichineke Wogu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chukwuemeka Ngozichineke Wogu,,,,,,,,,,,,,,,,,
Q52274670,Clifford Ordia,,,Clifford Ordia,,Clifford Ordia,Clifford Ordia,male,politician,,,,,,,,,,,,,,Clifford Ordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clifford Ordia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,,,,,,,,,,,,,,,,,,,,,,
Q5238181,David Obadiah Lot,David Obadiah Lot,David Obadiah Lot,,David Obadiah Lot,David Obadiah Lot,David Obadiah Lot,male,politician,1995,David Obadiah Lot,,,1907,David,,,,,,,,David Obadiah Lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Obadiah Lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Obadiah Lot,,,,,,,,,,,,,,,,,
